"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"1",3391511034,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/97933405","Animalia","Chordata","Aves","Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus","","SPECIES","Dendragapus fuliginosus (Ridgway, 1873)","Dendragapus fuliginosus","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.964253,-123.040529,NA,NA,NA,NA,NA,NA,"2021-09-09T13:07:34",9,9,2021,7340146,7340146,"HUMAN_OBSERVATION","iNaturalist","Observations","97933405","","Scott Wilson","2021-10-11T23:17:21","CC_BY_NC_4_0","Samantha Leigh","Samantha Leigh","","","2022-12-09T20:33:48.203Z","StillImage;StillImage;StillImage;StillImage;StillImage;StillImage","COORDINATE_ROUNDED"
"2",2864831643,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/59853269","Animalia","Chordata","Aves","Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus","","SPECIES","Dendragapus fuliginosus (Ridgway, 1873)","Dendragapus fuliginosus","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.961564,-123.047209,31,NA,NA,NA,NA,NA,"2007-07-15T16:22:00",15,7,2007,7340146,7340146,"HUMAN_OBSERVATION","iNaturalist","Observations","59853269","","Ken Allison","2020-09-17T20:22:00","CC_BY_NC_4_0","Sean Daniels","Sean Daniels","","","2022-12-09T20:32:39.648Z","StillImage","COORDINATE_ROUNDED"
"3",2664389284,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS731899403","Animalia","Chordata","Aves","Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus","","SPECIES","Dendragapus fuliginosus (Ridgway, 1873)","Dendragapus fuliginosus","","CA","Cypress Provincial Park--Cross Country Ski Area","British Columbia","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.374985,-123.19318,NA,NA,NA,NA,NA,NA,"2019-03-31T00:00:00",31,3,2019,7340146,7340146,"HUMAN_OBSERVATION","CLO","EBIRD","OBS731899403","","","","CC_BY_4_0","","obsr197748","","","2022-11-24T21:02:42.176Z","",""
"4",3173074428,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS966451463","Animalia","Chordata","Aves","Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus","","SPECIES","Dendragapus fuliginosus (Ridgway, 1873)","Dendragapus fuliginosus","","CA","Cypress Provincial Park","British Columbia","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.395096,-123.20303,NA,NA,NA,NA,NA,NA,"2020-06-10T00:00:00",10,6,2020,7340146,7340146,"HUMAN_OBSERVATION","CLO","EBIRD","OBS966451463","","","","CC_BY_4_0","","obsr1192929","","","2022-11-24T20:59:10.126Z","",""
"5",2152656981,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS594354353","Animalia","Chordata","Aves","Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus","","SPECIES","Dendragapus fuliginosus (Ridgway, 1873)","Dendragapus fuliginosus","","CA","Squamish Trails","British Columbia","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.731277,-123.095894,NA,NA,NA,NA,NA,NA,"2018-04-01T00:00:00",1,4,2018,7340146,7340146,"HUMAN_OBSERVATION","CLO","EBIRD","OBS594354353","","","","CC_BY_4_0","","obsr831609","","","2022-11-24T21:07:54.552Z","",""
"6",2432436293,"b1047888-ae52-4179-9dd5-5448ea342a24","https://data.biodiversitydata.nl/xeno-canto/observation/XC479798","Animalia","Chordata","Aves","Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus","","SPECIES","Dendragapus fuliginosus (Ridgway, 1873)","Dendragapus fuliginosus","","CA","Elfin Lake, British Columbia","","PRESENT",NA,"1f00d75c-f6fc-4224-a595-975e82d7689c",49.7523,-123.0527,NA,NA,NA,NA,NA,NA,"2019-06-02T00:00:00",2,6,2019,7340146,7340146,"HUMAN_OBSERVATION","","Bird sounds","XC479798","","","","CC_BY_NC_4_0","Sunny Tseng","Sunny Tseng","","","2022-11-25T09:22:12.966Z","StillImage;Sound",""
"7",3743116084,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/108668063","Animalia","Chordata","Aves","Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus","","SPECIES","Dendragapus fuliginosus (Ridgway, 1873)","Dendragapus fuliginosus","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.746187,-123.064286,11,NA,NA,NA,NA,NA,"2022-03-14T15:43:33",14,3,2022,7340146,7340146,"HUMAN_OBSERVATION","iNaturalist","Observations","108668063","","Emily Wharin","2022-03-15T18:13:29","CC_BY_NC_4_0","Emily Wharin","Emily Wharin","","","2022-12-09T20:34:11.088Z","StillImage","COORDINATE_ROUNDED"
"8",1179836256,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS263223129","Animalia","Chordata","Aves","Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus","","SPECIES","Dendragapus fuliginosus (Ridgway, 1873)","Dendragapus fuliginosus","","CA","Sea to Sky Gondola","British Columbia","PRESENT",2,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.671204,-123.12946,NA,NA,NA,NA,NA,NA,"2014-07-09T00:00:00",9,7,2014,7340146,7340146,"HUMAN_OBSERVATION","CLO","EBIRD","OBS263223129","","","","CC_BY_4_0","","obsr402584","","","2022-11-24T20:42:59.540Z","",""
"9",2761077915,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS819354973","Animalia","Chordata","Aves","Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus","","SPECIES","Dendragapus fuliginosus (Ridgway, 1873)","Dendragapus fuliginosus","","CA","Cypress Provincial Park--Yew Lake trail","British Columbia","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.3991,-123.21131,NA,NA,NA,NA,NA,NA,"2019-09-28T00:00:00",28,9,2019,7340146,7340146,"HUMAN_OBSERVATION","CLO","EBIRD","OBS819354973","","","","CC_BY_4_0","","obsr120359","","","2022-11-24T20:52:18.978Z","",""
"10",179614034,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS53237423","Animalia","Chordata","Aves","Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus","","SPECIES","Dendragapus fuliginosus (Ridgway, 1873)","Dendragapus fuliginosus","","CA","Upper Squamish River - 10DA82","British Columbia","PRESENT",3,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.858017,-123.23467,NA,NA,NA,NA,NA,NA,"2008-04-30T00:00:00",30,4,2008,7340146,7340146,"HUMAN_OBSERVATION","CLO","EBIRD","OBS53237423","","","","CC_BY_4_0","","obsr104795","","","2022-11-24T21:00:48.605Z","",""
