scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,provincial_status,provincial_status_norm,bc_list,residencyStatus,national_status,national_status_clean,national_status_norm,national_status_check
Gentiana septemfida,,crested gentian,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,,Gentianaceae,,Gentianeae,Gentiana,septemfida,,,,accepted,153938,Gentiana septemfida,Gentiana septemfida,,NA,NA,NA,,,NA,FALSE
Heuchera cylindrica,,roundleaf alumroot,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Heuchereae,Heuchera,cylindrica,,,,accepted,77403,Heuchera cylindrica,Heuchera cylindrica,,NA,NA,NA,,,NA,FALSE
Huperzia haleakalae,,Haleakala Fir-clubmoss,Plantae,Tracheophyta,,,Lycopodiopsida,,,Lycopodiales,,,,Lycopodiaceae,Huperzioideae,,Huperzia,haleakalae,,,,accepted,144224,Huperzia haleakalae,Huperzia haleakalae,,NA,NA,NA,,,NA,FALSE
Micranthes punctata,,Dotted Saxifrage,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Micrantheae,Micranthes,punctata,,,,accepted,772263,Micranthes punctata,Micranthes punctata,,NA,NA,NA,,,NA,FALSE
Miscanthus sinensis,,Chinese silver grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Panicoideae,Andropogoneae,Miscanthus,sinensis,,,,accepted,165474,Miscanthus sinensis,Miscanthus sinensis,,NA,NA,NA,,,NA,FALSE
Platanthera hyperborea,,Leafy Northern Green Orchid,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Orchideae,Platanthera,hyperborea,,,,accepted,167020,Platanthera hyperborea,Platanthera hyperborea,,NA,NA,NA,,,NA,FALSE
Poa cusickii,,Cusick's Bluegrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Poa,cusickii,,,,accepted,78638,Poa cusickii,Poa cusickii,,NA,NA,NA,,,NA,FALSE
Polypodium vulgare,,common polypody,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,,Polypodiaceae,Polypodioideae,,Polypodium,vulgare,,,,accepted,127079,Polypodium vulgare,Polypodium vulgare,,NA,NA,NA,,,NA,FALSE
Rubus procerus,,,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,procerus,,,,accepted,1340663,Rubus procerus,Rubus procerus,,NA,NA,NA,,,NA,FALSE
Spiraea × pyramidata,,Pyramidal Spirea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Spiraeeae,Spiraea,,,,,accepted,171129,Spiraea × pyramidata,Spiraea × pyramidata,,NA,NA,NA,,,NA,FALSE
Symphyotrichum foliaceum,,Leafy Aster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Astereae,Symphyotrichum,foliaceum,,,,accepted,56113,Symphyotrichum foliaceum,Symphyotrichum foliaceum,,NA,NA,NA,,,NA,FALSE
Alnus alnobetula,,green alder,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,,Betulaceae,,,Alnus,alnobetula,,,,accepted,868167,Alnus alnobetula,Alnus alnobetula,,NA,NA,NA,,,NA,FALSE
Athyrium cyclosorum,,Western Lady Fern,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Aspleniinae,,,Athyriaceae,,,Athyrium,cyclosorum,,,,accepted,1115464,Athyrium cyclosorum,Athyrium cyclosorum,,NA,NA,NA,,,NA,FALSE
Balsamorhiza deltoidea,,deltoid balsamroot,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Heliantheae,Balsamorhiza,deltoidea,,,,accepted,70383,Balsamorhiza deltoidea,Balsamorhiza deltoidea,S2,s2,red,NA,Endangered,endangered,endangered,FALSE
Carex praticola,,northern meadow sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,praticola,,,,accepted,76095,Carex praticola,Carex praticola,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Carex subbracteata,,small-bracted sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,subbracteata,,,,accepted,64315,Carex subbracteata,Carex subbracteata,SNA,sna,not-listed,NA,unknown,unknown,NA,FALSE
Carex tahoensis,,Tahoe sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,tahoensis,,,,accepted,76118,Carex tahoensis,Carex tahoensis,S4S5,s4s5,yellow,NA,unknown,unknown,NA,FALSE
Ceratophyllum echinatum,,spineless hornwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ceratophyllales,,,,Ceratophyllaceae,,,Ceratophyllum,echinatum,,,,accepted,160354,Ceratophyllum echinatum,Ceratophyllum echinatum,S4?,s4?,yellow,NA,unknown,unknown,NA,FALSE
Corydalis scouleri,,Scouler's Corydalis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Papaveraceae,Fumarioideae,Corydaleae,Corydalis,scouleri,,,,accepted,153412,Corydalis scouleri,Corydalis scouleri,S3S4,s3s4,blue,NA,Not at Risk,not at risk,NA,FALSE
Equisetum palustre,,marsh horsetail,Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,,Equisetaceae,,,Equisetum,palustre,,,,accepted,76846,Equisetum palustre,Equisetum palustre,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Hypericum maculatum ssp. obtusiusculum,,Dotted St. John's-wort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Hypericaceae,,Hypericeae,Hypericum,maculatum,,Hypericum maculatum obtusiusculum,,accepted,236490,Hypericum maculatum obtusiusculum,Hypericum maculatum obtusiusculum,SNA,sna,not-listed,NA,unknown,unknown,NA,FALSE
Luzula comosa,,Pacific Woodrush,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Juncaceae,,,Luzula,comosa,,,,accepted,57111,Luzula comosa,Luzula comosa,,NA,NA,NA,,,NA,FALSE
Penstemon albertinus,,Alberta Beardtongue,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Cheloneae,Penstemon,albertinus,,,,accepted,166318,Penstemon albertinus,Penstemon albertinus,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Pseudotsuga menziesii,,Douglas-fir,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Pinaceae,Pinoideae,,Pseudotsuga,menziesii,,,,accepted,48256,Pseudotsuga menziesii,Pseudotsuga menziesii,,NA,NA,NA,,,NA,FALSE
Rosa nutkana,,Nootka rose,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Roseae,Rosa,nutkana,,,,accepted,78883,Rosa nutkana,Rosa nutkana,,NA,NA,NA,,,NA,FALSE
Sarracenia purpurea ssp.,,purple pitcher plant,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Sarraceniaceae,,,Sarracenia,purpurea,,,,accepted,52651,Sarracenia purpurea,Sarracenia purpurea,,NA,NA,NA,,,NA,FALSE
Saxifraga bronchialis,,Mat Saxifrage,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Saxifrageae,Saxifraga,bronchialis,,,,accepted,128874,Saxifraga bronchialis,Saxifraga bronchialis,,NA,NA,NA,,,NA,FALSE
Solidago simplex var. nana,,alpine goldenrod,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Astereae,Solidago,simplex,Solidago simplex nana,,,accepted,243003,Solidago simplex nana,Solidago simplex,,NA,NA,NA,,,NA,FALSE
Tiarella trifoliata,,Threeleaf Foamflower,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Heuchereae,Tiarella,trifoliata,,,,accepted,51643,Tiarella trifoliata,Tiarella trifoliata,,NA,NA,NA,,,NA,FALSE
Torreyochloa pallida pauciflora,,weak manna grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Torreyochloa,pallida,Torreyochloa pallida pauciflora,,,accepted,81431,Torreyochloa pallida pauciflora,Torreyochloa pallida,,NA,NA,NA,,,NA,FALSE
Toxicoscordion venenosum,,Meadow Deathcamas,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,,Melanthiaceae,,Melanthieae,Toxicoscordion,venenosum,,,,accepted,59087,Toxicoscordion venenosum,Toxicoscordion venenosum,,NA,NA,NA,,,NA,FALSE
Triantha occidentalis,,western false asphodel,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,,Tofieldiaceae,,,Triantha,occidentalis,,,,accepted,79389,Triantha occidentalis,Triantha occidentalis,,NA,NA,NA,,,NA,FALSE
Agoseris glauca,(Pursh) Raf.,Pale agoseris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Cichorioideae,Cichorieae,Agoseris,glauca,,,,accepted,75303,Agoseris glauca,Agoseris glauca,S5,s5,yellow,NA,,,NA,FALSE
Agrostis thurberiana,Hitchc.,NA,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooidiae,,,,,,,unknown,0,,Podagrostis thurberiana,not in CDC records,NA,NA,NA,,,NA,FALSE
Bromus diandrus,Roth,great brome,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Bromeae,Bromus,diandrus,,,,accepted,52702,Bromus diandrus,Bromus diandrus,SNA (2000) ; SNA (2000),sna,not-listed,NA,,,NA,FALSE
Carex lenticularis dolia,(M.E. Jones) L.A. Standl.,Goose-grass Sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,plectocarpa,,,,unaccepted,1091407,Carex plectocarpa,Carex plectocarpa,S5? (2015),s5?,yellow,NA,,,NA,FALSE
Carex lenticularis var. dolia,Michx.,Goose-grass Sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,plectocarpa,,,,unaccepted,1091407,Carex plectocarpa,Carex plectocarpa,S5? (2015),s5?,yellow,NA,,,NA,FALSE
Carex pyrenaica,wahlenb.,Pyrenean Sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,pyrenaica,,,,accepted,160078,Carex pyrenaica,Carex pyrenaica,S5 (2015),s5,yellow,NA,,,NA,FALSE
Cassiope tetragona,(L.) D. Don,Arctic bell-heather,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Cassiopoideae,,Cassiope,tetragona,,,,accepted,153373,Cassiope tetragona,Cassiope tetragona,S4,s4,yellow,NA,,,NA,FALSE
Ceanothus velutinus,Douglas ex Hook.,Snowbrush Ceanothus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rhamnaceae,,,Ceanothus,velutinus,,,,accepted,64043,Ceanothus velutinus,Ceanothus velutinus,SU (2020),su,undetermined,NA,,,NA,FALSE
Claytonia exigua,T. & G.,Pale Springbeauty,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Claytonia,exigua,,,,accepted,57233,Claytonia exigua,Claytonia exigua,S4 (2020),s4,yellow,NA,,,NA,FALSE
Cotoneaster integrifolius,(Roxb.) G.Klotz,entire-leaved cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,integrifolius,,,,accepted,76459,Cotoneaster integrifolius,Cotoneaster integrifolius,unlisted,NA,NA,NA,,,NA,FALSE
Equisetum variegatum,Schleich. ex Weber & Mohr,variegated horsetail,Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,,Equisetaceae,,,Equisetum,variegatum,,,,accepted,118784,Equisetum variegatum,Equisetum variegatum,S5 (2020),s5,yellow,NA,,,NA,FALSE
Galium trifidum,L.,three-petal bedstraw,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,,Rubiaceae,Rubioideae,Rubieae,Galium,trifidum,,,,accepted,77216,Galium trifidum,Galium trifidum,S4? (2007) ; S4? (2007),s4?,yellow,NA,,,NA,FALSE
Hordeum murinum,L.,wall barley,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Triticeae,Hordeum,murinum,,,,accepted,52796,Hordeum murinum,Hordeum murinum,SNA (2000),sna,not-listed,NA,,,NA,FALSE
Luzula wahlenbergii,Rupr.,Wahlenberg's Woodrush,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Juncaceae,,,Luzula,wahlenbergii,,,,accepted,164951,Luzula wahlenbergii,Luzula wahlenbergii,unlisted,NA,NA,NA,,,NA,FALSE
Micranthes nelsoniana,(D. Don) Small,Heartleaf Saxifrage,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Micrantheae,Micranthes,nelsoniana,,,,accepted,357930,Micranthes nelsoniana,Micranthes nelsoniana,status depends on which variety,NA,NA,NA,,,NA,FALSE
Panicum miliaceum,Blanco,Proso Millet,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Panicoideae,Paniceae,Panicum,miliaceum,,,,accepted,78340,Panicum miliaceum,Panicum miliaceum,SNA (2012),sna,not-listed,NA,,,NA,FALSE
Poa glauca,Vahl,Glaucous Bluegrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Poa,glauca,,,,accepted,78641,Poa glauca,Poa glauca,S5 (2000) ; S5 (2000),s5,yellow,NA,,,NA,FALSE
Poa secunda,J. Presl,Pine bluegrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Poa,secunda,,,,accepted,57198,Poa secunda,Poa secunda,,NA,NA,NA,,,NA,FALSE
Pseudosasa humilis,(Mitford) T.Q.Nguyen,,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Bambusoideae,Arundinarieae,Pseudosasa,humilis,,,,accepted,480757,Pseudosasa humilis,Pseudosasa humilis,unlisted,NA,NA,NA,,,NA,FALSE
Pyracantha fortuneana,(Maxim.) H.L. Li,Himalayan firethorn,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Pyracantha,crenulata,,,,unaccepted,78790,Pyracantha crenulata,Pyracantha crenulata,not in CDC records; unlisted,NA,NA,NA,,,NA,FALSE
Ranunculus aquatilis,L.,common water-crowfoot,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Ranunculeae,Ranunculus,aquatilis,,,,accepted,78817,Ranunculus aquatilis,Ranunculus aquatilis,S5 (2000),s5,yellow,NA,,,NA,FALSE
Ranunculus aquatilis var. aquatilis,L.,common water-crowfoot,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Ranunculeae,Ranunculus,aquatilis,,,,unaccepted,78817,Ranunculus aquatilis,Ranunculus aquatilis,S3S4 (2007),s3s4,blue,NA,,,NA,FALSE
Ranunculus flammula,L.,Lesser Spearwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Ranunculeae,Ranunculus,flammula,,,,accepted,67826,Ranunculus flammula,Ranunculus flammula,S5 (2008),s5,yellow,NA,,,NA,FALSE
Rubus fruticosus complex,L.,pilated-leaved blackberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,fruticosus,,,,accepted,1090496,Rubus fruticosus,Rubus fruticosus,unlisted,NA,NA,NA,,,NA,FALSE
Rubus ulmifolius,Schott,elmleaf blackberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Rubeae,Rubus,ulmifolius,,,,accepted,78895,Rubus ulmifolius,Rubus ulmifolius,unlisted,NA,NA,NA,,,NA,FALSE
Sedum sexangulare,L.,Tasteless Stonecrop,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,sexangulare,,,,accepted,168750,Sedum sexangulare,Sedum sexangulare,unlisted,NA,NA,NA,,,NA,FALSE
Spiraea × hitchcockii,W.J.Hess,Hitchcock's Spirea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Spiraeeae,Spiraea,,,,Spiraea × hitchcockii,accepted,1349992,Spiraea × hitchcockii,Spiraea × hitchcockii,unlisted,NA,NA,NA,,,NA,FALSE
Achnatherum hymenoides,(Roem. & Schult.) Barkworth,Sand Ricegrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Stipeae,Eriocoma,hymenoides,,,,unaccepted,1220378,Eriocoma hymenoides,Eriocoma hymenoides,S4 (2015),s4,yellow,NA,unknown,unknown,NA,FALSE
Agoseris aurantiaca ssp. aurantiaca,(Hook.) Greene,Orange Agoseris,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Cichorioideae,Cichorieae,Agoseris,aurantiaca,Agoseris aurantiaca aurantiaca,,,accepted,80329,Agoseris aurantiaca aurantiaca,Agoseris aurantiaca aurantiaca; Agoseris aurantiaca,S5 (2015); S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Agrostis aequivalvis,(Trin.) Scribn. & Merr.,Northern Bentgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Podagrostis,aequivalvis,,,,unaccepted,1632128,Podagrostis aequivalvis,Podagrostis aequivalvis,S5 (2000),s5,yellow,NA,unknown,unknown,NA,FALSE
Agrostis canina,L.,Velvet Bent,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Agrostis,canina,,,,accepted,158132,Agrostis canina,Agrostis canina,SNA (2019),sna,not-listed,NA,unknown,unknown,NA,FALSE
Agrostis gigantea,Roth,redtop,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Agrostis,gigantea,,,,accepted,75314,Agrostis gigantea,Agrostis gigantea,SNA (2000),sna,not-listed,NA,unknown,unknown,NA,FALSE
Agrostis humilis,(Vasey) Björkman,mountain bent grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Podagrostis,humilis,,,,unaccepted,1586225,Podagrostis humilis,Podagrostis humilis,S5 (2019) ; S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Agrostis scabra,Willd.,Rough Bentgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Agrostis,scabra,,,,accepted,75319,Agrostis scabra,Agrostis scabra,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Agrostis variabilis,Rydb.,mountain bentgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Agrostis,variabilis,,,,accepted,75320,Agrostis variabilis,Agrostis variabilis,not in CDC records,NA,NA,NA,unknown,unknown,NA,FALSE
Aira caryophyllea,L.,Silver Hairgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Aira,caryophyllea,,,,accepted,52694,Aira caryophyllea,Aira caryophyllea,SNA (2000) ; SNA (2000),sna,not-listed,NA,unknown,unknown,NA,FALSE
Alchemilla arvensis,(Nutt.) Rydb.,Field Parsley Piert,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Alchemilla,arvensis,,,,accepted,866483,Alchemilla arvensis,Alchemilla arvensis,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Alopecurus geniculatus,Sibth. ex Steudel,Marsh foxtail,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Alopecurus,geniculatus,,,,accepted,71140,Alopecurus geniculatus,Alopecurus geniculatus,SNA (2000),sna,not-listed,NA,unknown,unknown,NA,FALSE
Amelanchier alnifolia,(Nutt.) Nutt. ex M. Roem.,Saskatoon,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Amelanchier,alnifolia,,,,accepted,75415,Amelanchier alnifolia,Amelanchier alnifolia,S4S5 (2001),s4s5,yellow,NA,,,NA,FALSE
Anemone lyallii,Britt.,Gray's anemone,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Anemoneae,Anemonoides,grayi,,,,unaccepted,950609,Anemonoides grayi,Anemonoides grayi,S4S5 (2019),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Anemonoides grayi,(Behr & Kellogg) Starod.,Gray's anemone,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Anemoneae,Anemonoides,grayi,,,,accepted,950609,Anemonoides grayi,Anemonoides grayi,S4S5 (2019),s4s5,yellow,NA,,,NA,FALSE
Antennaria alpina,Greene,Alpine Pussytoes,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Gnaphalieae,Antennaria,alpina,,,,accepted,154163,Antennaria alpina,Antennaria alpina,S5 (2015) ; S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Antennaria media,Greene,Rocky Mountain pussytoes,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Gnaphalieae,Antennaria,media,,,,accepted,75466,Antennaria media,Antennaria media,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Antennaria neglecta,Greene,Field Pussytoes,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Gnaphalieae,Antennaria,neglecta,,,,accepted,127005,Antennaria neglecta,Antennaria neglecta,S4 (2018),s4,yellow,NA,unknown,unknown,NA,FALSE
Aphanes arvensis,L.,Field Parsley Piert,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Alchemilla,arvensis,,,,unaccepted,866483,Alchemilla arvensis,Alchemilla arvensis,SNA (2006),sna,not-listed,NA,,,NA,FALSE
Aphanes occidentalis,(Nutt.) Rydb.,Field Parsley Piert,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Alchemilla,arvensis,,,,unaccepted,866483,Alchemilla arvensis,Alchemilla arvensis,S5 (2015),s5,yellow,NA,,,NA,FALSE
Arabis eschscholtziana,Andrz.,Eschscholtz's hairy rockcress,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Arabideae,Arabis,eschscholtziana,,,,accepted,75494,Arabis eschscholtziana,Arabis eschscholtziana,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
