scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,provincial_status,provincial_status_norm,bc_list,residencyStatus,national_status,national_status_clean,national_status_norm,national_status_check
Liparis fucensis,,Slipskin Snailfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Liparidae,,,Liparis,fucensis,,,,accepted,223894,Liparis fucensis,Liparis fucensis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Lissodendoryx firma,,,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Poecilosclerida,,,,Coelosphaeridae,,,Lissodendoryx,firma,,,,accepted,337274,Lissodendoryx firma,Lissodendoryx firma,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Lycodapus mandibularis,,Pallid Eelpout,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Zoarcidae,Lycodinae,,Lycodapus,mandibularis,,,,accepted,224179,Lycodapus mandibularis,Lycodapus mandibularis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Mesocrangon munitella,,Miniature Spinyhead,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Crangonoidea,Crangonidae,,,Mesocrangon,munitella,,,,accepted,459488,Mesocrangon munitella,Mesocrangon munitella,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Nectoliparis pelagicus,,Tadpole Snailfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Liparidae,,,Nectoliparis,pelagicus,,,,accepted,225507,Nectoliparis pelagicus,Nectoliparis pelagicus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Occidentis ayresii,,Western River Lamprey,Animalia,Chordata,Vertebrata,Agnatha,Petromyzonti,,,Petromyzontiformes,,,,Petromyzontidae,Lampetrinae,,Occidentis,ayresii,,,,accepted,1599978,Occidentis ayresii,Occidentis ayresii,S5?,s5?,yellow,NA,unknown,unknown,NA,FALSE
Pagurus aleuticus,,Aleutican Hermit Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,,,Pagurus,aleuticus,,,,accepted,459474,Pagurus aleuticus,Pagurus aleuticus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Pagurus quaylei,,Dovesnail Hermit,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,,,Pagurus,quaylei,,,,accepted,366957,Pagurus quaylei,Pagurus quaylei,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Pagurus tanneri,,Longhand Hermit Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,,,Pagurus,tanneri,,,,accepted,459641,Pagurus tanneri,Pagurus tanneri,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Paraliparis deani,,Prickly Snailfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Liparidae,,,Paraliparis,deani,,,,accepted,227031,Paraliparis deani,Paraliparis deani,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Plocamionida lyoni,,,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Poecilosclerida,,,,Hymedesmiidae,,,Plocamionida,lyoni,,,,accepted,256012,Plocamionida lyoni,Plocamionida lyoni,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Ptychocheilus oregonensis,,Northern Pikeminnow,Animalia,Chordata,Vertebrata,,Actinopterygii,,Ostariophysi,Cypriniformes,Cyprinoidei,,,Leuciscidae,Laviniinae,,Ptychocheilus,oregonensis,,,,accepted,111224,Ptychocheilus oregonensis,Ptychocheilus oregonensis,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Ruscarius meanyi,,Puget Sound Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Ruscarius,meanyi,,,,accepted,230337,Ruscarius meanyi,Ruscarius meanyi,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Salvelinus malma,,Dolly Varden,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Salmoniformes,Salmonoidei,,,Salmonidae,Salmoninae,,Salvelinus,malma,,,,accepted,68077,Salvelinus malma,Salvelinus malma,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Spirontocaris sica,,Offshore Blade Shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Thoridae,,,Spirontocaris,sica,,,,accepted,459677,Spirontocaris sica,Spirontocaris sica,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Terebratalia transversa,,North Pacific Lampshell,Animalia,Brachiopoda,Rhynchonelliformea,,Rhynchonellata,,,Terebratulida,Terebratellidina,,Laqueoidea,Terebrataliidae,Terebrataliinae,,Terebratalia,transversa,,,,accepted,122157,Terebratalia transversa,Terebratalia transversa,,NA,NA,NA,,,NA,FALSE
Thyone benti,,,Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Dendrochirotida,,,,Phyllophoridae,,,Thyone,benti,,,,accepted,293152,Thyone benti,Thyone benti,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Tigriopus californicus,,,Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Podoplea,Harpacticoida,,,,Harpacticidae,,,Tigriopus,californicus,,,,accepted,117678,Tigriopus californicus,Tigriopus californicus,,NA,NA,NA,,,NA,FALSE
Triglops pingelii,,Ribbed Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Triglops,pingelii,,,,accepted,232947,Triglops pingelii,Triglops pingelii,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Balanus crenatus,Bruguière,Wrinkled Barnacle,Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Thecostraca,Thoracicalcarea,Balanomorpha,,,Balanoidea,Balanidae,,,Balanus,crenatus,,,,accepted,117672,Balanus crenatus,Balanus crenatus,,NA,NA,NA,,,NA,FALSE
Ceramaster patagonicus,Staden,Cookie Star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,,Goniasteridae,,,Ceramaster,patagonicus,,,,accepted,537859,Ceramaster patagonicus,Ceramaster patagonicus,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Chelyosoma productum,Stimpson,Disc-top Tunicate,Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Corellidae,,,Chelyosoma,productum,,,,accepted,428793,Chelyosoma productum,Chelyosoma productum,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Crucigera zygophora,Johnson,Yoke-bearer Calcareous Tubeworm,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Serpulidae,,,Crucigera,zygophora,,,,accepted,543574,Crucigera zygophora,Crucigera zygophora,not in CDC records,NA,NA,NA,,,NA,FALSE
Gnorimosphaeroma oregonense,Dana,Oregon pillbug,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Sphaeromatidea,,Sphaeromatoidea,Sphaeromatidae,,,Gnorimosphaeroma,oregonense,,,,accepted,123798,Gnorimosphaeroma oregonense,Gnorimosphaeroma oregonense,not in CDC records,NA,NA,NA,,,NA,FALSE
Hololepida magna,Moore,,Animalia,Annelida,,,Polychaeta,Errantia,,Phyllodocida,Aphroditiformia,,,Polynoidae,Lepidonotinae,,Hololepida,magna,,,,accepted,221400,Hololepida magna,Hololepida magna,not in CDC records,NA,NA,NA,,,NA,FALSE
Lafoea dumosa,Fleming,,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,,Lafoeidae,,,Lafoea,dumosa,,,,accepted,423721,Lafoea dumosa,Lafoea dumosa,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Lophaster furcilliger,Fisher,Crested Star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,,Solasteridae,,,Lophaster,furcilliger,,,,accepted,195819,Lophaster furcilliger,Lophaster furcilliger,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Myxicola infundibulum,Montagu,Sand Fan Worm,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,,,,accepted,49533,Myxicola infundibulum,Myxicola infundibulum,not in CDC records,NA,NA,NA,,,NA,FALSE
Nephtys spp.,Cuvier,Nephthys's Sand-worms,Animalia,Annelida,,,Polychaeta,Errantia,,Phyllodocida,,,,Nephtyidae,,,Nephtys,,,,,accepted,117607,Nephtys,Nephtys,not in CDC records,NA,NA,NA,,,NA,FALSE
Ophiura sarsii,Lütken,Notched Brittle Star,Animalia,Echinodermata,Asterozoa,,Ophiuroidea,Myophiuroida,Euryophiurida,Ophiurida,Ophiurina,,,Ophiuridae,Ophiurinae,,Ophiura,sarsii,,,,accepted,202051,Ophiura sarsii,Ophiura sarsii,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Parasabella media,Bush,Parasol Feather-duster,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Parasabella,media,,,,accepted,367054,Parasabella media,Parasabella media,not in CDC records,NA,NA,NA,,,NA,FALSE
Pentidotea resecata,Stimpson,Eelgrass Isopod,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Valvifera,,,Idoteidae,,,Pentidotea,resecata,,,,accepted,141842,Pentidotea resecata,Pentidotea resecata,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Terebratulina unguicula,Carpenter,,Animalia,Brachiopoda,Rhynchonelliformea,,Rhynchonellata,,,Terebratulida,Terebratulidina,,Cancellothyridoidea,Cancellothyrididae,Cancellothyridinae,,Terebratulina,unguicula,,,,accepted,448315,Terebratulina unguicula,Terebratulina unguicula,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Anarrhichthys ocellatus,Ayres,Wolf Eel,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Anarhichadidae,,,Anarrhichthys,ocellatus,,,,accepted,60635,Anarrhichthys ocellatus,Anarrhichthys ocellatus,SNR,snr,not-listed,NA,Not at Risk,not at risk,NA,FALSE
Anoplagonus inermis,Günther,Smooth Alligatorfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Agonidae,Anoplagoninae,,Anoplagonus,inermis,,,,accepted,213721,Anoplagonus inermis,Anoplagonus inermis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Artedius lateralis,Girard,Smoothhead Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Artedius,lateralis,,,,accepted,117529,Artedius lateralis,Artedius lateralis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Boltenia villosa,Stimpson,Bristly Tunicate,Animalia,Chordata,Tunicata,,Ascidiacea,,,Stolidobranchia,,,,Pyuridae,,,Boltenia,villosa,,,,accepted,194568,Boltenia villosa,Boltenia villosa,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Brosmophycis marginata,Ayres,Red Brotula,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Ophidiiformes,,,,Bythitidae,,,Brosmophycis,marginata,,,,accepted,215459,Brosmophycis marginata,Brosmophycis marginata,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Chirolophis nugator,Jordan & Williams,Mosshead Warbonnet,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Stichaeidae,Chirolophinae,,Chirolophis,nugator,,,,accepted,216743,Chirolophis nugator,Chirolophis nugator,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Cnemidocarpa finmarkiensis,Kiaer,Shiny Red Sea Squirt,Animalia,Chordata,Tunicata,,Ascidiacea,,,Stolidobranchia,,,,Styelidae,,,Cnemidocarpa,finmarkiensis,,,,accepted,47807,Cnemidocarpa finmarkiensis,Cnemidocarpa finmarkiensis,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Cottus aleuticus,Gilbert,Coastrange Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Cottidae,,,Cottus,aleuticus,,,,accepted,84353,Cottus aleuticus,Cottus aleuticus,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Cryptolithodes sitchensis,Brandt,Umbrella Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Lithodidae,Lithodinae,,Cryptolithodes,sitchensis,,,,accepted,47395,Cryptolithodes sitchensis,Cryptolithodes sitchensis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Eualus pusiolus,Krøyer,Doll Eualid,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Thoridae,,,Eualus,pusiolus,,,,accepted,459515,Eualus pusiolus,Eualus pusiolus,not in CDC records,NA,NA,NA,unknown,unknown,NA,FALSE
Evasterias troschelii,Stimpson,Mottled Star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,,Asteriidae,,,Evasterias,troschelii,,,,accepted,84265,Evasterias troschelii,Evasterias troschelii,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Florometra serratissima,Clark,Common Feather Star,Animalia,Echinodermata,Crinozoa,,Crinoidea,Articulata,,Comatulida,,,Antedonoidea,Antedonidae,Heliometrinae,,Florometra,serratissima,,,,accepted,195902,Florometra serratissima,Florometra serratissima,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Gadus macrocephalus,Tilesius,Pacific Cod,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Gadiformes,Gadoidei,,,Gadidae,,,Gadus,macrocephalus,,,,accepted,180029,Gadus macrocephalus,Gadus macrocephalus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Gobiesox maeandricus,Girard,Northern Clingfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Blenniiformes,Gobiesocoidei,,,Gobiesocidae,Gobiesocinae,,Gobiesox,maeandricus,,,,accepted,67409,Gobiesox maeandricus,Gobiesox maeandricus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Heptacarpus brevirostris,Dana,Stout Coastal Shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Thoridae,,,Heptacarpus,brevirostris,,,,accepted,63679,Heptacarpus brevirostris,Heptacarpus brevirostris,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Heptacarpus decorus,Rathbun,Elegant Coastal Shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Thoridae,,,Heptacarpus,decorus,,,,accepted,63683,Heptacarpus decorus,Heptacarpus decorus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Hyas lyratus,Dana,Pacific Lyre Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Oregoniidae,Oregoniinae,,Hyas,lyratus,,,,accepted,459591,Hyas lyratus,Hyas lyratus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Hypomesus pretiosus,Girard,Surf Smelt,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Osmeriformes,Osmeroidei,,,Osmeridae,,,Hypomesus,pretiosus,,,,accepted,117566,Hypomesus pretiosus,Hypomesus pretiosus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Icelinus borealis,Gilbert,Northern Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Icelinus,borealis,,,,accepted,222140,Icelinus borealis,Icelinus borealis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Isodictya rigida,Lambe,,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Poecilosclerida,,,,Isodictyidae,,,Isodictya,rigida,,,,accepted,459878,Isodictya rigida,Isodictya rigida,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Luidia foliolata,Grube,Sand Star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Paxillosida,,,,Luidiidae,,,Luidia,foliolata,,,,accepted,195859,Luidia foliolata,Luidia foliolata,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Lycopodina occidentalis,Lambe,Carnivorous Sponge,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Poecilosclerida,,,,Cladorhizidae,,,Lycopodina,occidentalis,,,,accepted,1127743,Lycopodina occidentalis,Lycopodina occidentalis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Mediaster aequalis,Stimpson,Vermilion Star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,,Goniasteridae,Mediasterinae,,Mediaster,aequalis,,,,accepted,293174,Mediaster aequalis,Mediaster aequalis,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Neogale vison,"(Schreber, 1777)",American Mink,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,,Mustelidae,Mustelinae,,Neogale,vison,,,,accepted,1264432,Neogale vison,Neogale vison,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Neotrypaea californiensis,Dana,Bay Ghost Shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Axiidea,,Callianassidae,,,Neotrypaea,californiensis,,,,accepted,56659,Neotrypaea californiensis,Neotrypaea californiensis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Ophiura luetkenii,Lyman,grey brittle star,Animalia,Echinodermata,Asterozoa,,Ophiuroidea,Myophiuroida,Euryophiurida,Ophiurida,Ophiurina,,,Ophiuridae,Ophiurinae,,Ophiura,luetkenii,,,,accepted,255865,Ophiura luetkenii,Ophiura luetkenii,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Pagurus ochotensis,Brandt,Alaskan Hermit Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,,,Pagurus,ochotensis,,,,accepted,202044,Pagurus ochotensis,Pagurus ochotensis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Paricelinus hopliticus,C.H.  & R.S. Eigenmann,Thornback Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Jordaniidae,,,Paricelinus,hopliticus,,,,accepted,227214,Paricelinus hopliticus,Paricelinus hopliticus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Pentidotea wosnesenskii,Brandt,Rockweed isopod,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Valvifera,,,Idoteidae,,,Pentidotea,wosnesenskii,,,,accepted,126295,Pentidotea wosnesenskii,Pentidotea wosnesenskii,not in CDC records,NA,NA,NA,,,NA,FALSE
Pholis laeta,Cope,Crescent Gunnel,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Pholidae,Pholinae,,Pholis,laeta,,,,accepted,67362,Pholis laeta,Pholis laeta,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Pholis ornata,Girard,Saddleback Gunnel,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Pholidae,Pholinae,,Pholis,ornata,,,,accepted,62605,Pholis ornata,Pholis ornata,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Phyllolithodes papillosus,Brandt,Heart Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Lithodidae,Lithodinae,,Phyllolithodes,papillosus,,,,accepted,424896,Phyllolithodes papillosus,Phyllolithodes papillosus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Pisaster ochraceus,Brandt.,Ochre Sea Star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,,Asteriidae,,,Pisaster,ochraceus,,,,accepted,49699,Pisaster ochraceus,Pisaster ochraceus,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Platichthys stellatus,Pallas,Starry Flounder,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Carangiformes,Pleuronectoidei,,,Pleuronectidae,Pleuronectinae,,Platichthys,stellatus,,,,accepted,83170,Platichthys stellatus,Platichthys stellatus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Pyura haustor,Stimpson,Wrinkled Tunicate,Animalia,Chordata,Tunicata,,Ascidiacea,,,Stolidobranchia,,,,Pyuridae,,,Pyura,haustor,,,,accepted,333504,Pyura haustor,Pyura haustor,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Radulinus asprellus,Gilbert,Slim Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Radulinus,asprellus,,,,accepted,229751,Radulinus asprellus,Radulinus asprellus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Scyra acutifrons,Dana,Sharpnose Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Pisinae,,Scyra,acutifrons,,,,accepted,47712,Scyra acutifrons,Scyra acutifrons,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Sebastes auriculatus,Girard,Brown Rockfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Scorpaenoidei,,,Scorpaenidae,Sebastinae,,Sebastes,auriculatus,,,,accepted,117541,Sebastes auriculatus,Sebastes auriculatus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Sebastes nigrocinctus,Ayres,Tiger Rockfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Scorpaenoidei,,,Scorpaenidae,Sebastinae,,Sebastes,nigrocinctus,,,,accepted,230757,Sebastes nigrocinctus,Sebastes nigrocinctus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Sebastes proriger,D.S. Jordan & C.H. Gilbert,Redstripe Rockfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Scorpaenoidei,,,Scorpaenidae,Sebastinae,,Sebastes,proriger,,,,accepted,64457,Sebastes proriger,Sebastes proriger,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Semisuberites cribrosa,Micklucho-Maclay,trumpet sponge,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Poecilosclerida,,,,Esperiopsidae,,,Semisuberites,cribrosa,,,,accepted,194571,Semisuberites cribrosa,Semisuberites cribrosa,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Stomphia didemon,Siebert,Apple Anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,,Actinostoloidea,Actinostolidae,,,Stomphia,didemon,,,,accepted,501276,Stomphia didemon,Stomphia didemon,not in CDC records,NA,NA,NA,,,NA,FALSE
Synchirus gilli,T.H. Bean,Manacled Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Synchirus,gilli,,,,accepted,232130,Synchirus gilli,Synchirus gilli,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Triglops macellus,Bean,Roughspine Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Triglops,macellus,,,,accepted,232944,Triglops macellus,Triglops macellus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Xiphister atropurpureus,Kittlitz,Black Prickleback,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Stichaeidae,Xiphisterinae,,Xiphister,atropurpureus,,,,accepted,67360,Xiphister atropurpureus,Xiphister atropurpureus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Acantholithodes hispidus,Stimpson,Spiny Lithode Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Lithodidae,Hapalogastrinae,,Acantholithodes,hispidus,,,,accepted,450310,Acantholithodes hispidus,Acantholithodes hispidus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Anoplarchus insignis,Gilbert & Burke,Slender Cockscomb,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Stichaeidae,Xiphisterinae,,Anoplarchus,insignis,,,,accepted,213722,Anoplarchus insignis,Anoplarchus insignis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Anoplarchus purpurescens,Gill,High Cockscomb,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Stichaeidae,Xiphisterinae,,Anoplarchus,purpurescens,,,,accepted,67316,Anoplarchus purpurescens,Anoplarchus purpurescens,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Aphrocallistes vastus,Schulze,Cloud sponge,Animalia,Porifera,,,Hexactinellida,Hexasterophora,,Sceptrulophora,,,,Aphrocallistidae,,,Aphrocallistes,vastus,,,,accepted,424651,Aphrocallistes vastus,Aphrocallistes vastus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Apostichopus californicus,Stimpson,giant California sea cucumber,Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,,,,accepted,202640,Apostichopus californicus,Apostichopus californicus,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Artedius fenestralis,D.S. Jordan & C.H. Gilbert,Padded Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Artedius,fenestralis,,,,accepted,117527,Artedius fenestralis,Artedius fenestralis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
