"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"1",3902284177,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/133091714","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias","","SPECIES","Ardea herodias Linnaeus, 1758","Ardea herodias","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.693972,-123.180437,4,NA,NA,NA,NA,NA,"2022-08-30T11:39:48",30,8,2022,9630752,9630752,"HUMAN_OBSERVATION","iNaturalist","Observations","133091714","","lauramaypollock","2022-08-31T16:10:44","CC_BY_NC_4_0","lauramaypollock","lauramaypollock","","","2022-12-09T20:30:01.661Z","StillImage;StillImage","COORDINATE_ROUNDED"
"2",3327763225,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/86782424","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias","","SPECIES","Ardea herodias Linnaeus, 1758","Ardea herodias","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.55945,-123.235635,NA,NA,NA,NA,NA,NA,"2021-07-11T10:08:00",11,7,2021,9630752,9630752,"HUMAN_OBSERVATION","iNaturalist","Observations","86782424","","Sandra Al-Samman","2021-07-12T22:23:41","CC_BY_NC_4_0","Sandra Al-Samman","Sandra Al-Samman","","","2022-12-09T20:34:07.804Z","StillImage",""
"3",2803157316,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/49913812","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias","","SPECIES","Ardea herodias Linnaeus, 1758","Ardea herodias","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.371486,-123.290958,4,NA,NA,NA,NA,NA,"2020-06-04T00:00:00",4,6,2020,9630752,9630752,"HUMAN_OBSERVATION","iNaturalist","Observations","49913812","","Sean Daniels","2020-06-17T03:44:22","CC_BY_NC_4_0","Sean Daniels","Sean Daniels","","","2022-12-09T20:31:54.123Z","StillImage","COORDINATE_ROUNDED"
"4",2212663935,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD_CAN:OBS672590568","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias","","SPECIES","Ardea herodias Linnaeus, 1758","Ardea herodias","","CA","Squamish River Estuary","British Columbia","PRESENT",5,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.70507,-123.17841,NA,NA,NA,NA,NA,NA,"2018-11-02T00:00:00",2,11,2018,9630752,9630752,"HUMAN_OBSERVATION","CLO","EBIRD_CAN","OBS672590568","","","","CC_BY_4_0","","obsr104795","","","2022-11-24T20:52:48.739Z","",""
"5",2158660927,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS609910210","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias","","SPECIES","Ardea herodias Linnaeus, 1758","Ardea herodias","","CA","Squamish River Estuary","British Columbia","PRESENT",4,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.70507,-123.17841,NA,NA,NA,NA,NA,NA,"2018-05-03T00:00:00",3,5,2018,9630752,9630752,"HUMAN_OBSERVATION","CLO","EBIRD","OBS609910210","","","","CC_BY_4_0","","obsr831609","","","2022-11-24T21:01:52.982Z","",""
"6",3158916664,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS896376106","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias","","SPECIES","Ardea herodias Linnaeus, 1758","Ardea herodias","","CA","6090 Blink Bonnie Road","British Columbia","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.359795,-123.28368,NA,NA,NA,NA,NA,NA,"2020-04-16T00:00:00",16,4,2020,9630752,9630752,"HUMAN_OBSERVATION","CLO","EBIRD","OBS896376106","","","","CC_BY_4_0","","obsr52199","","","2022-11-24T21:14:58.002Z","",""
"7",2780403233,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD_CAN:OBS934387266","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias","","SPECIES","Ardea herodias Linnaeus, 1758","Ardea herodias","","CA","Squamish River Estuary","British Columbia","PRESENT",44,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.70507,-123.17841,NA,NA,NA,NA,NA,NA,"2019-07-14T00:00:00",14,7,2019,9630752,9630752,"HUMAN_OBSERVATION","CLO","EBIRD_CAN","OBS934387266","","","","CC_BY_4_0","","obsr107745","","","2022-11-24T21:03:43.791Z","",""
"8",3568590400,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS1238278152","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias","","SPECIES","Ardea herodias Linnaeus, 1758","Ardea herodias","","CA","6090 Blink Bonnie Road","British Columbia","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.359795,-123.28368,NA,NA,NA,NA,NA,NA,"2021-09-16T00:00:00",16,9,2021,9630752,9630752,"HUMAN_OBSERVATION","CLO","EBIRD","OBS1238278152","","","","CC_BY_4_0","","obsr52199","","","2022-11-24T20:59:26.012Z","",""
"9",29812746,"82d21102-f762-11e1-a439-00145eb45e9a","","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias","","SPECIES","Ardea herodias Linnaeus, 1758","Ardea herodias","","CA","Bridge Pond (BP)","British Columbia","PRESENT",NA,"7b3aa470-605f-11d8-b9b2-b8a03c50a862",49.69811,-123.16023,NA,NA,NA,NA,NA,NA,"2002-01-01T00:00:00",NA,NA,2002,9630752,9630752,"OBSERVATION","BSC; Bird Studies Canada - Etudes d'Oiseaux Canada","BCCWS; British Columbia Coastal Waterbird Survey, Bird Records","LMSQ-13-2002-GBHE","","","","CC_BY_NC_4_0","","Observer #WISJIM1","","","2022-11-25T06:30:20.938Z","","GEODETIC_DATUM_ASSUMED_WGS84"
"10",29812716,"82d21102-f762-11e1-a439-00145eb45e9a","","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias","","SPECIES","Ardea herodias Linnaeus, 1758","Ardea herodias","","CA","Crescent Slough (CS)","British Columbia","PRESENT",NA,"7b3aa470-605f-11d8-b9b2-b8a03c50a862",49.71481,-123.16015,NA,NA,NA,NA,NA,NA,"2003-01-01T00:00:00",NA,NA,2003,9630752,9630752,"OBSERVATION","BSC; Bird Studies Canada - Etudes d'Oiseaux Canada","BCCWS; British Columbia Coastal Waterbird Survey, Bird Records","LMSQ-10-2003-GBHE","","","","CC_BY_NC_4_0","","Observer #LASDAV1","","","2022-11-25T06:30:20.988Z","","GEODETIC_DATUM_ASSUMED_WGS84"
"11",29812848,"82d21102-f762-11e1-a439-00145eb45e9a","","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias","","SPECIES","Ardea herodias Linnaeus, 1758","Ardea herodias","","CA","East of Fill 1 (EF1)","British Columbia","PRESENT",NA,"7b3aa470-605f-11d8-b9b2-b8a03c50a862",49.69892,-123.17416,NA,NA,NA,NA,NA,NA,"1999-01-01T00:00:00",NA,NA,1999,9630752,9630752,"OBSERVATION","BSC; Bird Studies Canada - Etudes d'Oiseaux Canada","BCCWS; British Columbia Coastal Waterbird Survey, Bird Records","LMSQ-7-1999-GBHE","","","","CC_BY_NC_4_0","","Observer #WISJIM1","","","2022-11-25T06:30:20.997Z","","GEODETIC_DATUM_ASSUMED_WGS84"
"12",29813197,"82d21102-f762-11e1-a439-00145eb45e9a","","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias","","SPECIES","Ardea herodias Linnaeus, 1758","Ardea herodias","","CA","Eagle Harbour","British Columbia","PRESENT",NA,"7b3aa470-605f-11d8-b9b2-b8a03c50a862",49.35328,-123.27927,NA,NA,NA,NA,NA,NA,"2002-01-01T00:00:00",NA,NA,2002,9630752,9630752,"OBSERVATION","BSC; Bird Studies Canada - Etudes d'Oiseaux Canada","BCCWS; British Columbia Coastal Waterbird Survey, Bird Records","LMVN-58-2002-GBHE","","","","CC_BY_NC_4_0","","Observer #WRIKEN1","","","2022-11-25T06:30:21.097Z","","GEODETIC_DATUM_ASSUMED_WGS84"
