"id","time_observed_at","observed_on","user_name","quality_grade","coordinates_obscured","image_url","positional_accuracy","positioning_method","positioning_device","scientific_name","common_name","captive","taxon_id","taxon_rank","latitude","longitude","phylum","kingdom","class","order","infraorder","superfamily","family","subfamily","genus","nameStatus","Taxon.name","Kingdom","Phylum","Class","Order","Infraorder","Superfamily","Subfamily","Family","Genus","Common.name","Taxon.rank"
2565168,"2015-02-12","2015-02-12","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2858839/square.JPG",371,NA,NA,"Lobaria pulmonaria","Tree Lungwort","false",48711,"species",48.931522,-123.474312,"Ascomycota","Fungi","Lecanoromycetes","Peltigerales",NA,NA,"Lobariaceae",NA,"Lobaria","accepted","Lobaria pulmonaria","Fungi","Ascomycota","Lecanoromycetes","Peltigerales",NA,NA,NA,"Lobariaceae","Lobaria","Tree Lungwort","species"
2566221,"2015-02-22T10:54:36-08:00","2015-02-22","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2860461/square.JPG",118,NA,NA,"Leproplaca chrysodeta",NA,"false",463369,"species",48.929887,-123.475685,"Ascomycota","Fungi","Lecanoromycetes","Teloschistales",NA,NA,"Teloschistaceae","Caloplacoideae","Leproplaca","accepted","Leproplaca chrysodeta","Fungi","Ascomycota","Lecanoromycetes","Teloschistales",NA,NA,"Caloplacoideae","Teloschistaceae","Leproplaca","","species"
2566364,"2015-03-04","2015-03-04","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2860688/square.JPG",349,NA,NA,"Lepraria","Dust Lichens","false",154184,"genus",48.930733,-123.477402,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Stereocaulaceae",NA,"Lepraria","accepted","Lepraria","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,NA,"Stereocaulaceae","Lepraria","Dust Lichens","genus"
2566370,"2015-03-04","2015-03-04","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2860700/square.JPG",349,NA,NA,"Lepra amara","bitter wart lichen","false",630835,"species",48.930733,-123.477402,"Ascomycota","Fungi","Lecanoromycetes","Pertusariales",NA,NA,"Pertusariaceae",NA,"Lepra","accepted","Lepra amara","Fungi","Ascomycota","Lecanoromycetes","Pertusariales",NA,NA,NA,"Pertusariaceae","Lepra","bitter wart lichen","species"
2566412,"2015-03-04","2015-03-04","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2860806/square.JPG",174,NA,NA,"Platismatia herrei","Herre's Ragged Lichen","false",117876,"species",48.930338,-123.476372,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Parmeliaceae","Parmelioideae","Platismatia","accepted","Platismatia herrei","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,"Parmelioideae","Parmeliaceae","Platismatia","Herre's Ragged Lichen","species"
2566465,"2015-03-04","2015-03-04","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2860874/square.JPG",174,NA,NA,"Cladonia portentosa","Reindeer Lichen","false",119666,"species",48.929041,-123.471479,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Cladoniaceae",NA,"Cladonia","accepted","Cladonia portentosa","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,NA,"Cladoniaceae","Cladonia","Reindeer Lichen","species"
2566495,"2015-03-04","2015-03-04","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2860889/square.JPG",174,NA,NA,"Peltigera membranacea","membranous pelt lichen","false",117858,"species",48.929041,-123.471479,"Ascomycota","Fungi","Lecanoromycetes","Peltigerales",NA,NA,"Peltigeraceae",NA,"Peltigera","accepted","Peltigera membranacea","Fungi","Ascomycota","Lecanoromycetes","Peltigerales",NA,NA,NA,"Peltigeraceae","Peltigera","membranous pelt lichen","species"
2566500,"2015-03-04","2015-03-04","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2860891/square.JPG",174,NA,NA,"Peltigera neopolydactyla","carpet pelt lichen","false",147374,"species",48.929041,-123.471479,"Ascomycota","Fungi","Lecanoromycetes","Peltigerales",NA,NA,"Peltigeraceae",NA,"Peltigera","accepted","Peltigera neopolydactyla","Fungi","Ascomycota","Lecanoromycetes","Peltigerales",NA,NA,NA,"Peltigeraceae","Peltigera","carpet pelt lichen","species"
2566592,"2015-03-04T13:24:05-08:00","2015-03-04","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2860939/square.JPG",349,NA,NA,"Cladonia macilenta","Lipstick Powderhorn","false",117950,"species",48.930394,-123.475342,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Cladoniaceae",NA,"Cladonia","accepted","Cladonia macilenta","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,NA,"Cladoniaceae","Cladonia","Lipstick Powderhorn","species"
2566605,"2015-03-04T13:24:05-08:00","2015-03-04","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2860947/square.JPG",349,NA,NA,"Cladonia squamosa","Dragon Horn","false",117963,"species",48.930394,-123.475342,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Cladoniaceae",NA,"Cladonia","accepted","Cladonia squamosa","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,NA,"Cladoniaceae","Cladonia","Dragon Horn","species"
2567467,"2015-04-04","2015-04-04","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2862312/square.JPG",87,NA,NA,"Cladonia portentosa","Reindeer Lichen","false",119666,"species",48.932492,-123.484526,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Cladoniaceae",NA,"Cladonia","accepted","Cladonia portentosa","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,NA,"Cladoniaceae","Cladonia","Reindeer Lichen","species"
2569000,"2015-03-04","2015-03-04","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2864481/square.JPG",123,NA,NA,"Tuckermanopsis orbata","variable wrinkle-lichen","false",813868,"species",48.93062,-123.466587,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Parmeliaceae","Parmelioideae","Tuckermanopsis","accepted","Tuckermanopsis orbata","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,"Parmelioideae","Parmeliaceae","Tuckermanopsis","variable wrinkle-lichen","species"
2569437,"2015-03-24T13:36:41-07:00","2015-03-24","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2865134/square.JPG",174,NA,NA,"Cladonia pyxidata","Pebbled Pixie Cup","false",123894,"species",48.876683,-123.322735,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Cladoniaceae",NA,"Cladonia","accepted","Cladonia pyxidata","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,NA,"Cladoniaceae","Cladonia","Pebbled Pixie Cup","species"
2572163,"2015-03-07","2015-03-07","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2869568/square.JPG",174,NA,NA,"Peltigera britannica","flaky freckle pelt lichen","false",119677,"species",48.882667,-123.327713,"Ascomycota","Fungi","Lecanoromycetes","Peltigerales",NA,NA,"Peltigeraceae",NA,"Peltigera","accepted","Peltigera britannica","Fungi","Ascomycota","Lecanoromycetes","Peltigerales",NA,NA,NA,"Peltigeraceae","Peltigera","flaky freckle pelt lichen","species"
2572165,"2015-03-07","2015-03-07","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2869570/square.JPG",174,NA,NA,"Peltigera membranacea","membranous pelt lichen","false",117858,"species",48.882667,-123.327713,"Ascomycota","Fungi","Lecanoromycetes","Peltigerales",NA,NA,"Peltigeraceae",NA,"Peltigera","accepted","Peltigera membranacea","Fungi","Ascomycota","Lecanoromycetes","Peltigerales",NA,NA,NA,"Peltigeraceae","Peltigera","membranous pelt lichen","species"
2572192,"2015-03-09","2015-03-09","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2869602/square.JPG",43,NA,NA,"Pilophorus acicularis","Devil's matchstick","false",128919,"species",48.888948,-123.338141,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Cladoniaceae",NA,"Pilophorus","accepted","Pilophorus acicularis","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,NA,"Cladoniaceae","Pilophorus","Devil's matchstick","species"
2572195,"2015-03-09","2015-03-09","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2869612/square.JPG",87,NA,NA,"Parmotrema arnoldii","Arnold's Parmotrema Lichen","false",123349,"species",48.883457,-123.329172,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Parmeliaceae","Parmelioideae","Parmotrema","accepted","Parmotrema arnoldii","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,"Parmelioideae","Parmeliaceae","Parmotrema","Arnold's Parmotrema Lichen","species"
2575048,"2015-03-27","2015-03-27","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2873620/square.JPG",87,NA,NA,"Platismatia herrei","Herre's Ragged Lichen","false",117876,"species",48.931635,-123.48165,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Parmeliaceae","Parmelioideae","Platismatia","accepted","Platismatia herrei","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,"Parmelioideae","Parmeliaceae","Platismatia","Herre's Ragged Lichen","species"
2575071,"2015-03-27","2015-03-27","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2873631/square.JPG",87,NA,NA,"Cladonia portentosa","Reindeer Lichen","false",119666,"species",48.930789,-123.479505,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Cladoniaceae",NA,"Cladonia","accepted","Cladonia portentosa","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,NA,"Cladoniaceae","Cladonia","Reindeer Lichen","species"
2575072,"2015-03-27","2015-03-27","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2873632/square.JPG",87,NA,NA,"Peltigera collina","tree pelt lichen","false",194736,"species",48.930789,-123.479505,"Ascomycota","Fungi","Lecanoromycetes","Peltigerales",NA,NA,"Peltigeraceae",NA,"Peltigera","accepted","Peltigera collina","Fungi","Ascomycota","Lecanoromycetes","Peltigerales",NA,NA,NA,"Peltigeraceae","Peltigera","tree pelt lichen","species"
2580126,"2015-03-13","2015-03-13","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2880113/square.JPG",87,NA,NA,"Chrysothrix xanthina","Common Gold-dust","false",345245,"species",48.931522,-123.482208,"Ascomycota","Fungi","Arthoniomycetes","Arthoniales",NA,NA,"Chrysotrichaceae",NA,"Chrysothrix","accepted","Chrysothrix xanthina","Fungi","Ascomycota","Arthoniomycetes","Arthoniales",NA,NA,NA,"Chrysotrichaceae","Chrysothrix","Common Gold-dust","species"
2580182,"2015-03-13","2015-03-13","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2880653/square.JPG",87,NA,NA,"Cladonia portentosa","Reindeer Lichen","false",119666,"species",48.933073,-123.485727,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Cladoniaceae",NA,"Cladonia","accepted","Cladonia portentosa","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,NA,"Cladoniaceae","Cladonia","Reindeer Lichen","species"
2580207,"2015-03-13","2015-03-13","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2880196/square.JPG",698,NA,NA,"Lobaria pulmonaria","Tree Lungwort","false",48711,"species",48.930845,-123.477402,"Ascomycota","Fungi","Lecanoromycetes","Peltigerales",NA,NA,"Lobariaceae",NA,"Lobaria","accepted","Lobaria pulmonaria","Fungi","Ascomycota","Lecanoromycetes","Peltigerales",NA,NA,NA,"Lobariaceae","Lobaria","Tree Lungwort","species"
2580212,"2015-03-13","2015-03-13","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2880198/square.JPG",698,NA,NA,"Peltigera collina","tree pelt lichen","false",194736,"species",48.930845,-123.477402,"Ascomycota","Fungi","Lecanoromycetes","Peltigerales",NA,NA,"Peltigeraceae",NA,"Peltigera","accepted","Peltigera collina","Fungi","Ascomycota","Lecanoromycetes","Peltigerales",NA,NA,NA,"Peltigeraceae","Peltigera","tree pelt lichen","species"
2585111,"2015-03-13","2015-03-13","Lauren Magner","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2887354/square.JPG",43,NA,NA,"Lepraria","Dust Lichens","false",154184,"genus",48.926221,-123.465428,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Stereocaulaceae",NA,"Lepraria","accepted","Lepraria","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,NA,"Stereocaulaceae","Lepraria","Dust Lichens","genus"
2585132,"2015-03-13","2015-03-13","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2887379/square.JPG",43,NA,NA,"Ochrolechia androgyna","Powdery Saucer Lichen","false",203835,"species",48.926221,-123.465428,"Ascomycota","Fungi","Lecanoromycetes","Pertusariales",NA,NA,"Ochrolechiaceae",NA,"Ochrolechia","accepted","Ochrolechia androgyna","Fungi","Ascomycota","Lecanoromycetes","Pertusariales",NA,NA,NA,"Ochrolechiaceae","Ochrolechia","Powdery Saucer Lichen","species"
2588105,"2015-03-26","2015-03-26","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2891996/square.JPG",87,NA,NA,"Cladonia scabriuscula","Mealy Forked Cladonia","false",217148,"species",48.932627,-123.484697,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Cladoniaceae",NA,"Cladonia","accepted","Cladonia scabriuscula","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,NA,"Cladoniaceae","Cladonia","Mealy Forked Cladonia","species"
2591397,"2015-03-26","2015-03-26","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2897238/square.JPG",174,NA,NA,"Peltigera membranacea","membranous pelt lichen","false",117858,"species",48.930913,-123.469763,"Ascomycota","Fungi","Lecanoromycetes","Peltigerales",NA,NA,"Peltigeraceae",NA,"Peltigera","accepted","Peltigera membranacea","Fungi","Ascomycota","Lecanoromycetes","Peltigerales",NA,NA,NA,"Peltigeraceae","Peltigera","membranous pelt lichen","species"
2591409,"2015-03-26","2015-03-26","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2897230/square.JPG",174,NA,NA,"Peltigera membranacea","membranous pelt lichen","false",117858,"species",48.930913,-123.469763,"Ascomycota","Fungi","Lecanoromycetes","Peltigerales",NA,NA,"Peltigeraceae",NA,"Peltigera","accepted","Peltigera membranacea","Fungi","Ascomycota","Lecanoromycetes","Peltigerales",NA,NA,NA,"Peltigeraceae","Peltigera","membranous pelt lichen","species"
2599414,"2015-08-05","2015-08-05","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2902343/square.JPG",104,NA,NA,"Protoparmeliopsis muralis","Stonewall Rim Lichen","false",632126,"species",48.92956,-123.475771,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Lecanoraceae",NA,"Protoparmeliopsis","accepted","Protoparmeliopsis muralis","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,NA,"Lecanoraceae","Protoparmeliopsis","Stonewall Rim Lichen","species"
2599843,"2015-08-05","2015-08-05","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2903044/square.JPG",185,NA,NA,"Thelomma mammosum","Rock Nipple Lichen","false",146938,"species",48.929402,-123.475857,"Ascomycota","Fungi","Lecanoromycetes","Caliciales",NA,NA,"Caliciaceae",NA,"Thelomma","accepted","Thelomma mammosum","Fungi","Ascomycota","Lecanoromycetes","Caliciales",NA,NA,NA,"Caliciaceae","Thelomma","Rock Nipple Lichen","species"
2599862,"2015-08-05","2015-08-05","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2903064/square.JPG",185,NA,NA,"Xanthoparmelia","rock shield lichens","false",60724,"genus",48.929402,-123.475857,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Parmeliaceae","Parmelioideae","Xanthoparmelia","accepted","Xanthoparmelia","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,"Parmelioideae","Parmeliaceae","Xanthoparmelia","rock shield lichens","genus"
2599898,"2015-08-05","2015-08-05","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2903113/square.JPG",174,NA,NA,"Polycauliona bolacina","Waxy Firedot Lichen","false",463823,"species",48.929673,-123.475771,"Ascomycota","Fungi","Lecanoromycetes","Teloschistales",NA,NA,"Teloschistaceae","Xanthorioideae","Polycauliona","accepted","Polycauliona bolacina","Fungi","Ascomycota","Lecanoromycetes","Teloschistales",NA,NA,"Xanthorioideae","Teloschistaceae","Polycauliona","Waxy Firedot Lichen","species"
2599908,"2015-08-05","2015-08-05","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2903123/square.JPG",104,NA,NA,"Xanthomendoza oregana","Oregon Sunburst Lichen","false",338616,"species",48.92956,-123.475685,"Ascomycota","Fungi","Lecanoromycetes","Teloschistales",NA,NA,"Teloschistaceae","Xanthorioideae","Xanthomendoza","accepted","Xanthomendoza oregana","Fungi","Ascomycota","Lecanoromycetes","Teloschistales",NA,NA,"Xanthorioideae","Teloschistaceae","Xanthomendoza","Oregon Sunburst Lichen","species"
2605273,"2015-03-21","2015-03-21","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2910108/square.JPG",82,NA,NA,"Chrysothrix xanthina","Common Gold-dust","false",345245,"species",48.932128,-123.483796,"Ascomycota","Fungi","Arthoniomycetes","Arthoniales",NA,NA,"Chrysotrichaceae",NA,"Chrysothrix","accepted","Chrysothrix xanthina","Fungi","Ascomycota","Arthoniomycetes","Arthoniales",NA,NA,NA,"Chrysotrichaceae","Chrysothrix","Common Gold-dust","species"
2608575,"2015-03-21","2015-03-21","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2914852/square.JPG",349,NA,NA,"Peltigera collina","tree pelt lichen","false",194736,"species",48.930056,-123.476543,"Ascomycota","Fungi","Lecanoromycetes","Peltigerales",NA,NA,"Peltigeraceae",NA,"Peltigera","accepted","Peltigera collina","Fungi","Ascomycota","Lecanoromycetes","Peltigerales",NA,NA,NA,"Peltigeraceae","Peltigera","tree pelt lichen","species"
2608952,"2016-01-22","2016-01-22","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2915360/square.JPG",87,NA,NA,"Hypogymnia physodes","Hooded Tube Lichen","false",117971,"species",48.931501,-123.481792,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Parmeliaceae","Parmelioideae","Hypogymnia","accepted","Hypogymnia physodes","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,"Parmelioideae","Parmeliaceae","Hypogymnia","Hooded Tube Lichen","species"
2608965,"2015-03-21","2015-03-21","Lauren Magner","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2915378/square.JPG",349,NA,NA,"Lepraria","Dust Lichens","false",154184,"genus",48.931071,-123.469162,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Stereocaulaceae",NA,"Lepraria","accepted","Lepraria","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,NA,"Stereocaulaceae","Lepraria","Dust Lichens","genus"
2615099,"2016-01-24","2016-01-24","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2925047/square.JPG",61,NA,NA,"Cladonia portentosa","Reindeer Lichen","false",119666,"species",48.983273,-123.556452,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Cladoniaceae",NA,"Cladonia","accepted","Cladonia portentosa","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,NA,"Cladoniaceae","Cladonia","Reindeer Lichen","species"
2615163,"2016-01-24","2016-01-24","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2925191/square.JPG",61,NA,NA,"Lepra amara","bitter wart lichen","false",630835,"species",48.983273,-123.556452,"Ascomycota","Fungi","Lecanoromycetes","Pertusariales",NA,NA,"Pertusariaceae",NA,"Lepra","accepted","Lepra amara","Fungi","Ascomycota","Lecanoromycetes","Pertusariales",NA,NA,NA,"Pertusariaceae","Lepra","bitter wart lichen","species"
2617727,"2015-05-14","2015-05-14","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2928702/square.JPG",316,NA,NA,"Parmelia saxatilis","Salted Shield Lichen","false",117860,"species",48.928625,-123.470783,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Parmeliaceae","Parmelioideae","Parmelia","accepted","Parmelia saxatilis","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,"Parmelioideae","Parmeliaceae","Parmelia","Salted Shield Lichen","species"
2626859,"2016-01-28","2016-01-28","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2942085/square.JPG",236,NA,NA,"Tuckermanopsis orbata","variable wrinkle-lichen","false",813868,"species",48.87455,-123.356166,"Ascomycota","Fungi","Lecanoromycetes","Lecanorales",NA,NA,"Parmeliaceae","Parmelioideae","Tuckermanopsis","accepted","Tuckermanopsis orbata","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,"Parmelioideae","Parmeliaceae","Tuckermanopsis","variable wrinkle-lichen","species"
