"scientificName","scientificNameAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","infraorder","superfamily","family","subfamily","tribe","genus","species","variety","subspecies","hybrid","provincial_status","Prov Status Review Date","bc_list","national_status","COSEWIC Date","SARA Schedule","SARA_status","SARA Date"
"Chamaenerion angustifolium","(L.) Scop.","fireweed","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Myrtales",NA,NA,NA,"Onagraceae",NA,NA,"Chamaenerion","angustifolium",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Chamaenerion latifolium","(L.) Sweet","Dwarf Fireweed","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Myrtales",NA,NA,NA,"Onagraceae",NA,NA,"Chamaenerion","latifolium",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Chelidonium majus","L.","Greater celandine","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Ranunculales",NA,NA,NA,"Papaveraceae","Papaveroideae","Chelidonieae","Chelidonium","majus",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Chenopodium album ssp. pedunculare","L.","lamb's quarters","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Caryophyllales",NA,NA,NA,"Amaranthaceae","Chenopodioideae","Chenopodieae","Chenopodium","album",NA,"pedunculare",NA,"SNA","Apr 2024","Exotic",NA,NA,NA,NA,NA
"Cherleria biflora","(L.) A.J.Moore & Dillenb.","Mountain Stitchwort","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Caryophyllales",NA,NA,NA,"Caryophyllaceae",NA,"Sclerantheae","Cherleria","biflora",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Cherleria obtusiloba","(Rydb.) A. J. Moore & Dillenb.","alpine sandwort","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Caryophyllales",NA,NA,NA,"Caryophyllaceae",NA,"Sclerantheae","Cherleria","obtusiloba",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Chimaphila menziesii","(R. Br. ex D. Don) Spreng","Little Prince's Pine","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Ericales",NA,NA,NA,"Ericaceae","Monotropoideae",NA,"Chimaphila","menziesii",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Chimaphila umbellata ssp. umbellata","(L.) W.P.C. Barton","Eurasian Umbellate Wintergreen","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Ericales",NA,NA,NA,"Ericaceae","Monotropoideae",NA,"Chimaphila","umbellata",NA,"umbellata",NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Cichorium intybus","L.","chicory","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Cichorioideae","Cichorieae","Cichorium","intybus",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Cicuta douglasii","(DC.) J.M. Coult. & Rose","Western Water Hemlock","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Apiales",NA,NA,NA,"Apiaceae","Apioideae","Oenantheae","Cicuta","douglasii",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Cinna latifolia","(Trev. ex Goepp.) Griseb.","drooping woodreed","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Poaceae","Pooideae","Poeae","Cinna","latifolia",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Circaea alpina ssp. alpina","L.","Small Enchanter's Nightshade","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Myrtales",NA,NA,NA,"Onagraceae",NA,NA,"Circaea","alpina",NA,"alpina",NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Circaea alpina ssp. pacifica","(Aschers. & Magnus) Raven; L.","Pacific enchanter's-nightshade","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Myrtales",NA,NA,NA,"Onagraceae",NA,NA,"Circaea","alpina",NA,"pacifica",NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Cirsium arvense","(L.) Scop.","creeping thistle","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Carduoideae","Cardueae","Cirsium","arvense",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Cirsium brevistylum","Cronquist","Short-styled Thistle","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Carduoideae","Cardueae","Cirsium","brevistylum",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Cirsium edule var. macounii","Nutt.","edible thistle","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Carduoideae","Cardueae","Cirsium","edule","macounii",NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Cirsium vulgare","(Savi) Ten.","Bull Thistle","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Carduoideae","Cardueae","Cirsium","vulgare",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Claytonia exigua ssp. exigua","T. & G.","serpentine springbeauty","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Caryophyllales",NA,NA,NA,"Montiaceae",NA,NA,"Claytonia","exigua",NA,"exigua",NA,"S4","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Claytonia exigua ssp. glauca","(T.& G.) J.M.Miller & K. Chambers.","Glaucous Springbeauty","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Caryophyllales",NA,NA,NA,"Montiaceae",NA,NA,"Claytonia","exigua",NA,"glauca",NA,"S4","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Claytonia lanceolata","Pursh","Lanceleaf Springbeauty","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Caryophyllales",NA,NA,NA,"Montiaceae",NA,NA,"Claytonia","lanceolata",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Claytonia parviflora var. parviflora","douglas ex hook.","Little-flower Springbeauty","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Caryophyllales",NA,NA,NA,"Montiaceae",NA,NA,"Claytonia","parviflora","parviflora",NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Claytonia perfoliata ssp. intermontana","(Donn ex Willdenow) John M. Miller & K. L. Chambers","miner’s lettuce","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Caryophyllales",NA,NA,NA,"Montiaceae",NA,NA,"Claytonia","perfoliata",NA,"intermontana",NA,"S2S3","Mar 2018","Blue",NA,NA,NA,NA,NA
"Claytonia perfoliata ssp. perfoliata","Donn ex Willd.","miner’s lettuce","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Caryophyllales",NA,NA,NA,"Montiaceae",NA,NA,"Claytonia","perfoliata",NA,"perfoliata",NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Claytonia rubra","(Howell) Tidest.","Redstem Springbeauty","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Caryophyllales",NA,NA,NA,"Montiaceae",NA,NA,"Claytonia","rubra",NA,NA,NA,"S5?","2020","Yellow",NA,NA,NA,NA,NA
"Claytonia sibirica","L.","Candy Flower","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Caryophyllales",NA,NA,NA,"Montiaceae",NA,NA,"Claytonia","sibirica",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Claytonia washingtoniana","(Suksd.) Suksd.","Washington Springbeauty","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Caryophyllales",NA,NA,NA,"Montiaceae",NA,NA,"Claytonia","washingtoniana",NA,NA,NA,"S3","Mar 2022","Blue",NA,NA,NA,NA,NA
"Clematis vitalba","L.","Old man's beard","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Ranunculales",NA,NA,NA,"Ranunculaceae","Ranunculoideae","Anemoneae","Clematis","vitalba",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Clinopodium douglasii","(Benth.) Kuntze","yerba buena","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Lamiales",NA,NA,NA,"Lamiaceae","Nepetoideae","Mentheae","Clinopodium","douglasii",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Clintonia uniflora","(Menzies ex Schult. & Schult. f.) Kunth","Bride's Bonnet","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Liliales",NA,NA,NA,"Liliaceae","Lilioideae","Medeoleae","Clintonia","uniflora",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Collinsia grandiflora","Lindl.","Giant Blue-eyed Mary","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Lamiales",NA,NA,NA,"Plantaginaceae",NA,"Cheloneae","Collinsia","grandiflora",NA,NA,NA,"S5","Apr 2025","Yellow",NA,NA,NA,NA,NA
"Collinsia parviflora","Lindl.","small-flowered blue-eyed mary","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Lamiales",NA,NA,NA,"Plantaginaceae",NA,"Cheloneae","Collinsia","parviflora",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Collomia grandiflora","Douglas ex Lindl.","grand collomia","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Ericales",NA,NA,NA,"Polemoniaceae",NA,NA,"Collomia","grandiflora",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Collomia heterophylla","Douglas ex Hook.","variableleaf collomia","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Ericales",NA,NA,NA,"Polemoniaceae",NA,NA,"Collomia","heterophylla",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Comarum palustre","L.","marsh cinquefoil","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Rosales",NA,NA,NA,"Rosaceae","Rosoideae","Potentilleae","Comarum","palustre",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Coptis aspleniifolia","Salisb.","Spleenwortleaf Goldthread","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Ranunculales",NA,NA,NA,"Ranunculaceae","Coptidoideae",NA,"Coptis","aspleniifolia",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Coptis trifolia","(L.) Salisb.","threeleaf goldthread","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Ranunculales",NA,NA,NA,"Ranunculaceae","Coptidoideae",NA,"Coptis","trifolia",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Corallorhiza maculata","(Raf.) Raf.","spotted coralroot","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Asparagales",NA,NA,NA,"Orchidaceae","Epidendroideae","Epidendreae","Corallorhiza","maculata",NA,NA,NA,"S3S5","2020","Yellow",NA,NA,NA,NA,NA
"Corallorhiza mertensiana","Bong","Pacific coralroot","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Asparagales",NA,NA,NA,"Orchidaceae","Epidendroideae","Epidendreae","Corallorhiza","mertensiana",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Corallorhiza striata var. striata","Lindl.","striped coralroot","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Asparagales",NA,NA,NA,"Orchidaceae","Epidendroideae","Epidendreae","Corallorhiza","striata","striata",NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Corallorhiza trifida","Châtel.","northern coralroot","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Asparagales",NA,NA,NA,"Orchidaceae","Epidendroideae","Epidendreae","Corallorhiza","trifida",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Coreopsis lanceolata","L.","Lance-leaved Coreopsis","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Asteroideae","Coreopsideae","Coreopsis","lanceolata",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Coreopsis tinctoria","Nutt.","plains coreopsis","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Asteroideae","Coreopsideae","Coreopsis","tinctoria",NA,NA,NA,"SU","Apr 2019","Unknown",NA,NA,NA,NA,NA
"Cornus canadensis","L.","Canadian bunchberry","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Cornales",NA,NA,NA,"Cornaceae",NA,NA,"Cornus","canadensis",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Cornus nuttallii","Audubon ex Torr. & A. Gray","Pacific Dogwood","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Cornales",NA,NA,NA,"Cornaceae",NA,NA,"Cornus","nuttallii",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Cornus sanguinea","L.","common dogwood","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Cornales",NA,NA,NA,"Cornaceae",NA,NA,"Cornus","sanguinea",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Cornus sericea","Michx.","red osier dogwood","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Cornales",NA,NA,NA,"Cornaceae",NA,NA,"Cornus","sericea",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Cornus unalaschkensis","Ledeb.","Western Bunchberry","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Cornales",NA,NA,NA,"Cornaceae",NA,NA,"Cornus","unalaschkensis",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Corydalis scouleri","Hook.","Scouler's Corydalis","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Ranunculales",NA,NA,NA,"Papaveraceae","Fumarioideae","Corydaleae","Corydalis","scouleri",NA,NA,NA,"S3S4","Apr 2019","Yellow","Not at Risk","Nov 2006",NA,NA,NA
"Corylus avellana","L.","common hazel","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Fagales",NA,NA,NA,"Betulaceae",NA,NA,"Corylus","avellana",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Corylus cornuta","Marshall","beaked hazelnut","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Fagales",NA,NA,NA,"Betulaceae",NA,NA,"Corylus","cornuta",NA,NA,NA,"SU","2020","Unknown",NA,NA,NA,NA,NA
"Cotoneaster bullatus","Bois","Hollyberry Cotoneaster","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Rosales",NA,NA,NA,"Rosaceae","Amygdaloideae","Maleae","Cotoneaster","bullatus",NA,NA,NA,"SNA","2019","Exotic",NA,NA,NA,NA,NA
"Cotoneaster coriaceus","Franch.","Late cotoneaster","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Rosales",NA,NA,NA,"Rosaceae","Amygdaloideae","Maleae","Cotoneaster","coriaceus",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Cotoneaster dammeri","C.K. Schneid.","Bearberry Cotoneaster","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Rosales",NA,NA,NA,"Rosaceae","Amygdaloideae","Maleae","Cotoneaster","dammeri",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Cotoneaster dielsianus","E. Pritz. ex Diels","Diels' Cotoneaster","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Rosales",NA,NA,NA,"Rosaceae","Amygdaloideae","Maleae","Cotoneaster","dielsianus",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Cotoneaster divaricatus","Rehder & E.H. Wils.","Spreading Cotoneaster","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Rosales",NA,NA,NA,"Rosaceae","Amygdaloideae","Maleae","Cotoneaster","divaricatus",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Cotoneaster franchetii","Bois","Franchet's cotoneaster","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Rosales",NA,NA,NA,"Rosaceae","Amygdaloideae","Maleae","Cotoneaster","franchetii",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Cotoneaster hjelmqvistii","Flinck & B.Hylmö","Hjelmqvist's Cotoneaster","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Rosales",NA,NA,NA,"Rosaceae","Amygdaloideae","Maleae","Cotoneaster","hjelmqvistii",NA,NA,NA,"SNA","Apr 2024","Exotic",NA,NA,NA,NA,NA
"Cotoneaster horizontalis","Decne.","Wall cotoneaster","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Rosales",NA,NA,NA,"Rosaceae","Amygdaloideae","Maleae","Cotoneaster","horizontalis",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Cotoneaster rehderi","Pojark.","Bullate Cotoneaster","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Rosales",NA,NA,NA,"Rosaceae","Amygdaloideae","Maleae","Cotoneaster","rehderi",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Cotoneaster salicifolius","Franch.","Willow-leaved Cotoneaster","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Rosales",NA,NA,NA,"Rosaceae","Amygdaloideae","Maleae","Cotoneaster","salicifolius",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Cotoneaster simonsii","Baker","Himalayan cotoneaster","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Rosales",NA,NA,NA,"Rosaceae","Amygdaloideae","Maleae","Cotoneaster","simonsii",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Cotoneaster sternianus","(Turrill) Boom","Stern's Cotoneaster","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Rosales",NA,NA,NA,"Rosaceae","Amygdaloideae","Maleae","Cotoneaster","sternianus",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Cotula coronopifolia","L.","Brass Buttons","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Asteroideae","Anthemideae","Cotula","coronopifolia",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Crataegus douglasii","Lindl.","Black Hawthorn","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Rosales",NA,NA,NA,"Rosaceae","Amygdaloideae","Maleae","Crataegus","douglasii",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Crataegus monogyna var. monogyna","Jacq.","common hawthorn","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Rosales",NA,NA,NA,"Rosaceae","Amygdaloideae","Maleae","Crataegus","monogyna","monogyna",NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Crepis capillaris","(L.) Wallr.","Smooth hawksbeard","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Cichorioideae","Cichorieae","Crepis","capillaris",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Crepis tectorum","L.","narrow-leaved hawksbeard","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Cichorioideae","Cichorieae","Crepis","tectorum",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Cryptogramma acrostichoides","R. Br.","American parsley fern","Plantae","Tracheophyta",NA,NA,"Polypodiopsida","Polypodiidae",NA,"Polypodiales","Pteridineae",NA,NA,"Pteridaceae","Cryptogrammoideae",NA,"Cryptogramma","acrostichoides",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Cryptogramma cascadensis","A.R. Alverson","Cascade parsley fern","Plantae","Tracheophyta",NA,NA,"Polypodiopsida","Polypodiidae",NA,"Polypodiales","Pteridineae",NA,NA,"Pteridaceae","Cryptogrammoideae",NA,"Cryptogramma","cascadensis",NA,NA,NA,"S3S4","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Cyclamen hederifolium","Aiton","Ivy-leaved cyclamen","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Ericales",NA,NA,NA,"Primulaceae","Myrsinoideae",NA,"Cyclamen","hederifolium",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Cymbalaria muralis ssp. muralis","G. Gaertn., B. Mey. & Scherb.","ivy-leaved toadflax","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Lamiales",NA,NA,NA,"Plantaginaceae",NA,"Antirrhineae","Cymbalaria","muralis",NA,"muralis",NA,"SNA","Feb 2021","Exotic",NA,NA,NA,NA,NA
"Cynosurus echinatus","L.","bristly dogtail grass","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Poaceae","Pooideae","Poeae","Cynosurus","echinatus",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Cypripedium montanum","Douglas ex Lindl.","mountain lady's-slipper","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Asparagales",NA,NA,NA,"Orchidaceae","Cypripedioideae",NA,"Cypripedium","montanum",NA,NA,NA,"S4S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Cystopteris fragilis","(L.) Bernh.","brittle bladderfern","Plantae","Tracheophyta",NA,NA,"Polypodiopsida","Polypodiidae",NA,"Polypodiales","Aspleniinae",NA,NA,"Cystopteridaceae",NA,NA,"Cystopteris","fragilis",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Cytisus scoparius","(L.) Link","Scotch Broom","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Fabales",NA,NA,NA,"Fabaceae","Faboideae","Genisteae","Cytisus","scoparius",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Dactylis glomerata","L.","orchard grass","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Poaceae","Pooideae","Poeae","Dactylis","glomerata",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Danthonia californica","Bolander","California oatgrass","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Poaceae","Danthonioideae","Danthonieae","Danthonia","californica",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Danthonia intermedia ssp. intermedia","Vasey","intermediate oat grass","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Poaceae","Danthonioideae","Danthonieae","Danthonia","intermedia",NA,"intermedia",NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Danthonia spicata","(L.) P. Beauv. ex Roem. & Schult.","Poverty oatgrass","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Poaceae","Danthonioideae","Danthonieae","Danthonia","spicata",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Daphne laureola","L.","Spurge-laurel","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Malvales",NA,NA,NA,"Thymelaeaceae",NA,NA,"Daphne","laureola",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Dasiphora fruticosa","(L.) Rydb.","shrubby cinquefoil","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Rosales",NA,NA,NA,"Rosaceae","Rosoideae","Potentilleae","Dasiphora","fruticosa",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Daucus carota","L.","wild carrot","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Apiales",NA,NA,NA,"Apiaceae","Apioideae","Scandiceae","Daucus","carota",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Daucus pusillus","Michx.","American wild carrot","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Apiales",NA,NA,NA,"Apiaceae","Apioideae","Scandiceae","Daucus","pusillus",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Delphinium menziesii ssp. menziesii","DC.","Puget Sound Larkspur","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Ranunculales",NA,NA,NA,"Ranunculaceae","Ranunculoideae","Delphinieae","Delphinium","menziesii",NA,"menziesii",NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Dendrolycopodium dendroideum","(Michx.) A. Haines","prickly tree-clubmoss","Plantae","Tracheophyta",NA,NA,"Lycopodiopsida",NA,NA,"Lycopodiales",NA,NA,NA,"Lycopodiaceae","Lycopodioideae",NA,"Dendrolycopodium","dendroideum",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Deschampsia cespitosa","(L.) P. Beauv.","tufted hair grass","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Poaceae","Pooideae","Poeae","Deschampsia","cespitosa",NA,NA,NA,"S5","2020","Yellow",NA,NA,NA,NA,NA
"Deschampsia elongata","(Hook.) Munro","slender hairgrass","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Poaceae","Pooideae","Poeae","Deschampsia","elongata",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
