"scientificName","scientificNameAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","infraorder","superfamily","family","subfamily","tribe","genus","species","variety","subspecies","hybrid","provincial_status","Prov Status Review Date","bc_list","national_status","COSEWIC Date","SARA Schedule","SARA_status","SARA Date"
"Athysanus argentarius","Metcalf","Silver Leafhopper","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hemiptera","Auchenorrhyncha","Cicadomorpha","Membracoidea","Cicadellidae","Deltocephalinae","Athysanini","Athysanus","argentarius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Atimia confusa","Say","Small Cedar Borer","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Cucujiformia","Cerambycoidea","Cerambycidae","Spondylidinae","Atimiini","Atimia","confusa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Atylotus tingaureus","Philip",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Diptera","Brachycera","Orthorrhapha",NA,"Tabanidae","Tabaninae","Tabanini","Atylotus","tingaureus",NA,NA,NA,"S4","Apr 2017","Not Reviewed",NA,NA,NA,NA,NA
"Aulonothroscus validus",NA,NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Elateriformia","Elateroidea","Throscidae",NA,NA,"Aulonothroscus","validus",NA,NA,NA,"SU","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Autographa ampla","Walker","Large Looper Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Noctuidae","Plusiinae","Plusiini","Autographa","ampla",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Autographa californica","Speyer","Alfalfa Looper","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Noctuidae","Plusiinae","Plusiini","Autographa","californica",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Autographa corusca","Strecker","Caramel Looper","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Noctuidae","Plusiinae","Plusiini","Autographa","corusca",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Autographa metallica","Grote","Shanded Gold Spot","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Noctuidae","Plusiinae","Plusiini","Autographa","metallica",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Banasa dimidiata","Say","Green Burgundy Stink Bug","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hemiptera","Heteroptera","Pentatomomorpha","Pentatomoidea","Pentatomidae","Pentatominae","Pentatomini","Banasa","dimidiata",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Banasa sordida","Uhler","Muddy Stink Bug","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hemiptera","Heteroptera","Pentatomomorpha","Pentatomoidea","Pentatomidae","Pentatominae","Pentatomini","Banasa","sordida",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Banksiola crotchi","Banks",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Trichoptera","Integripalpia",NA,"Phryganeoidea","Phryganeidae",NA,NA,"Banksiola","crotchi",NA,NA,NA,"S4S5","Jul 2016","Not Reviewed",NA,NA,NA,NA,NA
"Basilia sp.","Miranda-Ribeiro",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Diptera","Brachycera","Cyclorrhapha","Hippoboscoidea","Nycteribiidae",NA,NA,"Basilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bassaniana utahensis",NA,"Utah Crab Spider","Animalia","Arthropoda","Chelicerata",NA,"Arachnida",NA,NA,"Araneae","Araneomorphae","Entelegynae","Thomisoidea","Thomisidae","Thomisinae","Coriarachnini","Bassaniana","utahensis",NA,NA,NA,"S5","Nov 2018","Not Reviewed",NA,NA,NA,NA,NA
"Batia lunaris","Haworth","Lesser Tawny Crescent","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Gelechioidea","Oecophoridae","Oecophorinae","Oecophorini","Batia","lunaris",NA,NA,NA,"SNA","Mar 2020","Exotic",NA,NA,NA,NA,NA
"Battaristis concinnusella",NA,"Music-loving Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Gelechioidea","Gelechiidae","Anacampsinae","Anacampsini","Battaristis","concinnusella",NA,NA,NA,"SU","Mar 2020","Unknown",NA,NA,NA,NA,NA
"Behrensia conchiformis","Groth",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Noctuidae","Oncocnemidinae",NA,"Behrensia","conchiformis",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Bellura obliqua","Walker","Cattail Borer Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Noctuidae","Noctuinae","Arzamini","Bellura","obliqua",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Bembidion nigripes",NA,NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Adephaga",NA,"Caraboidea","Carabidae","Trechinae","Bembidiini","Bembidion","nigripes",NA,NA,NA,"S5","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Bembidion petrosum",NA,NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Adephaga",NA,"Caraboidea","Carabidae","Trechinae","Bembidiini","Bembidion","petrosum",NA,NA,NA,"S4S5","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Bembidion planatum",NA,NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Adephaga",NA,"Caraboidea","Carabidae","Trechinae","Bembidiini","Bembidion","planatum",NA,NA,NA,"S4S5","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Bembidion platynoides",NA,NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Adephaga",NA,"Caraboidea","Carabidae","Trechinae","Bembidiini","Bembidion","platynoides",NA,NA,NA,"S4S5","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Bembidion sp.","Latreille",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Adephaga",NA,"Caraboidea","Carabidae","Trechinae","Bembidiini","Bembidion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Besma quercivoraria","Guenée","Oak Besma Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Geometroidea","Geometridae","Ennominae","Ennomini","Besma","quercivoraria",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Bibio vestitus","Herbst",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Diptera","Nematocera","Bibionomorpha",NA,"Bibionidae","Bibioninae","Bibionini","Bibio","vestitus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Biston betularia","Linnaeus","Peppered Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Geometroidea","Geometridae","Ennominae","Boarmiini","Biston","betularia",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Blastobasis glandulella","Riley","Acorn Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Gelechioidea","Blastobasidae","Blastobasinae","Blastobasini","Blastobasis","glandulella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bleptina caradrinalis","Hodges","Bent-winged Owlet","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Erebidae","Herminiinae",NA,"Bleptina","caradrinalis",NA,NA,NA,"S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Blera humeralis","Williston","Yellow-legged Wood Fly","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Diptera","Brachycera","Cyclorrhapha",NA,"Syrphidae","Eristalinae","Milesiini","Blera","humeralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blera scitula",NA,"Western Wood Fly","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Diptera","Brachycera","Cyclorrhapha",NA,"Syrphidae","Eristalinae","Milesiini","Blera","scitula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolitocharina sp.","Thomson",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Staphyliniformia","Staphylinoidea","Staphylinidae","Aleocharinae","Homalotini","Bolitocharina sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boloria chariclea","Schneider,","Arctic Fritillary","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Papilionoidea","Nymphalidae","Heliconiinae","Argynnini","Boloria","chariclea",NA,NA,NA,"S5","Jan 2020","Yellow",NA,NA,NA,NA,NA
"Boloria epithore","W.H. Edwards","Pacific Fritillary","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Papilionoidea","Nymphalidae","Heliconiinae","Argynnini","Boloria","epithore",NA,NA,NA,"S5","Jan 2020","Yellow",NA,NA,NA,NA,NA
"Bombus bifarius","Cresson","Colorado Black-notched Bumble Bee","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","bifarius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bombus flavidus",NA,"Yellowish Cuckoo Bumble bee","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","flavidus",NA,NA,NA,"S3S4","Dec 2016","Blue",NA,NA,NA,NA,NA
"Bombus flavifrons","Cresson","Yellow-fronted Bumble Bee","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","flavifrons",NA,NA,NA,"S5","Dec 2016","Yellow",NA,NA,NA,NA,NA
"Bombus impatiens",NA,"Common Eastern Bumble Bee","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","impatiens",NA,NA,NA,"SNA","Dec 2016","Exotic",NA,NA,NA,NA,NA
"Bombus insularis","Smith","Indiscriminate Cuckoo Bumble Bee","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","insularis",NA,NA,NA,"S4?","Dec 2016","Yellow",NA,NA,NA,NA,NA
"Bombus melanopygus","Nylander","Black-tailed Bumble Bee","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","melanopygus",NA,NA,NA,"S5","Dec 2016","Yellow",NA,NA,NA,NA,NA
"Bombus mixtus","Cresson","Fuzzy-Horned Bumble Bee","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","mixtus",NA,NA,NA,"S5","Dec 2016","Yellow",NA,NA,NA,NA,NA
"Bombus nevadensis",NA,"Nevada Bumble Bee","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","nevadensis",NA,NA,NA,"S5","Dec 2016","Yellow",NA,NA,NA,NA,NA
"Bombus occidentalis","Greene","Western Bumble Bee","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","occidentalis",NA,NA,NA,"S4","Feb 2023","Yellow","Threatened","May 2014","1","Threatened","Dec 2023"
"Bombus rufocinctus","Cresson","Red-belted Bumble Bee","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","rufocinctus",NA,NA,NA,"S5","Dec 2016","Yellow",NA,NA,NA,NA,NA
"Bombus sitkensis","Nylander","Sitka Bumble Bee","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","sitkensis",NA,NA,NA,"S5","Dec 2016","Yellow",NA,NA,NA,NA,NA
"Bombus suckleyi","Greene","Suckley's Cuckoo Bumble Bee","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","suckleyi",NA,NA,NA,"S3S4","Dec 2016","Blue","Threatened","Nov 2019",NA,NA,NA
"Bombus sylvicola","Kirby","Forest Bumble Bee","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","sylvicola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bombus vancouverensis nearcticus","Handlirsch","Nearctic Bumble Bee","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","vancouverensis",NA,"Bombus vancouverensis nearcticus",NA,"S5","Dec 2016","Yellow",NA,NA,NA,NA,NA
"Bombus vancouverensis vancouverensis",NA,"Vancouver Bumble Bee","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Apidae","Apinae","Bombini","Bombus","vancouverensis",NA,"vancouverensis",NA,"S3S4","Feb 2023","Blue",NA,NA,NA,NA,NA
"Bombylius major","Linnaeus","Greater Bee Fly","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Diptera","Brachycera","Orthorrhapha","Asiloidea","Bombyliidae","Bombyliinae","Bombyliini","Bombylius","major",NA,NA,NA,"S5","Jul 2016","Not Reviewed",NA,NA,NA,NA,NA
"Boreonectes griseostriatus","(DeGeer)",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Adephaga",NA,"Dytiscoidea","Dytiscidae","Hydroporinae","Hydroporini","Boreonectes","griseostriatus",NA,NA,NA,"S4S5","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Boreus californicus","Packard","California Snow Scorpionfly","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Mecoptera",NA,NA,NA,"Boreidae","Boreinae",NA,"Boreus","californicus",NA,NA,NA,"S5?","Mar 2015","Not Reviewed",NA,NA,NA,NA,NA
"Boreus elegans","Carpenter",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Mecoptera",NA,NA,NA,"Boreidae","Boreinae",NA,"Boreus","elegans",NA,NA,NA,"S4S5","Mar 2015","Not Reviewed",NA,NA,NA,NA,NA
"Bourletiella hortensis",NA,"Garden Springtail","Animalia","Arthropoda","Hexapoda",NA,"Entognatha","Collembola",NA,"Symphypleona",NA,NA,"Sminthuroidea","Bourletiellidae",NA,NA,"Bourletiella","hortensis",NA,NA,NA,"SU","Feb 2019","Not Reviewed",NA,NA,NA,NA,NA
"Brachypalpus alopex","(Osten Sacken)","Bumblebee Catkin Fly","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Diptera","Brachycera","Cyclorrhapha",NA,"Syrphidae","Eristalinae","Milesiini","Brachypalpus","alopex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brochymena affinis",NA,NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hemiptera","Heteroptera","Pentatomomorpha","Pentatomoidea","Pentatomidae","Pentatominae","Halyini","Brochymena","affinis",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Brochymena quadripustulata","Fabricius","Four-humped Stink Bug","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hemiptera","Heteroptera","Pentatomomorpha","Pentatomoidea","Pentatomidae","Pentatominae","Halyini","Brochymena","quadripustulata",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Bromius obscurus",NA,"Western Grape Rootworm","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Cucujiformia","Chrysomeloidea","Chrysomelidae","Eumolpinae","Bromiini","Bromius","obscurus",NA,NA,NA,"S4S5","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Bruchidius villosus","Fabricius","Broom Seed Beetle","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Cucujiformia","Chrysomeloidea","Chrysomelidae","Bruchinae","Bruchini","Bruchidius","villosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brymblia quadrimaculella",NA,NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Gelechioidea","Oecophoridae","Oecophorinae","Oecophorini","Brymblia","quadrimaculella",NA,NA,NA,"S4","Mar 2020","Yellow",NA,NA,NA,NA,NA
"Buenoa confusa","Truxal",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hemiptera","Heteroptera","Nepomorpha","Notonectoidea","Notonectidae","Anisopinae",NA,"Buenoa","confusa",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Buprestis adjecta","LeConte",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Elateriformia","Buprestoidea","Buprestidae","Buprestinae","Buprestini","Buprestis","adjecta",NA,NA,NA,"S4S5","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Buprestis aurulenta","Linnaeus","Golden Buprestid Beetle","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Elateriformia","Buprestoidea","Buprestidae","Buprestinae","Buprestini","Buprestis","aurulenta",NA,NA,NA,"S5","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Buprestis lyrata",NA,"Pink-faced jewel beetle","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Elateriformia","Buprestoidea","Buprestidae","Buprestinae","Buprestini","Buprestis","lyrata",NA,NA,NA,"S4S5","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Byturus unicolor","Say","Raspberry Fruitworm Beetle","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Cucujiformia","Cleroidea","Byturidae",NA,NA,"Byturus","unicolor",NA,NA,NA,"S4S5","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Cabera erythemaria","Guenée","Yellow-dusted Cream Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Geometroidea","Geometridae","Ennominae","Caberini","Cabera","erythemaria",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Caenurgina erechtea","Cramer","Forage Looper Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Erebidae","Erebinae","Euclidiini","Caenurgina","erechtea",NA,NA,NA,"S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Calathus fuscipes",NA,NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Adephaga",NA,"Caraboidea","Carabidae","Platyninae","Sphodrini","Calathus","fuscipes",NA,NA,NA,"SNA","Mar 2023","Exotic",NA,NA,NA,NA,NA
"Caligodorus opacus",NA,NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Scarabaeiformia","Scarabaeoidea","Scarabaeidae","Aphodiinae","Aphodiini","Caligodorus","opacus",NA,NA,NA,"S4S5","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Calineuria californica",NA,"Western Stonefly","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Plecoptera","Arctoperlaria","Systellognatha","Perloidea","Perlidae","Acroneuriinae","Acroneuriini","Calineuria","californica",NA,NA,NA,"S4S5","Apr 2017","Not Reviewed",NA,NA,NA,NA,NA
"Callibaetis ferrugineus hageni","Walsh",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Ephemeroptera","Pisciforma",NA,NA,"Baetidae",NA,NA,"Callibaetis","ferrugineus",NA,"Callibaetis ferrugineus hageni",NA,"S4S5","Jul 2016","Not Reviewed",NA,NA,NA,NA,NA
"Callicorixa vulnerata","(Uhler)",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hemiptera","Heteroptera","Nepomorpha","Corixoidea","Corixidae","Corixinae","Corixini","Callicorixa","vulnerata",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Calligrapha californica","Linell","Coreopsis Beetle","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Cucujiformia","Chrysomeloidea","Chrysomelidae","Chrysomelinae","Doryphorini","Calligrapha","californica",NA,NA,NA,"SU","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Calliphora vomitoria","(Linneaus)","Orange-bearded Bluebottle Fly","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Diptera","Brachycera","Cyclorrhapha","Oestroidea","Calliphoridae","Calliphorinae",NA,"Calliphora","vomitoria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Callipterinella calliptera",NA,"Black-banded Birch Aphid","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hemiptera","Sternorrhyncha","Aphidomorpha","Aphidoidea","Aphididae","Calaphidinae","Calaphidini","Callipterinella","calliptera",NA,NA,NA,"SNA",NA,"Exotic",NA,NA,NA,NA,NA
"Callizzia amorata","Packard","Gray Scoopwing","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Geometroidea","Uraniidae","Epipleminae",NA,"Callizzia","amorata",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Callobius severus","Simon","West Coast Laceweaver","Animalia","Arthropoda","Chelicerata",NA,"Arachnida",NA,NA,"Araneae","Araneomorphae","Entelegynae",NA,"Amaurobiidae","Amaurobiinae",NA,"Callobius","severus",NA,NA,NA,"S5","Nov 2018","Not Reviewed",NA,NA,NA,NA,NA
"Callophrys augustinus","Westwood","Brown Elfin","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Papilionoidea","Lycaenidae","Theclinae","Eumaeini","Callophrys","augustinus",NA,NA,NA,"S5","Jan 2020","Yellow",NA,NA,NA,NA,NA
"Callophrys eryphon sheltonensis","Scudder",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Papilionoidea","Lycaenidae","Theclinae","Eumaeini","Callophrys","eryphon",NA,"Callophrys eryphon sheltonensis",NA,"S2","Feb 2023","Red",NA,NA,NA,NA,NA
"Callophrys gryneus plicataria","Johnson","Cedar Hairstreak","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Papilionoidea","Lycaenidae","Theclinae","Eumaeini","Callophrys","gryneus",NA,"Callophrys gryneus plicataria",NA,"S4","Feb 2023","Yellow",NA,NA,NA,NA,NA
"Callophrys johnsoni","Skinner","Johnson’s Hairstreak","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Papilionoidea","Lycaenidae","Theclinae","Eumaeini","Callophrys","johnsoni",NA,NA,NA,"S2?","Jan 2020","Red","Special Concern","May 2022",NA,NA,NA
"Calvia quatuordecimguttata",NA,"Cream-spotted Ladybird","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Cucujiformia","Coccinelloidea","Coccinellidae","Coccinellinae","Coccinellini","Calvia","quatuordecimguttata",NA,NA,NA,"S5?","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Cameraria gaultheriella",NA,"gaultheria leafminer moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Gracillarioidea","Gracillariidae","Lithocolletinae",NA,"Cameraria","gaultheriella",NA,NA,NA,"S3S4","Mar 2020","Blue",NA,NA,NA,NA,NA
"Camnula pellucida","Scudder","Clear-winged Grasshopper","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Orthoptera","Caelifera","Acrididea","Acridoidea","Acrididae","Oedipodinae","Hippiscini","Camnula","pellucida",NA,NA,NA,"S5","Mar 2015","Not Reviewed",NA,NA,NA,NA,NA
"Campaea perlata","Guenée","Pale Beauty","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Geometroidea","Geometridae","Ennominae","Campaeini","Campaea","perlata",NA,NA,NA,"S5","Mar 2020","Yellow",NA,NA,NA,NA,NA
"Camponotus herculeanus",NA,"Hercules Carpenter Ant","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Formicoidea","Formicidae","Formicinae","Camponotini","Camponotus","herculeanus",NA,NA,NA,"S5","Jul 2016","Not Reviewed",NA,NA,NA,NA,NA
"Camponotus laevigatus",NA,"Hairless Smooth Carpenter Ant","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Formicoidea","Formicidae","Formicinae","Camponotini","Camponotus","laevigatus",NA,NA,NA,"S5","Jul 2016","Not Reviewed",NA,NA,NA,NA,NA
