"scientificName","scientificNameAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","infraorder","superfamily","family","subfamily","tribe","genus","species","variety","subspecies","hybrid","provincial_status","Prov Status Review Date","bc_list","national_status","COSEWIC Date","SARA Schedule","SARA_status","SARA Date"
"Clavulina coralloides","(L.) J. Schröt.","White Coral Fungus","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Cantharellales",NA,NA,NA,"Hydnaceae",NA,NA,"Clavulina","coralloides",NA,NA,NA,"S3S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Clavulina rugosa","(Bull.) J. Schröt.","wrinkled club fungus","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Cantharellales",NA,NA,NA,"Hydnaceae",NA,NA,"Clavulina","rugosa",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Clavulinopsis laeticolor","(Berk. & M.A. Curtis) R.H. Petersen","Handsome Club","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Clavariineae",NA,NA,"Clavariaceae",NA,NA,"Clavulinopsis","laeticolor",NA,NA,NA,"S4?","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Clitopilus prunulus","(Scop.) P. Kumm.","Sweetbread Mushroom","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Tricholomatineae",NA,NA,"Entolomataceae",NA,NA,"Clitopilus","prunulus",NA,NA,NA,"S3S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Coccomyces dentatus","(J.C. Schmidt & Kunze) Sacc.","Map Fungus","Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes",NA,NA,"Rhytismatales",NA,NA,NA,"Rhytismataceae",NA,NA,"Coccomyces","dentatus",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Colacogloea peniophorae","(Bourdot & Galzin) Oberw. & Bandoni",NA,"Fungi","Basidiomycota","Pucciniomycotina",NA,"Microbotryomycetes",NA,NA,NA,NA,NA,NA,"Colacogloeaceae",NA,NA,"Colacogloea","peniophorae",NA,NA,NA,"S2S4","Mar 2021","Blue",NA,NA,NA,NA,NA
"Collemopsidium foveolatum","(A.L. Sm.) F. Mohr",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Collemopsidiomycetes",NA,NA,"Collemopsidiales",NA,NA,NA,"Xanthopyreniaceae",NA,NA,"Collemopsidium","foveolatum",NA,NA,NA,"S5","Apr 2023","Yellow",NA,NA,NA,NA,NA
"Collybia cirrhata","(Schumach.) Quél.","Piggyback Shanklet","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Tricholomatineae",NA,NA,"Clitocybaceae",NA,NA,"Collybia","cirrhata",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Collybia nuda","(Bull.) Z.M. He & Zhu L. Yang","Blewit","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Tricholomatineae",NA,NA,"Clitocybaceae",NA,NA,"Collybia","nuda",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Collybia phyllophila","(Pers.) Z.M. He & Zhu L. Yang","Frosty Funnel","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Tricholomatineae",NA,NA,"Clitocybaceae",NA,NA,"Collybia","phyllophila",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Collybiopsis confluens","(Pers.) R.H. Petersen","clustered toughshank","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Omphalotaceae",NA,NA,"Collybiopsis","confluens",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Collybiopsis peronata","(Bolton) J.S. Oliveira","Wood Woolly-foot","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Omphalotaceae",NA,NA,"Collybiopsis","peronata",NA,NA,NA,"SNA","Mar 2021","Exotic",NA,NA,NA,NA,NA
"Coltricia perennis","(L.) Murrill","Brown Funnel Polypore","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Hymenochaetales",NA,NA,NA,"Coltriciaceae",NA,NA,"Coltricia","perennis",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Coniophora arida","(Fr.) P. Karst.","dry duster","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Boletales",NA,NA,NA,"Coniophoraceae",NA,NA,"Coniophora","arida",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Coniophora puteana","(Schum. ex Fr.) P. Karst.","wet rot","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Boletales",NA,NA,NA,"Coniophoraceae",NA,NA,"Coniophora","puteana",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Connopus acervatus","(Fr.) R.H. Petersen","Cluster Cap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Omphalotaceae",NA,NA,"Connopus","acervatus",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Coprinellus micaceus","(Bull.:Fr.) Vilgalys, Hopple & Jacq. Johnson","mica cap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Psathyrellaceae",NA,NA,"Coprinellus","micaceus",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Coprinopsis atramentaria","(Bull.:Fr.) Redhead","Common Ink Cap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Psathyrellaceae",NA,NA,"Coprinopsis","atramentaria",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Coprinopsis lagopus","(Fr.) Redhead, Vilgalys & Moncalvo","hare's foot inkcap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Psathyrellaceae",NA,NA,"Coprinopsis","lagopus",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Coprinus comatus","(O. F. Müller) Pers.","Shaggy Mane","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Coprinaceae",NA,NA,"Coprinus","comatus",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Cordyceps militaris","(L.) Fr.","Scarlet Caterpillar Club","Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Cordycipitaceae",NA,NA,"Cordyceps","militaris",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Corinectria fuckeliana","(C. Booth) C. González & P. Chaverri",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Nectriaceae",NA,NA,"Corinectria","fuckeliana",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Cortinarius acutus","(Pers.) Fr.","peaked webcap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Cortinariaceae",NA,NA,"Cortinarius","acutus",NA,NA,NA,"S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Cortinarius alboviolaceus","(Pers.) Zawadzki","Silvery-violet Cort","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Cortinariaceae",NA,NA,"Cortinarius","alboviolaceus",NA,NA,NA,"S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Cortinarius caperatus","(Pers.) Fr.","Wrinkled Cortinarius","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Cortinariaceae",NA,NA,"Cortinarius","caperatus",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Cortinarius cinnamomeus","(L.) Fr.","cinnamon webcap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Cortinariaceae",NA,NA,"Cortinarius","cinnamomeus",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Cortinarius clandestinus","Kauffman",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Cortinariaceae",NA,NA,"Cortinarius","clandestinus",NA,NA,NA,"S3S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Cortinarius croceus","(Schaeff.) Gray","saffron webcap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Cortinariaceae",NA,NA,"Cortinarius","croceus",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Cortinarius pinguis","A.H. Sm.",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Cortinariaceae",NA,NA,"Cortinarius","pinguis",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Cortinarius praestigiosus","A.H. Sm.",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Cortinariaceae",NA,NA,"Cortinarius","praestigiosus",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Cortinarius rubellus","Cooke","deadly webcap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Cortinariaceae",NA,NA,"Cortinarius","rubellus",NA,NA,NA,"S2S4","Mar 2021","Blue",NA,NA,NA,NA,NA
"Cortinarius seidliae","Ammirati, Niskanen & Liimat.",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Cortinariaceae",NA,NA,"Cortinarius","seidliae",NA,NA,NA,"S3S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Cortinarius semisanguineus","(Fr.) Gillet","Surprise Webcap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Cortinariaceae",NA,NA,"Cortinarius","semisanguineus",NA,NA,NA,"S3S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Cortinarius smithii","Ammirati, Niskanen & Liimat.",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Cortinariaceae",NA,NA,"Cortinarius","smithii",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Cortinarius traganus","(Fr.) Fr.","gassy webcap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Cortinariaceae",NA,NA,"Cortinarius","traganus",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Cortinarius vanduzerensis","A.H. Sm. & Trappe",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Cortinariaceae",NA,NA,"Cortinarius","vanduzerensis",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Cortinarius violaceus","(L.) Gray","violet webcap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Cortinariaceae",NA,NA,"Cortinarius","violaceus",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Costantinella micheneri","(Berk. & M.A. Curtis) Sacc.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes",NA,NA,"Pezizales",NA,NA,NA,"Morchellaceae",NA,NA,"Costantinella","micheneri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Craterellus tubaeformis","(F. ) L Quélet","Yellowfoot","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Cantharellales",NA,NA,NA,"Hydnaceae",NA,NA,"Craterellus","tubaeformis",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Crepidotus mollis","(Schaeff.) Staude","Peeling Oysterling","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Crepidotaceae",NA,NA,"Crepidotus","mollis",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Crepidotus variabilis","(Pers.) P. Kumm.","Variable Oysterling","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Crepidotaceae",NA,NA,"Crepidotus","variabilis",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Crinipellis zonata","(Peck) Pat.","zoned hairy parachute","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Marasmiaceae","Crinipellieae",NA,"Crinipellis","zonata",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Cronartium coleosporioides","J.C. Arthur","Stalactiform Blister Rust","Fungi","Basidiomycota","Pucciniomycotina",NA,"Pucciniomycetes",NA,NA,"Pucciniales","Melampsorineae",NA,NA,"Coleosporiaceae",NA,NA,"Cronartium","coleosporioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cronartium harknessii","(J.P.Moore) Y.Hiratsuka","Western Gall Rust","Fungi","Basidiomycota","Pucciniomycotina",NA,"Pucciniomycetes",NA,NA,"Pucciniales","Melampsorineae",NA,NA,"Coleosporiaceae",NA,NA,"Cronartium","harknessii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cronartium ribicola","J.C. Fisch","white pine blister rust","Fungi","Basidiomycota","Pucciniomycotina",NA,"Pucciniomycetes",NA,NA,"Pucciniales","Melampsorineae",NA,NA,"Coleosporiaceae",NA,NA,"Cronartium","ribicola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crucibulum laeve","(Huds.) Kambly","common bird's nest fungus","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Nidulariaceae",NA,NA,"Crucibulum","laeve",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Cryptoporus volvatus","(Peck) Shea","Veiled Polypore","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Polyporales",NA,NA,NA,"Polyporaceae",NA,NA,"Cryptoporus","volvatus",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Cudonia circinans","(Pers.) Fr.","redleg jellybelly","Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes",NA,NA,"Rhytismatales",NA,NA,NA,"Cudoniaceae",NA,NA,"Cudonia","circinans",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Cudonia monticola","Peck",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes",NA,NA,"Rhytismatales",NA,NA,NA,"Cudoniaceae",NA,NA,"Cudonia","monticola",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Cudoniella clavus","(Alb. & Schwein.) Dennis","spring pin","Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes",NA,NA,"Helotiales",NA,NA,NA,"Tricladiaceae",NA,NA,"Cudoniella","clavus",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Curreya pithyophila","(J.C. Schmidt & Kunze) Arx & E. Müll.","Nymph Leech","Fungi","Ascomycota","Pezizomycotina",NA,"Dothideomycetes","Pleosporomycetidae",NA,"Pleosporales",NA,NA,NA,"Didymosphaeriaceae",NA,NA,"Curreya","pithyophila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyanosporus caesius","(Schrad.) McGinty","Blue Cheese Polypore","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Polyporales",NA,NA,NA,"Postiaceae",NA,NA,"Cyanosporus","caesius",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Cyathus striatus","(Huds.) Willd.","fluted bird's nest fungus","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Nidulariaceae",NA,NA,"Cyathus","striatus",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Cylindrobasidium evolvens","(Fr.) Jülich",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Physalacriaceae",NA,NA,"Cylindrobasidium","evolvens",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Cylindrobasidium laeve","(Pers.) Chamuris","tear dropper","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Physalacriaceae",NA,NA,"Cylindrobasidium","laeve",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Cystoderma amianthinum","(Scop.) Fayod","Earthy Powdercap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Squamanitaceae",NA,NA,"Cystoderma","amianthinum",NA,NA,NA,"S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Cystoderma aureum","(Matt.) Kühner & Romagn","Golden Cap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Squamanitaceae",NA,NA,"Cystoderma","aureum",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Cystodermella cinnabarina","(Alb. & Schwein.) Harmaja","cinnabar powdercap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,NA,NA,NA,"Cystodermella","cinnabarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dacrymyces chrysospermus","(Bull.) Tul.","Orange Jelly Spot","Fungi","Basidiomycota","Agaricomycotina",NA,"Dacrymycetes",NA,NA,"Dacrymycetales",NA,NA,NA,"Dacrymycetaceae",NA,NA,"Dacrymyces","chrysospermus",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Dacrymyces punctiformis","Neuhoff",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Dacrymycetes",NA,NA,"Dacrymycetales",NA,NA,NA,"Dacrymycetaceae",NA,NA,"Dacrymyces","punctiformis",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Dacrymyces spathularia","(Schwein.) G. W. Martin","Fan-shaped Jelly Fungus","Fungi","Basidiomycota","Agaricomycotina",NA,"Dacrymycetes",NA,NA,"Dacrymycetales",NA,NA,NA,"Dacrymycetaceae",NA,NA,"Dacrymyces","spathularia",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Dacrymyces stillatus","Nees: Fr.","Jelly Spot Fungus","Fungi","Basidiomycota","Agaricomycotina",NA,"Dacrymycetes",NA,NA,"Dacrymycetales",NA,NA,NA,"Dacrymycetaceae",NA,NA,NA,"stillatus",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Deconica horizontalis","(Bull.) Noordel.","wood oysterling","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Hymenogastraceae",NA,NA,"Deconica","horizontalis",NA,NA,NA,"S2S4","Mar 2021","Blue",NA,NA,NA,NA,NA
"Deconica montana","(Pers.) P.D. Orton","mountain moss deconica","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Hymenogastraceae",NA,NA,"Deconica","montana",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Deconica phyllogena","(Peck) Noordel.",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Hymenogastraceae",NA,NA,"Deconica","phyllogena",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Dendrocollybia racemosa","(Pers.) R.H. Petersen & Redhead","branched shanklet","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Tricholomatineae",NA,NA,"Clitocybaceae",NA,NA,"Dendrocollybia","racemosa",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Dictyosporium pelagicum","(Linder) G.C. Hughes",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Dothideomycetes","Pleosporomycetidae",NA,"Pleosporales",NA,NA,NA,"Dictyosporiaceae",NA,NA,"Dictyosporium","pelagicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Donadinia nigrella","(Seaver) M. Carbone, Agnello & P. Alvarado","Midnight Goblet","Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes",NA,NA,"Pezizales",NA,NA,NA,"Sarcosomataceae",NA,NA,"Donadinia","nigrella",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Echinoderma asperum","(Pers.) Bon","Freckled Dapperling","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Verrucosporaceae",NA,NA,"Echinoderma","asperum",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Echinodontium tinctorium","(Ellis & Everh.) Ellis & Everh.","Indian paint fungus","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Russulales",NA,NA,NA,"Echinodontiaceae",NA,NA,"Echinodontium","tinctorium",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Elaphomyces granulatus","Fr.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Eurotiomycetes","Eurotiomycetidae",NA,"Eurotiales",NA,NA,NA,"Elaphomycetaceae",NA,NA,"Elaphomyces","granulatus",NA,NA,NA,"S4?","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Elaphomyces muricatus","Fr.","marbled false truffle","Fungi","Ascomycota","Pezizomycotina",NA,"Eurotiomycetes","Eurotiomycetidae",NA,"Eurotiales",NA,NA,NA,"Elaphomycetaceae",NA,NA,"Elaphomyces","muricatus",NA,NA,NA,"S2S4","Mar 2021","Blue",NA,NA,NA,NA,NA
"Elmerina caryae","(Schwein.) D.A. Reid",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Auriculariales",NA,NA,NA,"Auriculariaceae",NA,NA,"Elmerina","caryae",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Entoloma cetratum","(Fr.) M.M. Moser","honey pinkgill","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Tricholomatineae",NA,NA,"Entolomataceae",NA,NA,"Entoloma","cetratum",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Entoloma holoconiotum","(Largent & Thiers) Noordel. & Co-David","Little Cone Bell","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Tricholomatineae",NA,NA,"Entolomataceae",NA,NA,"Entoloma","holoconiotum",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Entoloma largentii","Noordel. & Largent",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Tricholomatineae",NA,NA,"Entolomataceae",NA,NA,"Entoloma","largentii",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Entoloma lividoalbum","(Kühner & Romagn.) Kubička",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Tricholomatineae",NA,NA,"Entolomataceae",NA,NA,"Entoloma","lividoalbum",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Entoloma prunuloides","(Fr.) P. Kumm.","mealy pinkgill","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Tricholomatineae",NA,NA,"Entolomataceae",NA,NA,"Entoloma","prunuloides",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Entoloma sericeum","Quél.","Silky Pinkgill","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Tricholomatineae",NA,NA,"Entolomataceae",NA,NA,"Entoloma","sericeum",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Entoloma serrulatum","(Fr.) Hesler","Blue Edge Pinkgill","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Tricholomatineae",NA,NA,"Entolomataceae",NA,NA,"Entoloma","serrulatum",NA,NA,NA,"S3","Mar 2021","Blue",NA,NA,NA,NA,NA
"Erysiphe penicillata","Schltdl.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes",NA,NA,"Helotiales",NA,NA,NA,"Erysiphaceae",NA,"Erysipheae","Erysiphe","penicillata",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Euopsis granatina","(Sommerf.) Nyl.","Lesser Rockbud Lichen","Fungi","Ascomycota","Pezizomycotina",NA,NA,NA,NA,NA,NA,NA,NA,"Harpidiaceae",NA,NA,"Euopsis","granatina",NA,NA,NA,"S4","Apr 2019","Yellow",NA,NA,NA,NA,NA
