"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","DESC","geometry"
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","UBC","UBCVascular","V160963","","1B488B1D-72D4-0C42-98F1-185C551CD940","B. Fraser","s.n.",NA,"1965-07-19",1965,7,19,"PRESERVED_SPECIMEN","Garibaldi Park, Sentinel Glacier foreland",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Gary Wallace",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-122.982676465135, 49.8930444794088)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","UBC","UBCVascular","V160962","","BEA9144E-C1DB-3F4B-9DD3-D740B0CD2B5E","B. Fraser","s.n.",NA,"1965-07-02",1965,7,2,"PRESERVED_SPECIMEN","Garibaldi Park, Sphinx Glacier foreland",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Gary Wallace",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-122.959342409206, 49.9163787550759)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","UBC","UBCVascular","V15895","","BFC8B697-0560-1144-90D7-32924551CDA6","W. Taylor","s.n.",NA,"1913-07-30",1913,7,30,"PRESERVED_SPECIMEN","Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Gary Wallace",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.014167, 49.9541669990711)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","RBCM","V","V034171","","RBCM:Botany:V034171","Adam Szczawinski","s.n.",NA,"1958-09-09",1958,9,9,"PRESERVED_SPECIMEN","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2019)",NA,"Gary Wallace",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.05, 49.966667)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","RBCM","V","V033921","","RBCM:Botany:V033921","Adam Szczawinski","s.n.",NA,"1958-09-09",1958,9,9,"PRESERVED_SPECIMEN","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2019)",NA,"Gary Wallace",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.05, 49.966667)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","130865142","","https://www.inaturalist.org/observations/130865142","Kat Kodiak","",NA,"2022-08-09",2022,8,9,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Kat Kodiak",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.027261, 49.96555)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","62162788","","https://www.inaturalist.org/observations/62162788","John D Reynolds","",NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",200,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"John D Reynolds",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.018464, 49.955331)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","19093393","","https://www.inaturalist.org/observations/19093393","burkemtnman","",NA,"2016-08-06",2016,8,6,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",31,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Alex Wright",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.061088, 49.954997)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","64067188","","https://www.inaturalist.org/observations/64067188","Sky","",NA,"2020-07-26",2020,7,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"jbindernagel",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.196437, 50.028925)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","96417299","","https://www.inaturalist.org/observations/96417299","Kate McKeown","",NA,"2021-09-23",2021,9,23,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"judith holm",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.013344, 49.767825)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","132181331","","https://www.inaturalist.org/observations/132181331","rolymac","",NA,"2022-08-23",2022,8,23,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",1628,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"rolymac",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.039936, 49.965054)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","67777310","","https://www.inaturalist.org/observations/67777310","savitao","",NA,"2020-07-09",2020,7,9,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",143,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"savitao",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.050413, 49.95834)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","62162787","","https://www.inaturalist.org/observations/62162787","John D Reynolds","",NA,"2020-10-02",2020,10,2,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"John D Reynolds",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.022775, 49.963822)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","59239342","","https://www.inaturalist.org/observations/59239342","Taylor Justason","",NA,"2020-09-10",2020,9,10,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Taylor Justason",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.014972, 49.767378)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","179286292","","https://www.inaturalist.org/observations/179286292","Andrew Simon","",NA,"2023-08-15",2023,8,15,"Human Observation","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.0851316667, 49.6595433333)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","227943535","","https://www.inaturalist.org/observations/227943535","Annabelle Damude","",NA,"2024-07-07",2024,7,7,"Human Observation","",NA,NA,"British Columbia","Canada","CA",328,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.0682083757, 49.9542667972)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","90554117","","https://www.inaturalist.org/observations/90554117","Austin Tahiliani","",NA,"2021-07-31",2021,7,31,"Human Observation","",NA,NA,"British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.1861883333, 49.4576033333)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","62162788","","https://www.inaturalist.org/observations/62162788","John D Reynolds","",NA,"2020-10-02",2020,10,2,"Human Observation","",NA,NA,"British Columbia","Canada","CA",200,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.0184638889, 49.9553305556)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","62162787","","https://www.inaturalist.org/observations/62162787","John D Reynolds","",NA,"2020-10-02",2020,10,2,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.022775, 49.9638222222)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","96417299","","https://www.inaturalist.org/observations/96417299","Kate McKeown","",NA,"2021-09-23",2021,9,23,"Human Observation","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.01334445, 49.767825)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","237400834","","https://www.inaturalist.org/observations/237400834","Ken A. Thompson","",NA,"2024-08-22",2024,8,22,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.0390843969, 49.968066797)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","177192672","","https://www.inaturalist.org/observations/177192672","Nina Hewitt","",NA,"2023-07-31",2023,7,31,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.0509194444, 49.9577416667)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","54447999","","https://www.inaturalist.org/observations/54447999","Peter Boivin","",NA,"2020-07-25",2020,7,25,"Human Observation","",NA,NA,"British Columbia","Canada","CA",974,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.1357723638, 49.5612697624)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","185981211","","https://www.inaturalist.org/observations/185981211","Peter Jentsch","",NA,"2023-10-01",2023,10,1,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.2003263997, 49.4868706997)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","55096526","","https://www.inaturalist.org/observations/55096526","Sara Bucovaz","",NA,"2020-07-30",2020,7,30,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.1983852778, 49.4869029444)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","64067188","","https://www.inaturalist.org/observations/64067188","Sky","",NA,"2020-07-26",2020,7,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.1964365673, 50.0289247279)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","59239342","","https://www.inaturalist.org/observations/59239342","Taylor Justason","",NA,"2020-09-10",2020,9,10,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.0149722222, 49.7673777778)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","227401305","","https://www.inaturalist.org/observations/227401305","Tobin Sparling (he/him)","",NA,"2024-07-04",2024,7,4,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.1973944444, 49.4872472222)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","19093393","","https://www.inaturalist.org/observations/19093393","burkemtnman","",NA,"2016-08-06",2016,8,6,"Human Observation","",NA,NA,"British Columbia","Canada","CA",31,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.0610879147, 49.954997434)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","67777310","","https://www.inaturalist.org/observations/67777310","savitao","",NA,"2020-07-09",2020,7,9,"Human Observation","",NA,NA,"British Columbia","Canada","CA",143,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.050413169, 49.9583399799)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","130988439","","https://www.inaturalist.org/observations/130988439","ninalaflamme","",NA,"2022-07-23",2022,7,23,"Human Observation","",NA,NA,"British Columbia","Canada","CA",3,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-122.8447799683, 49.6595802307)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","132181331","","https://www.inaturalist.org/observations/132181331","rolymac","",NA,"2022-08-23",2022,8,23,"Human Observation","",NA,NA,"British Columbia","Canada","CA",1628,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.0399361253, 49.9650535444)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","138043975","","https://www.inaturalist.org/observations/138043975","adamrawski","",NA,"2022-10-08",2022,10,8,"Human Observation","",NA,NA,"British Columbia","Canada","CA",3,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.1914458984, 50.03901436)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","168235494","","https://www.inaturalist.org/observations/168235494","mitchgardiner","",NA,"2023-06-18",2023,6,18,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.2003363, 49.4868815)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","176561815","","https://www.inaturalist.org/observations/176561815","vbanasiak","",NA,"2023-06-27",2023,6,27,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.2034444444, 49.4864611111)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","176556429","","https://www.inaturalist.org/observations/176556429","phmstone","",NA,"2023-07-29",2023,7,29,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.0402888889, 49.968875)
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","iNaturalist","Observations","240266149","","https://www.inaturalist.org/observations/240266149","stem57","",NA,"2024-08-27",2024,8,27,"Human Observation","",NA,NA,"British Columbia","Canada","CA",31,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.0400528966, 49.9687679307)
"Castilleja elmeri","Fernald",147018,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja elmeri","","species","UBC","UBCVascular","V97862","","2DE4FE70-CE97-7A43-964E-DF2BB9C0246F","E.B. Petersen","s.n.",NA,"1961-08-19",1961,8,19,"PRESERVED_SPECIMEN","Garibaldi Park, Little Diamond Head",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Mark Egger",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.016667, 49.816667)
"Castilleja hispida var. hispida","Benth.",234938,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja hispida","hispida","varietas","iNaturalist","Observations","109340347","","https://www.inaturalist.org/observations/109340347","Steve Ansell","",NA,"2005-07-10",2005,7,10,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.199507, 49.486967)
"Castilleja hispida var. hispida","Benth.",234938,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja hispida","hispida","varietas","iNaturalist","Observations","109340347","","https://www.inaturalist.org/observations/109340347","Steve Ansell","",NA,"2005-07-10",2005,7,10,"Human Observation","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.1995074399, 49.486966929)
"Castilleja hispida var. hispida","Benth.",234938,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja hispida","hispida","varietas","iNaturalist","Observations","127874772","","https://www.inaturalist.org/observations/127874772","benaj","",NA,"2022-07-23",2022,7,23,"Human Observation","",NA,NA,"British Columbia","Canada","CA",132,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.1981716667, 49.4869916667)
"Castilleja hispida var. hispida","Benth.",234938,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja hispida","hispida","varietas","iNaturalist","Observations","168235569","","https://www.inaturalist.org/observations/168235569","mitchgardiner","",NA,"2023-06-18",2023,6,18,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.1993630997, 49.4869371997)
"Castilleja miniata var. miniata","Douglas ex Hook.",79691,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja miniata","miniata","varietas","RBCM","V","V008108","","RBCM:Botany:V008108","George Hardy","s.n.",NA,"1926-08-08",1926,8,8,"PRESERVED_SPECIMEN","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2000)",NA,"Mark Egger",NA,NA,NA,NA,NA,"Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone",c(-123.016667, 49.95)
