"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","DESC","geometry"
"Chamaenerion latifolium","(L.) Sweet",564970,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","",NA,"Onagraceae","Chamaenerion",NA,"Chamaenerion latifolium","","species","iNaturalist","Observations","56478050","","https://www.inaturalist.org/observations/56478050","Maddie Edmonds","",NA,"2020-08-14",2020,8,14,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.050125, 49.760825)
"Chamaenerion latifolium","(L.) Sweet",564970,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","",NA,"Onagraceae","Chamaenerion",NA,"Chamaenerion latifolium","","species","iNaturalist","Observations","132732170","","https://www.inaturalist.org/observations/132732170","Radu Scurtescu","",NA,"2022-08-28",2022,8,28,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.2141998997, 49.3932709997)
"Chamaenerion latifolium","(L.) Sweet",564970,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","",NA,"Onagraceae","Chamaenerion",NA,"Chamaenerion latifolium","","species","iNaturalist","Observations","85764291","","https://www.inaturalist.org/observations/85764291","Richard C Till","",NA,"2019-08-21",2019,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",16,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-122.9888083333, 49.8090633333)
"Chamaenerion latifolium","(L.) Sweet",564970,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","",NA,"Onagraceae","Chamaenerion",NA,"Chamaenerion latifolium","","species","iNaturalist","Observations","30843838","","https://www.inaturalist.org/observations/30843838","Shaan Aroeste","",NA,"2019-08-13",2019,8,13,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-122.9858703613, 49.8077278137)
"Chamaenerion latifolium","(L.) Sweet",564970,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","",NA,"Onagraceae","Chamaenerion",NA,"Chamaenerion latifolium","","species","iNaturalist","Observations","234280053","","https://www.inaturalist.org/observations/234280053","Sophia BenJeddi","",NA,"2024-08-05",2024,8,5,"Human Observation","",NA,NA,"British Columbia","Canada","CA",819,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-122.9897979839, 49.8045101675)
"Chamaenerion latifolium","(L.) Sweet",564970,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","",NA,"Onagraceae","Chamaenerion",NA,"Chamaenerion latifolium","","species","iNaturalist","Observations","148578483","","https://www.inaturalist.org/observations/148578483","Steve Ansell","",NA,"2014-07-27",2014,7,27,"Human Observation","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.1968070847, 49.406245066)
"Chamaenerion latifolium","(L.) Sweet",564970,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","",NA,"Onagraceae","Chamaenerion",NA,"Chamaenerion latifolium","","species","iNaturalist","Observations","42810171","","https://www.inaturalist.org/observations/42810171","Taylor Justason","",NA,"2019-08-07",2019,8,7,"Human Observation","",NA,NA,"British Columbia","Canada","CA",55,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-122.893531099, 49.729828567)
"Chamaenerion latifolium","(L.) Sweet",564970,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","",NA,"Onagraceae","Chamaenerion",NA,"Chamaenerion latifolium","","species","iNaturalist","Observations","59022441","","https://www.inaturalist.org/observations/59022441","Yanik Nill","",NA,"2020-08-16",2020,8,16,"Human Observation","",NA,NA,"British Columbia","Canada","CA",113,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-122.8927012905, 49.7304093732)
"Chamaenerion latifolium","(L.) Sweet",564970,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","",NA,"Onagraceae","Chamaenerion",NA,"Chamaenerion latifolium","","species","iNaturalist","Observations","29333503","","https://www.inaturalist.org/observations/29333503","sid_john","",NA,"2019-07-21",2019,7,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.0498055, 49.7607783333)
"Chamaenerion latifolium","(L.) Sweet",564970,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","",NA,"Onagraceae","Chamaenerion",NA,"Chamaenerion latifolium","","species","iNaturalist","Observations","58125013","","https://www.inaturalist.org/observations/58125013","citizen1","",NA,"2020-08-26",2020,8,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.0409766667, 49.7645416667)
"Chamaenerion latifolium","(L.) Sweet",564970,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","",NA,"Onagraceae","Chamaenerion",NA,"Chamaenerion latifolium","","species","iNaturalist","Observations","90078307","","https://www.inaturalist.org/observations/90078307","jmclatchie","",NA,"2021-08-03",2021,8,3,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-122.89181138, 49.7292605533)
"Chamaenerion latifolium","(L.) Sweet",564970,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","",NA,"Onagraceae","Chamaenerion",NA,"Chamaenerion latifolium","","species","iNaturalist","Observations","173696123","","https://www.inaturalist.org/observations/173696123","ella_b_k","",NA,"2023-07-18",2023,7,18,"Human Observation","",NA,NA,"British Columbia","Canada","CA",6117,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-122.9945805088, 49.7870998807)
"Chamaenerion latifolium","(L.) Sweet",564970,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","",NA,"Onagraceae","Chamaenerion",NA,"Chamaenerion latifolium","","species","iNaturalist","Observations","236537404","","https://www.inaturalist.org/observations/236537404","ellika_cairns","",NA,"2024-08-10",2024,8,10,"Human Observation","",NA,NA,"British Columbia","Canada","CA",151,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-122.9793988801, 49.8174901483)
"Chamaenerion latifolium","(L.) Sweet",564970,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","",NA,"Onagraceae","Chamaenerion",NA,"Chamaenerion latifolium","","species","iNaturalist","Observations","236536553","","https://www.inaturalist.org/observations/236536553","ellika_cairns","",NA,"2024-08-10",2024,8,10,"Human Observation","",NA,NA,"British Columbia","Canada","CA",298,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-122.9675148396, 49.8199904619)
"Chimaphila menziesii","(R. Br. ex D. Don) Spreng",62238,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Chimaphila",NA,"Chimaphila menziesii","","species","iNaturalist","Observations","7242883","","http://inaturalist.ca/observations/7242883","Adam Huggins","",NA,"2017-07-26",2017,7,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Adam Huggins",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.200828, 49.456995)
"Chimaphila menziesii","(R. Br. ex D. Don) Spreng",62238,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Chimaphila",NA,"Chimaphila menziesii","","species","iNaturalist","Observations","135754086","","https://www.inaturalist.org/observations/135754086","cchurch99","",NA,"2022-09-19",2022,9,19,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Cole Gaerber",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.21702, 49.482728)
"Chimaphila menziesii","(R. Br. ex D. Don) Spreng",62238,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Chimaphila",NA,"Chimaphila menziesii","","species","iNaturalist","Observations","7242883","","https://www.inaturalist.org/observations/7242883","Adam Huggins","",NA,"2017-07-26",2017,7,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.2008283333, 49.456995)
"Chimaphila menziesii","(R. Br. ex D. Don) Spreng",62238,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Chimaphila",NA,"Chimaphila menziesii","","species","iNaturalist","Observations","135754086","","https://www.inaturalist.org/observations/135754086","cchurch99","",NA,"2022-09-19",2022,9,19,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.21702, 49.4827283333)
"Chimaphila umbellata","(L.) W.P.C. Barton",62236,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Chimaphila",NA,"Chimaphila umbellata","","species","iNaturalist","Observations","56097419","","https://www.inaturalist.org/observations/56097419","jfclarke","",NA,"2020-08-09",2020,8,9,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"jfclarke",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.209395, 49.483792)
"Chimaphila umbellata","(L.) W.P.C. Barton",62236,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Chimaphila",NA,"Chimaphila umbellata","","species","iNaturalist","Observations","98732530","","https://www.inaturalist.org/observations/98732530","Richard C Till","",NA,"2021-10-19",2021,10,19,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Richard C Till",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.535454, 49.45895)
"Chimaphila umbellata","(L.) W.P.C. Barton",62236,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Chimaphila",NA,"Chimaphila umbellata","","species","iNaturalist","Observations","98939018","","https://www.inaturalist.org/observations/98939018","Kate McKeown","",NA,"2021-09-18",2021,9,18,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",16,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kate McKeown",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.205467, 49.403317)
"Chimaphila umbellata","(L.) W.P.C. Barton",62236,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Chimaphila",NA,"Chimaphila umbellata","","species","iNaturalist","Observations","232428234","","https://www.inaturalist.org/observations/232428234","arial","",NA,"2024-07-28",2024,7,28,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.2091135997, 49.4072224)
"Chimaphila umbellata","(L.) W.P.C. Barton",62236,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Chimaphila",NA,"Chimaphila umbellata","","species","iNaturalist","Observations","143775690","","https://www.inaturalist.org/observations/143775690","Joan Septembre","",NA,"2022-12-04",2022,12,4,"Human Observation","",NA,NA,"British Columbia","Canada","CA",23,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.2138833333, 49.4665216667)
"Chimaphila umbellata","(L.) W.P.C. Barton",62236,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Chimaphila",NA,"Chimaphila umbellata","","species","iNaturalist","Observations","98939018","","https://www.inaturalist.org/observations/98939018","Kate McKeown","",NA,"2021-09-18",2021,9,18,"Human Observation","",NA,NA,"British Columbia","Canada","CA",16,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.2054666667, 49.4033166667)
"Chimaphila umbellata","(L.) W.P.C. Barton",62236,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Chimaphila",NA,"Chimaphila umbellata","","species","iNaturalist","Observations","98732530","","https://www.inaturalist.org/observations/98732530","Richard C Till","",NA,"2021-10-19",2021,10,19,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.5354537964, 49.4589500427)
"Chimaphila umbellata","(L.) W.P.C. Barton",62236,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Chimaphila",NA,"Chimaphila umbellata","","species","iNaturalist","Observations","56097419","","https://www.inaturalist.org/observations/56097419","jfclarke","",NA,"2020-08-09",2020,8,9,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.209395, 49.483792)
"Chimaphila umbellata","(L.) W.P.C. Barton",62236,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Chimaphila",NA,"Chimaphila umbellata","","species","iNaturalist","Observations","231344091","","https://www.inaturalist.org/observations/231344091","nicofret","",NA,"2024-07-23",2024,7,23,"Human Observation","",NA,NA,"British Columbia","Canada","CA",16,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.2135466794, 49.4814803309)
"Cirsium arvense","(L.) Scop.",60132,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Cirsium",NA,"Cirsium arvense","","species","iNaturalist","Observations","240640216","","https://www.inaturalist.org/observations/240640216","Moi CA","",NA,"2024-09-08",2024,9,8,"Human Observation","",NA,NA,"British Columbia","Canada","CA",29,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2000)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.1959833333, 49.4050633333)
"Cirsium brevistylum","Cronquist",52993,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Cirsium",NA,"Cirsium brevistylum","","species","iNaturalist","Observations","84251415","","https://www.inaturalist.org/observations/84251415","isabel gregr","",NA,"2021-06-23",2021,6,23,"Human Observation","",NA,NA,"British Columbia","Canada","CA",531,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-122.8947419415, 49.732816861)
"Cirsium edule","Nutt.",143675,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Cirsium",NA,"Cirsium edule","","species","iNaturalist","Observations","28778484","","https://www.inaturalist.org/observations/28778484","bpearse","",NA,"2019-07-12",2019,7,12,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"bpearse",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-122.989166, 49.806946)
"Cirsium edule","Nutt.",143675,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Cirsium",NA,"Cirsium edule","","species","iNaturalist","Observations","30277362","","https://www.inaturalist.org/observations/30277362","Graham Sorenson","",NA,"2019-08-03",2019,8,3,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",263,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Graham Sorenson",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-122.989136, 49.808475)
"Cirsium edule","Nutt.",143675,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Cirsium",NA,"Cirsium edule","","species","iNaturalist","Observations","30843698","","https://www.inaturalist.org/observations/30843698","shaanaroeste","",NA,"2019-08-13",2019,8,13,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"shaanaroeste",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-122.98597, 49.807819)
"Cirsium edule","Nutt.",143675,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Cirsium",NA,"Cirsium edule","","species","iNaturalist","Observations","58122928","","https://www.inaturalist.org/observations/58122928","shaanaroeste","",NA,"2020-08-14",2020,8,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"shaanaroeste",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-122.908989, 49.733326)
"Cirsium edule","Nutt.",143675,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Cirsium",NA,"Cirsium edule","","species","iNaturalist","Observations","30277362","","https://www.inaturalist.org/observations/30277362","Graham Sorenson","",NA,"2019-08-03",2019,8,3,"Human Observation","",NA,NA,"British Columbia","Canada","CA",263,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-122.9891357571, 49.8084748705)
"Cirsium edule","Nutt.",143675,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Cirsium",NA,"Cirsium edule","","species","iNaturalist","Observations","234643989","","https://www.inaturalist.org/observations/234643989","Lesley Eslava","",NA,"2024-08-07",2024,8,7,"Human Observation","",NA,NA,"British Columbia","Canada","CA",118,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.2579879761, 49.785736084)
"Cirsium edule","Nutt.",143675,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Cirsium",NA,"Cirsium edule","","species","iNaturalist","Observations","30843698","","https://www.inaturalist.org/observations/30843698","Shaan Aroeste","",NA,"2019-08-13",2019,8,13,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-122.9859695435, 49.8078193665)
"Cirsium edule","Nutt.",143675,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Cirsium",NA,"Cirsium edule","","species","iNaturalist","Observations","58122928","","https://www.inaturalist.org/observations/58122928","Shaan Aroeste","",NA,"2020-08-14",2020,8,14,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-122.908989, 49.7333259722)
"Cirsium edule","Nutt.",143675,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Cirsium",NA,"Cirsium edule","","species","iNaturalist","Observations","28778484","","https://www.inaturalist.org/observations/28778484","bpearse","",NA,"2019-07-12",2019,7,12,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-122.9891662598, 49.8069458008)
"Claytonia sibirica","L.",55767,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Montiaceae","Claytonia",NA,"Claytonia sibirica","","species","iNaturalist","Observations","88640362","","https://www.inaturalist.org/observations/88640362","kristinop","",NA,"2021-07-25",2021,7,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",7,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Dawn Hanna",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.209625, 49.511922)
"Claytonia sibirica","L.",55767,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Montiaceae","Claytonia",NA,"Claytonia sibirica","","species","iNaturalist","Observations","84251478","","https://www.inaturalist.org/observations/84251478","isabel gregr","",NA,"2021-06-23",2021,6,23,"Human Observation","",NA,NA,"British Columbia","Canada","CA",435,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-122.8963545072, 49.7313859968)
"Claytonia sibirica","L.",55767,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Montiaceae","Claytonia",NA,"Claytonia sibirica","","species","iNaturalist","Observations","88640362","","https://www.inaturalist.org/observations/88640362","kristinop","",NA,"2021-07-25",2021,7,25,"Human Observation","",NA,NA,"British Columbia","Canada","CA",7,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.209625, 49.5119216667)
"Claytonia sibirica","L.",55767,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Montiaceae","Claytonia",NA,"Claytonia sibirica","","species","iNaturalist","Observations","240839457","","https://www.inaturalist.org/observations/240839457","owenballance","",NA,"2024-09-09",2024,9,9,"Human Observation","",NA,NA,"British Columbia","Canada","CA",24,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-122.9047083333, 49.73265)
"Clintonia uniflora","(Menzies ex Schult. & Schult. f.) Kunth",76401,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,"Liliaceae","Clintonia",NA,"Clintonia uniflora","","species","","","ERM288","","KX679108","E.R. Manton","",NA,"2010-07-01",2010,7,1,"PRESERVED_SPECIMEN","British Columbia, Greater Vancouver Regional District, Cypress Provincial Park, Howe Sound Crest trail",NA,NA,"","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Erin R. Manton",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.199997, 49.400002)
"Clintonia uniflora","(Menzies ex Schult. & Schult. f.) Kunth",76401,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,"Liliaceae","Clintonia",NA,"Clintonia uniflora","","species","iNaturalist","Observations","98938952","","https://www.inaturalist.org/observations/98938952","Kate McKeown","",NA,"2021-09-18",2021,9,18,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",32,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kate McKeown",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.2062, 49.410664)
"Clintonia uniflora","(Menzies ex Schult. & Schult. f.) Kunth",76401,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,"Liliaceae","Clintonia",NA,"Clintonia uniflora","","species","iNaturalist","Observations","32380687","","https://www.inaturalist.org/observations/32380687","Ben Keen","",NA,"2019-09-08",2019,9,8,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",1052,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Ben Keen",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.196416, 49.410656)
"Clintonia uniflora","(Menzies ex Schult. & Schult. f.) Kunth",76401,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,"Liliaceae","Clintonia",NA,"Clintonia uniflora","","species","iNaturalist","Observations","87230905","","https://www.inaturalist.org/observations/87230905","Maddie Edmonds","",NA,"2021-07-15",2021,7,15,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",742,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Maddie Edmonds",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.202055, 49.402922)
"Clintonia uniflora","(Menzies ex Schult. & Schult. f.) Kunth",76401,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,"Liliaceae","Clintonia",NA,"Clintonia uniflora","","species","iNaturalist","Observations","54008088","","https://www.inaturalist.org/observations/54008088","kadbury","",NA,"2020-07-22",2020,7,22,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",2061,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"kadbury",NA,NA,NA,NA,NA,"Windward Moist Maritime Mountain Hemlock Zone",c(-123.203513, 49.40497)
