"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","taxonName","infraTaxonName","Name.Status","Referred.iNaturalist.Id","Referred.iNaturalist.Name","selectedName"
"82",1988793184,"c8d12f8a-7e39-4e2c-92d7-825d590ad15b","345ef399-f103-40b2-92c8-80f7e3857a53","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex illota","","SPECIES","Carex illota L.H.Bailey","Carex illota","","CA","Garibaldi Park.","British Columbia","PRESENT",NA,"174c6da2-e002-42fe-9f56-2f9d670240f4",49.766667,-123.05,NA,NA,NA,NA,NA,NA,"1960-08-30T00:00:00",30,8,1960,2724834,2724834,"PRESERVED_SPECIMEN","MICH","Angiosperms","1373787","s.n.","","","CC_BY_NC_4_0","","E.B. Peterson","","","2022-11-25T10:27:04.074Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84","Carex illota","","accepted",76053,"Carex illota","Carex illota"
"83",668809236,"0348540a-e644-4496-89d3-c257da9ad776","178474","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex kelloggii","kelloggii","VARIETY","Carex kelloggii var. kelloggii","Carex kelloggii W. Boott var. kelloggii","","CA","Within five miles of Brackendale, Squamish River","British Columbia","PRESENT",NA,"ff7bd5db-b724-4932-b496-10ea298851f9",49.758093,-123.156873,8000,NA,NA,NA,NA,NA,"1916-06-22T00:00:00",22,6,1916,9584340,2723539,"PRESERVED_SPECIMEN","Université de Montréal Biodiversity Centre","MT","MT00178474","97741","Brouillet, Luc","2018-02-07T00:00:00","CC0_1_0","Université de Montréal Biodiversity Centre","Macoun, James M.","","","2022-11-24T19:14:48.845Z","","DIFFERENT_OWNER_INSTITUTION","Carex kelloggii","Carex kelloggii var. kelloggii","accepted",1091404,"Carex kelloggii kelloggii","Carex kelloggii var. kelloggii"
"84",1989003476,"c8d12f8a-7e39-4e2c-92d7-825d590ad15b","6c6207c1-816a-4b7c-b040-9adc02ae433c","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex kelloggii","lipocarpa","VARIETY","Carex lenticularis var. lipocarpa (Holm) L.A.Standl.","Carex lenticularis var. lipocarpa","","CA","Garibaldi Park, New Westminster Dist.","British Columbia","PRESENT",NA,"174c6da2-e002-42fe-9f56-2f9d670240f4",49.766667,-123.05,NA,NA,NA,NA,NA,NA,"1960-08-31T00:00:00",31,8,1960,2723537,2723539,"PRESERVED_SPECIMEN","MICH","Angiosperms","1376245","s.n.","","","CC_BY_NC_4_0","","S. Kojima","","","2022-11-25T10:26:37.327Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84","Carex kelloggii","Carex kelloggii var. lipocarpa","accepted",290553,"Carex kelloggii","Carex kelloggii var. lipocarpa"
"85",1988798257,"c8d12f8a-7e39-4e2c-92d7-825d590ad15b","358e7cea-a990-461c-968b-8c3a01bfc560","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex luzulina","","SPECIES","Carex luzulina Olney","Carex luzulina","","CA","At lower parking lot for Cypress Bowl Ski Area, north of West Vancouver.","British Columbia","PRESENT",NA,"174c6da2-e002-42fe-9f56-2f9d670240f4",49.383333,-123.25,NA,NA,NA,NA,NA,NA,"1996-08-11T00:00:00",11,8,1996,2725847,2725847,"PRESERVED_SPECIMEN","MICH","Angiosperms","1377856","9081","","","CC_BY_NC_4_0","","Gerald B. Straley","","","2022-11-25T10:27:10.777Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84","Carex luzulina","","accepted",239797,"Carex luzulina ablata","Carex luzulina var. ablata"
"86",1989248835,"c8d12f8a-7e39-4e2c-92d7-825d590ad15b","adbb5963-9dca-4687-b649-5fee474089a8","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex luzulina","","SPECIES","Carex luzulina Olney","Carex luzulina","","CA","Leptarrhena community, Garibaldi Park.","British Columbia","PRESENT",NA,"174c6da2-e002-42fe-9f56-2f9d670240f4",49.766667,-123.033333,NA,NA,NA,NA,NA,NA,"1960-08-11T00:00:00",11,8,1960,2725847,2725847,"PRESERVED_SPECIMEN","MICH","Angiosperms","1377855","s.n.","","","CC_BY_NC_4_0","","E. B. Peterson","","","2022-11-25T10:27:21.266Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84","Carex luzulina","","accepted",239797,"Carex luzulina ablata","Carex luzulina var. ablata"
"87",1988095089,"07fd0d79-4883-435f-bba1-58fef110cd13","D3009F53-229C-E042-B887-B4D96DAFE62D","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex macrochaeta","","SPECIES","Carex macrochaeta C.A.Mey.","Carex macrochaeta C.A. Mey.","C.A. Mey.","CA","Garibaldi Park, Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1912-08-11T00:00:00",11,8,1912,2723223,2723223,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V42673","s.n.","John W. Eastham","1954-01-01T00:00:00","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:38.434Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Carex macrochaeta","","accepted",160007,"Carex macrochaeta","Carex macrochaeta"
"88",1989089710,"c8d12f8a-7e39-4e2c-92d7-825d590ad15b","831951d0-c36f-4d1d-b80d-c51ce2eeb276","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex mertensii","","SPECIES","Carex mertensii J.D.Prescott ex Bong.","Carex mertensii","","CA","Along Power Line Trail, at lower parking lot. Cypress Bowl Ski Area, north of West Vancouver.","British Columbia","PRESENT",NA,"174c6da2-e002-42fe-9f56-2f9d670240f4",49.383333,-123.333333,NA,NA,NA,NA,NA,NA,"1968-07-16T00:00:00",16,7,1968,2722481,2722481,"PRESERVED_SPECIMEN","MICH","Angiosperms","1378659","8637","","","CC_BY_NC_4_0","","Gerald B. Straley","","","2022-11-25T10:26:40.924Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84","Carex mertensii","","accepted",76078,"Carex mertensii","Carex mertensii"
"89",1804419226,"1e61b812-b2ec-43d0-bdbb-8534a761f74c","38be37da-a034-0344-409b-130ba33db5d3","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex mertensii","","SPECIES","Carex mertensii Prescott","Carex mertensii Prescott","Prescott","CA","Garibaldi Park, Garibaldi Lake outlet","British Columbia (Prov.)","PRESENT",1,"a41250f0-7c3e-11d8-a19c-b8a03c50a862",49.9333,-123.033,NA,NA,NA,NA,NA,NA,"1963-08-03T00:00:00",3,8,1963,8668378,8668378,"PRESERVED_SPECIMEN","CMN","CAN","CAN 591747","","Saarela, Jeffery M. - Canadian Museum of Nature","2009-01-01T00:00:00","CC_BY_4_0","Canadian Museum of Nature","Brink, V.C.","","","2022-12-11T18:06:50.761Z","","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY","Carex mertensii","","accepted",76078,"Carex mertensii","Carex mertensii"
"90",1989282219,"c8d12f8a-7e39-4e2c-92d7-825d590ad15b","b6b3bc60-4b91-4488-8989-906997ccf4d9","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex mertensii","","SPECIES","Carex mertensii J.D.Prescott ex Bong.","Carex mertensii","","CA","Just below Cypress Ski Resort in Cypress Provincial Park, N of Vancouver.","British Columbia","PRESENT",NA,"174c6da2-e002-42fe-9f56-2f9d670240f4",49.393694,-123.195528,NA,NA,NA,NA,NA,NA,"2005-07-29T00:00:00",29,7,2005,2722481,2722481,"PRESERVED_SPECIMEN","MICH","Angiosperms","1378626","18752","Rob Massatti","2015-01-01T00:00:00","CC_BY_NC_4_0","","Paul M. Peterson","","","2022-11-25T10:26:48.442Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84","Carex mertensii","","accepted",76078,"Carex mertensii","Carex mertensii"
"91",1804417985,"1e61b812-b2ec-43d0-bdbb-8534a761f74c","3776c14c-f741-7414-44b2-d4865836a964","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex mertensii","","SPECIES","Carex mertensii Prescott","Carex mertensii Prescott","Prescott","CA","Just below Cypress Ski Resort in Cypress Provincial Park, north of Vancouver.","British Columbia (Prov.)","PRESENT",NA,"a41250f0-7c3e-11d8-a19c-b8a03c50a862",49.394,-123.196,NA,NA,NA,NA,NA,NA,"2004-07-29T00:00:00",29,7,2004,8668378,8668378,"PRESERVED_SPECIMEN","CMN","CAN","CAN 590911","18752","Reznicek, Anton A.","","CC_BY_4_0","Canadian Museum of Nature","Peterson, Paul M. ; Saarela, Jeffery M.","","","2022-12-11T18:06:56.842Z","","GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY","Carex mertensii","","accepted",76078,"Carex mertensii","Carex mertensii"
"92",1801070484,"902c8fe7-8f38-45b0-854e-c324fed36303","MW0572236","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex mertensii","","SPECIES","Carex mertensii J.D.Prescott ex Bong.","Carex mertensii J.D.Prescott ex Bong.","","CA","","","PRESENT",NA,"f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc",49.700884,-123.154431,3000,NA,NA,NA,NA,NA,"1953-08-04T00:00:00",4,8,1953,2722481,2722481,"PRESERVED_SPECIMEN","Moscow State University","MW","MW0572236","","","","CC_BY_4_0","Moscow State University","Mason W. R. M.","","","2022-12-10T00:02:41.531Z","StillImage","COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","Carex mertensii","","accepted",76078,"Carex mertensii","Carex mertensii"
"93",1989202824,"c8d12f8a-7e39-4e2c-92d7-825d590ad15b","a16028f7-adc1-4021-a8c2-1890408e5231","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex nigricans","","SPECIES","Carex nigricans C.A.Mey.","Carex nigricans","","CA","At Diamond Head Chalet, Garibaldi Park.","British Columbia","PRESENT",NA,"174c6da2-e002-42fe-9f56-2f9d670240f4",49.8,-122.983333,NA,NA,NA,NA,NA,NA,"1960-09-06T00:00:00",6,9,1960,2727902,2727902,"PRESERVED_SPECIMEN","MICH","Angiosperms","1380432","s.n.","","","CC_BY_NC_4_0","","E.B. Peterson","","","2022-11-25T10:27:23.070Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84","Carex nigricans","","accepted",76084,"Carex nigricans","Carex nigricans"
"94",1988145540,"07fd0d79-4883-435f-bba1-58fef110cd13","8C1F36ED-B5D5-F44A-8607-20A2E82E9222","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex nigricans","","SPECIES","Carex nigricans C.A.Mey.","Carex nigricans C.A. Mey.","C.A. Mey.","CA","Coast, Garibaldi Park, Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1912-08-13T00:00:00",13,8,1912,2727902,2727902,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V42580","s.n.","John W. Eastham","1954-01-01T00:00:00","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:36.823Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Carex nigricans","","accepted",76084,"Carex nigricans","Carex nigricans"
"95",1988708140,"c8d12f8a-7e39-4e2c-92d7-825d590ad15b","1dcac8e7-482e-4f3a-8ae6-ac89ff18f929","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex nigricans","","SPECIES","Carex nigricans C.A.Mey.","Carex nigricans","","CA","Garibaldi Park, New Westminster Dist.","British Columbia","PRESENT",NA,"174c6da2-e002-42fe-9f56-2f9d670240f4",49.766667,-123.033333,NA,NA,NA,NA,NA,NA,"1960-08-24T00:00:00",24,8,1960,2727902,2727902,"PRESERVED_SPECIMEN","MICH","Angiosperms","1380412","s.n.","","","CC_BY_NC_4_0","","S. Kojima","","","2022-11-25T10:27:05.202Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84","Carex nigricans","","accepted",76084,"Carex nigricans","Carex nigricans"
"96",473256362,"0348540a-e644-4496-89d3-c257da9ad776","107709","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex nigricans","","SPECIES","Carex nigricans C.A.Mey.","Carex nigricans C.A. Meyer","C.A. Meyer","CA","Little Diamond Head, Cheekye Ridge, Garibaldi Park","British Columbia","PRESENT",NA,"ff7bd5db-b724-4932-b496-10ea298851f9",49.816667,-123.016667,NA,NA,1950.72,NA,NA,NA,"1964-09-20T00:00:00",20,9,1964,2727902,2727902,"PRESERVED_SPECIMEN","Université de Montréal Biodiversity Centre","MT","MT00107709","64092008","Krajina, Vladimir J.","1964-10-03T00:00:00","CC0_1_0","Université de Montréal Biodiversity Centre","Krajina, Vladimir J.; Brooke, Robert C.","","","2022-11-24T19:14:46.924Z","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;DIFFERENT_OWNER_INSTITUTION","Carex nigricans","","accepted",76084,"Carex nigricans","Carex nigricans"
"97",1988091129,"07fd0d79-4883-435f-bba1-58fef110cd13","D902A968-181E-324F-807F-ABD8D2574E84","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex phaeocephala","","SPECIES","Carex phaeocephala Piper","Carex phaeocephala Piper","Piper","CA","Garibaldi Park, Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1914-08-03T00:00:00",3,8,1914,2729324,2729324,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V42674","s.n.","John W. Eastham","1954-01-01T00:00:00","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:45.100Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Carex phaeocephala","","accepted",76093,"Carex phaeocephala","Carex phaeocephala"
"98",1989543536,"c8d12f8a-7e39-4e2c-92d7-825d590ad15b","fbb4ceb2-73d8-490b-b839-e5bbeea02dd1","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex spectabilis","","SPECIES","Carex spectabilis Dewey","Carex spectabilis","","CA","Eenostuck Meadows, Garibaldi Park.","British Columbia","PRESENT",NA,"174c6da2-e002-42fe-9f56-2f9d670240f4",49.816667,-122.9,NA,NA,NA,NA,NA,NA,"1961-08-23T00:00:00",23,8,1961,2723145,2723145,"PRESERVED_SPECIMEN","MICH","Angiosperms","1387210","s.n.","","","CC_BY_NC_4_0","","E.P. Peterson","","","2022-11-25T10:27:37.237Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84","Carex spectabilis","","accepted",76111,"Carex spectabilis","Carex spectabilis"
"99",1988234698,"07fd0d79-4883-435f-bba1-58fef110cd13","0DD692B7-8648-C042-9D28-876880987DFD","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex spectabilis","","SPECIES","Carex spectabilis Dewey","Carex spectabilis Dewey","Dewey","CA","Garibaldi Park, Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1912-08-11T00:00:00",11,8,1912,2723145,2723145,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V42672","s.n.","Thomas M.C. Taylor","1974-01-01T00:00:00","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:32.046Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Carex spectabilis","","accepted",76111,"Carex spectabilis","Carex spectabilis"
"100",1988202366,"07fd0d79-4883-435f-bba1-58fef110cd13","3B92521D-6FA8-C140-9209-C21603FD423F","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex spectabilis","","SPECIES","Carex spectabilis Dewey","Carex spectabilis Dewey","Dewey","CA","Garibaldi Park, Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1913-08-04T00:00:00",4,8,1913,2723145,2723145,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V42662","s.n.","John W. Eastham","1954-01-01T00:00:00","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:34.545Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Carex spectabilis","","accepted",76111,"Carex spectabilis","Carex spectabilis"
"101",1988604473,"c8d12f8a-7e39-4e2c-92d7-825d590ad15b","01fcfeb7-d1ef-42b0-8abe-3fda2864dd82","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex","Carex spectabilis","","SPECIES","Carex spectabilis Dewey","Carex spectabilis","","CA","Near The Lions, north of West Vancouver.","British Columbia","PRESENT",NA,"174c6da2-e002-42fe-9f56-2f9d670240f4",49.45,-123.2,NA,NA,NA,NA,NA,NA,"1961-08-04T00:00:00",4,8,1961,2723145,2723145,"PRESERVED_SPECIMEN","MICH","Angiosperms","1387211","s.n.","","","CC_BY_NC_4_0","","E.B. Peterson","","","2022-11-25T10:26:16.920Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84","Carex spectabilis","","accepted",76111,"Carex spectabilis","Carex spectabilis"
"102",1988108557,"07fd0d79-4883-435f-bba1-58fef110cd13","BFC8B697-0560-1144-90D7-32924551CDA6","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Cassiope","Cassiope mertensiana","mertensiana","SUBSPECIES","Cassiope mertensiana subsp. mertensiana","Cassiope mertensiana (Bong.) G. Don subsp. mertensiana","","CA","Garibaldi, Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1913-07-30T00:00:00",30,7,1913,7328314,8368344,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V15895","s.n.","Gary Wallace","2009-01-01T00:00:00","CC0_1_0","University of British Columbia","W. Taylor","","","2022-11-24T21:53:41.607Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Cassiope mertensiana","Cassiope mertensiana ssp. mertensiana","accepted",126554,"Cassiope mertensiana mertensiana","Cassiope mertensiana ssp. mertensiana"
"103",1302703960,"07044577-bd82-4089-9f3a-f4a9d2170b2e","7e04f438-cd14-44ca-9948-e49266058a7e","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium album","","SPECIES","Chenopodium album L.","Chenopodium album","","CA","","British Columbia","PRESENT",NA,"fee3882f-5360-4f01-a1ca-767c48fa629c",49.4175,-123.388611,NA,NA,NA,NA,NA,NA,"2007-06-27T00:00:00",27,6,2007,3083838,3083838,"OCCURRENCE","CPNWH","","2484834","V197403X","","","CC_BY_4_0","","Kendrick L. Marr","","","2022-11-24T21:35:33.032Z","","GEODETIC_DATUM_ASSUMED_WGS84","Chenopodium album","","accepted",58127,"Chenopodium album","Chenopodium album"
"104",1988175651,"07fd0d79-4883-435f-bba1-58fef110cd13","61A1C4DF-7C2E-C140-B789-974BB9D83731","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Cherleria","Cherleria biflora","","SPECIES","Minuartia biflora (L.) Schinz & Thell.","Minuartia biflora (L.) Schinz & Thell.","(L.) Schinz & Thell.","CA","Coast area, Garibaldi, Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1913-08-01T00:00:00",NA,8,1913,3085555,8033980,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V7625","s.n.","John W. Eastham","1955-01-01T00:00:00","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:35.796Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Cherleria biflora","","accepted",836811,"Cherleria biflora","Cherleria biflora"
"105",1988231598,"07fd0d79-4883-435f-bba1-58fef110cd13","1278C6C7-0E5E-134E-934A-4336FC028475","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Cherleria","Cherleria biflora","","SPECIES","Minuartia biflora (L.) Schinz & Thell.","Minuartia biflora (L.) Schinz & Thell.","(L.) Schinz & Thell.","CA","Garibaldi, Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1916-08-06T00:00:00",6,8,1916,3085555,8033980,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V7619","s.n.","Jamie D. Fenneman","2013-01-01T00:00:00","CC0_1_0","University of British Columbia","W. Taylor","","","2022-11-24T21:53:32.614Z","","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Cherleria biflora","","accepted",836811,"Cherleria biflora","Cherleria biflora"
"106",1988174885,"07fd0d79-4883-435f-bba1-58fef110cd13","6268E0AD-6AEF-774D-B581-BC7A20337167","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia washingtoniana","","SPECIES","Claytonia washingtoniana (Suksd.) Suksd.","Claytonia washingtoniana (Suksd.) Suksd.","(Suksd.) Suksd.","CA","West Vancouver, Caulfeilds [Caulfeild]","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.352222,-123.248611,NA,NA,NA,NA,NA,NA,"1912-03-29T00:00:00",29,3,1912,3084773,3084773,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V42750","s.n.","J.M. Miller, K.L. Chambers","1988-01-01T00:00:00","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:40.102Z","StillImage","INSTITUTION_MATCH_NONE","Claytonia washingtoniana","","accepted",76392,"Claytonia washingtoniana","Claytonia washingtoniana"
"107",1988083026,"07fd0d79-4883-435f-bba1-58fef110cd13","E3EF5375-8873-D243-AB4D-74A51C7D258C","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia washingtoniana","","SPECIES","Claytonia washingtoniana (Suksd.) Suksd.","Claytonia washingtoniana (Suksd.) Suksd.","(Suksd.) Suksd.","CA","West Vancouver, Caulfields [Caulfeild]","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.352222,-123.248611,NA,NA,NA,NA,NA,NA,"1939-04-20T00:00:00",20,4,1939,3084773,3084773,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V34928","s.n.","G.W. Douglas","1999-01-01T00:00:00","CC0_1_0","University of British Columbia","John W. Eastham","","","2022-11-24T21:53:38.870Z","StillImage","INSTITUTION_MATCH_NONE","Claytonia washingtoniana","","accepted",76392,"Claytonia washingtoniana","Claytonia washingtoniana"
"108",1988121131,"07fd0d79-4883-435f-bba1-58fef110cd13","AE3E65BA-93CB-3F45-92DA-99CA913CE16D","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia washingtoniana","","SPECIES","Claytonia washingtoniana (Suksd.) Suksd.","Claytonia washingtoniana (Suksd.) Suksd.","(Suksd.) Suksd.","CA","West Vancouver, close to Horseshoe Bay","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.373889,-123.275,NA,NA,NA,NA,NA,NA,"1959-04-02T00:00:00",2,4,1959,3084773,3084773,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V78955","21","Frank Lomer","1998-01-01T00:00:00","CC0_1_0","University of British Columbia","L. Holm","","","2022-11-24T21:53:37.586Z","","INSTITUTION_MATCH_NONE","Claytonia washingtoniana","","accepted",76392,"Claytonia washingtoniana","Claytonia washingtoniana"
"109",1988184727,"07fd0d79-4883-435f-bba1-58fef110cd13","54CA480B-89CB-F645-88C3-FC7313FA3E40","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia washingtoniana","","SPECIES","Claytonia washingtoniana (Suksd.) Suksd.","Claytonia washingtoniana (Suksd.) Suksd.","(Suksd.) Suksd.","CA","West Vancouver, Copper Cove","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.379444,-123.279444,NA,NA,NA,NA,NA,NA,"1948-05-11T00:00:00",11,5,1948,3084773,3084773,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V52109","62","J.M Miller, K.L. Chambers","1988-01-01T00:00:00","CC0_1_0","University of British Columbia","C.B.W. Rogers","","","2022-11-24T21:53:42.192Z","","INSTITUTION_MATCH_NONE","Claytonia washingtoniana","","accepted",76392,"Claytonia washingtoniana","Claytonia washingtoniana"
"110",1988219272,"07fd0d79-4883-435f-bba1-58fef110cd13","23DFE882-6DA6-7F45-A446-FFE388E95C7E","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Montiaceae","Claytonia","Claytonia washingtoniana","","SPECIES","Claytonia washingtoniana (Suksd.) Suksd.","Claytonia washingtoniana (Suksd.) Suksd.","(Suksd.) Suksd.","CA","West Vancouver, Lighthouse Park, Red area","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.334444,-123.2625,NA,NA,NA,NA,NA,NA,"1965-05-01T00:00:00",1,5,1965,3084773,3084773,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V112123","51","J.M Miller, K.L. Chambers","1988-01-01T00:00:00","CC0_1_0","University of British Columbia","Vancouver Natural History Society","","","2022-11-24T21:53:32.942Z","StillImage","INSTITUTION_MATCH_NONE","Claytonia washingtoniana","","accepted",76392,"Claytonia washingtoniana","Claytonia washingtoniana"
"111",2866741687,"a92de2e1-647c-43f2-a8b7-ab1c1a6453dd","ad8cc44a-feac-437d-af2e-7cc938b78d87","Plantae","Tracheophyta","Liliopsida","Liliales","Liliaceae","Clintonia","Clintonia uniflora","","SPECIES","Clintonia uniflora (Menzies ex Schult. & Schult.f.) Kunth","Clintonia uniflora","(Menzies ex Schult. & Schult. f.) Kunth","CA","Cypress Bowl Ski Area","British Columbia","PRESENT",NA,"3124bdd8-b38c-46f0-b354-5e1d2c2cd9d2",49.383333,-123.333333,NA,NA,NA,NA,NA,NA,"1995-07-16T00:00:00",16,7,1995,2753596,2753596,"PRESERVED_SPECIMEN","USCH","","USCH0064368","8630","","","CC0_1_0","","Straley, Gerald B.","","","2022-12-08T07:50:55.984Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE","Clintonia uniflora","","accepted",76401,"Clintonia uniflora","Clintonia uniflora"
