"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"1",3235796899,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS940933277","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","Chordeiles minor","","SPECIES","Chordeiles minor (J.R.Forster, 1771)","Chordeiles minor","","CA","Bowen Island--Killarney Lake","British Columbia","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.392048,-123.35464,NA,NA,NA,NA,NA,NA,"2020-06-10T00:00:00",10,6,2020,2497035,2497035,"HUMAN_OBSERVATION","CLO","EBIRD","OBS940933277","","","","CC_BY_4_0","","obsr339616","","","2022-11-24T21:15:16.020Z","",""
"2",2720659047,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS931970731","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","Chordeiles minor","","SPECIES","Chordeiles minor (J.R.Forster, 1771)","Chordeiles minor","","CA","Mamquam River Forest Service Rd, Squamish CA-BC (49.7068,-123.1070)","British Columbia","PRESENT",5,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.706837,-123.106964,NA,NA,NA,NA,NA,NA,"2019-07-30T00:00:00",30,7,2019,2497035,2497035,"HUMAN_OBSERVATION","CLO","EBIRD","OBS931970731","","","","CC_BY_4_0","","obsr613071","","","2022-11-24T21:15:12.594Z","",""
"3",2693167350,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS793339280","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","Chordeiles minor","","SPECIES","Chordeiles minor (J.R.Forster, 1771)","Chordeiles minor","","CA","Bowen Island--Killarney Lake","British Columbia","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.392048,-123.35464,NA,NA,NA,NA,NA,NA,"2019-08-09T00:00:00",9,8,2019,2497035,2497035,"HUMAN_OBSERVATION","CLO","EBIRD","OBS793339280","","","","CC_BY_4_0","","obsr339616","","","2022-11-24T20:51:43.854Z","",""
"4",2695060920,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS774194447","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","Chordeiles minor","","SPECIES","Chordeiles minor (J.R.Forster, 1771)","Chordeiles minor","","CA","760 Ocean Crest Drive, Furry Creek, British Columbia, CA (49.58, -123.222)","British Columbia","PRESENT",4,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.580467,-123.22248,NA,NA,NA,NA,NA,NA,"2019-06-11T00:00:00",11,6,2019,2497035,2497035,"HUMAN_OBSERVATION","CLO","EBIRD","OBS774194447","","","","CC_BY_4_0","","obsr519642","","","2022-11-24T21:13:23.997Z","",""
"5",2739696185,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS779403008","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","Chordeiles minor","","SPECIES","Chordeiles minor (J.R.Forster, 1771)","Chordeiles minor","","CA","(49.5131,-123.4930)","British Columbia","PRESENT",2,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.513107,-123.49297,NA,NA,NA,NA,NA,NA,"2019-06-22T00:00:00",22,6,2019,2497035,2497035,"HUMAN_OBSERVATION","CLO","EBIRD","OBS779403008","","","","CC_BY_4_0","","obsr613071","","","2022-11-24T21:07:43.378Z","",""
"6",2687565070,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS787818524","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","Chordeiles minor","","SPECIES","Chordeiles minor (J.R.Forster, 1771)","Chordeiles minor","","CA","CA-BC-27-99 Cloudburst Dr (50.0041,-123.1401)","British Columbia","PRESENT",2,"e2e717bf-551a-4917-bdc9-4fa0f342c530",50.004143,-123.140144,NA,NA,NA,NA,NA,NA,"2019-07-22T00:00:00",22,7,2019,2497035,2497035,"HUMAN_OBSERVATION","CLO","EBIRD","OBS787818524","","","","CC_BY_4_0","","obsr357724","","","2022-11-24T21:07:22.711Z","",""
"7",3277301990,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD_CAN:OBS962410447","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","Chordeiles minor","","SPECIES","Chordeiles minor (J.R.Forster, 1771)","Chordeiles minor","","CA","Brackendale- general area","British Columbia","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.765972,-123.149055,NA,NA,NA,NA,NA,NA,"2020-07-30T00:00:00",30,7,2020,2497035,2497035,"HUMAN_OBSERVATION","CLO","EBIRD_CAN","OBS962410447","","","","CC_BY_4_0","","obsr173519","","","2022-11-24T21:14:40.155Z","",""
"8",3184379346,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD_CAN:OBS957676619","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","Chordeiles minor","","SPECIES","Chordeiles minor (J.R.Forster, 1771)","Chordeiles minor","","CA","The cottage","British Columbia","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.765812,-123.14486,NA,NA,NA,NA,NA,NA,"2020-07-17T00:00:00",17,7,2020,2497035,2497035,"HUMAN_OBSERVATION","CLO","EBIRD_CAN","OBS957676619","","","","CC_BY_4_0","","obsr173519","","","2022-11-24T20:54:25.930Z","",""
"9",3564834308,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS1205798674","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","Chordeiles minor","","SPECIES","Chordeiles minor (J.R.Forster, 1771)","Chordeiles minor","","CA","Bowen Island--Cape Roger Curtis Lighthouse","British Columbia","PRESENT",2,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.339985,-123.43221,NA,NA,NA,NA,NA,NA,"2021-07-23T00:00:00",23,7,2021,2497035,2497035,"HUMAN_OBSERVATION","CLO","EBIRD","OBS1205798674","","","","CC_BY_4_0","","obsr339616","","","2022-11-24T21:10:58.370Z","",""
"10",958733392,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS203465206","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","Chordeiles minor","","SPECIES","Chordeiles minor (J.R.Forster, 1771)","Chordeiles minor","","CA","Bowen Island, home address","British Columbia","PRESENT",7,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.34887,-123.38293,NA,NA,NA,NA,NA,NA,"2013-07-01T00:00:00",1,7,2013,2497035,2497035,"HUMAN_OBSERVATION","CLO","EBIRD","OBS203465206","","","","CC_BY_4_0","","obsr367935","","","2022-11-24T20:54:02.677Z","",""
