"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"1",1804120764,"74f92761-3a24-4d85-9bfb-00b1fee0119d","8b24d757-5b32-b324-a0a3-0f0ad0227670","Animalia","Chordata","Squamata","","Colubridae","Thamnophis","Thamnophis ordinoides","","SPECIES","Thamnophis ordinoides (Baird & Girard, 1852)","Thamnophis ordinoides Baird & Girard, 1852","Baird & Girard, 1852","CA","Lighthouse Park, Vancouver","British Columbia (Prov.)","PRESENT",1,"a41250f0-7c3e-11d8-a19c-b8a03c50a862",49.3332999990678,-123.267,NA,NA,NA,NA,NA,NA,"1974-07-20T00:00:00",20,7,1974,2457636,2457636,"PRESERVED_SPECIMEN","CMN","CMNAR","CMNAR 16451","","","","CC_BY_4_0","Canadian Museum of Nature","Chippindale, Paul T.","","","2022-12-02T18:45:14.597Z","","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_REPROJECTED;COLLECTION_MATCH_FUZZY"
"2",1804104161,"74f92761-3a24-4d85-9bfb-00b1fee0119d","1aec0810-8746-7464-0289-d1b8bb2b984a","Animalia","Chordata","Squamata","","Colubridae","Thamnophis","Thamnophis ordinoides","ordinoides","SUBSPECIES","Thamnophis ordinoides ordinoides","Thamnophis ordinoides ordinoides Baird & Girard, 1852","Baird & Girard, 1852","CA","Bowen Island, 12 mi. from Vancouver","British Columbia (Prov.)","PRESENT",1,"a41250f0-7c3e-11d8-a19c-b8a03c50a862",49.375,-123.333,NA,NA,NA,NA,NA,NA,"1933-07-16T00:00:00",16,7,1933,4287701,2457636,"PRESERVED_SPECIMEN","CMN","CMNAR","CMNAR 1806","","","","CC_BY_4_0","Canadian Museum of Nature","Williams, Merton Yarwood","","","2022-12-02T18:45:15.864Z","","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY"
"3",2234738763,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/21357614","Animalia","Chordata","Squamata","","Anguidae","Elgaria","Elgaria coerulea","","SPECIES","Elgaria coerulea (Wiegmann, 1828)","Elgaria coerulea","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.397342,-123.248702,977,NA,NA,NA,NA,NA,"2018-07-11T00:00:00",11,7,2018,2468254,2468254,"HUMAN_OBSERVATION","iNaturalist","Observations","21357614","","stewartyvr","2019-03-18T14:59:54","CC_BY_NC_4_0","stewartyvr","stewartyvr","","","2022-12-09T20:27:59.090Z","StillImage","COORDINATE_ROUNDED"
"4",2397691289,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/32016869","Animalia","Chordata","Squamata","","Colubridae","Thamnophis","Thamnophis elegans","vagrans","SUBSPECIES","Thamnophis elegans vagrans (Baird & Girard, 1853)","Thamnophis elegans vagrans","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.362377,-123.46076,263,NA,NA,NA,NA,NA,"2019-09-02T11:57:56",2,9,2019,6161479,2457545,"HUMAN_OBSERVATION","iNaturalist","Observations","32016869","","bobbyfingers","2019-09-02T22:34:24","CC_BY_4_0","Ben Keen","Ben Keen","","","2022-12-09T20:28:11.204Z","StillImage;StillImage","COORDINATE_ROUNDED"
"5",2859909960,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/58079611","Animalia","Chordata","Squamata","","Colubridae","Thamnophis","Thamnophis sirtalis","","SPECIES","Thamnophis sirtalis (Linnaeus, 1758)","Thamnophis sirtalis","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.394822,-123.359446,31,NA,NA,NA,NA,NA,"2020-08-29T16:07:00",29,8,2020,2457522,2457522,"HUMAN_OBSERVATION","iNaturalist","Observations","58079611","","Catherine","2020-08-30T21:09:43","CC_BY_NC_4_0","Catherine","Catherine","","","2022-12-09T20:28:32.564Z","StillImage","COORDINATE_ROUNDED"
"6",3384077367,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/96213785","Animalia","Chordata","Squamata","","Colubridae","Thamnophis","Thamnophis sirtalis","","SPECIES","Thamnophis sirtalis (Linnaeus, 1758)","Thamnophis sirtalis","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.731942,-123.129289,22,NA,NA,NA,NA,NA,"2021-09-24T12:23:21",24,9,2021,2457522,2457522,"HUMAN_OBSERVATION","iNaturalist","Observations","96213785","","Stephen Hui","2021-09-26T12:05:54","CC_BY_NC_4_0","Stephen Hui","Stephen Hui","","","2022-12-09T20:29:24.956Z","StillImage","COORDINATE_ROUNDED"
"7",2851173628,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/56365649","Animalia","Chordata","Squamata","","Anguidae","Elgaria","Elgaria coerulea","principis","SUBSPECIES","Elgaria coerulea principis Baird & Girard, 1852","Elgaria coerulea principis","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.362864,-123.260016,21,NA,NA,NA,NA,NA,"2020-08-13T09:49:00",13,8,2020,6160592,2468254,"HUMAN_OBSERVATION","iNaturalist","Observations","56365649","","Cole Gaerber","2020-08-13T22:55:58","CC_BY_NC_4_0","Cole Gaerber","Cole Gaerber","","","2022-12-09T20:28:36.109Z","StillImage",""
"8",3355575330,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/94020088","Animalia","Chordata","Squamata","","Colubridae","Thamnophis","Thamnophis ordinoides","","SPECIES","Thamnophis ordinoides (Baird & Girard, 1852)","Thamnophis ordinoides","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.64399,-123.208039,4,NA,NA,NA,NA,NA,"2021-09-05T14:07:49",5,9,2021,2457636,2457636,"HUMAN_OBSERVATION","iNaturalist","Observations","94020088","","edrozda","2021-09-07T18:20:37","CC_BY_NC_4_0","edrozda","edrozda","","","2022-12-09T20:33:34.466Z","StillImage","COORDINATE_ROUNDED"
"9",3759682687,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/110235129","Animalia","Chordata","Squamata","","Colubridae","Thamnophis","Thamnophis sirtalis","","SPECIES","Thamnophis sirtalis (Linnaeus, 1758)","Thamnophis sirtalis","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.843311,-123.217278,15,NA,NA,NA,NA,NA,"2022-04-02T12:15:00",2,4,2022,2457522,2457522,"HUMAN_OBSERVATION","iNaturalist","Observations","110235129","","Daniel Carver","2022-04-03T17:11:10","CC_BY_NC_4_0","Steve Ansell","Steve Ansell","","","2022-12-09T20:29:39.617Z","StillImage","COORDINATE_ROUNDED"
"10",3859873398,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/122558310","Animalia","Chordata","Squamata","","Colubridae","Thamnophis","Thamnophis sirtalis","","SPECIES","Thamnophis sirtalis (Linnaeus, 1758)","Thamnophis sirtalis","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.711811,-123.158242,5,NA,NA,NA,NA,NA,"2022-06-19T11:10:00",19,6,2022,2457522,2457522,"HUMAN_OBSERVATION","iNaturalist","Observations","122558310","","Roslyn","2022-06-19T22:09:16","CC_BY_NC_4_0","Roslyn","Roslyn","","","2022-12-09T20:34:49.539Z","StillImage;StillImage;StillImage","COORDINATE_ROUNDED"
