"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"1",3194896266,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS997990400","Animalia","Chordata","Aves","Columbiformes","Columbidae","Columba","Columba livia","","SPECIES","Columba livia J.F.Gmelin, 1789","Columba livia","","CA","Bowen Island","British Columbia","PRESENT",3,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.366947,-123.37784,NA,NA,NA,NA,NA,NA,"2020-10-17T00:00:00",17,10,2020,2495414,2495414,"HUMAN_OBSERVATION","CLO","EBIRD","OBS997990400","","","","CC_BY_4_0","","obsr576520","","","2022-11-24T21:03:42.725Z","",""
"2",842375946,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD_CAN:OBS138877376","Animalia","Chordata","Aves","Columbiformes","Columbidae","Streptopelia","Streptopelia decaocto","","SPECIES","Streptopelia decaocto (Frivaldszky, 1838)","Streptopelia decaocto","","CA","Squamish River Estuary","British Columbia","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.70507,-123.17841,NA,NA,NA,NA,NA,NA,"2012-02-10T00:00:00",10,2,2012,2495696,2495696,"HUMAN_OBSERVATION","CLO","EBIRD_CAN","OBS138877376","","","","CC_BY_4_0","","obsr104795","","","2022-11-24T21:03:04.838Z","",""
"3",135713139,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS41468856","Animalia","Chordata","Aves","Columbiformes","Columbidae","Patagioenas","Patagioenas fasciata","","SPECIES","Patagioenas fasciata (Say, 1822)","Patagioenas fasciata","","CA","Squamish Golf Course and Spawning Channels","British Columbia","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.72928,-123.12374,NA,NA,NA,NA,NA,NA,"2007-05-18T00:00:00",18,5,2007,2495266,2495266,"HUMAN_OBSERVATION","CLO","EBIRD","OBS41468856","","","","CC_BY_4_0","","obsr104795","","","2022-11-24T20:38:59.203Z","",""
"4",1364794861,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS315718301","Animalia","Chordata","Aves","Columbiformes","Columbidae","Columba","Columba livia","","SPECIES","Columba livia J.F.Gmelin, 1789","Columba livia","","CA","Langdale","British Columbia","PRESENT",NA,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.43388,-123.47894,NA,NA,NA,NA,NA,NA,"2015-05-03T00:00:00",3,5,2015,2495414,2495414,"HUMAN_OBSERVATION","CLO","EBIRD","OBS315718301","","","","CC_BY_4_0","","obsr429818","","","2022-11-24T21:03:40.377Z","",""
"5",2089668529,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD_CAN:OBS530250653","Animalia","Chordata","Aves","Columbiformes","Columbidae","Patagioenas","Patagioenas fasciata","","SPECIES","Patagioenas fasciata (Say, 1822)","Patagioenas fasciata","","CA","Squamish River Estuary","British Columbia","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.70507,-123.17841,NA,NA,NA,NA,NA,NA,"2017-09-04T00:00:00",4,9,2017,2495266,2495266,"HUMAN_OBSERVATION","CLO","EBIRD_CAN","OBS530250653","","","","CC_BY_4_0","","obsr104795","","","2022-11-24T21:05:07.826Z","",""
"6",2178491538,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS648481848","Animalia","Chordata","Aves","Columbiformes","Columbidae","Patagioenas","Patagioenas fasciata","","SPECIES","Patagioenas fasciata (Say, 1822)","Patagioenas fasciata","","CA","Cypress Provincial Park","British Columbia","PRESENT",26,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.395096,-123.20303,NA,NA,NA,NA,NA,NA,"1998-08-10T00:00:00",10,8,1998,2495266,2495266,"HUMAN_OBSERVATION","CLO","EBIRD","OBS648481848","","","","CC_BY_4_0","","obsr394734","","","2022-11-24T21:06:26.912Z","",""
"7",64375519,"82cb293c-f762-11e1-a439-00145eb45e9a","","Animalia","Chordata","Aves","Columbiformes","Columbidae","Patagioenas","Patagioenas fasciata","","SPECIES","Patagioenas fasciata (Say, 1822)","Patagioenas fasciata","","CA","V7W 1S4 West Vancouver","British Columbia","PRESENT",NA,"95f1c5d0-8996-11d9-a962-b8a03c50a862",49.35561,-123.2661,NA,NA,NA,NA,NA,NA,"1999-02-21T00:00:00",21,2,1999,2495266,2495266,"OBSERVATION","CLO","GBBC","OBS16963382","","","","CC0_1_0","","","","","2022-11-25T07:02:29.247Z","","GEODETIC_DATUM_ASSUMED_WGS84"
"8",3628523653,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS1306894429","Animalia","Chordata","Aves","Columbiformes","Columbidae","Columba","Columba livia","","SPECIES","Columba livia J.F.Gmelin, 1789","Columba livia","","CA","Langdale","British Columbia","PRESENT",2,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.43388,-123.47894,NA,NA,NA,NA,NA,NA,"2021-12-31T00:00:00",31,12,2021,2495414,2495414,"HUMAN_OBSERVATION","CLO","EBIRD","OBS1306894429","","","","CC_BY_4_0","","obsr665253","","","2022-11-24T21:01:05.980Z","",""
"9",2055718343,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD_CAN:OBS502772632","Animalia","Chordata","Aves","Columbiformes","Columbidae","Streptopelia","Streptopelia decaocto","","SPECIES","Streptopelia decaocto (Frivaldszky, 1838)","Streptopelia decaocto","","CA","Squamish River Estuary","British Columbia","PRESENT",4,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.70507,-123.17841,NA,NA,NA,NA,NA,NA,"2017-05-20T00:00:00",20,5,2017,2495696,2495696,"HUMAN_OBSERVATION","CLO","EBIRD_CAN","OBS502772632","","","","CC_BY_4_0","","obsr104795","","","2022-11-24T20:47:06.735Z","",""
"10",1406059632,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS368716342","Animalia","Chordata","Aves","Columbiformes","Columbidae","Columba","Columba livia","","SPECIES","Columba livia J.F.Gmelin, 1789","Columba livia","","CA","Arrowhead Park, Gibsons","British Columbia","PRESENT",NA,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.39479,-123.507965,NA,NA,NA,NA,NA,NA,"2000-05-05T00:00:00",5,5,2000,2495414,2495414,"HUMAN_OBSERVATION","CLO","EBIRD","OBS368716342","","","","CC_BY_4_0","","obsr501041","","","2022-11-24T21:11:31.188Z","",""
