from,to,person_name,person_class,edge_class,weight,entry_year
Andy Lamb,Trichotropis cancellata,Andy Lamb,historical,reported,1,1985
Andy Lamb,Trididemnum alexi,Andy Lamb,historical,reported,1,1985
Andy Lamb,Triglops macellus,Andy Lamb,historical,reported,1,2013
Andy Lamb,Triopha modesta,Andy Lamb,historical,confirmed,1,1985
Andy Lamb,Tritonia festiva,Andy Lamb,historical,confirmed,1,1985
Andy Lamb,Trypanosyllis sp.,Andy Lamb,historical,reported,1,1985
Andy Lamb,Tubulanus ruber,Andy Lamb,historical,confirmed,1,2008
Andy Lamb,Tubulanus sexlineatus,Andy Lamb,historical,confirmed,1,1969
Andy Lamb,Tubularia indivisa,Andy Lamb,historical,reported,1,2008
Andy Lamb,Urtibrina clandestina,Andy Lamb,historical,confirmed,1,1969
Andy Lamb,Velutina velutina,Andy Lamb,historical,reported,1,2008
Andy Lamb,Vermetus compactus,Andy Lamb,historical,reported,1,1985
Andy Lamb,Weberella perlucida,Andy Lamb,historical,reported,1,2007
Andy Lamb,Xestospongia hispida,Andy Lamb,historical,reported,1,2005
Andy Lamb,Ziminella japonica,Andy Lamb,historical,reported,1,2009
Andy Lamb,Zirfaea pilsbryi,Andy Lamb,historical,reported,1,2016
Andy Lamb & Donna Gibbs,Fusitriton oregonensis,Andy Lamb & Donna Gibbs,historical,confirmed,1,1973
BC Hydro - submerged cable,Strongylocentrotus droebachiensis,BC Hydro - submerged cable,historical,confirmed,1,1986
C. E. Kasserra,Hexagrammos decagrammus,C. E. Kasserra,historical,confirmed,1,1982
C. E. Kasserra,Sebastes maliger,C. E. Kasserra,historical,confirmed,1,1982
C. E. Kasserra,Sebastes ruberrimus,C. E. Kasserra,historical,confirmed,1,1982
C. E. Kasserra,Squalus suckleyi,C. E. Kasserra,historical,confirmed,1,1982
Charles Newcombe,Lepidochitona sp.,Charles Newcombe,historical,reported,1,1893
Charlie Gibbs,Aegires albopunctatus,Charlie Gibbs,historical,confirmed,1,1996
Charlie Gibbs,Aglaja ocelligera,Charlie Gibbs,historical,confirmed,1,1996
Charlie Gibbs,Agonopsis vulsa,Charlie Gibbs,historical,confirmed,1,1995
Charlie Gibbs,Alcyonidium pedunculatum,Charlie Gibbs,historical,reported,1,1994
Charlie Gibbs,Anarrhichthys ocellatus,Charlie Gibbs,historical,reported,1,1994
Charlie Gibbs,Anthopleura artemisia,Charlie Gibbs,historical,confirmed,1,1996
Charlie Gibbs,Artedius lateralis,Charlie Gibbs,historical,confirmed,1,1985
Charlie Gibbs,Aulorhynchus flavidus,Charlie Gibbs,historical,confirmed,1,1994
Charlie Gibbs,Aurelia labiata,Charlie Gibbs,historical,confirmed,1,1996
Charlie Gibbs,Beringraja binoculata,Charlie Gibbs,historical,reported,1,1995
Charlie Gibbs,Beroe abyssicola,Charlie Gibbs,historical,confirmed,1,1993
Charlie Gibbs,Bolinopsis infundibulum,Charlie Gibbs,historical,confirmed,1,1996
Charlie Gibbs,Cellaria diffusa,Charlie Gibbs,historical,reported,1,1995
Charlie Gibbs,Chromopleustes oculatus,Charlie Gibbs,historical,reported,1,1995
Charlie Gibbs,Clavelina huntsmani,Charlie Gibbs,historical,reported,1,1995
Charlie Gibbs,Clinocardium nuttallii,Charlie Gibbs,historical,confirmed,1,1995
Charlie Gibbs,Crepidula norrisiarum,Charlie Gibbs,historical,reported,1,1995
Charlie Gibbs,Cystodytes lobatus,Charlie Gibbs,historical,reported,1,1993
Charlie Gibbs,Diplosoma listerianum,Charlie Gibbs,historical,confirmed,1,1999
Charlie Gibbs,Discophyton rudyi,Charlie Gibbs,historical,reported,1,1995
Charlie Gibbs,Dodecaceria concharum,Charlie Gibbs,historical,confirmed,1,1999
Charlie Gibbs,Echidnocerus cibarius,Charlie Gibbs,historical,confirmed,1,1994
Charlie Gibbs,Engraulis mordax,Charlie Gibbs,historical,confirmed,1,2006
Charlie Gibbs,Enteroctopus dofleini,Charlie Gibbs,historical,confirmed,1,1993
Charlie Gibbs,Epiactis lisbethae,Charlie Gibbs,historical,reported,1,1999
Charlie Gibbs,Euphysa sp.,Charlie Gibbs,historical,confirmed,1,1993
Charlie Gibbs,Euplokamis dunlapae,Charlie Gibbs,historical,confirmed,1,1995
Charlie Gibbs,Eurylepta leoparda,Charlie Gibbs,historical,confirmed,1,1996
Charlie Gibbs,Eutonina indicans,Charlie Gibbs,historical,confirmed,1,1996
Charlie Gibbs,Gadus macrocephalus,Charlie Gibbs,historical,confirmed,1,1994
Charlie Gibbs,Gastropteron pacificum,Charlie Gibbs,historical,confirmed,1,1994
Charlie Gibbs,Halocynthia igaboja,Charlie Gibbs,historical,confirmed,1,1994
Charlie Gibbs,Heptacarpus kincaidi,Charlie Gibbs,historical,confirmed,1,1996
Charlie Gibbs,Lebbeus grandimanus,Charlie Gibbs,historical,reported,1,1996
Charlie Gibbs,Lepidozona trifida,Charlie Gibbs,historical,reported,1,1999
Charlie Gibbs,Liparis dennyi,Charlie Gibbs,historical,reported,1,1995
Charlie Gibbs,Metacarcinus magister,Charlie Gibbs,historical,confirmed,1,1996
Charlie Gibbs,Mopalia ciliata,Charlie Gibbs,historical,confirmed,1,1999
Charlie Gibbs,Mopalia hindsii,Charlie Gibbs,historical,confirmed,1,1999
Charlie Gibbs,Mopalia kennerleyi,Charlie Gibbs,historical,reported,1,1999
Charlie Gibbs,Mycale (Aegogropila) adhaerens,Charlie Gibbs,historical,reported,1,1999
Charlie Gibbs,Myxicola sp.B,Charlie Gibbs,historical,confirmed,1,1993
Charlie Gibbs,Nanomia bijuga,Charlie Gibbs,historical,confirmed,1,1993
Charlie Gibbs,Neosabellaria cementarium,Charlie Gibbs,historical,reported,1,1996
Charlie Gibbs,Neotrypaea californiensis,Charlie Gibbs,historical,confirmed,1,1995
Charlie Gibbs,Octopus rubescens,Charlie Gibbs,historical,reported,1,1995
Charlie Gibbs,Ophiura sarsii,Charlie Gibbs,historical,reported,1,1993
Charlie Gibbs,Pandalus eous,Charlie Gibbs,historical,reported,1,1995
Charlie Gibbs,Pandalus platyceros,Charlie Gibbs,historical,confirmed,1,1995
Charlie Gibbs,Pandalus stenolepis,Charlie Gibbs,historical,confirmed,1,1995
Charlie Gibbs,Placetron wosnessenskii,Charlie Gibbs,historical,reported,1,1999
Charlie Gibbs,Podothecus accipenserinus,Charlie Gibbs,historical,confirmed,1,1995
Charlie Gibbs,Primavelans insculpta,Charlie Gibbs,historical,confirmed,1,1995
Charlie Gibbs,Psolidium bidiscum,Charlie Gibbs,historical,reported,1,1996
Charlie Gibbs,Rossia pacifica,Charlie Gibbs,historical,reported,1,1994
Charlie Gibbs,Sagittoidea,Charlie Gibbs,historical,reported,1,1995
Charlie Gibbs,Synoicum parfustis,Charlie Gibbs,historical,reported,1,1999
Charlie Gibbs,Telmessus cheiragonus,Charlie Gibbs,historical,confirmed,1,1996
Charlie Gibbs,Tresus capax,Charlie Gibbs,historical,confirmed,1,1993
Charlie Gibbs,Tripoplax trifida,Charlie Gibbs,historical,reported,1,1999
Charlie Gibbs,Tritonia exsulans,Charlie Gibbs,historical,confirmed,1,2006
Charlie Gibbs,Tubulanus albocinctus,Charlie Gibbs,historical,reported,1,1996
Charlie Gibbs,Virgularia sp.,Charlie Gibbs,historical,confirmed,1,1995
Claudia E. Kasserra,Embiotoca lateralis,Claudia E. Kasserra,historical,confirmed,1,1982
Dan B. Quayle,Acila castrensis,Dan B. Quayle,historical,reported,1,1961
Dan Quayle,Chlamys hastata,Dan Quayle,historical,confirmed,1,1962
Dan Quayle,Chlamys rubida,Dan Quayle,historical,reported,1,1961
Dan Quayle,Coanicardita ventricosa,Dan Quayle,historical,reported,1,1959
Dan Quayle,Crenella decussata,Dan Quayle,historical,reported,1,1959
Dan Quayle,Epitonium hindsii,Dan Quayle,historical,reported,1,1959
Dan Quayle,Eulalia sp.,Dan Quayle,historical,reported,1,1959
Dan Quayle,Florometra serratissima,Dan Quayle,historical,confirmed,1,1960
Dan Quayle,Fusinus sp.,Dan Quayle,historical,reported,1,1959
Dan Quayle,Hyas lyratus,Dan Quayle,historical,reported,1,1961
Dan Quayle,Keenocardium blandum,Dan Quayle,historical,reported,1,1959
Dan Quayle,Luidia foliolata,Dan Quayle,historical,confirmed,1,1959
Dan Quayle,Macoma obliqua,Dan Quayle,historical,reported,1,1959
Dan Quayle,Megayoldia thraciaeformis,Dan Quayle,historical,reported,1,1942
Dan Quayle,Modiolus rectus,Dan Quayle,historical,reported,1,1959
Dan Quayle,Nitidella sp.,Dan Quayle,historical,reported,1,1959
Dan Quayle,Oenopota sp.,Dan Quayle,historical,reported,1,1959
Dan Quayle,Parvilucina tenuisculpta,Dan Quayle,historical,reported,1,1959
Daniel Kent,Pandalus lucidirimicolus,Daniel Kent,historical,reported,1,1995
Donald E. McAllister & M. O. Yesaki,Oligocottus maculosus,Donald E. McAllister & M. O. Yesaki,historical,confirmed,1,1960
Donald E. McAllister & M. O. Yesaki,Phytichthys chirus,Donald E. McAllister & M. O. Yesaki,historical,reported,1,1960
Donald E. McAllister & M.O Yesaki,Pentidotea wosnesenskii,Donald E. McAllister & M.O Yesaki,historical,confirmed,1,1960
Donna Gibbs,Celleporina robertsoniae,Donna Gibbs,historical,reported,1,1997
Donna Gibbs,Disporella separata,Donna Gibbs,historical,reported,1,1997
"Fisheries Research Board of Canada, Nanaimo",Mitrocoma cellularia,"Fisheries Research Board of Canada, Nanaimo",historical,confirmed,1,1928
Ian McTaggart-Cowan,Acteocina culcitella,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Axinopsida serricata,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Cylichna attonsa,Ian McTaggart-Cowan,historical,confirmed,1,1961
Ian McTaggart-Cowan,Ennucula tenuis,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Euspira pallida,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Gadila aberrans,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Glycymeris septentrionalis,Ian McTaggart-Cowan,historical,reported,1,1958
Ian McTaggart-Cowan,Humilaria kennerleyi,Ian McTaggart-Cowan,historical,reported,1,1958
Ian McTaggart-Cowan,Keenaea centifilosa,Ian McTaggart-Cowan,historical,reported,1,1958
Ian McTaggart-Cowan,Lyonsia bracteata,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Melanella micans,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Mitrella gausapata,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Mopalia vespertina,Ian McTaggart-Cowan,historical,confirmed,1,1973
Ian McTaggart-Cowan,Musculus discors,Ian McTaggart-Cowan,historical,reported,1,1958
Ian McTaggart-Cowan,Musculus niger,Ian McTaggart-Cowan,historical,reported,1,1958
Ian McTaggart-Cowan,Nucella lamellosa,Ian McTaggart-Cowan,historical,confirmed,1,1961
Ian McTaggart-Cowan,Nuculana leonina,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Odostomia sp.,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Ophiodermella fancherae,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Pandora filosa,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Pandora wardiana,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Panomya ampla,Ian McTaggart-Cowan,historical,reported,1,1958
Ian McTaggart-Cowan,Patinopecten caurinus,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Rhabdus rectius,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Rictaxis punctocaelatus,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Thracia trapezoides,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Tresus nuttallii,Ian McTaggart-Cowan,historical,confirmed,1,1958
Ian McTaggart-Cowan,Trophonopsis orpheus,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Turbonilla sp.,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Velutina plicatilis,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Yoldia hyperborea,Ian McTaggart-Cowan,historical,reported,1,1961
Ian McTaggart-Cowan,Zemysina impolita,Ian McTaggart-Cowan,historical,reported,1,1958
J. M. Ellis,Parophrys vetulus,J. M. Ellis,historical,reported,1,1982
J. M. Ellis,Platichthys stellatus,J. M. Ellis,historical,confirmed,1,1982
Jackson W.F. Chu,Aphrocallistes vastus,Jackson W.F. Chu,historical,confirmed,1,2011
Jackson W.F. Chu,Chorilia longipes,Jackson W.F. Chu,historical,confirmed,1,2008
Jackson W.F. Chu,Echidnocerus foraminatus,Jackson W.F. Chu,historical,confirmed,1,2008
Jackson W.F. Chu,Heterochone calyx,Jackson W.F. Chu,historical,confirmed,1,2012
Jackson W.F. Chu,Lyopsetta exilis,Jackson W.F. Chu,historical,confirmed,1,2008
Jackson W.F. Chu,Munida quadrispina,Jackson W.F. Chu,historical,confirmed,1,2008
Jackson W.F. Chu,Rhabdocalyptus dawsoni,Jackson W.F. Chu,historical,confirmed,1,2008
Jackson W.F. Chu,Sebastes elongatus,Jackson W.F. Chu,historical,confirmed,1,2008
Jackson W.F. Chu,Sebastes proriger,Jackson W.F. Chu,historical,confirmed,1,2008
Jackson W.F. Chu,Tetilla sp.,Jackson W.F. Chu,historical,reported,1,2008
Joesphine F.L. Hart,Fabia subquadrata,Joesphine F.L. Hart,historical,reported,1,1934
John Fleury,Yoldia amygdalea,John Fleury,historical,reported,1,1962
K.D. Genereux,Apodichthys flavidus,K.D. Genereux,historical,confirmed,1,1982
K.D. Genereux,Cymatogaster aggregata,K.D. Genereux,historical,confirmed,1,1982
K.D. Genereux,Hexagrammos stelleri,K.D. Genereux,historical,confirmed,1,1982
K.D. Genereux,Leptocottus armatus,K.D. Genereux,historical,confirmed,1,1982
K.D. Genereux,Myoxocephalus polyacanthocephalus,K.D. Genereux,historical,confirmed,1,1982
K.D. Genereux,Pholis laeta,K.D. Genereux,historical,confirmed,1,1982
Karin Fletcher,Haminoea vesicula,Karin Fletcher,historical,confirmed,1,2018
Keith Erickson,Gasterosteus aculeatus,Keith Erickson,historical,confirmed,1,2000
Keith Erickson,Oncorhynchus clarkii,Keith Erickson,historical,reported,1,2000
Keith Erickson,Oncorhynchus kisutch,Keith Erickson,historical,confirmed,1,2000
Kent Brothers,Lontra canadensis pacifica,Kent Brothers,historical,confirmed,1,2011
Kent Brothers,Neogale vison,Kent Brothers,historical,confirmed,1,2011
Philip Lambert,Amphiodia periercta,Philip Lambert,historical,reported,1,1975
Philip Lambert,Armina californica,Philip Lambert,historical,confirmed,1,1975
Philip Lambert,Crossaster papposus,Philip Lambert,historical,reported,1,1973
Philip Lambert,Cumanotus fernaldi,Philip Lambert,historical,reported,1,1975
Philip Lambert,Halocynthia aurantium,Philip Lambert,historical,reported,1,1973
Philip Lambert,Melanochlamys diomedea,Philip Lambert,historical,confirmed,1,1975
Philip Lambert,Metacarcinus gracilis,Philip Lambert,historical,confirmed,1,1973
Philip Lambert,Mytilus edulis complex,Philip Lambert,historical,confirmed,1,1982
Philip Lambert,Myxilla (Myxilla) incrustans,Philip Lambert,historical,confirmed,1,1973
Philip Lambert,Ophiura luetkenii,Philip Lambert,historical,reported,1,1973
Philip Lambert,Tonicella insignis,Philip Lambert,historical,confirmed,1,1973
Randy Baker,Bathydrilus litoreus,Randy Baker,historical,reported,1,1979
Randy Baker,Limnodriloides victoriensis,Randy Baker,historical,reported,1,1979
Rita M. O'Clair,Clytia gregaria,Rita M. O'Clair,historical,confirmed,1,1976
Rita M. O'Clair,Corella willmeriana,Rita M. O'Clair,historical,confirmed,1,1976
Rita M. O'Clair,Desdimelita californica,Rita M. O'Clair,historical,reported,1,1976
Rita M. O'Clair,Desdimelita microdentata,Rita M. O'Clair,historical,reported,1,1976
Rita M. O'Clair,Gnathopleustes pachychaetus,Rita M. O'Clair,historical,reported,1,1976
Rita M. O'Clair,Gnorimosphaeroma oregonense,Rita M. O'Clair,historical,confirmed,1,1976
Rita M. O'Clair,Heptacarpus brevirostris,Rita M. O'Clair,historical,confirmed,1,1976
Robert Forsyth & Tammy Forsyth,Lepidozona mertensii,Robert Forsyth & Tammy Forsyth,historical,confirmed,1,1995
Robert Forsyth & Tammy Forsyth,Tonicella lineata,Robert Forsyth & Tammy Forsyth,historical,confirmed,1,1995
Sandra Millen-Crane,Tenellia nepunicea,Sandra Millen-Crane,historical,confirmed,1,1982
T. Kessler,Arctonoe fragilis,T. Kessler,historical,confirmed,1,1975
T. Kessler,Arctonoe pulchra,T. Kessler,historical,confirmed,1,1975
T. Kessler,Arctonoe vittata,T. Kessler,historical,reported,1,1975
W. Barraclough,Berryteuthis magister,W. Barraclough,historical,reported,1,1956
W. Barraclough,Eusergestes similis,W. Barraclough,historical,confirmed,1,1965
W. Barraclough,Pandalus borealis,W. Barraclough,historical,reported,1,1956
W. Clemens,Isodictya rigida,W. Clemens,historical,reported,1,1960
Adam Huggins,Phacellophora camtschatica,Adam Huggins,contemporary,confirmed,1,2016
Adam Huggins,Strongylocentrotus droebachiensis,Adam Huggins,contemporary,confirmed,1,2016
Alex Niese,Neoamphitrite robusta,Alex Niese,contemporary,new,1,2022
Andrew Simon,Amphissa columbiana,Andrew Simon,contemporary,confirmed,1,2022
Andrew Simon,Anoplarchus purpurescens,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Artedius lateralis,Andrew Simon,contemporary,confirmed,1,2020
Andrew Simon,Balanus glandula,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Brachyistius frenatus,Andrew Simon,contemporary,confirmed,1,2020
Andrew Simon,Calliostoma canaliculatum,Andrew Simon,contemporary,new,1,2021
Andrew Simon,Catablema vesicarium nodulosum,Andrew Simon,contemporary,new,1,2021
Andrew Simon,Chthamalus dalli,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Clinocottus acuticeps,Andrew Simon,contemporary,new,1,2022
Andrew Simon,Clytia gregaria,Andrew Simon,contemporary,confirmed,1,2021
Andrew Simon,Corella inflata,Andrew Simon,contemporary,confirmed,1,2021
Andrew Simon,Emplectonema viride,Andrew Simon,contemporary,confirmed,1,2021
Andrew Simon,Eutonina indicans,Andrew Simon,contemporary,confirmed,1,2021
Andrew Simon,Glycera sp.,Andrew Simon,contemporary,new,1,2025
Andrew Simon,Hemigrapsus oregonensis,Andrew Simon,contemporary,new,1,2015
Andrew Simon,Hippolyte clarki,Andrew Simon,contemporary,new,1,2022
Andrew Simon,Kaburakia excelsa,Andrew Simon,contemporary,confirmed,1,2019
Andrew Simon,Katharina tunicata,Andrew Simon,contemporary,confirmed,1,2019
Andrew Simon,Lacuna vincta,Andrew Simon,contemporary,new,1,2023
Andrew Simon,Leptocottus armatus,Andrew Simon,contemporary,confirmed,1,2022
Andrew Simon,Leukoma staminea,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Littorina scutulata,Andrew Simon,contemporary,new,1,2015
Andrew Simon,Lottia digitalis,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Lottia pelta,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Macoma brota,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Magallana gigas,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Megalorchestia pugettensis,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Megaptera novaeangliae kuzira,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Membranipora villosa,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Metridium senile,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Mitrocoma cellularia,Andrew Simon,contemporary,confirmed,1,2020
Andrew Simon,Mitrocomella polydiademata,Andrew Simon,contemporary,new,1,2021
Andrew Simon,Mopalia swanii,Andrew Simon,contemporary,confirmed,1,2021
Andrew Simon,Mya arenaria,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Myosotella myosotis,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Mytilus edulis complex,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Nassarius mendicus,Andrew Simon,contemporary,confirmed,1,2021
Andrew Simon,Nucella lamellosa,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Nucella ostrina,Andrew Simon,contemporary,confirmed,1,2019
Andrew Simon,Obelia sp.,Andrew Simon,contemporary,confirmed,1,2021
Andrew Simon,Oligocottus rimensis,Andrew Simon,contemporary,new,1,2024
Andrew Simon,Oncorhynchus gorbuscha,Andrew Simon,contemporary,new,1,2022
Andrew Simon,Parasabella media,Andrew Simon,contemporary,confirmed,1,2021
Andrew Simon,Phanerodon vacca,Andrew Simon,contemporary,confirmed,1,2020
Andrew Simon,Pholis ornata,Andrew Simon,contemporary,new,1,2022
Andrew Simon,Planorbella trivolvis,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Podocerus cristatus,Andrew Simon,contemporary,new,1,2022
Andrew Simon,Saxidomus gigantea,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Sebastes flavidus,Andrew Simon,contemporary,confirmed,1,2022
Andrew Simon,Semibalanus cariosus,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Stagnicola sp.,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Thelepus sp.,Andrew Simon,contemporary,confirmed,1,2021
Andrew Simon,Traskorchestia traskiana,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Xiphister mucosus,Andrew Simon,contemporary,new,1,2020
Ayla Malcolm,Neogale vison,Ayla Malcolm,contemporary,confirmed,1,2017
Bridget Spencer,Anthopleura elegantissima,Bridget Spencer,contemporary,confirmed,1,2013
Catiemac,Epigamia magna,Catiemac,contemporary,new,1,2022
Chessi Miltner,Cryptochiton stelleri,Chessi Miltner,contemporary,confirmed,1,2016
Chessi Miltner,Tonicella lineata,Chessi Miltner,contemporary,confirmed,1,2016
Chessi Miltner,Zalophus californianus,Chessi Miltner,contemporary,new,1,2016
Christian Adler,Eusergestes similis,Christian Adler,contemporary,confirmed,1,2022
Christina Robinson,Oncorhynchus tshawytscha,Christina Robinson,contemporary,new,1,2017
Daniella LoScerbo,Fusitriton oregonensis,Daniella LoScerbo,contemporary,confirmed,1,2023
Darcy Kehler,Merluccius productus,Darcy Kehler,contemporary,new,1,2025
"Dave ""Zeuss"" Cochrane",Ascidia paratropa,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Balanus rostratus,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Cerebratulus sp.,"Dave ""Zeuss"" Cochrane",contemporary,new,1,2019
"Dave ""Zeuss"" Cochrane",Chionoecetes bairdi,"Dave ""Zeuss"" Cochrane",contemporary,new,1,2025
"Dave ""Zeuss"" Cochrane",Chirolophis decoratus,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Chone aurantiaca,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Cliona californiana,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2021
"Dave ""Zeuss"" Cochrane",Cliona celata,"Dave ""Zeuss"" Cochrane",contemporary,new,1,2024
"Dave ""Zeuss"" Cochrane",Corella willmeriana,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Diaperoforma californica,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Diplosoma listerianum,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Dodecaceria concharum,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Epizoanthus scotinus,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2021
"Dave ""Zeuss"" Cochrane",Eumicrotremus orbis,"Dave ""Zeuss"" Cochrane",contemporary,new,1,2023
"Dave ""Zeuss"" Cochrane",Eupentacta pseudoquinquesemita,"Dave ""Zeuss"" Cochrane",contemporary,new,1,2024
"Dave ""Zeuss"" Cochrane",Euplokamis dunlapae,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2021
"Dave ""Zeuss"" Cochrane",Gorgonocephalus eucnemis,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2021
"Dave ""Zeuss"" Cochrane",Henricia pumila,"Dave ""Zeuss"" Cochrane",contemporary,new,1,2023
"Dave ""Zeuss"" Cochrane",Henricia sanguinolenta,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Heptacarpus kincaidi,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Heteropora pacifica,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Ismaila belciki,"Dave ""Zeuss"" Cochrane",contemporary,new,1,2022
"Dave ""Zeuss"" Cochrane",Lepidopsetta bilineata,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2022
"Dave ""Zeuss"" Cochrane",Lepidozona mertensii,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Leucosolenia eleanor,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Leucosolenia nautilia,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Luidia foliolata,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Metacaprella kennerlyi,"Dave ""Zeuss"" Cochrane",contemporary,new,1,2023
"Dave ""Zeuss"" Cochrane",Pagurus caurinus,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Pagurus ochotensis,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Pandalus stenolepis,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Perophora annectens,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Phidolopora pacifica,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Pholis clemensi,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Phyllolithodes papillosus,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2022
"Dave ""Zeuss"" Cochrane",Podothecus accipenserinus,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Sertularella sp.,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Sinosturio transmontanus,"Dave ""Zeuss"" Cochrane",contemporary,new,1,2023
"Dave ""Zeuss"" Cochrane",Solmundaegina nematophora,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2021
"Dave ""Zeuss"" Cochrane",Styela clava,"Dave ""Zeuss"" Cochrane",contemporary,new,1,2024
"Dave ""Zeuss"" Cochrane",Stylatula elongata,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
