scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG,source_file,source_code,linkTaxonID,genus_species,commonName_rankings,provincial_status,Prov Status Review Date,bc_list,national_status,COSEWIC Date,SARA Schedule,SARA_status,SARA Date,match_pass,matched_on_source_field,matched_on_ranking_field,matched_value_source,matched_value_ranking,report_group,report_supergroup.x,report_detail.x,report_supergroup.y,report_detail.y,report_supergroup,report_detail
Cortinarius cinnamomeus,(L.) Fr.,cinnamon webcap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Cortinariaceae,NA,NA,Cortinarius,cinnamomeus,NA,NA,NA,accepted,155225,Cortinarius cinnamomeus,Cortinarius cinnamomeus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cortinarius cinnamomeus,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cortinarius cinnamomeus,Cortinarius cinnamomeus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cortinarius clandestinus,NA,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Cortinariaceae,NA,NA,Cortinarius,clandestinus,NA,NA,NA,accepted,130041,Cortinarius clandestinus,Cortinarius clandestinus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cortinarius clandestinus,NA,S3S5,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cortinarius clandestinus,Cortinarius clandestinus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cortinarius croceus,(Schaeff.) Gray,saffron webcap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Cortinariaceae,NA,NA,Cortinarius,croceus,NA,NA,NA,accepted,192638,Cortinarius croceus,Cortinarius croceus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cortinarius croceus,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cortinarius croceus,Cortinarius croceus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cortinarius pinguis,NA,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Cortinariaceae,NA,NA,Cortinarius,pinguis,NA,NA,NA,accepted,499752,Cortinarius pinguis,Cortinarius pinguis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cortinarius pinguis,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cortinarius pinguis,Cortinarius pinguis,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cortinarius praestigiosus,NA,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Cortinariaceae,NA,NA,Cortinarius,praestigiosus,NA,NA,NA,accepted,1389357,Cortinarius praestigiosus,Cortinarius praestigiosus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cortinarius praestigiosus,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cortinarius praestigiosus,Cortinarius praestigiosus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cortinarius rubellus,NA,deadly webcap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Cortinariaceae,NA,NA,Cortinarius,rubellus,NA,NA,NA,accepted,500053,Cortinarius rubellus,Cortinarius rubellus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cortinarius rubellus,NA,S2S4,Mar 2021,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cortinarius rubellus,Cortinarius rubellus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cortinarius seidliae,NA,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Cortinariaceae,NA,NA,Cortinarius,seidliae,NA,NA,NA,accepted,538437,Cortinarius seidliae,Cortinarius seidliae,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cortinarius seidliae,NA,S3S5,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cortinarius seidliae,Cortinarius seidliae,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cortinarius semisanguineus,NA,Surprise Webcap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Cortinariaceae,NA,NA,Cortinarius,semisanguineus,NA,NA,NA,accepted,125353,Cortinarius semisanguineus,Cortinarius semisanguineus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cortinarius semisanguineus,NA,S3S5,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cortinarius semisanguineus,Cortinarius semisanguineus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cortinarius smithii,NA,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Cortinariaceae,NA,NA,Cortinarius,smithii,NA,NA,NA,accepted,348842,Cortinarius smithii,Cortinarius smithii,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cortinarius smithii,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cortinarius smithii,Cortinarius smithii,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cortinarius traganus,NA,gassy webcap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Cortinariaceae,NA,NA,Cortinarius,traganus,NA,NA,NA,accepted,58676,Cortinarius traganus,Cortinarius traganus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cortinarius traganus,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cortinarius traganus,Cortinarius traganus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cortinarius vanduzerensis,NA,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Cortinariaceae,NA,NA,Cortinarius,vanduzerensis,NA,NA,NA,accepted,196528,Cortinarius vanduzerensis,Cortinarius vanduzerensis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cortinarius vanduzerensis,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cortinarius vanduzerensis,Cortinarius vanduzerensis,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cortinarius violaceus,(L.) Gray,violet webcap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Cortinariaceae,NA,NA,Cortinarius,violaceus,NA,NA,NA,accepted,124344,Cortinarius violaceus,Cortinarius violaceus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cortinarius violaceus,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cortinarius violaceus,Cortinarius violaceus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Costantinella micheneri,NA,NA,Fungi,Ascomycota,Pezizomycotina,NA,Pezizomycetes,NA,NA,Pezizales,NA,NA,NA,Morchellaceae,NA,NA,Costantinella,micheneri,NA,NA,NA,accepted,382016,Costantinella micheneri,Costantinella micheneri,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Costantinella micheneri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Craterellus tubaeformis,(F. ) L Quélet,Yellowfoot,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Cantharellales,NA,NA,NA,Hydnaceae,NA,NA,Craterellus,tubaeformis,NA,NA,NA,accepted,350511,Craterellus tubaeformis,Craterellus tubaeformis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Craterellus tubaeformis,NA,S4S5,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Craterellus tubaeformis,Craterellus tubaeformis,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Crepidotus mollis,NA,Peeling Oysterling,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Crepidotaceae,NA,NA,Crepidotus,mollis,NA,NA,NA,accepted,118283,Crepidotus mollis,Crepidotus mollis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Crepidotus mollis,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Crepidotus mollis,Crepidotus mollis,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Crepidotus variabilis,NA,Variable Oysterling,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Crepidotaceae,NA,NA,Crepidotus,variabilis,NA,NA,NA,accepted,155053,Crepidotus variabilis,Crepidotus variabilis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Crepidotus variabilis,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Crepidotus variabilis,Crepidotus variabilis,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Crinipellis zonata,NA,zoned hairy parachute,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Marasmiineae,NA,NA,Marasmiaceae,Crinipellieae,NA,Crinipellis,zonata,NA,NA,NA,accepted,471705,Crinipellis zonata,Crinipellis zonata,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Crinipellis zonata,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Crinipellis zonata,Crinipellis zonata,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cronartium coleosporioides,NA,Stalactiform Blister Rust,Fungi,Basidiomycota,Pucciniomycotina,NA,Pucciniomycetes,NA,NA,Pucciniales,Melampsorineae,NA,NA,Coleosporiaceae,NA,NA,Cronartium,coleosporioides,NA,NA,NA,accepted,334454,Cronartium coleosporioides,Cronartium coleosporioides,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cronartium coleosporioides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cronartium harknessii,(J.P.Moore) Y.Hiratsuka,Western Gall Rust,Fungi,Basidiomycota,Pucciniomycotina,NA,Pucciniomycetes,NA,NA,Pucciniales,Melampsorineae,NA,NA,Coleosporiaceae,NA,NA,Cronartium,harknessii,NA,NA,NA,accepted,1096591,Cronartium harknessii,Cronartium harknessii,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cronartium harknessii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cronartium ribicola,J.C. Fisch,white pine blister rust,Fungi,Basidiomycota,Pucciniomycotina,NA,Pucciniomycetes,NA,NA,Pucciniales,Melampsorineae,NA,NA,Coleosporiaceae,NA,NA,Cronartium,ribicola,NA,NA,NA,accepted,199391,Cronartium ribicola,Cronartium ribicola,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cronartium ribicola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Crucibulum laeve,(Huds.) Kambly,common bird's nest fungus,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Nidulariaceae,NA,NA,Crucibulum,laeve,NA,NA,NA,accepted,120030,Crucibulum laeve,Crucibulum laeve,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Crucibulum laeve,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Crucibulum laeve,Crucibulum laeve,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cryptoporus volvatus,(Peck) Shea,Veiled Polypore,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Polyporales,NA,NA,NA,Polyporaceae,NA,NA,Cryptoporus,volvatus,NA,NA,NA,accepted,118051,Cryptoporus volvatus,Cryptoporus volvatus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cryptoporus volvatus,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cryptoporus volvatus,Cryptoporus volvatus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cudonia circinans,NA,redleg jellybelly,Fungi,Ascomycota,Pezizomycotina,NA,Leotiomycetes,NA,NA,Rhytismatales,NA,NA,NA,Cudoniaceae,NA,NA,Cudonia,circinans,NA,NA,NA,accepted,183199,Cudonia circinans,Cudonia circinans,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cudonia circinans,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cudonia circinans,Cudonia circinans,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cudonia monticola,NA,NA,Fungi,Ascomycota,Pezizomycotina,NA,Leotiomycetes,NA,NA,Rhytismatales,NA,NA,NA,Cudoniaceae,NA,NA,Cudonia,monticola,NA,NA,NA,accepted,217906,Cudonia monticola,Cudonia monticola,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cudonia monticola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cudoniella clavus,NA,spring pin,Fungi,Ascomycota,Pezizomycotina,NA,Leotiomycetes,NA,NA,Helotiales,NA,NA,NA,Tricladiaceae,NA,NA,Cudoniella,clavus,NA,NA,NA,accepted,498074,Cudoniella clavus,Cudoniella clavus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cudoniella clavus,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cudoniella clavus,Cudoniella clavus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Curreya pithyophila,NA,Nymph Leech,Fungi,Ascomycota,Pezizomycotina,NA,Dothideomycetes,Pleosporomycetidae,NA,Pleosporales,NA,NA,NA,Didymosphaeriaceae,NA,NA,Curreya,pithyophila,NA,NA,NA,accepted,1612339,Curreya pithyophila,Curreya pithyophila,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Curreya pithyophila,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cyanosporus caesius,(Schrad.) McGinty,Blue Cheese Polypore,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Polyporales,NA,NA,NA,Postiaceae,NA,NA,Cyanosporus,caesius,NA,NA,NA,accepted,959237,Cyanosporus caesius,Cyanosporus caesius,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cyanosporus caesius,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cyanosporus caesius,Cyanosporus caesius,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cyathus striatus,(Huds.) Willd.,fluted bird's nest fungus,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Nidulariaceae,NA,NA,Cyathus,striatus,NA,NA,NA,accepted,120242,Cyathus striatus,Cyathus striatus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cyathus striatus,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cyathus striatus,Cyathus striatus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cylindrobasidium evolvens,NA,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Marasmiineae,NA,NA,Physalacriaceae,NA,NA,Cylindrobasidium,evolvens,NA,NA,NA,accepted,382077,Cylindrobasidium evolvens,Cylindrobasidium evolvens,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cylindrobasidium evolvens,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cylindrobasidium evolvens,Cylindrobasidium evolvens,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cylindrobasidium laeve,NA,tear dropper,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Marasmiineae,NA,NA,Physalacriaceae,NA,NA,Cylindrobasidium,laeve,NA,NA,NA,accepted,382078,Cylindrobasidium laeve,Cylindrobasidium laeve,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cylindrobasidium laeve,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cylindrobasidium laeve,Cylindrobasidium laeve,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cystoderma amianthinum,NA,Earthy Powdercap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Squamanitaceae,NA,NA,Cystoderma,amianthinum,NA,NA,NA,accepted,337956,Cystoderma amianthinum,Cystoderma amianthinum,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cystoderma amianthinum,NA,S5,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cystoderma amianthinum,Cystoderma amianthinum,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cystoderma aureum,(Matt.) Kühner & Romagn,Golden Cap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Squamanitaceae,NA,NA,Cystoderma,aureum,NA,NA,NA,accepted,790781,Cystoderma aureum,Cystoderma aureum,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cystoderma aureum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Cystodermella cinnabarina,NA,cinnabar powdercap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,NA,NA,NA,Cystodermella,cinnabarina,NA,NA,NA,accepted,499719,Cystodermella cinnabarina,Cystodermella cinnabarina,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Cystodermella cinnabarina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Dacrymyces chrysospermus,(Bull.) Tul.,Orange Jelly Spot,Fungi,Basidiomycota,Agaricomycotina,NA,Dacrymycetes,NA,NA,Dacrymycetales,NA,NA,NA,Dacrymycetaceae,NA,NA,Dacrymyces,chrysospermus,NA,NA,NA,accepted,118028,Dacrymyces chrysospermus,Dacrymyces chrysospermus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Dacrymyces chrysospermus,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Dacrymyces chrysospermus,Dacrymyces chrysospermus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Dacrymyces punctiformis,NA,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Dacrymycetes,NA,NA,Dacrymycetales,NA,NA,NA,Dacrymycetaceae,NA,NA,Dacrymyces,punctiformis,NA,NA,NA,accepted,350601,Dacrymyces punctiformis,Dacrymyces punctiformis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Dacrymyces punctiformis,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Dacrymyces punctiformis,Dacrymyces punctiformis,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Dacrymyces spathularia,(Schwein.) G. W. Martin,Fan-shaped Jelly Fungus,Fungi,Basidiomycota,Agaricomycotina,NA,Dacrymycetes,NA,NA,Dacrymycetales,NA,NA,NA,Dacrymycetaceae,NA,NA,Dacrymyces,spathularia,NA,NA,NA,unaccepted,1426765,Dacrymyces spathularia,Dacrymyces spathularia,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Dacrymyces spathularia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Dacrymyces stillatus,Nees: Fr.,Jelly Spot Fungus,Fungi,Basidiomycota,Agaricomycotina,NA,Dacrymycetes,NA,NA,Dacrymycetales,NA,NA,NA,Dacrymycetaceae,NA,NA,NA,stillatus,NA,NA,NA,accepted,53276,Dacrymyces stillatus,Dacrymyces stillatus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,NA,NA,S4S5,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Dacrymyces stillatus,Dacrymyces stillatus,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Deconica horizontalis,NA,wood oysterling,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Hymenogastraceae,NA,NA,Deconica,horizontalis,NA,NA,NA,accepted,410966,Deconica horizontalis,Deconica horizontalis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Deconica horizontalis,NA,S2S4,Mar 2021,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Deconica horizontalis,Deconica horizontalis,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Deconica montana,NA,mountain moss deconica,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Hymenogastraceae,NA,NA,Deconica,montana,NA,NA,NA,accepted,498078,Deconica montana,Deconica montana,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Deconica montana,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Deconica montana,Deconica montana,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Deconica phyllogena,NA,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Hymenogastraceae,NA,NA,Deconica,phyllogena,NA,NA,NA,accepted,1094852,Deconica phyllogena,Deconica phyllogena,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Deconica phyllogena,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Deconica phyllogena,Deconica phyllogena,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
Dendrocollybia racemosa,NA,branched shanklet,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Tricholomatineae,NA,NA,Clitocybaceae,NA,NA,Dendrocollybia,racemosa,NA,NA,NA,accepted,218216,Dendrocollybia racemosa,Dendrocollybia racemosa,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Dendrocollybia racemosa,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Dendrocollybia racemosa,Dendrocollybia racemosa,MACROFUNGI,MACROFUNGI,NA,MACROFUNGI,NA,MACROFUNGI,NA
