"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode"
"Cerebratulus sp.","","","sandy shore proboscis-worm","Animalia","Nemertea","","","Pilidiophora","","","Heteronemertea","","","Lineidae","","","Cerebratulus","",,"",,"","",,"2019-05-30","","iNaturalist","",,"2019-05-30","","iNaturalist","",,1,"new 2019","observed","",192649,"WOR"
"Emplectonema gracile","(Johnston, 1837)","","green ribbon worm","Animalia","Nemertea","","","Hoplonemertea","","","Monostilifera","Eumonostilifera","","Emplectonematidae","","","Emplectonema","gracile",,"",,"native","unlisted",,"1969-02-22","Andy Lamb","PMLS","",,"2021-03-17","","iNaturalist","",,2,"confirmed","observed","",337279,"WOR"
"Micrura verrilli","Coe, 1901","","purple ribbon worm","Animalia","Nemertea","","","Pilidiophora","","","Heteronemertea","","","Lineidae","","","Micrura","verrilli",,"",,"native","unlisted",,"2006-09-28","Andy Lamb","PMLS","",,"2006-09-28","Andy Lamb","PMLS","",,1,"reported","unobserved","",117598,"WOR"
"Paranemertes peregrina","Coe, 1901","","purple ribbon worm","Animalia","Nemertea","","","Hoplonemertea","","","Monostilifera","Eumonostilifera","","Neesiidae","","","Paranemertes","peregrina",,"",,"native","unlisted",,"2019-05-04","","iNaturalist","",,"2023-06-04","","iNaturalist","",,2,"new 2019","observed","",51284,"WOR"
"Tubulanus albocinctus","(Coe, 1904)","","white-ringed ribbon worm","Animalia","Nemertea","","","Palaeonemertea","","","Tubulaniformes","","","Tubulanidae","","","Tubulanus","albocinctus",,"",,"native","unlisted",,"1996-05-29","Charlie Gibbs","PMLS","",,"2009-06-12","Andy Lamb","PMLS","",,2,"confirmed","unobserved","",873878,"WOR"
"Tubulanus polymorphus","Renier, 1804","","orange ribbon worm","Animalia","Nemertea","","","Palaeonemertea","","","Tubulaniformes","","","Tubulanidae","","","Tubulanus","polymorphus",,"",,"native","unlisted",,"2008-08-23","Andy Lamb","PMLS","",,"2023-06-14","","iNaturalist","",,10,"confirmed","observed","",117581,"WOR"
"Tubulanus sexlineatus","(Griffin, 1898)","","six-lined ribbon worm","Animalia","Nemertea","","","Palaeonemertea","","","Tubulaniformes","","","Tubulanidae","","","Tubulanus","sexlineatus",,"",,"native","unlisted",,"1969-02-22","Andy Lamb","PMLS","",,"2023-10-08","","iNaturalist","",,15,"confirmed","observed","",121950,"WOR"
