from,to,person_name,person_class,edge_class,weight,entry_year
Geoffrey G.E. Scudder,Empicoris pilosus,Geoffrey G.E. Scudder,historical,reported,1,1983
Geoffrey G.E. Scudder,Empicoris rubromaculatus,Geoffrey G.E. Scudder,historical,reported,1,1973
Geoffrey G.E. Scudder,Empicoris vagabundus,Geoffrey G.E. Scudder,historical,reported,1,2019
Geoffrey G.E. Scudder,Enicospilus sp.,Geoffrey G.E. Scudder,historical,confirmed,1,1986
Geoffrey G.E. Scudder,Enoclerus schaefferi,Geoffrey G.E. Scudder,historical,confirmed,1,1980
Geoffrey G.E. Scudder,Ephialtes sp.,Geoffrey G.E. Scudder,historical,reported,1,1976
Geoffrey G.E. Scudder,Ephuta sp.,Geoffrey G.E. Scudder,historical,reported,1,1983
Geoffrey G.E. Scudder,Episyron sp.,Geoffrey G.E. Scudder,historical,reported,1,1979
Geoffrey G.E. Scudder,Eremocoris elegantulus sp. nov.,Geoffrey G.E. Scudder,historical,reported,1,2019
Geoffrey G.E. Scudder,Eremocoris obscurus,Geoffrey G.E. Scudder,historical,reported,1,1974
Geoffrey G.E. Scudder,Eremocoris semicinctus,Geoffrey G.E. Scudder,historical,confirmed,1,2019
Geoffrey G.E. Scudder,Eriocampa ovata,Geoffrey G.E. Scudder,historical,reported,1,1983
Geoffrey G.E. Scudder,Eristalis anthophorina,Geoffrey G.E. Scudder,historical,confirmed,1,1983
Geoffrey G.E. Scudder,Eristalis tenax,Geoffrey G.E. Scudder,historical,confirmed,1,1980
Geoffrey G.E. Scudder,Eronyxa pallida,Geoffrey G.E. Scudder,historical,confirmed,1,1986
Geoffrey G.E. Scudder,Eudioctria sackeni,Geoffrey G.E. Scudder,historical,confirmed,1,1986
Geoffrey G.E. Scudder,Eupeodes volucris,Geoffrey G.E. Scudder,historical,confirmed,1,1985
Geoffrey G.E. Scudder,Eurygaster alternata,Geoffrey G.E. Scudder,historical,confirmed,1,1980
Geoffrey G.E. Scudder,Eurygaster amerinda,Geoffrey G.E. Scudder,historical,reported,1,2019
Geoffrey G.E. Scudder,Euschistus conspersus,Geoffrey G.E. Scudder,historical,confirmed,1,2019
Geoffrey G.E. Scudder,Euschistus servus,Geoffrey G.E. Scudder,historical,confirmed,1,2019
Geoffrey G.E. Scudder,Eutrichapion cavifrons,Geoffrey G.E. Scudder,historical,reported,1,1979
Geoffrey G.E. Scudder,Ferdinandea croesus,Geoffrey G.E. Scudder,historical,reported,1,1984
Geoffrey G.E. Scudder,Gastrodes pacificus,Geoffrey G.E. Scudder,historical,confirmed,1,2019
Geoffrey G.E. Scudder,Geocoris bullatus,Geoffrey G.E. Scudder,historical,reported,1,2019
Geoffrey G.E. Scudder,Geomyza lurida,Geoffrey G.E. Scudder,historical,reported,1,1990
Geoffrey G.E. Scudder,Gerris buenoi,Geoffrey G.E. Scudder,historical,reported,1,1982
Geoffrey G.E. Scudder,Gerris incognitus,Geoffrey G.E. Scudder,historical,reported,1,1971
Geoffrey G.E. Scudder,Gerris incurvatus,Geoffrey G.E. Scudder,historical,reported,1,1985
Geoffrey G.E. Scudder,Gerris pingreensis,Geoffrey G.E. Scudder,historical,reported,1,2019
Geoffrey G.E. Scudder,Goniozus sp.,Geoffrey G.E. Scudder,historical,reported,1,1984
Geoffrey G.E. Scudder,Grammoptera subargentata,Geoffrey G.E. Scudder,historical,reported,1,1977
Geoffrey G.E. Scudder,Gryllus pennsylvanicus,Geoffrey G.E. Scudder,historical,confirmed,1,1979
Geoffrey G.E. Scudder,Gyrinus picipes,Geoffrey G.E. Scudder,historical,reported,1,1984
Geoffrey G.E. Scudder,Hadromyia crawfordi,Geoffrey G.E. Scudder,historical,reported,1,1980
Geoffrey G.E. Scudder,Hadromyia pulchra,Geoffrey G.E. Scudder,historical,reported,1,1987
Geoffrey G.E. Scudder,Harpalus cordifer,Geoffrey G.E. Scudder,historical,reported,1,1981
Geoffrey G.E. Scudder,Helophorus lacustris,Geoffrey G.E. Scudder,historical,reported,1,1984
Geoffrey G.E. Scudder,Helophorus ledatus,Geoffrey G.E. Scudder,historical,reported,1,1975
Geoffrey G.E. Scudder,Hemerobius bistrigatus,Geoffrey G.E. Scudder,historical,reported,1,1977
Geoffrey G.E. Scudder,Hemerobius discretus,Geoffrey G.E. Scudder,historical,reported,1,1982
Geoffrey G.E. Scudder,Hemerobius humulinus,Geoffrey G.E. Scudder,historical,reported,1,1980
Geoffrey G.E. Scudder,Hemerobius kokaneeanus,Geoffrey G.E. Scudder,historical,reported,1,1981
Geoffrey G.E. Scudder,Hemerobius ovalis,Geoffrey G.E. Scudder,historical,reported,1,1977
Geoffrey G.E. Scudder,Hemerobius pacificus,Geoffrey G.E. Scudder,historical,reported,1,1990
Geoffrey G.E. Scudder,Hemerobius pinidumus,Geoffrey G.E. Scudder,historical,reported,1,1982
Geoffrey G.E. Scudder,Hemerobius stigma,Geoffrey G.E. Scudder,historical,confirmed,1,1982
Geoffrey G.E. Scudder,Hemipenthes sinuosa,Geoffrey G.E. Scudder,historical,confirmed,1,1983
Geoffrey G.E. Scudder,Hesperocorixa atopodonta,Geoffrey G.E. Scudder,historical,reported,1,1984
Geoffrey G.E. Scudder,Hesperocorixa laevigata,Geoffrey G.E. Scudder,historical,reported,1,1982
Geoffrey G.E. Scudder,Hesperocorixa vulgaris,Geoffrey G.E. Scudder,historical,reported,1,2019
Geoffrey G.E. Scudder,Hippodamia sp.,Geoffrey G.E. Scudder,historical,reported,1,1984
Geoffrey G.E. Scudder,Holcostethus limbolarius,Geoffrey G.E. Scudder,historical,reported,1,2019
Geoffrey G.E. Scudder,Holopleura marginata,Geoffrey G.E. Scudder,historical,reported,1,1977
Geoffrey G.E. Scudder,Homaemus aeneifrons consors,Geoffrey G.E. Scudder,historical,reported,1,2019
Geoffrey G.E. Scudder,Hybodera tuberculata,Geoffrey G.E. Scudder,historical,reported,1,1971
Geoffrey G.E. Scudder,Hybomitra affinis,Geoffrey G.E. Scudder,historical,reported,1,1975
Geoffrey G.E. Scudder,Hybomitra astuta,Geoffrey G.E. Scudder,historical,reported,1,1973
Geoffrey G.E. Scudder,Hybomitra atrobasis,Geoffrey G.E. Scudder,historical,reported,1,1984
Geoffrey G.E. Scudder,Hybomitra californica,Geoffrey G.E. Scudder,historical,reported,1,1981
Geoffrey G.E. Scudder,Hybomitra captonis,Geoffrey G.E. Scudder,historical,reported,1,1981
Geoffrey G.E. Scudder,Hybomitra epistates,Geoffrey G.E. Scudder,historical,reported,1,1978
Geoffrey G.E. Scudder,Hydroporus longiusculus,Geoffrey G.E. Scudder,historical,reported,1,1975
Geoffrey G.E. Scudder,Hydroporus striola,Geoffrey G.E. Scudder,historical,reported,1,1984
Geoffrey G.E. Scudder,Hylurgops porosus,Geoffrey G.E. Scudder,historical,reported,1,1972
Geoffrey G.E. Scudder,Hyperaspis postica,Geoffrey G.E. Scudder,historical,reported,1,1990
Geoffrey G.E. Scudder,Hystricia abrupta,Geoffrey G.E. Scudder,historical,confirmed,1,1980
Geoffrey G.E. Scudder,Idiocerus iodes,Geoffrey G.E. Scudder,historical,reported,1,1983
Geoffrey G.E. Scudder,Ischnura erratica,Geoffrey G.E. Scudder,historical,reported,1,1977
Geoffrey G.E. Scudder,Isomira comstocki,Geoffrey G.E. Scudder,historical,confirmed,1,1991
Geoffrey G.E. Scudder,Kleidocerys resedae,Geoffrey G.E. Scudder,historical,confirmed,1,1969
Geoffrey G.E. Scudder,Laphria ventralis,Geoffrey G.E. Scudder,historical,confirmed,1,1983
Geoffrey G.E. Scudder,Lasius pallitarsis,Geoffrey G.E. Scudder,historical,confirmed,1,1973
Geoffrey G.E. Scudder,Lepturopsis dolorosa,Geoffrey G.E. Scudder,historical,confirmed,1,1991
Geoffrey G.E. Scudder,Lestes congener,Geoffrey G.E. Scudder,historical,confirmed,1,1984
Geoffrey G.E. Scudder,Lopus decolor,Geoffrey G.E. Scudder,historical,confirmed,1,2019
Geoffrey G.E. Scudder,Melanoplus sanguinipes,Geoffrey G.E. Scudder,historical,confirmed,1,1990
Geoffrey G.E. Scudder,Melanostoma mellinum,Geoffrey G.E. Scudder,historical,confirmed,1,1983
Geoffrey G.E. Scudder,Mulsantina picta,Geoffrey G.E. Scudder,historical,confirmed,1,1990
Geoffrey G.E. Scudder,Myrmecophilus oregonensis,Geoffrey G.E. Scudder,historical,confirmed,1,1998
Geoffrey G.E. Scudder,Necrophilus hydrophiloides,Geoffrey G.E. Scudder,historical,confirmed,1,1979
Geoffrey G.E. Scudder,Necydalis laevicollis,Geoffrey G.E. Scudder,historical,confirmed,1,1984
Geoffrey G.E. Scudder,Neomochtherus willistoni,Geoffrey G.E. Scudder,historical,confirmed,1,1983
Geoffrey G.E. Scudder,Neoneides muticus,Geoffrey G.E. Scudder,historical,confirmed,1,1970
Geoffrey G.E. Scudder,Omus dejeanii,Geoffrey G.E. Scudder,historical,confirmed,1,1994
Geoffrey G.E. Scudder,Ophion sp.,Geoffrey G.E. Scudder,historical,confirmed,1,1984
Geoffrey G.E. Scudder,Opsimus quadrilineatus,Geoffrey G.E. Scudder,historical,confirmed,1,1972
Geoffrey G.E. Scudder,Ortholeptura valida,Geoffrey G.E. Scudder,historical,confirmed,1,1983
Geoffrey G.E. Scudder,Osmia lignaria,Geoffrey G.E. Scudder,historical,confirmed,1,1974
Geoffrey G.E. Scudder,Phellopsis porcata,Geoffrey G.E. Scudder,historical,confirmed,1,1973
Geoffrey G.E. Scudder,Phoroctenia vittata,Geoffrey G.E. Scudder,historical,confirmed,1,1986
Geoffrey G.E. Scudder,Photinus hatchi,Geoffrey G.E. Scudder,historical,confirmed,1,1985
Geoffrey G.E. Scudder,Phytocoris tiliae,Geoffrey G.E. Scudder,historical,confirmed,1,2019
Geoffrey G.E. Scudder,Pidonia scripta,Geoffrey G.E. Scudder,historical,confirmed,1,1978
Geoffrey G.E. Scudder,Platycotis vittata,Geoffrey G.E. Scudder,historical,confirmed,1,1982
Geoffrey G.E. Scudder,Polistes aurifer,Geoffrey G.E. Scudder,historical,confirmed,1,1974
Geoffrey G.E. Scudder,Pristoceuthophilus celatus,Geoffrey G.E. Scudder,historical,confirmed,1,1991
Geoffrey G.E. Scudder,Prosternon bombycinum,Geoffrey G.E. Scudder,historical,confirmed,1,1972
Geoffrey G.E. Scudder,Psyllobora borealis,Geoffrey G.E. Scudder,historical,confirmed,1,1985
Geoffrey G.E. Scudder,Psyllobora vigintimaculata,Geoffrey G.E. Scudder,historical,confirmed,1,1990
Geoffrey G.E. Scudder,Pterostichus amethystinus,Geoffrey G.E. Scudder,historical,confirmed,1,1990
Geoffrey G.E. Scudder,Pterostichus herculaneus,Geoffrey G.E. Scudder,historical,confirmed,1,1990
Geoffrey G.E. Scudder,Pterostichus lama,Geoffrey G.E. Scudder,historical,confirmed,1,1990
Geoffrey G.E. Scudder,Rosalia funebris,Geoffrey G.E. Scudder,historical,confirmed,1,1971
Geoffrey G.E. Scudder,Sceliphron caementarium,Geoffrey G.E. Scudder,historical,confirmed,1,1978
Geoffrey G.E. Scudder,Scymnus nebulosus,Geoffrey G.E. Scudder,historical,confirmed,1,1990
Geoffrey G.E. Scudder,Scytonotus sp.,Geoffrey G.E. Scudder,historical,confirmed,1,1990
Geoffrey G.E. Scudder,Selatosomus suckleyi,Geoffrey G.E. Scudder,historical,confirmed,1,1973
Geoffrey G.E. Scudder,Sericomyia chalcopyga,Geoffrey G.E. Scudder,historical,confirmed,1,1989
Geoffrey G.E. Scudder,Sinodendron rugosum,Geoffrey G.E. Scudder,historical,confirmed,1,1980
Geoffrey G.E. Scudder,Sphecomyia pattonii,Geoffrey G.E. Scudder,historical,confirmed,1,1978
Geoffrey G.E. Scudder,Stenodema pilosipes,Geoffrey G.E. Scudder,historical,confirmed,1,2019
Geoffrey G.E. Scudder,Stenotus binotatus,Geoffrey G.E. Scudder,historical,confirmed,1,2019
Geoffrey G.E. Scudder,Stigmatomma oregonense,Geoffrey G.E. Scudder,historical,confirmed,1,1973
Geoffrey G.E. Scudder,Sympetrum obtrusum,Geoffrey G.E. Scudder,historical,confirmed,1,1984
Geoffrey G.E. Scudder,Sympetrum vicinum,Geoffrey G.E. Scudder,historical,confirmed,1,1984
Geoffrey G.E. Scudder,Synecdoche nemoralis,Geoffrey G.E. Scudder,historical,confirmed,1,1973
Geoffrey G.E. Scudder,Temnoscheila chlorodia,Geoffrey G.E. Scudder,historical,confirmed,1,1975
Geoffrey G.E. Scudder,Tetragnatha sp.,Geoffrey G.E. Scudder,historical,confirmed,1,1982
Geoffrey G.E. Scudder,Thyanta pallidovirens,Geoffrey G.E. Scudder,historical,confirmed,1,2019
Geoffrey G.E. Scudder,Toxomerus marginatus,Geoffrey G.E. Scudder,historical,confirmed,1,1986
Geoffrey G.E. Scudder,Toxomerus occidentalis,Geoffrey G.E. Scudder,historical,confirmed,1,1987
Geoffrey G.E. Scudder,Trichiosoma triangulum,Geoffrey G.E. Scudder,historical,confirmed,1,1991
Geoffrey G.E. Scudder,Urocerus albicornis,Geoffrey G.E. Scudder,historical,confirmed,1,1984
Geoffrey G.E. Scudder,Urocerus californicus,Geoffrey G.E. Scudder,historical,confirmed,1,1971
Geoffrey G.E. Scudder,Vespula alascensis,Geoffrey G.E. Scudder,historical,confirmed,1,1972
Geoffrey G.E. Scudder,Vespula consobrina,Geoffrey G.E. Scudder,historical,confirmed,1,1974
Geoffrey G.E. Scudder,Vespula pensylvanica,Geoffrey G.E. Scudder,historical,confirmed,1,1990
Geoffrey G.E. Scudder,Xylophagus decorus,Geoffrey G.E. Scudder,historical,reported,2,1980
Geoffrey G.E. Scudder,Xylotrechus undulatus,Geoffrey G.E. Scudder,historical,confirmed,1,1974
Geoffrey G.E. Scudder,Zootermopsis angusticollis,Geoffrey G.E. Scudder,historical,confirmed,1,1975
Gerald Straley,Anthocharis julia flora,Gerald Straley,historical,confirmed,1,1981
Gerald Straley,Callophrys mossii mossii,Gerald Straley,historical,reported,1,1981
Gord Hutchings,Aeshna eremita,Gord Hutchings,historical,reported,1,1996
Gord Hutchings,Aeshna interrupta,Gord Hutchings,historical,confirmed,1,1996
Gord Hutchings,Aeshna palmata,Gord Hutchings,historical,confirmed,1,1996
Gord Hutchings,Anax junius,Gord Hutchings,historical,confirmed,1,1996
Gord Hutchings,Enallagma boreale,Gord Hutchings,historical,reported,1,1996
Gord Hutchings,Erythemis collocata,Gord Hutchings,historical,confirmed,1,1996
Gord Hutchings,Ischnura cervula,Gord Hutchings,historical,confirmed,1,1996
Gord Hutchings,Ischnura perparva,Gord Hutchings,historical,confirmed,1,1996
Gord Hutchings,Libellula forensis,Gord Hutchings,historical,confirmed,1,1996
Gord Hutchings,Libellula quadrimaculata,Gord Hutchings,historical,confirmed,1,1996
Gord Hutchings,Pachydiplax longipennis,Gord Hutchings,historical,confirmed,1,1996
Gord Hutchings,Plathemis lydia,Gord Hutchings,historical,confirmed,1,1996
