name,node_class,taxon_status,taxon_year,color,size,label
Tetracis cervinaria,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Caripeta aequaliaria,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Caripeta divisata,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Clemensia umbrata,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Ecliptopera silaceata albolineata,taxon,reported,NA,gray60,1,NA
Gabriola dyari,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Herpetogramma thestealis,taxon,reported,NA,gray60,1,NA
Hydria undulata,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Hypena californica,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Idaea dimidiata,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Macaria signaria dispuncta,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Nemoria darwiniata,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Panthea virginarius,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Pyrausta perrubralis,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Rheumaptera meadii,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Stamnoctenis pearsalli,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Xanthorhoe defensaria,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Agulla adnixa,taxon,reported,NA,gray60,1,NA
Baccha elongata,taxon,reported,NA,gray60,1,NA
Chrysops furcatus,taxon,reported,NA,gray60,1,NA
Criorhina coquilletti,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Eumichthus oedipus,taxon,reported,NA,gray60,1,NA
Hadromyia grandis,taxon,reported,NA,gray60,1,NA
Hybomitra aasa,taxon,reported,NA,gray60,1,NA
Monochamus scutellatus,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Anisolabis maritima,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Forficula dentata,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Cicurina tersa,taxon,reported,NA,gray60,1,NA
Cybaeota shastae,taxon,reported,NA,gray60,1,NA
Dysdera crocata,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Eris militaris,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Pholcus phalangioides,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Bibio xanthopus complex,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Bombylius major,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Calliphora latifrons,taxon,reported,NA,gray60,1,NA
Ceratinops inflatus,taxon,reported,NA,gray60,1,NA
Eratigena duellica,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Ethobuella tuonops,taxon,reported,NA,gray60,1,NA
Neriene digna,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Xysticus pretiosus,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Coccinella californica,taxon,reported,NA,gray60,1,NA
Ammophila azteca,taxon,reported,NA,gray60,1,NA
Ammophila strenua,taxon,reported,NA,gray60,1,NA
Andrena candida,taxon,reported,NA,gray60,1,NA
Astata nubecula,taxon,reported,NA,gray60,1,NA
Diodontus boharti,taxon,reported,NA,gray60,1,NA
Dryudella caerulea,taxon,reported,NA,gray60,1,NA
Eucalliphora latifrons,taxon,reported,NA,gray60,1,NA
Hedychridium dimidiatum,taxon,reported,NA,gray60,1,NA
Holopyga ventralis,taxon,reported,NA,gray60,1,NA
Megachile fidelis,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Meliscaeva cinctella,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Phormia regina,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Sphecodes sp.,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Synopeas anomaliventre,taxon,reported,NA,gray60,1,NA
Xyelecia nearctica,taxon,reported,NA,gray60,1,NA
Coccinella novemnotata,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Cycloneda polita,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Cypha crotchii,taxon,reported,NA,gray60,1,NA
Dictyoptera simplicipes,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Stropenron columbiana,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Xestoleptura crassipes,taxon,confirmed,NA,#009E73,1.003265306122449,NA
Euchlaena johnsonaria,taxon,reported,NA,gray60,1,NA
Alniphagus aspericollis,taxon,new,2025,#D55E00,1,NA
Chrysops coloradensis,taxon,new,2024,#D96B03,1,NA
Harpaphe haydeniana,taxon,confirmed,NA,#009E73,1,NA
Acleris nivisellana,taxon,new,2021,#E5940E,1,NA
Adela septentrionella,taxon,new,2015,#FDE725,1,NA
Agapostemon subtilior,taxon,new,2018,#F1BD19,1,NA
Agelenopsis sp.,taxon,new,2016,#F9D921,1,NA
Allothrombium sp.,taxon,new,2015,#FDE725,1,NA
Alopecosa kochi,taxon,new,2017,#F5CB1D,1,NA
Alucita montana,taxon,new,2017,#F5CB1D,1,NA
Amara sp.,taxon,new,2015,#FDE725,1,NA
Amoebaleria infuscata,taxon,new,2017,#F5CB1D,1,NA
Ancistrocerus albophaleratus,taxon,new,2018,#F1BD19,1,NA
Andrena astragali,taxon,new,2018,#F1BD19,1,NA
Andrena perplexa,taxon,new,2018,#F1BD19,1,NA
Andrena transnigra,taxon,new,2017,#F5CB1D,1,NA
Anthalia sp.,taxon,new,2017,#F5CB1D,1,NA
Anthaxia (Melanthaxia) sp.,taxon,new,2021,#E5940E,1,NA
Anthophora ursina,taxon,new,2018,#F1BD19,1,NA
Anthrenus lepidus,taxon,new,2024,#D96B03,1,NA
Antrodiaetus pacificus,taxon,new,2017,#F5CB1D,1,NA
Araniella displicata,taxon,new,2018,#F1BD19,1,NA
Archiearis infans,taxon,new,2022,#E1870B,1,NA
Armadillidium vulgare,taxon,new,2017,#F5CB1D,1,NA
Auplopus sp.,taxon,new,2018,#F1BD19,1,NA
Baccha cognata,taxon,new,2017,#F5CB1D,1,NA
Bassaniana cf. utahensis,taxon,new,2016,#F9D921,1,NA
Bibio palliatus,taxon,new,2021,#E5940E,1,NA
Bombus vosnesenskii,taxon,new,2017,#F5CB1D,1,NA
Bruchidius villosus,taxon,new,2016,#F9D921,1,NA
Calathus fuscipes,taxon,new,2018,#F1BD19,1,NA
Callilepis pluto,taxon,new,2023,#DD7907,1,NA
Calliphora vicina,taxon,new,2024,#D96B03,1,NA
Callobius pictus,taxon,new,2016,#F9D921,1,NA
Callophrys augustinus,taxon,new,2018,#F1BD19,1,NA
Camnula pellucida,taxon,new,2016,#F9D921,1,NA
Castianeira longipalpus,taxon,new,2016,#F9D921,1,NA
Cerastis enigmatica,taxon,new,2021,#E5940E,1,NA
Ceratina acantha,taxon,new,2017,#F5CB1D,1,NA
Ceratina nanula,taxon,new,2018,#F1BD19,1,NA
Ceuthophilus agassizii,taxon,new,2017,#F5CB1D,1,NA
Chaoborus trivittatus,taxon,new,2021,#E5940E,1,NA
Chrysobothris femorata complex,taxon,new,2023,#DD7907,1,NA
Cladara limitaria,taxon,new,2018,#F1BD19,1,NA
Coccinella septempunctata,taxon,new,2018,#F1BD19,1,NA
Coelioxys rufitarsis,taxon,new,2018,#F1BD19,1,NA
Coriarachne brunneipes,taxon,new,2017,#F5CB1D,1,NA
Crambus bidens,taxon,new,2019,#EDB016,1,NA
Cryptorhynchus lapathi,taxon,new,2017,#F5CB1D,1,NA
Cybaeus signifer,taxon,new,2016,#F9D921,1,NA
Cyclophora cf. dataria,taxon,new,2018,#F1BD19,1,NA
Cyclosa conica,taxon,new,2018,#F1BD19,1,NA
Dasychira grisefacta,taxon,new,2018,#F1BD19,1,NA
Dasysyrphus intrudens complex,taxon,new,2018,#F1BD19,1,NA
Dialictus sp.,taxon,new,2017,#F5CB1D,1,NA
Dianthidium pudicum,taxon,new,2018,#F1BD19,1,NA
Dicheirus piceus,taxon,new,2020,#E9A212,1,NA
Diplolepis bicolor,taxon,new,2018,#F1BD19,1,NA
Diplolepis polita,taxon,new,2017,#F5CB1D,1,NA
Diplolepis rosae,taxon,new,2015,#FDE725,1,NA
Diplotaxis brevicollis,taxon,new,2018,#F1BD19,1,NA
Dissosteira carolina,taxon,new,2018,#F1BD19,1,NA
Drapetisca alteranda,taxon,new,2018,#F1BD19,1,NA
Egira rubrica,taxon,new,2021,#E5940E,1,NA
Eleodes constricta,taxon,new,2016,#F9D921,1,NA
Elophila icciusalis,taxon,new,2018,#F1BD19,1,NA
Empis sp.,taxon,new,2018,#F1BD19,1,NA
Entomobrya katzi,taxon,new,2019,#EDB016,1,NA
Epitheca spinigera,taxon,new,2017,#F5CB1D,1,NA
Epuraea aestiva,taxon,new,2017,#F5CB1D,1,NA
Eratigena agrestis,taxon,new,2016,#F9D921,1,NA
Eucera sp.,taxon,new,2017,#F5CB1D,1,NA
Eumenes consobrinus,taxon,new,2019,#EDB016,1,NA
Eumenes verticalis,taxon,new,2018,#F1BD19,1,NA
Euodynerus foraminatus complex,taxon,new,2018,#F1BD19,1,NA
Euodynerus sp.,taxon,new,2018,#F1BD19,1,NA
Eusphalerum sp.,taxon,new,2023,#DD7907,1,NA
Euthyatira pudens,taxon,new,2021,#E5940E,1,NA
Eutomostethus ephippium,taxon,new,2022,#E1870B,1,NA
Euura sp.,taxon,new,2021,#E5940E,1,NA
Evarcha proszynskii,taxon,new,2016,#F9D921,1,NA
Evergestis funalis,taxon,new,2018,#F1BD19,1,NA
Formica aserva,taxon,new,2022,#E1870B,1,NA
Formica fusca complex,taxon,new,2016,#F9D921,1,NA
Gnaphosa sp.,taxon,new,2018,#F1BD19,1,NA
Gymnosoma sp.,taxon,new,2018,#F1BD19,1,NA
Habronattus oregonensis,taxon,new,2021,#E5940E,1,NA
Habropoda cineraria,taxon,new,2018,#F1BD19,1,NA
Habropoda miserabilis,taxon,new,2018,#F1BD19,1,NA
Halictus confusus,taxon,new,2017,#F5CB1D,1,NA
Halictus tripartitus,taxon,new,2017,#F5CB1D,1,NA
Helcystogramma badia,taxon,new,2018,#F1BD19,1,NA
Helophilus fasciatus,taxon,new,2018,#F1BD19,1,NA
Hemipenthes morioides,taxon,new,2023,#DD7907,1,NA
Hippodamia washingtoni,taxon,new,2022,#E1870B,1,NA
Hofmannophila pseudospretella,taxon,new,2016,#F9D921,1,NA
Hyphantria cunea,taxon,new,2016,#F9D921,1,NA
Cisseps fulvicollis,taxon,new,2019,#EDB016,1,NA
Camponotus novaeboracensis,taxon,new,2022,#E1870B,1,NA
Formica oreas,taxon,new,2020,#E9A212,1,NA
Agriotes lineatus,taxon,new,2017,#F5CB1D,1,NA
Eristalis obscura,taxon,new,2017,#F5CB1D,1,NA
Furcula scolopendrina,taxon,new,2025,#D55E00,1,NA
Bembidion concretum,taxon,new,2019,#EDB016,1,NA
Bembidion incrematum,taxon,new,2019,#EDB016,1,NA
Cis ephippiatus,taxon,new,2019,#EDB016,1,NA
Cucujus puniceus,taxon,new,2019,#EDB016,1,NA
Dendroides ephemeroides,taxon,new,2019,#EDB016,1,NA
Aglais milberti,taxon,new,2023,#DD7907,1,NA
Alloxysta victrix,taxon,new,2019,#EDB016,1,NA
Anaspis atrata,taxon,new,2023,#DD7907,1,NA
Anaspis duryi,taxon,new,2023,#DD7907,1,NA
Antepirrhoe sp.,taxon,new,2024,#D96B03,1,NA
Aporinellus completus,taxon,new,2019,#EDB016,1,NA
Argyresthia calliphanes,taxon,new,2019,#EDB016,1,NA
Belyta sp.,taxon,new,2023,#DD7907,1,NA
Caenochrysis doriae,taxon,new,2024,#D96B03,1,NA
Callomyia venusta,taxon,new,2019,#EDB016,1,NA
Chelonus (Chelonus) sp.,taxon,new,2019,#EDB016,1,NA
Chrysopilus sp.,taxon,new,2023,#DD7907,1,NA
Conomorium sp.,taxon,new,2023,#DD7907,1,NA
Crabro latipes,taxon,new,2023,#DD7907,1,NA
Crophius bohemani,taxon,new,2023,#DD7907,1,NA
Crossocerus elongatulus,taxon,new,2024,#D96B03,1,NA
Curculio uniformis,taxon,new,2023,#DD7907,1,NA
Dacne californica,taxon,new,2024,#D96B03,1,NA
Enochrus sp.,taxon,new,2024,#D96B03,1,NA
Errastunus sp.,taxon,new,2024,#D96B03,1,NA
Evagetes padrinus padrinus,taxon,new,2019,#EDB016,1,NA
Gorytes sp.,taxon,new,2023,#DD7907,1,NA
Harmostes reflexulus,taxon,new,2023,#DD7907,1,NA
Homorthodes hanhami,taxon,new,2024,#D96B03,1,NA
Araneus saevus,taxon,new,2018,#F1BD19,1,NA
Buprestis aurulenta,taxon,new,2016,#F9D921,1,NA
Coeloides sp.,taxon,new,2019,#EDB016,1,NA
Dytiscus marginicollis,taxon,new,2020,#E9A212,1,NA
Apamea amputatrix,taxon,new,2016,#F9D921,1,NA
Feralia deceptiva,taxon,new,2016,#F9D921,1,NA
Hyppa contrasta,taxon,new,2016,#F9D921,1,NA
Coquillettidia perturbans,taxon,new,2019,#EDB016,1,NA
Ctenolepisma sp.,taxon,new,2019,#EDB016,1,NA
Buprestis lyrata,taxon,new,2021,#E5940E,1,NA
Dicyrtomina ornata,taxon,new,2024,#D96B03,1,NA
Enoclerus sphegeus,taxon,new,2020,#E9A212,1,NA
Eupeodes latifasciatus,taxon,new,2022,#E1870B,1,NA
Eucalantica polita,taxon,new,2023,#DD7907,1,NA
Amorbia cuneanum,taxon,new,2019,#EDB016,1,NA
Habronattus hirsutus,taxon,new,2019,#EDB016,1,NA
Brachymyrmex depilis,taxon,new,2023,#DD7907,1,NA
Dargida procinctus,taxon,new,2015,#FDE725,1,NA
Gazoryctra mathewi,taxon,new,2015,#FDE725,1,NA
Aceria erinea,taxon,new,2023,#DD7907,1,NA
Coniontis ovalis,taxon,new,2019,#EDB016,1,NA
Cuterebra approximata,taxon,new,2018,#F1BD19,1,NA
Callibaetis ferrugineus hageni,taxon,new,2019,#EDB016,1,NA
Coelodasys unicornis,taxon,new,2018,#F1BD19,1,NA
Chaetodactylus sp.,taxon,new,2023,#DD7907,1,NA
Chrysis ignita complex,taxon,new,2023,#DD7907,1,NA
Eristalis flavipes,taxon,new,2025,#D55E00,1,NA
Hylaeus sp.,taxon,new,2023,#DD7907,1,NA
Hydriomena irata,taxon,new,2019,#EDB016,1,NA
Anthrenus verbasci,taxon,new,2023,#DD7907,1,NA
Drassodes sp.,taxon,new,2023,#DD7907,1,NA
Formica neogagates complex,taxon,new,2023,#DD7907,1,NA
Abrostola urentis,taxon,new,2023,#DD7907,1,NA
Acleris britannia,taxon,new,2022,#E1870B,1,NA
Acleris maccana,taxon,new,2023,#DD7907,1,NA
Acleris maximana,taxon,new,2023,#DD7907,1,NA
Acleris rhombana,taxon,new,2023,#DD7907,1,NA
Acrobasis tricolorella,taxon,new,2022,#E1870B,1,NA
Adelphagrotis indeterminata,taxon,new,2023,#DD7907,1,NA
Agonopterix alstroemeriana,taxon,new,2023,#DD7907,1,NA
Agonopterix nervosa,taxon,new,2022,#E1870B,1,NA
Agriphila straminella,taxon,new,2024,#D96B03,1,NA
Agrochola lota,taxon,new,2022,#E1870B,1,NA
Agrochola pulchella,taxon,new,2024,#D96B03,1,NA
Agrochola purpurea,taxon,new,2023,#DD7907,1,NA
Agrotis ipsilon,taxon,new,2018,#F1BD19,1,NA
Allygus mixtus,taxon,new,2025,#D55E00,1,NA
Altica ambiens,taxon,new,2023,#DD7907,1,NA
Amblyptilia pica,taxon,new,2023,#DD7907,1,NA
Amphipyra pyramidoides,taxon,new,2023,#DD7907,1,NA
Anania hortulata,taxon,new,2021,#E5940E,1,NA
Anania tertialis,taxon,new,2020,#E9A212,1,NA
Anisodactylus binotatus,taxon,new,2022,#E1870B,1,NA
Anthomyia procellaris,taxon,new,2022,#E1870B,1,NA
Anticlea vasiliata,taxon,new,2019,#EDB016,1,NA
Apamea cf. scoparia,taxon,new,2019,#EDB016,1,NA
Aphomia sociella,taxon,new,2022,#E1870B,1,NA
Aplocera plagiata,taxon,new,2024,#D96B03,1,NA
Archips argyrospila,taxon,new,2024,#D96B03,1,NA
Argyrotaenia dorsalana,taxon,new,2023,#DD7907,1,NA
Argyrotaenia provana,taxon,new,2021,#E5940E,1,NA
Arhopalus sp.,taxon,new,2023,#DD7907,1,NA
Arta epicoenalis,taxon,new,2022,#E1870B,1,NA
Athous rufiventris,taxon,new,2023,#DD7907,1,NA
Batia lunaris,taxon,new,2023,#DD7907,1,NA
Behrensia conchiformis,taxon,new,2020,#E9A212,1,NA
Biston betularia,taxon,new,2019,#EDB016,1,NA
Blastobasis sp.,taxon,new,2024,#D96B03,1,NA
Cabera erythemaria,taxon,new,2022,#E1870B,1,NA
Callibaetis ferrugineus ferrugineus,taxon,new,2023,#DD7907,1,NA
Callizzia amorata,taxon,new,2018,#F1BD19,1,NA
Camponotus (Tanaemyrmex) sp.,taxon,new,2018,#F1BD19,1,NA
Carabus nemoralis,taxon,new,2018,#F1BD19,1,NA
Caradrina montana,taxon,new,2023,#DD7907,1,NA
Carcina quercana,taxon,new,2023,#DD7907,1,NA
Catocala relicta,taxon,new,2023,#DD7907,1,NA
Catocala sp.,taxon,new,2020,#E9A212,1,NA
Ceranemota fasciata,taxon,new,2019,#EDB016,1,NA
Ceratodalia gueneata,taxon,new,2018,#F1BD19,1,NA
Cerceris sp.,taxon,new,2023,#DD7907,1,NA
Cheilosia sp.,taxon,new,2025,#D55E00,1,NA
Chelostoma florisomne,taxon,new,2022,#E1870B,1,NA
Chlorosea banksaria,taxon,new,2018,#F1BD19,1,NA
Choristoneura fumiferana,taxon,new,2024,#D96B03,1,NA
Choristoneura occidentalis,taxon,new,2023,#DD7907,1,NA
Choristoneura rosaceana,taxon,new,2019,#EDB016,1,NA
Chrysoteuchia topiarius,taxon,new,2023,#DD7907,1,NA
Chrysotoxum sp.,taxon,new,2025,#D55E00,1,NA
Chrysotus sp.,taxon,new,2025,#D55E00,1,NA
Cissusa indiscreta,taxon,new,2023,#DD7907,1,NA
Clausicella setigera,taxon,new,2018,#F1BD19,1,NA
Clepsis clemensiana,taxon,new,2023,#DD7907,1,NA
Clepsis consimilana,taxon,new,2022,#E1870B,1,NA
Clepsis peritana,taxon,new,2023,#DD7907,1,NA
Clostera apicalis,taxon,new,2023,#DD7907,1,NA
Coelichneumon sp.,taxon,new,2022,#E1870B,1,NA
Colletes sp.,taxon,new,2022,#E1870B,1,NA
Colomerus holodisci,taxon,new,2018,#F1BD19,1,NA
Cosmia praeacuta,taxon,new,2022,#E1870B,1,NA
Cosmopepla conspicillaris,taxon,new,2021,#E5940E,1,NA
Cramptonomyia spenceri,taxon,new,2023,#DD7907,1,NA
Criorhina occidentalis,taxon,new,2023,#DD7907,1,NA
Cuterebra fontinella grisea,taxon,new,2018,#F1BD19,1,NA
Cyclophora pendulinaria,taxon,new,2018,#F1BD19,1,NA
Diarsia esurialis,taxon,new,2023,#DD7907,1,NA
Dicerca sexualis,taxon,new,2023,#DD7907,1,NA
Dicranomyia humidicola,taxon,new,2022,#E1870B,1,NA
Dicranoptycha sp.,taxon,new,2022,#E1870B,1,NA
Dictya sp.,taxon,new,2022,#E1870B,1,NA
Digrammia continuata,taxon,new,2023,#DD7907,1,NA
Digrammia neptaria,taxon,new,2023,#DD7907,1,NA
Digrammia setonana,taxon,new,2023,#DD7907,1,NA
Dioryctria abietivorella,taxon,new,2024,#D96B03,1,NA
Dioryctria sp.,taxon,new,2023,#DD7907,1,NA
Disholcaspis sp.,taxon,new,2018,#F1BD19,1,NA
Drepana arcuata,taxon,new,2021,#E5940E,1,NA
Drepana bilineata,taxon,new,2023,#DD7907,1,NA
Drepanulatrix monicaria,taxon,new,2023,#DD7907,1,NA
Drepanulatrix unicalcararia,taxon,new,2022,#E1870B,1,NA
Dryomyza sp.,taxon,new,2021,#E5940E,1,NA
Dusona sp.,taxon,new,2025,#D55E00,1,NA
Dysstroma citrata,taxon,new,2018,#F1BD19,1,NA
Dysstroma sobria,taxon,new,2023,#DD7907,1,NA
Dytiscus cordieri,taxon,new,2024,#D96B03,1,NA
Ectemnius sp.,taxon,new,2023,#DD7907,1,NA
Egira crucialis,taxon,new,2018,#F1BD19,1,NA
Egira curialis,taxon,new,2019,#EDB016,1,NA
Egira hiemalis,taxon,new,2022,#E1870B,1,NA
Egira perlubens,taxon,new,2018,#F1BD19,1,NA
Endothenia nubilana,taxon,new,2022,#E1870B,1,NA
Ennomos magnaria,taxon,new,2018,#F1BD19,1,NA
Enoclerus eximius,taxon,new,2022,#E1870B,1,NA
Epalpus signifer,taxon,new,2024,#D96B03,1,NA
Epeolus olympiellus,taxon,new,2023,#DD7907,1,NA
Ephestiodes erythrella,taxon,new,2023,#DD7907,1,NA
Ephestiodes gilvescentella,taxon,new,2023,#DD7907,1,NA
Epinotia albangulana,taxon,new,2023,#DD7907,1,NA
Epinotia johnsonana,taxon,new,2023,#DD7907,1,NA
Epinotia lomonana,taxon,new,2023,#DD7907,1,NA
Epinotia radicana,taxon,new,2023,#DD7907,1,NA
Epirrita autumnata,taxon,new,2018,#F1BD19,1,NA
Erannis vancouverensis,taxon,new,2018,#F1BD19,1,NA
Eriophyes laevis,taxon,new,2021,#E5940E,1,NA
Eristalis arbustorum,taxon,new,2021,#E5940E,1,NA
Eucopina siskiyouana,taxon,new,2023,#DD7907,1,NA
Eudonia commortalis,taxon,new,2023,#DD7907,1,NA
Eudonia echo,taxon,new,2021,#E5940E,1,NA
Eudonia rectilinea,taxon,new,2023,#DD7907,1,NA
Eudonia spenceri,taxon,new,2023,#DD7907,1,NA
Eulia ministrana,taxon,new,2023,#DD7907,1,NA
Eumerus sp.,taxon,new,2025,#D55E00,1,NA
Euphyia intermediata,taxon,new,2021,#E5940E,1,NA
Eupithecia cretaceata,taxon,new,2023,#DD7907,1,NA
Eupithecia gilvipennata,taxon,new,2023,#DD7907,1,NA
Eupithecia graefii,taxon,new,2021,#E5940E,1,NA
Eupithecia olivacea,taxon,new,2023,#DD7907,1,NA
Eupithecia ravocostaliata,taxon,new,2019,#EDB016,1,NA
Eupithecia unicolor,taxon,new,2018,#F1BD19,1,NA
Eupsilia tristigmata,taxon,new,2022,#E1870B,1,NA
Eurois occulta,taxon,new,2019,#EDB016,1,NA
Euthyatira semicircularis,taxon,new,2021,#E5940E,1,NA
Euxoa sp.,taxon,new,2023,#DD7907,1,NA
Euzophera semifuneralis,taxon,new,2023,#DD7907,1,NA
Exaireta spinigera,taxon,new,2022,#E1870B,1,NA
Falcaria bilineata,taxon,new,2023,#DD7907,1,NA
Fazia micrura,taxon,new,2022,#E1870B,1,NA
Gesneria centuriella,taxon,new,2023,#DD7907,1,NA
Gluphisia severa,taxon,new,2023,#DD7907,1,NA
Graphocephala atropunctata,taxon,new,2023,#DD7907,1,NA
Habrosyne scripta,taxon,new,2019,#EDB016,1,NA
Halesochila taylori,taxon,new,2022,#E1870B,1,NA
Halictus ligatus,taxon,new,2023,#DD7907,1,NA
Harpalus affinis,taxon,new,2022,#E1870B,1,NA
Hedya nubiferana,taxon,new,2023,#DD7907,1,NA
Hedya ochroleucana,taxon,new,2023,#DD7907,1,NA
Heleomyza sp.,taxon,new,2023,#DD7907,1,NA
Hellinsia homodactylus,taxon,new,2021,#E5940E,1,NA
Hemicrepidius sp.,taxon,new,2023,#DD7907,1,NA
Herpetogramma aquilonalis,taxon,new,2019,#EDB016,1,NA
Hesperophylax sp.,taxon,new,2022,#E1870B,1,NA
Heterotoma planicornis,taxon,new,2025,#D55E00,1,NA
Holcocera immaculella,taxon,new,2023,#DD7907,1,NA
Homoeosoma electella,taxon,new,2022,#E1870B,1,NA
Homoneura sp.,taxon,new,2022,#E1870B,1,NA
Homorthodes communis,taxon,new,2023,#DD7907,1,NA
Hydrellia sp.,taxon,new,2022,#E1870B,1,NA
Hydriomena furcata,taxon,new,2024,#D96B03,1,NA
Hydriomena renunciata,taxon,new,2023,#DD7907,1,NA
Hydriomena speciosata,taxon,new,2021,#E5940E,1,NA
Hylemya alcathoe,taxon,new,2017,#F5CB1D,1,NA
Hyles gallii,taxon,new,2023,#DD7907,1,NA
Ianassa pallida,taxon,new,2021,#E5940E,1,NA
Iridopsis emasculatum,taxon,new,2019,#EDB016,1,NA
Itoplectis conquisitor,taxon,new,2023,#DD7907,1,NA
Altica bimarginata complex,taxon,new,2017,#F5CB1D,1,NA
Acronicta radcliffei,taxon,new,2016,#F9D921,1,NA
Hyalophora euryalus,taxon,confirmed,NA,#009E73,1,NA
Apis mellifera,taxon,new,2016,#F9D921,1,NA
Bombus sitkensis,taxon,new,2016,#F9D921,1,NA
Brachypalpus alopex,taxon,new,2015,#FDE725,1,NA
Cordulia shurtleffii,taxon,new,2016,#F9D921,1,NA
Crambus pascuella,taxon,new,2016,#F9D921,1,NA
Ctenocephalides felis,taxon,new,2017,#F5CB1D,1,NA
Egira simplex,taxon,new,2021,#E5940E,1,NA
Eriophyes emarginatae,taxon,new,2015,#FDE725,1,NA
Feralia comstocki,taxon,new,2019,#EDB016,1,NA
Hylastes sp.,taxon,new,2017,#F5CB1D,1,NA
Cimbex americanus,taxon,new,2019,#EDB016,1,NA
Aceria genistae,taxon,new,2022,#E1870B,1,NA
Agonopterix canadensis,taxon,new,2024,#D96B03,1,NA
Agromyza pseudoreptans,taxon,new,2025,#D55E00,1,NA
Arctorthezia occidentalis,taxon,new,2022,#E1870B,1,NA
Astrotischeria sp.,taxon,new,2024,#D96B03,1,NA
Brachypterus urticae,taxon,new,2024,#D96B03,1,NA
Catastega sp.,taxon,new,2024,#D96B03,1,NA
Contarinia pseudotsugae,taxon,new,2025,#D55E00,1,NA
Coptodisca arbutiella,taxon,new,2024,#D96B03,1,NA
Dicyrtomina saundersi,taxon,new,2023,#DD7907,1,NA
Emmelina monodactyla,taxon,new,2022,#E1870B,1,NA
Entomobrya nivalis,taxon,new,2022,#E1870B,1,NA
Eristalinus aeneus,taxon,new,2022,#E1870B,1,NA
Hypogastrura sp.,taxon,new,2024,#D96B03,1,NA
Cordilura fuscipes,taxon,new,2019,#EDB016,1,NA
Dichelotarsus piniphilus,taxon,new,2019,#EDB016,1,NA
Agrotis vancouverensis,taxon,new,2017,#F5CB1D,1,NA
Anavitrinella pampinaria,taxon,new,2017,#F5CB1D,1,NA
Autographa californica,taxon,new,2017,#F5CB1D,1,NA
Callidium sp.,taxon,new,2017,#F5CB1D,1,NA
Dasysyrphus occidualis,taxon,new,2017,#F5CB1D,1,NA
Dichelotarsus cavicollis,taxon,new,2017,#F5CB1D,1,NA
Ectropis crepuscularia,taxon,new,2019,#EDB016,1,NA
Harmonia axyridis,taxon,new,2017,#F5CB1D,1,NA
Hydriomena manzanita,taxon,new,2019,#EDB016,1,NA
Hypena decorata,taxon,new,2017,#F5CB1D,1,NA
Hypena humuli,taxon,new,2017,#F5CB1D,1,NA
Apamea unanimis,taxon,new,2023,#DD7907,1,NA
Eupithecia rotundopuncta,taxon,new,2023,#DD7907,1,NA
Enchoria lacteata,taxon,new,2019,#EDB016,1,NA
Chalcophora angulicollis,taxon,confirmed,NA,#009E73,1,NA
Arctia caja,taxon,new,2019,#EDB016,1,NA
Araneus trifolium,taxon,new,2018,#F1BD19,1,NA
Hesperumia latipennis,taxon,new,2017,#F5CB1D,1,NA
Halictus rubicundus,taxon,new,2017,#F5CB1D,1,NA
Diastrophus kincaidii,taxon,new,2023,#DD7907,1,NA
Chinavia sp.,taxon,new,2023,#DD7907,1,NA
Halyomorpha halys,taxon,new,2022,#E1870B,1,NA
Gelis sp.,taxon,new,2023,#DD7907,1,NA
Araneus diadematus,taxon,new,2015,#FDE725,1,NA
Ancistrocerus adiabatus,taxon,new,2023,#DD7907,1,NA
Aquarius remigis,taxon,new,2017,#F5CB1D,1,NA
Brochymena affinis,taxon,new,2017,#F5CB1D,1,NA
