scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG
Grimmia pulvinata,(Hedw.) Sm,Grey-cushioned Grimmia,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Grimmia,pulvinata,,,,accepted,56117,Grimmia pulvinata,Grimmia pulvinata,NA,
Hookeria lucens,(Hedw.) Sm.,Shining Hookeria,Plantae,Bryophyta,,,Bryopsida,,,Hookeriales,,,,Hookeriaceae,,,Hookeria,lucens,,,,accepted,123710,Hookeria lucens,Hookeria lucens,NA,
Cratoneuron filicinum,(Hedw.) Spruce,fern-leaved hook-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Amblystegiaceae,,,Cratoneuron,filicinum,,,,accepted,154116,Cratoneuron filicinum,Cratoneuron filicinum,NA,
Plagiomnium cuspidatum,(Hedw.) T.J. Kop,Woodsy Thyme-moss,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Plagiomnium,cuspidatum,,,,accepted,141535,Plagiomnium cuspidatum,Plagiomnium cuspidatum,NA,
Rhizomnium punctatum,(Hedw.) T.J. Kop.,Dotted Thyme-moss,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Rhizomnium,punctatum,,,,accepted,127031,Rhizomnium punctatum,Rhizomnium punctatum,NA,
Drepanocladus aduncus,(Hedw.) Warnst.,Kneiff's hook-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Amblystegiaceae,,,Drepanocladus,aduncus,,,,accepted,154182,Drepanocladus aduncus,Drepanocladus aduncus,NA,
Rhytidiadelphus loreus,(Hedw.) Warnst.,Lanky Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Hylocomiaceae,,,Rhytidiadelphus,loreus,,,,accepted,124422,Rhytidiadelphus loreus,Rhytidiadelphus loreus,NA,
Rhytidiadelphus squarrosus,(Hedw.) Warnst.,Square Gooseneck Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Hylocomiaceae,,,Rhytidiadelphus,squarrosus,,,,accepted,123754,Rhytidiadelphus squarrosus,Rhytidiadelphus squarrosus,NA,
Climacium dendroides,(Hedw.) Web. & Mohr,Tree Climacium Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Climaciaceae,,,Climacium,dendroides,,,,accepted,123751,Climacium dendroides,Climacium dendroides,NA,
Schistostega pennata,(Hedw.) Web. & Mohr.,Luminous Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Schistostegaceae,,,Schistostega,pennata,,,,accepted,168594,Schistostega pennata,Schistostega pennata,NA,
Leptobryum pyriforme,(Hedw.) Wilson,Golden Thread-moss,Plantae,Bryophyta,,,Bryopsida,,,Splachnales,,,,Meesiaceae,,,Leptobryum,pyriforme,,,,accepted,164536,Leptobryum pyriforme,Leptobryum pyriforme,NA,
Distichium capillaceum,(Hedwig) Bruch & Schimper,Erect-fruited Iris Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Distichiaceae,,,Distichium,capillaceum,,,,accepted,161964,Distichium capillaceum,Distichium capillaceum,NA,
Diphyscium foliosum,"(Hedwig) D. Mohr,",Powder Gun Moss,Plantae,Bryophyta,,,Bryopsida,,,Diphysciales,,,,Diphysciaceae,,,Diphyscium,foliosum,,,,accepted,161936,Diphyscium foliosum,Diphyscium foliosum,NA,
Syntrichia ruralis,(Hedwig) F. Weber & D. Mohr,Star Moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,,Pottiaceae,,,Syntrichia,ruralis,,,,accepted,244075,Syntrichia ruralis,Syntrichia ruralis,NA,
Eurhynchiastrum pulchellum,(Hedwig) Ignatov & Huttunen,Elegant Beaked Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Eurhynchiastrum,pulchellum,,,,accepted,447837,Eurhynchiastrum pulchellum,Eurhynchiastrum pulchellum,NA,
Anoectangium aestivum,"(Hedwig) Mitten, J. Linn.",Summer-moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,,Pottiaceae,,,Anoectangium,aestivum,,,,accepted,158394,Anoectangium aestivum,Anoectangium aestivum,NA,
Kindbergia praelonga,"(Hedwig) Ochyra, Lindbergia",Common Feather-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Kindbergia,praelonga,,,,accepted,1122172,Kindbergia praelonga,Kindbergia praelonga,NA,
Bryoerythrophyllum recurvirostrum,(Hedwig) P. C. Chen,Red Beard-moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,,Pottiaceae,,,Bryoerythrophyllum,recurvirostrum,,,,accepted,273647,Bryoerythrophyllum recurvirostrum,Bryoerythrophyllum recurvirostrum,NA,
Dichodontium pellucidum,(Hedwig) Schimper,transparent fork-moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Aongstroemiaceae,,,Dichodontium,pellucidum,,,,accepted,161820,Dichodontium pellucidum,Dichodontium pellucidum,NA,
Leptodictyum riparium,(Hedwig) Warnstorf,Streamside Leptodictyum Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Amblystegiaceae,,,Leptodictyum,riparium,,,,accepted,164546,Leptodictyum riparium,Leptodictyum riparium,NA,
Chiloscyphus pallescens,(Hoffm.) Dumort.,Pale Liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Lophocoleineae,,,Lophocoleaceae,,,Chiloscyphus,pallescens,,,,accepted,56503,Chiloscyphus pallescens,Chiloscyphus pallescens,NA,
Pulvigera lyellii,"(Hook. & Taylor) Plášek, Sawicki & Ochyra",Lyell's Bristle-moss,Plantae,Bryophyta,,,Bryopsida,,,Orthotrichales,,,,Orthotrichaceae,,,Pulvigera,lyellii,,,,accepted,1123491,Pulvigera lyellii,Pulvigera lyellii,NA,
Tortella fragilis,(Hook. & Wils. in Drumm.) Limpr.,Fragile Twisted Moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,,Pottiaceae,,,Tortella,fragilis,,,,accepted,169800,Tortella fragilis,Tortella fragilis,NA,
Dendroalsia abietina,(Hook.) Britt,dendroalsia moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Leucodontaceae,,,Dendroalsia,abietina,,,,accepted,55340,Dendroalsia abietina,Dendroalsia abietina,NA,
Diplophyllum obtusifolium,(Hook.) Dum.,Blunt-leaved Earwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Scapaniaceae,,,Diplophyllum,obtusifolium,,,,accepted,56507,Diplophyllum obtusifolium,Diplophyllum obtusifolium,NA,
Nardia compressa,(Hook.) Gray.,Compressed Flapwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Gymnomitriaceae,,,Nardia,compressa,,,,accepted,165647,Nardia compressa,Nardia compressa,NA,
Cephaloziella turneri,(Hook.) K. Müll.,Turner's Threadwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Cephaloziellaceae,,,Cephaloziella,turneri,,,,accepted,56502,Cephaloziella turneri,Cephaloziella turneri,NA,
Claopodium crispifolium,(Hook.) Ren. & Card.,crispleaf roughmoss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Claopodium,crispifolium,,,,accepted,128661,Claopodium crispifolium,Claopodium crispifolium,NA,
Hygrobiella laxifolia,(Hook.) Spruce,Lax Notchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Hygrobiellaceae,,,Hygrobiella,laxifolia,,,,accepted,163883,Hygrobiella laxifolia,Hygrobiella laxifolia,NA,
Rhizomnium magnifolium,(Horik.) T. Kop.,Grandleaf Rhizomnium Moss,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Rhizomnium,magnifolium,,,,accepted,68067,Rhizomnium magnifolium,Rhizomnium magnifolium,NA,
Porella cordaeana,(Hub.) Moore,Cliff Scalewort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Porellales,,,,Porellaceae,,,Porella,cordaeana,,,,accepted,67839,Porella cordaeana,Porella cordaeana,NA,
Gymnocolea inflata ssp. sinflata,(Huds.) Dum.,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Anastrophyllaceae,,,Gymnocolea,inflata,,inflata,,accepted,240927,Gymnocolea inflata inflata,Gymnocolea inflata,NA,
Schljakovia kunzeana,(Huebener) Konstant. & Vilnet,Kunze's Pawwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Anastrophyllaceae,,,Schljakovia,kunzeana,,,,accepted,1020121,Schljakovia kunzeana,Schljakovia kunzeana,NA,
Scleropodium obtusifolium,(Jaeg. & Sauerb.) Kindb. ex Mac. & Kindb.,obtuseleaf scleropodium moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Scleropodium,obtusifolium,,,,accepted,123794,Scleropodium obtusifolium,Scleropodium obtusifolium,NA,
Scapania paludosa,(K. Müll.) K. Müll.,Floppy Earwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Scapaniaceae,,,Scapania,paludosa,,,,accepted,168518,Scapania paludosa,Scapania paludosa,NA,
Pohlia proligera,(Kindb. ex Breidl.) Lindb. ex Arnell,,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Pohlia,proligera,,,,accepted,167145,Pohlia proligera,Pohlia proligera,NA,
Racomitrium muticum,(Kindb. in Mac.) Frisv.,,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Racomitrium,muticum,,,,accepted,167688,Racomitrium muticum,Racomitrium muticum,NA,
Rhizomnium glabrescens,(Kindb.) T. Kop,rhizomnium moss,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Rhizomnium,glabrescens,,,,accepted,85421,Rhizomnium glabrescens,Rhizomnium glabrescens,NA,
Pseudoleskea atricha,(Kindb.in Mac & Kindb.) Kindberg,,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Leskeaceae,,,Pseudoleskea,atricha,,,,accepted,156429,Pseudoleskea atricha,Pseudoleskea atricha,NA,
Lophocolea bidentata,(L..) Dumort.,Bifid Crestwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Lophocoleineae,,,Lophocoleaceae,,,Lophocolea,bidentata,,,,accepted,83960,Lophocolea bidentata,Lophocolea bidentata,NA,
Chiloscyphus polyanthos var. polyanthos,(L.) Corda,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Lophocoleineae,,,Lophocoleaceae,,,Chiloscyphus,polyanthos,polyanthos,,,accepted,239997,Chiloscyphus polyanthos polyanthos,Chiloscyphus polyanthos,NA,
Aneura pinguis,(L.) Dum.,greasewort,Plantae,Marchantiophyta,,,Jungermanniopsida,Metzgeriidae,,Metzgeriales,,,,Aneuraceae,,,Aneura,pinguis,,,,accepted,56437,Aneura pinguis,Aneura pinguis,NA,
Anthelia julacea,(L.) Dum.,Alpine Silverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Antheliaceae,,,Anthelia,julacea,,,,accepted,158423,Anthelia julacea,Anthelia julacea,NA,
Blepharostoma trichophyllum,(L.) Dum.,Hairy Threadwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Lophocoleineae,,,Blepharostomataceae,,,Blepharostoma,trichophyllum,,,,accepted,56481,Blepharostoma trichophyllum,Blepharostoma trichophyllum,NA,
Cephalozia bicuspidata,(L.) Dum.,Two-horned Pincerwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Cephaloziaceae,,,Cephalozia,bicuspidata,,,,accepted,56489,Cephalozia bicuspidata,Cephalozia bicuspidata,NA,
Diplophyllum albicans,(L.) Dum.,White Earwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Scapaniaceae,,,Diplophyllum,albicans,,,,accepted,123963,Diplophyllum albicans,Diplophyllum albicans,NA,
Lepidozia reptans,(L.) Dum.,Creeping Fingerwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Lophocoleineae,,,Lepidoziaceae,Lepidozioideae,,Lepidozia,reptans,,,,accepted,123769,Lepidozia reptans,Lepidozia reptans,NA,
Plagiochila asplenioides,(L.) Dum.,Greater Featherwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Lophocoleineae,,,Plagiochilaceae,,,Plagiochila,asplenioides,,,,accepted,124394,Plagiochila asplenioides,Plagiochila asplenioides,NA,
Radula complanata,(L.) Dum.,Flat-leaved Scalewort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Porellales,,,,Radulaceae,,,Radula,complanata,,,,accepted,67842,Radula complanata,Radula complanata,NA,
Frullania nisquallensis,(L.) Dumort.,Hanging Millipede Liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Porellales,,,,Frullaniaceae,,,Frullania,nisquallensis,,,,accepted,123818,Frullania nisquallensis,Frullania nisquallensis,NA,
Frullania tamarisci,(L.) Dumort.,Tamarisk Scalewort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Porellales,,,,Frullaniaceae,,,Frullania,tamarisci,,,,accepted,163110,Frullania tamarisci,Frullania tamarisci,NA,
Scapania undulata,(L.) Dumort.,Water Earwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Scapaniaceae,,,Scapania,undulata,,,,accepted,123973,Scapania undulata,Scapania undulata,NA,
Riccardia multifida,(L.) Gray,Comb Liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Metzgeriidae,,Metzgeriales,,,,Aneuraceae,,,Riccardia,multifida,,,,accepted,56465,Riccardia multifida,Riccardia multifida,NA,
Conocephalum conicum,(L.) Lindb.,Great Scented Liverwort,Plantae,Marchantiophyta,,,Marchantiopsida,Marchantiidae,,Marchantiales,,,,Conocephalaceae,,,Conocephalum,conicum,,,,accepted,481941,Conocephalum conicum,Conocephalum conicum,NA,
Ptilidium ciliare,(L.) Nees,Northern Naugehyde Liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Ptilidiales,,,,Ptilidiaceae,,,Ptilidium,ciliare,,,,accepted,167557,Ptilidium ciliare,Ptilidium ciliare,NA,
Calypogeia fissa,(L.) Raddi,Common Pouchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Calypogeiaceae,,,Calypogeia,fissa,,,,accepted,56485,Calypogeia fissa,Calypogeia fissa,NA,
Porella navicularis,(Lehm. & Lindenb.) Pfeiff.,Tree Ruffle Liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Porellales,,,,Porellaceae,,,Porella,navicularis,,,,accepted,55255,Porella navicularis,Porella navicularis,NA,
Pseudobraunia californica,(Lesq.) Broth,California Pseudobraunia Moss,Plantae,Bryophyta,,,Bryopsida,,,Hedwigiales,,,,Hedwigiaceae,,,Pseudobraunia,californica,,,,accepted,156472,Pseudobraunia californica,Pseudobraunia californica,NA,
Pohlia bolanderi,(Lesq.) Broth.,,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Pohlia,bolanderi,,,,accepted,167127,Pohlia bolanderi,Pohlia bolanderi,NA,
Stereodon subimponens,(Lesqereux) Brotherus,Curly Plait Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Stereodontaceae,,,Stereodon,subimponens,,,,accepted,1123573,Stereodon subimponens,Stereodon subimponens,NA,
Imbribryum miniatum,(Lesquereux) J. R. Spence,Glossy Red Bryum Moss,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Bryaceae,,,Imbribryum,miniatum,,,,accepted,538114,Imbribryum miniatum,Imbribryum miniatum,NA,
Gymnomitrion concinnatum,(Lightf.) Corda,Braided Frostwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Gymnomitriaceae,,,Gymnomitrion,concinnatum,,,,accepted,163455,Gymnomitrion concinnatum,Gymnomitrion concinnatum,NA,
Gymnomitrion obtusum,(Lightf.) Corda,Blunt Frostwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Gymnomitriaceae,,,Gymnomitrion,obtusum,,,,accepted,163459,Gymnomitrion obtusum,Gymnomitrion obtusum,NA,
Hygrohypnum styriacum,(Limpr.) B+B105roth.,,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Amblystegiaceae,,,Hygrohypnum,styriacum,,,,accepted,163899,Hygrohypnum styriacum,Hygrohypnum styriacum,NA,
Marsupella sprucei,(Limpr.) Bernet,Spruce's Rustwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Gymnomitriaceae,,,Marsupella,sprucei,,,,accepted,403717,Marsupella sprucei,Marsupella sprucei,NA,
Nardia breidleri,(Limpr.) Lindb.,Book Flapwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Gymnomitriaceae,,,Nardia,breidleri,,,,accepted,165646,Nardia breidleri,Nardia breidleri,NA,
Anthelia juratzkana,(Limpr.) Trev.,Juratzka's Silverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Antheliaceae,,,Anthelia,juratzkana,,,,accepted,56470,Anthelia juratzkana,Anthelia juratzkana,NA,
Marsupella sparsifolia,(Lindb.) Dumort.,Rounded Rustwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Gymnomitriaceae,,,Marsupella,sparsifolia,,,,accepted,165176,Marsupella sparsifolia,Marsupella sparsifolia,NA,
Riccardia latifrons,(Lindb.) Lindb.,Bog Germanderwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Metzgeriidae,,Metzgeriales,,,,Aneuraceae,,,Riccardia,latifrons,,,,accepted,56464,Riccardia latifrons,Riccardia latifrons,NA,
Platyhypnum alpinum,(Lindb.) Loeske,,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Amblystegiaceae,,,Platyhypnum,alpinum,,,,accepted,1124086,Platyhypnum alpinum,Platyhypnum alpinum,NA,
Obtusifolium obtusum,(Lindb.) S.W. Arnell,Obtuse Notchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Scapaniaceae,,,Obtusifolium,obtusum,,,,accepted,1004040,Obtusifolium obtusum,Obtusifolium obtusum,NA,
Rhytidiadelphus subpinnatus,(Lindb.) T. Kop,Scarce Turf-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Hylocomiaceae,,,Rhytidiadelphus,subpinnatus,,,,accepted,341595,Rhytidiadelphus subpinnatus,Rhytidiadelphus subpinnatus,NA,
Lescuraea patens,(Lindberg) Kindberg,Patent Leskea Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Pseudoleskeaceae,,,Lescuraea,patens,,,,accepted,1122805,Lescuraea patens,Lescuraea patens,NA,
Marsupella aquatica,(Lindenb.) Schiffn.,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Gymnomitriaceae,,,Marsupella,aquatica,,,,accepted,1155356,Marsupella aquatica,Marsupella aquatica,NA,
Bazzania ambigua,(Lindenb.) Treb.,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Lophocoleineae,,,Lepidoziaceae,Bazzanioideae,,Bazzania,ambigua,,,,accepted,159200,Bazzania ambigua,Bazzania ambigua,NA,
Homalothecium fulgescens,(Mitt. ex C. Müll.) Lawt.,tree mat homalothecium moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Homalothecium,fulgescens,,,,accepted,123819,Homalothecium fulgescens,Homalothecium fulgescens,NA,
Calliergonella lindbergii,(Mitt.) Hedenas,Lindberg's Hypnum Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Pylaisiaceae,,,Calliergonella,lindbergii,,,,accepted,501747,Calliergonella lindbergii,Calliergonella lindbergii,NA,
Heterocladium procurrens,(Mitt.) Jaeg.,,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Lembophyllaceae,,,Heterocladium,procurrens,,,,accepted,163714,Heterocladium procurrens,Heterocladium procurrens,NA,
Oligotrichum parallelum,(Mitt.) Kindb.,Large Hair Moss,Plantae,Bryophyta,,,Polytrichopsida,,,Polytrichales,,,,Polytrichaceae,,,Oligotrichum,parallelum,,,,accepted,165834,Oligotrichum parallelum,Oligotrichum parallelum,NA,
Anastrophyllum assimile,(Mitt.) Steph.,Similar Notchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Anastrophyllaceae,,,Anastrophyllum,assimile,,,,accepted,158328,Anastrophyllum assimile,Anastrophyllum assimile,NA,
Plagiomnium insigne,(Mitt.) T. Kop.,Badge Moss,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Plagiomnium,insigne,,,,accepted,122705,Plagiomnium insigne,Plagiomnium insigne,NA,
Plagiomnium venustum,(Mitt.) T. Kop.,magnificent leafy moss,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Plagiomnium,venustum,,,,accepted,126179,Plagiomnium venustum,Plagiomnium venustum,NA,
Racomitrium varium,(Mitten) Bednarek-Ochyra & Ochyra,,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Racomitrium,varium,,,,accepted,167696,Racomitrium varium,Racomitrium varium,NA,
Lescuraea radicosa,(Mitten) Macoun & Kindberg,Dense-rooted Leske's Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Pseudoleskeaceae,,,Lescuraea,radicosa,,,,accepted,1122806,Lescuraea radicosa,Lescuraea radicosa,NA,
Ptychostomum imbricatulum,(Müll. Hal.) D. T. Holyoak & N. Pedersen,Tufted Thread-moss,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Bryaceae,,,Ptychostomum,imbricatulum,,,,accepted,1006669,Ptychostomum imbricatulum,Ptychostomum imbricatulum,NA,
Gollania turgens,(Müll.) Ando,,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Hypnaceae,,,Gollania,turgens,,,,accepted,163345,Gollania turgens,Gollania turgens,NA,
Barbilophozia sudetica,"(Nees ex Huebener) L. Soderstr., De Roo & Hedd.",Hill Notchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Anastrophyllaceae,,,Barbilophozia,sudetica,,,,accepted,988212,Barbilophozia sudetica,Barbilophozia sudetica,NA,
Scapania subalpina,(Nees.) Dum.,Northern Earwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Scapaniaceae,,,Scapania,subalpina,,,,accepted,168528,Scapania subalpina,Scapania subalpina,NA,
Harpanthus flotovianus,(Nees) Nees,Great Mountain Flapwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Harpanthaceae,,,Harpanthus,flotovianus,,,,accepted,157442,Harpanthus flotovianus,Harpanthus flotovianus,NA,
Pohlia cardotii,(R+B326enauld) brooth.,Cardot's Nodding Moss,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Pohlia,cardotii,,,,accepted,167131,Pohlia cardotii,Pohlia cardotii,NA,
Hygrohypnum bestii,(Ren. & Bryhn) Broth.,,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Amblystegiaceae,,,Hygrohypnum,bestii,,,,accepted,163886,Hygrohypnum bestii,Hygrohypnum bestii,NA,
Brotherella roellii,(Ren. & Card. in Röll) Fleisch.,Roell's Brotherella Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Sematophyllaceae,Pylaisiadelphoideae,,Brotherella,roellii,,,,accepted,159482,Brotherella roellii,Brotherella roellii,NA,
Racomitrium occidentale,(Renauld & Cardot) Renauld & Cardot,,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Racomitrium,occidentale,,,,accepted,167690,Racomitrium occidentale,Racomitrium occidentale,NA,
Atrichum tenellum,(Röhl.) Bruch & Schimp.,Slender Smoothcap,Plantae,Bryophyta,,,Polytrichopsida,,,Polytrichales,,,,Polytrichaceae,,,Atrichum,tenellum,,,,accepted,159057,Atrichum tenellum,Atrichum tenellum,NA,
Calypogeia muelleriana,(Schiffn.) Müll.Frib.,Mueller's Pouchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Calypogeiaceae,,,Calypogeia,muelleriana,,,,accepted,56487,Calypogeia muelleriana,Calypogeia muelleriana,NA,
Drepanocladus sendtneri,(Schimp. ex H.Muell.) Warnst.,,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Amblystegiaceae,,,Drepanocladus,sendtneri,,,,accepted,162087,Drepanocladus sendtneri,Drepanocladus sendtneri,NA,
Sphagnum fuscum,(Schimp.) H. Klinggr.,Brown Peatmoss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,,Sphagnaceae,,,Sphagnum,fuscum,,,,accepted,132803,Sphagnum fuscum,Sphagnum fuscum,NA,
Pohlia filum,(Schimp.) Mårt.,,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Pohlia,filum,,,,accepted,167138,Pohlia filum,Pohlia filum,NA,
Cynodontium jenneri,(Schimp.) Stirt.,Jenner's Dog-tooth,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Rhabdoweisiaceae,,,Cynodontium,jenneri,,,,accepted,161409,Cynodontium jenneri,Cynodontium jenneri,NA,
Brachytheciastrum collinum,(Schleich. ex C. Müll.) Schimp. in B.S.G.,,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Brachytheciastrum,collinum,,,,accepted,1026034,Brachytheciastrum collinum,Brachytheciastrum collinum,NA,
Racomitrium affine,(Schleich. ex Web. & Mohr) Lindb.,Lesser Fringe-moss,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Racomitrium,affine,,,,accepted,167675,Racomitrium affine,Racomitrium affine,NA,
