scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG
Coprinus comatus,(O. F. Müller) Pers.,Shaggy Mane,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Coprinaceae,,,Coprinus,comatus,,,,accepted,47392,Coprinus comatus,Coprinus comatus,NA,
Cordyceps militaris,,Scarlet Caterpillar Club,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Hypocreomycetidae,,Hypocreales,,,,Cordycipitaceae,,,Cordyceps,militaris,,,,accepted,119118,Cordyceps militaris,Cordyceps militaris,NA,
Corinectria fuckeliana,,,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Hypocreomycetidae,,Hypocreales,,,,Nectriaceae,,,Corinectria,fuckeliana,,,,accepted,1139250,Corinectria fuckeliana,Corinectria fuckeliana,NA,
Cortinarius acutus,,peaked webcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,acutus,,,,accepted,381872,Cortinarius acutus,Cortinarius acutus,NA,
Cortinarius alboviolaceus,,Silvery-violet Cort,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,alboviolaceus,,,,accepted,58677,Cortinarius alboviolaceus,Cortinarius alboviolaceus,NA,
Cortinarius caperatus,,Wrinkled Cortinarius,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,caperatus,,,,accepted,125364,Cortinarius caperatus,Cortinarius caperatus,NA,
Cortinarius cinnamomeus,(L.) Fr.,cinnamon webcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,cinnamomeus,,,,accepted,155225,Cortinarius cinnamomeus,Cortinarius cinnamomeus,NA,
Cortinarius clandestinus,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,clandestinus,,,,accepted,130041,Cortinarius clandestinus,Cortinarius clandestinus,NA,
Cortinarius croceus,(Schaeff.) Gray,saffron webcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,croceus,,,,accepted,192638,Cortinarius croceus,Cortinarius croceus,NA,
Cortinarius pinguis,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,pinguis,,,,accepted,499752,Cortinarius pinguis,Cortinarius pinguis,NA,
Cortinarius praestigiosus,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,praestigiosus,,,,accepted,1389357,Cortinarius praestigiosus,Cortinarius praestigiosus,NA,
Cortinarius rubellus,,deadly webcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,rubellus,,,,accepted,500053,Cortinarius rubellus,Cortinarius rubellus,NA,
Cortinarius seidliae,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,seidliae,,,,accepted,538437,Cortinarius seidliae,Cortinarius seidliae,NA,
Cortinarius semisanguineus,,Surprise Webcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,semisanguineus,,,,accepted,125353,Cortinarius semisanguineus,Cortinarius semisanguineus,NA,
Cortinarius smithii,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,smithii,,,,accepted,348842,Cortinarius smithii,Cortinarius smithii,NA,
Cortinarius traganus,,gassy webcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,traganus,,,,accepted,58676,Cortinarius traganus,Cortinarius traganus,NA,
Cortinarius vanduzerensis,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,vanduzerensis,,,,accepted,196528,Cortinarius vanduzerensis,Cortinarius vanduzerensis,NA,
Cortinarius violaceus,(L.) Gray,violet webcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,violaceus,,,,accepted,124344,Cortinarius violaceus,Cortinarius violaceus,NA,
Costantinella micheneri,,,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,,Morchellaceae,,,Costantinella,micheneri,,,,accepted,382016,Costantinella micheneri,Costantinella micheneri,NA,
Craterellus tubaeformis,(F. ) L Quélet,Yellowfoot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Cantharellales,,,,Hydnaceae,,,Craterellus,tubaeformis,,,,accepted,350511,Craterellus tubaeformis,Craterellus tubaeformis,NA,
Crepidotus mollis,,Peeling Oysterling,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Crepidotaceae,,,Crepidotus,mollis,,,,accepted,118283,Crepidotus mollis,Crepidotus mollis,NA,
Crepidotus variabilis,,Variable Oysterling,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Crepidotaceae,,,Crepidotus,variabilis,,,,accepted,155053,Crepidotus variabilis,Crepidotus variabilis,NA,
Crinipellis zonata,,zoned hairy parachute,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,Marasmiaceae,Crinipellieae,,Crinipellis,zonata,,,,accepted,471705,Crinipellis zonata,Crinipellis zonata,NA,
Cronartium coleosporioides,,Stalactiform Blister Rust,Fungi,Basidiomycota,Pucciniomycotina,,Pucciniomycetes,,,Pucciniales,Melampsorineae,,,Coleosporiaceae,,,Cronartium,coleosporioides,,,,accepted,334454,Cronartium coleosporioides,Cronartium coleosporioides,NA,
Cronartium harknessii,(J.P.Moore) Y.Hiratsuka,Western Gall Rust,Fungi,Basidiomycota,Pucciniomycotina,,Pucciniomycetes,,,Pucciniales,Melampsorineae,,,Coleosporiaceae,,,Cronartium,harknessii,,,,accepted,1096591,Cronartium harknessii,Cronartium harknessii,NA,
Cronartium ribicola,J.C. Fisch,white pine blister rust,Fungi,Basidiomycota,Pucciniomycotina,,Pucciniomycetes,,,Pucciniales,Melampsorineae,,,Coleosporiaceae,,,Cronartium,ribicola,,,,accepted,199391,Cronartium ribicola,Cronartium ribicola,NA,
Crucibulum laeve,(Huds.) Kambly,common bird's nest fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Nidulariaceae,,,Crucibulum,laeve,,,,accepted,120030,Crucibulum laeve,Crucibulum laeve,NA,
Cryptoporus volvatus,(Peck) Shea,Veiled Polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,Polyporaceae,,,Cryptoporus,volvatus,,,,accepted,118051,Cryptoporus volvatus,Cryptoporus volvatus,NA,
Cudonia circinans,,redleg jellybelly,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Rhytismatales,,,,Cudoniaceae,,,Cudonia,circinans,,,,accepted,183199,Cudonia circinans,Cudonia circinans,NA,
Cudonia monticola,,,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Rhytismatales,,,,Cudoniaceae,,,Cudonia,monticola,,,,accepted,217906,Cudonia monticola,Cudonia monticola,NA,
Cudoniella clavus,,spring pin,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,,Tricladiaceae,,,Cudoniella,clavus,,,,accepted,498074,Cudoniella clavus,Cudoniella clavus,NA,
Curreya pithyophila,,Nymph Leech,Fungi,Ascomycota,Pezizomycotina,,Dothideomycetes,Pleosporomycetidae,,Pleosporales,,,,Didymosphaeriaceae,,,Curreya,pithyophila,,,,accepted,1612339,Curreya pithyophila,Curreya pithyophila,NA,
Cyanosporus caesius,(Schrad.) McGinty,Blue Cheese Polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,Postiaceae,,,Cyanosporus,caesius,,,,accepted,959237,Cyanosporus caesius,Cyanosporus caesius,NA,
Cyathus striatus,(Huds.) Willd.,fluted bird's nest fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Nidulariaceae,,,Cyathus,striatus,,,,accepted,120242,Cyathus striatus,Cyathus striatus,NA,
Cylindrobasidium evolvens,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,Physalacriaceae,,,Cylindrobasidium,evolvens,,,,accepted,382077,Cylindrobasidium evolvens,Cylindrobasidium evolvens,NA,
Cylindrobasidium laeve,,tear dropper,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,Physalacriaceae,,,Cylindrobasidium,laeve,,,,accepted,382078,Cylindrobasidium laeve,Cylindrobasidium laeve,NA,
Cystoderma amianthinum,,Earthy Powdercap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Squamanitaceae,,,Cystoderma,amianthinum,,,,accepted,337956,Cystoderma amianthinum,Cystoderma amianthinum,NA,
Cystoderma aureum,(Matt.) Kühner & Romagn,Golden Cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Squamanitaceae,,,Cystoderma,aureum,,,,accepted,790781,Cystoderma aureum,Cystoderma aureum,NA,
Cystodermella cinnabarina,,cinnabar powdercap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,,,,Cystodermella,cinnabarina,,,,accepted,499719,Cystodermella cinnabarina,Cystodermella cinnabarina,NA,
Dacrymyces chrysospermus,(Bull.) Tul.,Orange Jelly Spot,Fungi,Basidiomycota,Agaricomycotina,,Dacrymycetes,,,Dacrymycetales,,,,Dacrymycetaceae,,,Dacrymyces,chrysospermus,,,,accepted,118028,Dacrymyces chrysospermus,Dacrymyces chrysospermus,NA,
Dacrymyces punctiformis,,,Fungi,Basidiomycota,Agaricomycotina,,Dacrymycetes,,,Dacrymycetales,,,,Dacrymycetaceae,,,Dacrymyces,punctiformis,,,,accepted,350601,Dacrymyces punctiformis,Dacrymyces punctiformis,NA,
Dacrymyces spathularia,(Schwein.) G. W. Martin,Fan-shaped Jelly Fungus,Fungi,Basidiomycota,Agaricomycotina,,Dacrymycetes,,,Dacrymycetales,,,,Dacrymycetaceae,,,Dacrymyces,spathularia,,,,unaccepted,1426765,Dacrymyces spathularia,Dacrymyces spathularia,NA,
Dacrymyces stillatus,Nees: Fr.,Jelly Spot Fungus,Fungi,Basidiomycota,Agaricomycotina,,Dacrymycetes,,,Dacrymycetales,,,,Dacrymycetaceae,,,,stillatus,,,,accepted,53276,Dacrymyces stillatus,Dacrymyces stillatus,NA,
Deconica horizontalis,,wood oysterling,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Deconica,horizontalis,,,,accepted,410966,Deconica horizontalis,Deconica horizontalis,NA,
Deconica montana,,mountain moss deconica,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Deconica,montana,,,,accepted,498078,Deconica montana,Deconica montana,NA,
Deconica phyllogena,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Deconica,phyllogena,,,,accepted,1094852,Deconica phyllogena,Deconica phyllogena,NA,
Dendrocollybia racemosa,,branched shanklet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,,Clitocybaceae,,,Dendrocollybia,racemosa,,,,accepted,218216,Dendrocollybia racemosa,Dendrocollybia racemosa,NA,
Dictyosporium pelagicum,,,Fungi,Ascomycota,Pezizomycotina,,Dothideomycetes,Pleosporomycetidae,,Pleosporales,,,,Dictyosporiaceae,,,Dictyosporium,pelagicum,,,,accepted,350677,Dictyosporium pelagicum,Dictyosporium pelagicum,NA,
Donadinia nigrella,,Midnight Goblet,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,,Sarcosomataceae,,,Donadinia,nigrella,,,,accepted,498075,Donadinia nigrella,Donadinia nigrella,NA,
Echinoderma asperum,,Freckled Dapperling,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Verrucosporaceae,,,Echinoderma,asperum,,,,accepted,1280949,Echinoderma asperum,Echinoderma asperum,NA,
Echinodontium tinctorium,(Ellis & Everh.) Ellis & Everh.,Indian paint fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Echinodontiaceae,,,Echinodontium,tinctorium,,,,accepted,179721,Echinodontium tinctorium,Echinodontium tinctorium,NA,
Elaphomyces granulatus,,,Fungi,Ascomycota,Pezizomycotina,,Eurotiomycetes,Eurotiomycetidae,,Eurotiales,,,,Elaphomycetaceae,,,Elaphomyces,granulatus,,,,accepted,194497,Elaphomyces granulatus,Elaphomyces granulatus,NA,
Elaphomyces muricatus,,marbled false truffle,Fungi,Ascomycota,Pezizomycotina,,Eurotiomycetes,Eurotiomycetidae,,Eurotiales,,,,Elaphomycetaceae,,,Elaphomyces,muricatus,,,,accepted,350719,Elaphomyces muricatus,Elaphomyces muricatus,NA,
Elmerina caryae,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Auriculariales,,,,Auriculariaceae,,,Elmerina,caryae,,,,accepted,341851,Elmerina caryae,Elmerina caryae,NA,
Entoloma cetratum,,honey pinkgill,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,,Entolomataceae,,,Entoloma,cetratum,,,,accepted,804447,Entoloma cetratum,Entoloma cetratum,NA,
Entoloma holoconiotum,,Little Cone Bell,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,,Entolomataceae,,,Entoloma,holoconiotum,,,,accepted,498111,Entoloma holoconiotum,Entoloma holoconiotum,NA,
Entoloma largentii,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,,Entolomataceae,,,Entoloma,largentii,,,,accepted,848698,Entoloma largentii,Entoloma largentii,NA,
Entoloma lividoalbum,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,,Entolomataceae,,,Entoloma,lividoalbum,,,,accepted,67342,Entoloma lividoalbum,Entoloma lividoalbum,NA,
Entoloma prunuloides,,mealy pinkgill,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,,Entolomataceae,,,Entoloma,prunuloides,,,,accepted,504702,Entoloma prunuloides,Entoloma prunuloides,NA,
Entoloma sericeum,,Silky Pinkgill,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,,Entolomataceae,,,Entoloma,sericeum,,,,accepted,350740,Entoloma sericeum,Entoloma sericeum,NA,
Entoloma serrulatum,,Blue Edge Pinkgill,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,,Entolomataceae,,,Entoloma,serrulatum,,,,accepted,418614,Entoloma serrulatum,Entoloma serrulatum,NA,
Erysiphe penicillata,,,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,,Erysiphaceae,,Erysipheae,Erysiphe,penicillata,,,,accepted,958565,Erysiphe penicillata,Erysiphe penicillata,NA,
Euopsis granatina,(Sommerf.) Nyl.,Lesser Rockbud Lichen,Fungi,Ascomycota,Pezizomycotina,,,,,,,,,Harpidiaceae,,,Euopsis,granatina,,,,accepted,219764,Euopsis granatina,Euopsis granatina,NA,
Exidia candida,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Auriculariales,,,,Auriculariaceae,,,Exidia,candida,,,,accepted,994298,Exidia candida,Exidia candida,NA,
Exidia recisa,,amber jelly fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Auriculariales,,,,Auriculariaceae,,,Exidia,recisa,,,,accepted,129027,Exidia recisa,Exidia recisa,NA,
Exidiopsis effusa,Bref.,Hair Ice,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Auriculariales,,,,Auriculariaceae,,,Exidiopsis,effusa,,,,accepted,518289,Exidiopsis effusa,Exidiopsis effusa,NA,
Exobasidium burtii,,,Fungi,Basidiomycota,Ustilaginomycotina,,Exobasidiomycetes,,,Exobasidiales,,,,Exobasidiaceae,,,Exobasidium,burtii,,,,accepted,926011,Exobasidium burtii,Exobasidium burtii,NA,
Exobasidium cassiopes,Peck,,Fungi,Basidiomycota,Ustilaginomycotina,,Exobasidiomycetes,,,Exobasidiales,,,,Exobasidiaceae,,,Exobasidium,cassiopes,,,,accepted,555285,Exobasidium cassiopes,Exobasidium cassiopes,NA,
Exobasidium cordilleranum,,,Fungi,Basidiomycota,Ustilaginomycotina,,Exobasidiomycetes,,,Exobasidiales,,,,Exobasidiaceae,,,Exobasidium,cordilleranum,,,,accepted,1399321,Exobasidium cordilleranum,Exobasidium cordilleranum,NA,
Exobasidium phyllodoces,,,Fungi,Basidiomycota,Ustilaginomycotina,,Exobasidiomycetes,,,Exobasidiales,,,,Exobasidiaceae,,,Exobasidium,phyllodoces,,,,accepted,1127343,Exobasidium phyllodoces,Exobasidium phyllodoces,NA,
Exobasidium vaccinii,,Lingonberry Gall,Fungi,Basidiomycota,Ustilaginomycotina,,Exobasidiomycetes,,,Exobasidiales,,,,Exobasidiaceae,,,Exobasidium,vaccinii,,,,accepted,130020,Exobasidium vaccinii,Exobasidium vaccinii,NA,
Flammulina velutipes,(Curtis) Singer,Velvet Foot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,Physalacriaceae,,,Flammulina,velutipes,,,,accepted,67594,Flammulina velutipes,Flammulina velutipes,NA,
Fomes fomentarius,(L.) Fr.,Hoof Fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,Polyporaceae,,,Fomes,fomentarius,,,,accepted,127510,Fomes fomentarius,Fomes fomentarius,NA,
Fomitiporia punctata,,Elbowpatch Crust,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,,Hymenochaetaceae,,,Fomitiporia,punctata,,,,accepted,519073,Fomitiporia punctata,Fomitiporia punctata,NA,
Fomitopsis betulina,"(Bull.) B.K.Cui, M.L.Han & Y.C.Dai",birch polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,Fomitopsidaceae,,,Fomitopsis,betulina,,,,accepted,775410,Fomitopsis betulina,Fomitopsis betulina,NA,
Fomitopsis cajanderi,"(P. Karst.) B.K. Cui, M.L. Han & Y.C. Dai",Rosy Conk,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,Fomitopsidaceae,,,Fomitopsis,cajanderi,,,,unaccepted,1537057,Fomitopsis cajanderi,Fomitopsis cajanderi,NA,
Fomitopsis mounceae,Haight & Nakasone,Northern Red Belt,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,Fomitopsidaceae,,,Fomitopsis,mounceae,,,,accepted,877361,Fomitopsis mounceae,Fomitopsis mounceae,NA,
Fomitopsis ochracea,Ryvarden & Stokland,Ochre-banded Conk,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,Fomitopsidaceae,,,Fomitopsis,ochracea,,,,accepted,495903,Fomitopsis ochracea,Fomitopsis ochracea,NA,
Galerina marginata,,Funeral Bell,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Galerina,marginata,,,,accepted,154735,Galerina marginata,Galerina marginata,NA,
Galerina semilanceata,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Galerina,semilanceata,,,,accepted,499815,Galerina semilanceata,Galerina semilanceata,NA,
Galerina venenata,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Galerina,venenata,,,,accepted,1529941,Galerina venenata,Galerina venenata,NA,
Ganoderma applanatum,(Pers.) Pat.,artist's bracket,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,Polyporaceae,,,Ganoderma,applanatum,,,,accepted,48473,Ganoderma applanatum,Ganoderma applanatum,NA,
Ganoderma brownii,(Murrill) Gilb.,Artist's Conk,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,Polyporaceae,,,Ganoderma,brownii,,,,accepted,348812,Ganoderma brownii,Ganoderma brownii,NA,
Ganoderma oregonense,Murrill,West Coast Reishi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,Polyporaceae,,,Ganoderma,oregonense,,,,accepted,118062,Ganoderma oregonense,Ganoderma oregonense,NA,
Gastroboletus ruber,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,,Boletaceae,,,Gastroboletus,ruber,,,,accepted,220296,Gastroboletus ruber,Gastroboletus ruber,NA,
Geastrum saccatum,,rounded earthstar,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Geastrales,,,,Geastraceae,,,Geastrum,saccatum,,,,accepted,63557,Geastrum saccatum,Geastrum saccatum,NA,
Geastrum triplex,,Collared Earthstar,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Geastrales,,,,Geastraceae,,,Geastrum,triplex,,,,accepted,63076,Geastrum triplex,Geastrum triplex,NA,
Geoglossum nigritum,,,Fungi,Ascomycota,Pezizomycotina,,Lichinomycetes,,,Geoglossales,,,,Geoglossaceae,,,Geoglossum,nigritum,,,,accepted,194559,Geoglossum nigritum,Geoglossum nigritum,NA,
Geoglossum umbratile,,plain earthtongue,Fungi,Ascomycota,Pezizomycotina,,Lichinomycetes,,,Geoglossales,,,,Geoglossaceae,,,Geoglossum,umbratile,,,,accepted,350847,Geoglossum umbratile,Geoglossum umbratile,NA,
Geopyxis carbonaria,,Stalked Bonfire Cup,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,,Tarzettaceae,,,Geopyxis,carbonaria,,,,accepted,117995,Geopyxis carbonaria,Geopyxis carbonaria,NA,
Gerronema atrialbum,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,Porotheleaceae,,,Gerronema,atrialbum,,,,accepted,936612,Gerronema atrialbum,Gerronema atrialbum,NA,
Gliophorus laetus,,Heath Waxcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,,Hygrophoraceae,Hygrocyboideae,Humidicuteae,Gliophorus,laetus,,,,accepted,524919,Gliophorus laetus,Gliophorus laetus,NA,
Gliophorus psittacinus,(Schaeff.) Herink,Parrot Mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,,Hygrophoraceae,Hygrocyboideae,Humidicuteae,Gliophorus,psittacinus,,,,accepted,348711,Gliophorus psittacinus,Gliophorus psittacinus,NA,
Gloeophyllum sepiarium,(Wulfen) P. Karst,Conifer Mazegill,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Gloeophyllales,,,,Gloeophyllaceae,,,Gloeophyllum,sepiarium,,,,accepted,67338,Gloeophyllum sepiarium,Gloeophyllum sepiarium,NA,
Gloeoporus dichrous,(Fr.) Bres.,bicoloured bracket,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,Irpicaceae,,,Gloeoporus,dichrous,,,,accepted,202418,Gloeoporus dichrous,Gloeoporus dichrous,NA,
Gomphidius glutinosus,,Slimy Spike,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,,Gomphidiaceae,,,Gomphidius,glutinosus,,,,accepted,48424,Gomphidius glutinosus,Gomphidius glutinosus,NA,
Gomphidius oregonensis,,Blackening Slime Spike,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,,Gomphidiaceae,,,Gomphidius,oregonensis,,,,accepted,64097,Gomphidius oregonensis,Gomphidius oregonensis,NA,
Gomphidius subroseus,Kauffman,Rosy Slime Spike,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,,Gomphidiaceae,,,Gomphidius,subroseus,,,,accepted,48428,Gomphidius subroseus,Gomphidius subroseus,NA,
Gomphus clavatus,,pig's ears,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Gomphales,,,,Gomphaceae,,,Gomphus,clavatus,,,,accepted,54121,Gomphus clavatus,Gomphus clavatus,NA,
Guepinia helvelloides,(DC.) Fr.,Apricot Jelly,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Auriculariales,,,,,,,Guepinia,helvelloides,,,,accepted,348814,Guepinia helvelloides,Guepinia helvelloides,NA,
Guepiniopsis alpina,(Tracy & Earle) Brasf.,alpine jelly cone,Fungi,Basidiomycota,Agaricomycotina,,Dacrymycetes,,,Dacrymycetales,,,,Dacrymycetaceae,,,Guepiniopsis,alpina,,,,accepted,118032,Guepiniopsis alpina,Guepiniopsis alpina,NA,
Guepiniopsis buccina,(Pers.) L.L. Kenn.,Trumpet Jelly Cup,Fungi,Basidiomycota,Agaricomycotina,,Dacrymycetes,,,Dacrymycetales,,,,Dacrymycetaceae,,,Guepiniopsis,buccina,,,,accepted,350910,Guepiniopsis buccina,Guepiniopsis buccina,NA,
Gymnopilus aeruginosus,,Magic blue gym,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Gymnopilus,aeruginosus,,,,accepted,336814,Gymnopilus aeruginosus,Gymnopilus aeruginosus,NA,
