scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG
Gowardia nigricans,"(Ach.) P. Halonen, L. Myllys, S. Velmala, & H. Hyvarinen",Gray Witch's Hair,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Gowardia,nigricans,,,,accepted,462985,Gowardia nigricans,Gowardia nigricans,NA,
Graphis scripta,(L.) Ach.,Common Script Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Ostropales,,,,Graphidaceae,,,Graphis,scripta,,,,accepted,117987,Graphis scripta,Graphis scripta,NA,
Gyalideopsis piceicola,W.J. Noble & V?zda,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Ostropales,,,,Gomphillaceae,,,Gyalideopsis,piceicola,,,,accepted,220709,Gyalideopsis piceicola,Gyalideopsis piceicola,NA,
Halokirschsteiniothelia maritima,(Linder) Boonmee & K. D. Hyde,,Fungi,Ascomycota,Pezizomycotina,,Dothideomycetes,Pleosporomycetidae,,Mytilinidiales,,,,Mytilinidiaceae,,,Halokirschsteiniothelia,maritima,,,,accepted,1362443,Halokirschsteiniothelia maritima,Halokirschsteiniothelia maritima,NA,
Hydropunctaria maura,(Wahlenb.) Keller,Wart Lichen,Fungi,Ascomycota,Pezizomycotina,,Eurotiomycetes,Chaetothyriomycetidae,,Verrucariales,,,,Verrucariaceae,,,Hydropunctaria,maura,,,,accepted,197141,Hydropunctaria maura,Hydropunctaria maura,NA,
Hypogymnia apinnata,Goward & McCune,Beaded Tube Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Hypogymnia,apinnata,,,,accepted,222045,Hypogymnia apinnata,Hypogymnia apinnata,NA,
Hypogymnia duplicata,(Ach.) Rass.,Ticker-tape Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Hypogymnia,duplicata,,,,accepted,222047,Hypogymnia duplicata,Hypogymnia duplicata,NA,
Hypogymnia enteromorpha,(Ach.) Nyl.,Budding Tube Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Hypogymnia,enteromorpha,,,,accepted,222048,Hypogymnia enteromorpha,Hypogymnia enteromorpha,NA,
Hypogymnia imshaugii,krog,Imshaug's Tube Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Hypogymnia,imshaugii,,,,accepted,179042,Hypogymnia imshaugii,Hypogymnia imshaugii,NA,
Hypogymnia inactiva,(Krog) Ohlsson,Mottled Tube Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Hypogymnia,inactiva,,,,accepted,126597,Hypogymnia inactiva,Hypogymnia inactiva,NA,
Hypogymnia metaphysodes,(Asah.) Rass.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Hypogymnia,metaphysodes,,,,accepted,183201,Hypogymnia metaphysodes,Hypogymnia metaphysodes,NA,
Hypogymnia occidentalis,L. Pike,Lattice Tube Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Hypogymnia,occidentalis,,,,accepted,222055,Hypogymnia occidentalis,Hypogymnia occidentalis,NA,
Hypogymnia physodes,(l.) Nyl.,Hooded Tube Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Hypogymnia,physodes,,,,accepted,117971,Hypogymnia physodes,Hypogymnia physodes,NA,
Hypogymnia rugosa,(G. Merr.) L. Pike,Wrinkled Tube Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Hypogymnia,rugosa,,,,accepted,179858,Hypogymnia rugosa,Hypogymnia rugosa,NA,
Hypogymnia tubulosa,(Schaer.) Hav.,Powder-headed Tube Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Hypogymnia,tubulosa,,,,accepted,179720,Hypogymnia tubulosa,Hypogymnia tubulosa,NA,
Hypotrachyna sinuosa,(Sm.) Hale,Green Loop Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Hypotrachyna,sinuosa,,,,accepted,179724,Hypotrachyna sinuosa,Hypotrachyna sinuosa,NA,
Icmadophila ericetorum,(L.) Zahlbr.,Candy Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Icmadophilaceae,,,Icmadophila,ericetorum,,,,accepted,119695,Icmadophila ericetorum,Icmadophila ericetorum,NA,
Imshaugia aleurites,(Ach.) S.L.F. Meyer,Salted Starburst Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Imshaugia,aleurites,,,,accepted,182705,Imshaugia aleurites,Imshaugia aleurites,NA,
Ionaspis sp.,,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Hymeneliales,,,,Hymeneliaceae,,,Ionaspis,,,,,accepted,175708,Ionaspis,Ionaspis,NA,
Japewia subaurifera,Muhr & T�nsberg,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Ramalinaceae,,,Japewia,subaurifera,,,,accepted,222463,Japewia subaurifera,Japewia subaurifera,NA,
Japewia tornoensis,(Nyl.) T�nsberg,Hidden Dot Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Ramalinaceae,,,Japewia,tornoensis,,,,accepted,222464,Japewia tornoensis,Japewia tornoensis,NA,
Kaernefeltia merrillii,(Du Rietz) Thell & Goward,Flattened thornbush lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Kaernefeltia,merrillii,,,,accepted,154203,Kaernefeltia merrillii,Kaernefeltia merrillii,NA,
Lecanora farinaria,Borrer,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Lecanoraceae,,,Lecanora,farinaria,,,,accepted,222861,Lecanora farinaria,Lecanora farinaria,NA,
Lecanora pulicaris,(Pers.) Ach.,Common Rim Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Lecanoraceae,,,Lecanora,pulicaris,,,,accepted,222931,Lecanora pulicaris,Lecanora pulicaris,NA,
Lecanora stanislai,"Guzow-Krzem., Łubek, Malíček & Kukwa",,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Lecanoraceae,,,Lecanora,stanislai,,,,accepted,1458462,Lecanora stanislai,Lecanora stanislai,NA,
Lecanora xylophila,(Ach.) Nyl.,Driftwood Rim-lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Lecanoraceae,,,Lecanora,xylophila,,,,accepted,117966,Lecanora xylophila,Lecanora xylophila,NA,
Lecidea atrobrunnea,(Ramond ex Lam. & DC.) Schaer.,Brown Tile Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecideales,,,,Lecideaceae,,,Lecidea,atrobrunnea,,,,accepted,209793,Lecidea atrobrunnea,Lecidea atrobrunnea,NA,
Lecidella euphorea,(Flörke) Hertel,Bark Disk Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Lecanoraceae,,,Lecidella,euphorea,,,,accepted,182622,Lecidella euphorea,Lecidella euphorea,NA,
Lepra amara,(Ach.) Hafellner,bitter wart lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Pertusariaceae,,,Lepra,amara,,,,accepted,630835,Lepra amara,Lepra amara,NA,
Lepra ophthalmiza,(Nyl.) Nyl.,Ragged Wart Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Pertusariaceae,,,Lepra,ophthalmiza,,,,accepted,630830,Lepra ophthalmiza,Lepra ophthalmiza,NA,
Lepraria albicans,Th. Fr.,White Dust Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Lepraria,albicans,,,,accepted,463334,Lepraria albicans,Lepraria albicans,NA,
Lepraria caesioalba,(B. de Lesd.) J.R. Laundon,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Lepraria,caesioalba,,,,accepted,1404130,Lepraria caesioalba,Lepraria caesioalba,NA,
Lepraria finkii,(B. de Lesd.) R.C. Harris,Fluffy Dust Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Lepraria,finkii,,,,accepted,463344,Lepraria finkii,Lepraria finkii,NA,
Lepraria jackii,Tønsberg,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Lepraria,jackii,,,,accepted,463350,Lepraria jackii,Lepraria jackii,NA,
Lepraria lobificans,Nyl.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Lepraria,lobificans,,,,accepted,534751,Lepraria lobificans,Lepraria lobificans,NA,
Lepraria membranacea,(Dicks.) Vain.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Lepraria,membranacea,,,,accepted,345365,Lepraria membranacea,Lepraria membranacea,NA,
Lepraria neglecta,(B. de Lesd.) Tretiach & Baruffo,Zoned Dust Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Lepraria,neglecta,,,,accepted,182465,Lepraria neglecta,Lepraria neglecta,NA,
Lepraria pacifica,Lendemer,Pacific Dust Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Lepraria,pacifica,,,,accepted,345911,Lepraria pacifica,Lepraria pacifica,NA,
Lepraria torii,P�rez-Ort. & T. Sprib.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Lepraria,torii,,,,accepted,463358,Lepraria torii,Lepraria torii,NA,
Letharia columbiana,(Nutt.) J.W. Thomson,Brown-eyed Wolf Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Letharia,columbiana,,,,accepted,54608,Letharia columbiana,Letharia columbiana,NA,
Letharia lupina,"Altermann, Leavitt & Goward",,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Letharia,lupina,,,,accepted,532121,Letharia lupina,Letharia lupina,NA,
Letharia vulpina,(L.) Hue,wolf lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Letharia,vulpina,,,,accepted,54613,Letharia vulpina,Letharia vulpina,NA,
Lichenomphalia ericetorum,"(L.) Redhead, Lutzoni, Moncalvo & Vilgalys",Lichen Agaric,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,,Hygrophoraceae,Lichenomphalioideae,Lichenomphalieae,Lichenomphalia,ericetorum,,,,unaccepted,1497645,Lichenomphalia ericetorum,Lichenomphalia ericetorum,NA,
Lobaria anomala,Brodo & Ahti,Netted Specklebelly,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Lobariaceae,,,Lobaria,anomala,,,,accepted,463448,Lobaria anomala,Lobaria anomala,NA,
Lobaria linita,(Ach.) Rabenh.,Cabbage Lung Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Lobariaceae,,,Lobaria,linita,,,,accepted,224041,Lobaria linita,Lobaria linita,NA,
Lobaria oregana,(Tuck.) Müll.Arg.,Lettuce Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Lobariaceae,,,Lobaria,oregana,,,,accepted,55538,Lobaria oregana,Lobaria oregana,NA,
Lobaria pulmonaria,(L.) Hoffm.,Tree Lungwort,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Lobariaceae,,,Lobaria,pulmonaria,,,,accepted,48711,Lobaria pulmonaria,Lobaria pulmonaria,NA,
Lopadium pezizoideum,(Ach.) K�rb.,Moss Urn Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecideales,,,,Lopadiaceae,,,Lopadium,pezizoideum,,,,accepted,224116,Lopadium pezizoideum,Lopadium pezizoideum,NA,
Massalongia carnosa,(Dickson) Körb.,Rockmoss Rosette Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Massalongiaceae,,,Massalongia,carnosa,,,,accepted,224470,Massalongia carnosa,Massalongia carnosa,NA,
Melanelia hepatizon,(Ach.) Thell,Rimmed Camouflage Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Melanelia,hepatizon,,,,accepted,224572,Melanelia hepatizon,Melanelia hepatizon,NA,
Melanelixia fuliginosa,"(Fr. ex Duby) O. Blanco, A. Crespo, Divakar, Essl., D. Hawksw.",Shiny Camouflage Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Melanelixia,fuliginosa,,,,accepted,345339,Melanelixia fuliginosa,Melanelixia fuliginosa,NA,
Melanelixia subaurifera,(Nyl.) O. Blanco et al.,Abraded Camouflage Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Melanelixia,subaurifera,,,,accepted,194686,Melanelixia subaurifera,Melanelixia subaurifera,NA,
Melanohalea exasperatula,"(Nyl.) O. Blanco, A. Crespo, Divakar, Essl., D. Hawksw. & Lumbsch.",Lustrous Camouflage Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Melanohalea,exasperatula,,,,accepted,463485,Melanohalea exasperatula,Melanohalea exasperatula,NA,
Melanohalea multispora,(A. Schneider) Essl.,Many-spored Camouflage Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Melanohalea,multispora,,,,accepted,463488,Melanohalea multispora,Melanohalea multispora,NA,
Menegazzia subsimilis,(H. Magn.) R. Sant.,Tree Flute Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Menegazzia,subsimilis,,,,accepted,194700,Menegazzia subsimilis,Menegazzia subsimilis,NA,
Menegazzia terebrata,(Hoffm.) A. Massal.,Port-hole Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Menegazzia,terebrata,,,,accepted,123677,Menegazzia terebrata,Menegazzia terebrata,NA,
Microthyrium macrosporum,Speg.,,Fungi,Ascomycota,Pezizomycotina,,Dothideomycetes,,,Microthyriales,,,,Microthyriaceae,,,Microthyrium,macrosporum,,,,accepted,1421860,Microthyrium macrosporum,Microthyrium macrosporum,NA,
Montanelia disjuncta,(Erichsen) Essl.,Mealy Camouflage Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Montanelia,disjuncta,,,,unaccepted,463541,Montanelia disjuncta,Montanelia disjuncta,NA,
Montanelia panniformis,(Nyl.) Essl.,Shingled Camouflage Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Montanelia,panniformis,,,,unaccepted,463542,Montanelia panniformis,Montanelia panniformis,NA,
Multiclavula mucida,(Fr.) R. Petersen,White green-algae coral,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Cantharellales,,,,Hydnaceae,,,Multiclavula,mucida,,,,accepted,205261,Multiclavula mucida,Multiclavula mucida,NA,
Mycobilimbia berengeriana,(A. Massal.) Nyl.,Berenger's mycobilimbia lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecideales,,,,Lecideaceae,,,Mycobilimbia,berengeriana,,,,accepted,225328,Mycobilimbia berengeriana,Mycobilimbia berengeriana,NA,
Mycoblastus affinis,(Schaer.) Schauer,White Heart Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Tephromelataceae,,,Mycoblastus,affinis,,,,accepted,182698,Mycoblastus affinis,Mycoblastus affinis,NA,
Mycoblastus sanguinarius,(L.) Norman,Bloody-heart Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Tephromelataceae,,,Mycoblastus,sanguinarius,,,,accepted,127123,Mycoblastus sanguinarius,Mycoblastus sanguinarius,NA,
Mycocalicium subtile,(Pers.) Szatala,Snag Pin,Fungi,Ascomycota,Pezizomycotina,,Eurotiomycetes,Mycocaliciomycetidae,,Mycocaliciales,,,,Sphinctrinaceae,,,Mycocalicium,subtile,,,,accepted,225347,Mycocalicium subtile,Mycocalicium subtile,NA,
Myochroidea leprosula,"(Arnold) Printzen, T. Sprib. & T�nsberg",,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,,,,Myochroidea,leprosula,,,,accepted,463569,Myochroidea leprosula,Myochroidea leprosula,NA,
Nephroma arcticum,(l.) torss.,Arctic Kidney Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Nephromataceae,,,Nephroma,arcticum,,,,accepted,225797,Nephroma arcticum,Nephroma arcticum,NA,
Nephroma laevigatum,Ach.,Mustard Kidney Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Nephromataceae,,,Nephroma,laevigatum,,,,accepted,117847,Nephroma laevigatum,Nephroma laevigatum,NA,
Nephroma parile,(Ach.) Ach.,Powdery Kidney Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Nephromataceae,,,Nephroma,parile,,,,accepted,182501,Nephroma parile,Nephroma parile,NA,
Nephroma resupinatum,(L.) Ach.,Pimpled Kidney Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Nephromataceae,,,Nephroma,resupinatum,,,,accepted,203975,Nephroma resupinatum,Nephroma resupinatum,NA,
Nodobryoria abbreviata,(Müll. Arg.),Tufted Foxtail Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Nodobryoria,abbreviata,,,,accepted,225979,Nodobryoria abbreviata,Nodobryoria abbreviata,NA,
Nodobryoria oregana,(Tuck. ex Willey) Brodo & D. Hawksw.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Nodobryoria,oregana,,,,accepted,225980,Nodobryoria oregana,Nodobryoria oregana,NA,
Normandina pulchella,(Borrer) Nyl.,Elf Ears lichen,Fungi,Ascomycota,Pezizomycotina,,Eurotiomycetes,Chaetothyriomycetidae,,Verrucariales,,,,Verrucariaceae,,,Normandina,pulchella,,,,accepted,117861,Normandina pulchella,Normandina pulchella,NA,
Notoparmelia kerguelensis,(Nyl.) Hale,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Notoparmelia,kerguelensis,,,,accepted,993235,Notoparmelia kerguelensis,Notoparmelia kerguelensis,NA,
Ochrolechia androgyna,(Hoffm.) Arnold,Powdery Saucer Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Ochrolechiaceae,,,Ochrolechia,androgyna,,,,accepted,203835,Ochrolechia androgyna,Ochrolechia androgyna,NA,
Ochrolechia farinacea,Howard,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Ochrolechiaceae,,,Ochrolechia,farinacea,,,,accepted,226111,Ochrolechia farinacea,Ochrolechia farinacea,NA,
Ochrolechia laevigata,(R�s�nen) Verseghy ex Kukwa,Smooth Saucer Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Ochrolechiaceae,,,Ochrolechia,laevigata,,,,accepted,179755,Ochrolechia laevigata,Ochrolechia laevigata,NA,
Ochrolechia oregonensis,H. Magn.,Double-Rimmed Saucer Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Ochrolechiaceae,,,Ochrolechia,oregonensis,,,,accepted,124442,Ochrolechia oregonensis,Ochrolechia oregonensis,NA,
Ochrolechia pallescens,(L.) K�rb.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Ochrolechiaceae,,,Ochrolechia,pallescens,,,,accepted,404238,Ochrolechia pallescens,Ochrolechia pallescens,NA,
Ochrolechia subpallescens,Vers.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Ochrolechiaceae,,,Ochrolechia,subpallescens,,,,accepted,117862,Ochrolechia subpallescens,Ochrolechia subpallescens,NA,
Pannaria sp.,Del. ex Bory,Shingle Lichens,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Pannariaceae,,,Pannaria,,,,,accepted,69214,Pannaria,Pannaria,NA,
Parmelia hygrophila,Goward & Ahti,Western Shield Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Parmelia,hygrophila,,,,accepted,194661,Parmelia hygrophila,Parmelia hygrophila,NA,
Parmelia pseudosulcata,Gyelnik,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Parmelia,pseudosulcata,,,,accepted,227218,Parmelia pseudosulcata,Parmelia pseudosulcata,NA,
Parmelia saxatilis,(l.) Ach.,Salted Shield Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Parmelia,saxatilis,,,,accepted,117860,Parmelia saxatilis,Parmelia saxatilis,NA,
Parmelia sulcata,Taylor,Netted shield lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Parmelia,sulcata,,,,accepted,54734,Parmelia sulcata,Parmelia sulcata,NA,
Parmeliella thriptophylla,(Ach.) Müll. Arg.,black-bordered shingle lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Pannariaceae,,,Parmeliella,thriptophylla,,,,unaccepted,1347949,Parmeliella thriptophylla,Parmeliella thriptophylla,NA,
Parmeliopsis ambigua,(Wulfen) Nyl.,Green Starburst Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Parmeliopsis,ambigua,,,,accepted,182652,Parmeliopsis ambigua,Parmeliopsis ambigua,NA,
Parmeliopsis hyperopta,(ach.) arnold,Gray Starburst Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Parmeliopsis,hyperopta,,,,accepted,154564,Parmeliopsis hyperopta,Parmeliopsis hyperopta,NA,
Parmotrema arnoldii,(du rietz) hale,Arnold's Parmotrema Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Parmotrema,arnoldii,,,,accepted,123349,Parmotrema arnoldii,Parmotrema arnoldii,NA,
Peltigera aphthosa,(L.) Willd.,freckled pelt lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,aphthosa,,,,accepted,119675,Peltigera aphthosa,Peltigera aphthosa,NA,
Peltigera britannica,Gyelnik) Holt.-Hartw. & Tonsb,flaky freckle pelt lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,britannica,,,,accepted,119677,Peltigera britannica,Peltigera britannica,NA,
Peltigera canina,(L.) Willd.,dog pelt lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,canina,,,,accepted,180500,Peltigera canina,Peltigera canina,NA,
Peltigera chionophila,Goward & Goffinet.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,chionophila,,,,accepted,227384,Peltigera chionophila,Peltigera chionophila,NA,
