scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG
Claytonia perfoliata ssp. intermontana,(Donn ex Willdenow) John M. Miller & K. L. Chambers,miner’s lettuce,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Claytonia,perfoliata,,intermontana,,accepted,53001,Claytonia perfoliata intermontana,Claytonia perfoliata intermontana,NA,
Claytonia perfoliata ssp. perfoliata,Donn ex Willd.,miner’s lettuce,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Claytonia,perfoliata,,perfoliata,,accepted,53002,Claytonia perfoliata perfoliata,Claytonia perfoliata perfoliata,NA,
Claytonia rubra,(Howell) Tidest.,Redstem Springbeauty,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Claytonia,rubra,,,,accepted,64184,Claytonia rubra,Claytonia rubra,NA,
Claytonia sibirica,L.,Candy Flower,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Claytonia,sibirica,,,,accepted,55767,Claytonia sibirica,Claytonia sibirica,NA,
Claytonia washingtoniana,(Suksd.) Suksd.,Washington Springbeauty,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Claytonia,washingtoniana,,,,accepted,76392,Claytonia washingtoniana,Claytonia washingtoniana,NA,
Clematis vitalba,L.,Old man's beard,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Anemoneae,Clematis,vitalba,,,,accepted,160697,Clematis vitalba,Clematis vitalba,NA,
Clinopodium douglasii,(Benth.) Kuntze,yerba buena,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Lamiaceae,Nepetoideae,Mentheae,Clinopodium,douglasii,,,,unaccepted,53203,Clinopodium douglasii,Clinopodium douglasii,NA,
Clintonia uniflora,(Menzies ex Schult. & Schult. f.) Kunth,Bride's Bonnet,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,,Liliaceae,Lilioideae,Medeoleae,Clintonia,uniflora,,,,accepted,76401,Clintonia uniflora,Clintonia uniflora,NA,
Collinsia grandiflora,Lindl.,Giant Blue-eyed Mary,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Cheloneae,Collinsia,grandiflora,,,,accepted,76409,Collinsia grandiflora,Collinsia grandiflora,NA,
Collinsia parviflora,Lindl.,small-flowered blue-eyed mary,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Cheloneae,Collinsia,parviflora,,,,accepted,59013,Collinsia parviflora,Collinsia parviflora,NA,
Collomia grandiflora,Douglas ex Lindl.,grand collomia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Polemoniaceae,,,Collomia,grandiflora,,,,accepted,61871,Collomia grandiflora,Collomia grandiflora,NA,
Collomia heterophylla,Douglas ex Hook.,variableleaf collomia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Polemoniaceae,,,Collomia,heterophylla,,,,accepted,52996,Collomia heterophylla,Collomia heterophylla,NA,
Comarum palustre,L.,marsh cinquefoil,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Comarum,palustre,,,,accepted,62213,Comarum palustre,Comarum palustre,NA,
Conioselinum gmelinii,(Cham. & Schltdl.) Steud.,Western Hemlock-parsley,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Apioideae,,Conioselinum,gmelinii,,,,accepted,160830,Conioselinum gmelinii,Conioselinum gmelinii,NA,
Consolida sp.,L.,Eurasian Larkspurs,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Delphinieae,Delphinium,,,,,accepted,1445398,Consolida,Consolida,NA,!
Convallaria majalis,L.,European lily of the valley,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Nolinoideae,Convallarieae,Convallaria,majalis,,,,accepted,48206,Convallaria majalis,Convallaria majalis,NA,
Coptis aspleniifolia,Salisb.,Spleenwortleaf Goldthread,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Coptidoideae,,Coptis,aspleniifolia,,,,accepted,160861,Coptis aspleniifolia,Coptis aspleniifolia,NA,
Coptis trifolia,(L.) Salisb.,threeleaf goldthread,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Coptidoideae,,Coptis,trifolia,,,,accepted,126251,Coptis trifolia,Coptis trifolia,NA,
Corallorhiza maculata,(Raf.) Raf.,spotted coralroot,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Epidendreae,Corallorhiza,maculata,,,,accepted,49475,Corallorhiza maculata,Corallorhiza maculata,NA,
Corallorhiza mertensiana,Bong,Pacific coralroot,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Epidendreae,Corallorhiza,mertensiana,,,,accepted,49444,Corallorhiza mertensiana,Corallorhiza mertensiana,NA,
Corallorhiza striata var. striata,Lindl.,striped coralroot,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Epidendreae,Corallorhiza,striata,striata,,,accepted,131215,Corallorhiza striata striata,Corallorhiza striata,NA,
Corallorhiza trifida,Châtel.,northern coralroot,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Epidendreae,Corallorhiza,trifida,,,,accepted,50709,Corallorhiza trifida,Corallorhiza trifida,NA,
Coreopsis lanceolata,L.,Lance-leaved Coreopsis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Coreopsideae,Coreopsis,lanceolata,,,,accepted,76444,Coreopsis lanceolata,Coreopsis lanceolata,NA,
Coreopsis tinctoria,Nutt.,plains coreopsis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Coreopsideae,Coreopsis,tinctoria,,,,accepted,76445,Coreopsis tinctoria,Coreopsis tinctoria,NA,
Cornus canadensis,L.,Canadian bunchberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Cornales,,,,Cornaceae,,,Cornus,canadensis,,,,accepted,47192,Cornus canadensis,Cornus canadensis,NA,
Cornus nuttallii,Audubon ex Torr. & A. Gray,Pacific Dogwood,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Cornales,,,,Cornaceae,,,Cornus,nuttallii,,,,accepted,76447,Cornus nuttallii,Cornus nuttallii,NA,
Cornus sanguinea,L.,common dogwood,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Cornales,,,,Cornaceae,,,Cornus,sanguinea,,,,accepted,155124,Cornus sanguinea,Cornus sanguinea,NA,
Cornus sericea,Michx.,red osier dogwood,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Cornales,,,,Cornaceae,,,Cornus,sericea,,,,accepted,53387,Cornus sericea,Cornus sericea,NA,
Cornus unalaschkensis,Ledeb.,Western Bunchberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Cornales,,,,Cornaceae,,,Cornus,unalaschkensis,,,,accepted,1096279,Cornus unalaschkensis,Cornus unalaschkensis,NA,
Corydalis scouleri,Hook.,Scouler's Corydalis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Papaveraceae,Fumarioideae,Corydaleae,Corydalis,scouleri,,,,accepted,153412,Corydalis scouleri,Corydalis scouleri,NA,
Corylus avellana,L.,common hazel,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,,Betulaceae,,,Corylus,avellana,,,,accepted,54491,Corylus avellana,Corylus avellana,NA,
Corylus cornuta,Marshall,beaked hazelnut,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,,Betulaceae,,,Corylus,cornuta,,,,accepted,53374,Corylus cornuta,Corylus cornuta,NA,
Cotoneaster bullatus,Bois,Hollyberry Cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,bullatus,,,,accepted,160945,Cotoneaster bullatus,Cotoneaster bullatus,NA,
Cotoneaster coriaceus,Franch.,Late cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,coriaceus,,,,accepted,411074,Cotoneaster coriaceus,Cotoneaster coriaceus,NA,
Cotoneaster dammeri,C.K. Schneid.,Bearberry Cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,dammeri,,,,accepted,160946,Cotoneaster dammeri,Cotoneaster dammeri,NA,
Cotoneaster dielsianus,E. Pritz. ex Diels,Diels' Cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,dielsianus,,,,accepted,498529,Cotoneaster dielsianus,Cotoneaster dielsianus,NA,
Cotoneaster divaricatus,Rehder & E.H. Wils.,Spreading Cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,divaricatus,,,,accepted,160947,Cotoneaster divaricatus,Cotoneaster divaricatus,NA,
Cotoneaster franchetii,Bois,Franchet's cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,franchetii,,,,accepted,1319212,Cotoneaster franchetii,Cotoneaster franchetii,NA,
Cotoneaster hjelmqvistii,Flinck & B.Hylmö,Hjelmqvist's Cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,hjelmqvistii,,,,accepted,498832,Cotoneaster hjelmqvistii,Cotoneaster hjelmqvistii,NA,
Cotoneaster horizontalis,Decne.,Wall cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,horizontalis,,,,accepted,53771,Cotoneaster horizontalis,Cotoneaster horizontalis,NA,
Cotoneaster integrifolius,(Roxb.) G.Klotz,entire-leaved cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,integrifolius,,,,accepted,76459,Cotoneaster integrifolius,Cotoneaster integrifolius,NA,
Cotoneaster rehderi,Pojark.,Bullate Cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,rehderi,,,,accepted,160951,Cotoneaster rehderi,Cotoneaster rehderi,NA,
Cotoneaster salicifolius,Franch.,Willow-leaved Cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,salicifolius,,,,accepted,337820,Cotoneaster salicifolius,Cotoneaster salicifolius,NA,
Cotoneaster simonsii,Baker,Himalayan cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,simonsii,,,,accepted,76461,Cotoneaster simonsii,Cotoneaster simonsii,NA,
Cotoneaster sternianus,(Turrill) Boom,Stern's Cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,sternianus,,,,accepted,791250,Cotoneaster sternianus,Cotoneaster sternianus,NA,
Cotula coronopifolia,L.,Brass Buttons,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Anthemideae,Cotula,coronopifolia,,,,accepted,58812,Cotula coronopifolia,Cotula coronopifolia,NA,
Crataegus douglasii,Lindl.,Black Hawthorn,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Crataegus,douglasii,,,,accepted,76469,Crataegus douglasii,Crataegus douglasii,NA,
Crataegus monogyna var. monogyna,Jacq.,common hawthorn,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Crataegus,monogyna,monogyna,,,accepted,1642774,Crataegus monogyna monogyna,Crataegus monogyna,NA,
Crepis capillaris,(L.) Wallr.,Smooth hawksbeard,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Cichorioideae,Cichorieae,Crepis,capillaris,,,,accepted,54050,Crepis capillaris,Crepis capillaris,NA,
Crepis tectorum,L.,narrow-leaved hawksbeard,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Cichorioideae,Cichorieae,Crepis,tectorum,,,,accepted,76480,Crepis tectorum,Crepis tectorum,NA,
Crocosmia × crocosmiiflora,(Lemoine) N.E. Br.,Garden Montbretia,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Iridaceae,Crocoideae,Ixieae,Crocosmia,,,,Crocosmia × crocosmiiflora,accepted,181465,Crocosmia × crocosmiiflora,Crocosmia × crocosmiiflora,NA,
Cryptogramma acrostichoides,R. Br.,American parsley fern,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Pteridineae,,,Pteridaceae,Cryptogrammoideae,,Cryptogramma,acrostichoides,,,,accepted,76536,Cryptogramma acrostichoides,Cryptogramma acrostichoides,NA,
Cryptogramma cascadensis,A.R. Alverson,Cascade parsley fern,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Pteridineae,,,Pteridaceae,Cryptogrammoideae,,Cryptogramma,cascadensis,,,,accepted,76537,Cryptogramma cascadensis,Cryptogramma cascadensis,NA,
Cyclamen hederifolium,Aiton,Ivy-leaved cyclamen,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Primulaceae,Myrsinoideae,,Cyclamen,hederifolium,,,,accepted,127355,Cyclamen hederifolium,Cyclamen hederifolium,NA,
Cymbalaria muralis ssp. muralis,"G. Gaertn., B. Mey. & Scherb.",ivy-leaved toadflax,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Antirrhineae,Cymbalaria,muralis,,muralis,,accepted,319936,Cymbalaria muralis muralis,Cymbalaria muralis,NA,
Cynosurus echinatus,L.,bristly dogtail grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Cynosurus,echinatus,,,,accepted,47695,Cynosurus echinatus,Cynosurus echinatus,NA,
Cypripedium montanum,Douglas ex Lindl.,mountain lady's-slipper,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Cypripedioideae,,Cypripedium,montanum,,,,accepted,50712,Cypripedium montanum,Cypripedium montanum,NA,
Cystopteris fragilis,(L.) Bernh.,brittle bladderfern,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Aspleniinae,,,Cystopteridaceae,,,Cystopteris,fragilis,,,,accepted,58755,Cystopteris fragilis,Cystopteris fragilis,NA,
Cytisus scoparius,(L.) Link,Scotch Broom,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Genisteae,Cytisus,scoparius,,,,accepted,48538,Cytisus scoparius,Cytisus scoparius,NA,
Dactylis glomerata,L.,orchard grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Dactylis,glomerata,,,,accepted,52720,Dactylis glomerata,Dactylis glomerata,NA,
Danthonia californica,Bolander,California oatgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Danthonioideae,Danthonieae,Danthonia,californica,,,,accepted,57165,Danthonia californica,Danthonia californica,NA,
Danthonia intermedia ssp. intermedia,Vasey,intermediate oat grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Danthonioideae,Danthonieae,Danthonia,intermedia,,intermedia,,accepted,79781,Danthonia intermedia intermedia,Danthonia intermedia,NA,
Danthonia spicata,(L.) P. Beauv. ex Roem. & Schult.,Poverty oatgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Danthonioideae,Danthonieae,Danthonia,spicata,,,,accepted,130174,Danthonia spicata,Danthonia spicata,NA,
Daphne laureola,L.,Spurge-laurel,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,,Thymelaeaceae,,,Daphne,laureola,,,,accepted,127391,Daphne laureola,Daphne laureola,NA,
Dasiphora fruticosa,(L.) Rydb.,shrubby cinquefoil,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Dasiphora,fruticosa,,,,accepted,76606,Dasiphora fruticosa,Dasiphora fruticosa,NA,
Daucus carota,L.,wild carrot,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Apioideae,Scandiceae,Daucus,carota,,,,accepted,76610,Daucus carota,Daucus carota,NA,
Daucus pusillus,Michx.,American wild carrot,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Apioideae,Scandiceae,Daucus,pusillus,,,,accepted,56726,Daucus pusillus,Daucus pusillus,NA,
Delphinium menziesii ssp. menziesii,DC.,Puget Sound Larkspur,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Delphinieae,Delphinium,menziesii,,menziesii,,accepted,153478,Delphinium menziesii menziesii,Delphinium menziesii,NA,
Dendrolycopodium dendroideum,(Michx.) A. Haines,prickly tree-clubmoss,Plantae,Tracheophyta,,,Lycopodiopsida,,,Lycopodiales,,,,Lycopodiaceae,Lycopodioideae,,Dendrolycopodium,dendroideum,,,,accepted,199979,Dendrolycopodium dendroideum,Dendrolycopodium dendroideum,NA,
Deschampsia cespitosa,(L.) P. Beauv.,tufted hair grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Deschampsia,cespitosa,,,,accepted,76639,Deschampsia cespitosa,Deschampsia cespitosa,NA,
Deschampsia danthonioides,(Trin.) M+B942unro ex Benth.,annual hairgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Deschampsia,danthonioides,,,,accepted,57164,Deschampsia danthonioides,Deschampsia danthonioides,NA,
Deschampsia elongata,(Hook.) Munro,slender hairgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Poeae,Deschampsia,elongata,,,,accepted,52722,Deschampsia elongata,Deschampsia elongata,NA,
Dianthus armeria,L.,Deptford pink,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Caryophyllaceae,Caryophylloideae,Caryophylleae,Dianthus,armeria,,,,unaccepted,64541,Dianthus armeria,Dianthus armeria,NA,
Dianthus barbatus ssp. barbatus,L.,sweet william,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Caryophyllaceae,Caryophylloideae,Caryophylleae,Dianthus,barbatus,,barbatus,,accepted,60012,Dianthus barbatus barbatus,Dianthus barbatus,NA,
Dicentra formosa ssp. formosa,(Haw.) Walp.,Pacific bleeding heart,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Papaveraceae,Fumarioideae,Dicentreae,Dicentra,formosa,,formosa,,accepted,51049,Dicentra formosa formosa,Dicentra formosa formosa; Dicentra formosa,NA,
Dichanthelium lanuginosum,(Elliott) Gould,peat grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Panicoideae,Paniceae,Dichanthelium,lanuginosum,,,,accepted,148953,Dichanthelium lanuginosum,Dichanthelium lanuginosum,NA,
Dichanthelium oligosanthes,(Schult.) Gould,Heller's Rosette Grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Panicoideae,Paniceae,Dichanthelium,oligosanthes,,,,accepted,161798,Dichanthelium oligosanthes,Dichanthelium oligosanthes,NA,
Dichanthelium sp.,(Hitchc. & Chase) Gould,rosette grasses,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Panicoideae,Paniceae,Dichanthelium,,,,,accepted,128807,Dichanthelium,Dichanthelium,NA,!
Digitalis purpurea ssp. purpurea,L.,foxglove,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Digitalideae,Digitalis,purpurea,,purpurea,,accepted,54008,Digitalis purpurea purpurea,Digitalis purpurea,NA,
Digitaria sanguinalis,(L.) Scop.,Hairy Crabgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Panicoideae,Paniceae,Digitaria,sanguinalis,,,,accepted,51633,Digitaria sanguinalis,Digitaria sanguinalis,NA,
Diphasiastrum alpinum,(L.) Holub,alpine clubmoss,Plantae,Tracheophyta,,,Lycopodiopsida,,,Lycopodiales,,,,Lycopodiaceae,Lycopodioideae,,Diphasiastrum,alpinum,,,,accepted,82393,Diphasiastrum alpinum,Diphasiastrum alpinum,NA,
Diphasiastrum alpinum × sitchense,(L.) Holub,Alpine × Sitka Clubmoss,Plantae,Tracheophyta,,,Lycopodiopsida,,,Lycopodiales,,,,Lycopodiaceae,Lycopodioideae,,Diphasiastrum,,,,Diphasiastrum alpinum × sitchense,accepted,1338738,Diphasiastrum alpinum × sitchense,Diphasiastrum alpinum × sitchense,NA,
Diphasiastrum complanatum,(L.) Holub,northern ground-cedar,Plantae,Tracheophyta,,,Lycopodiopsida,,,Lycopodiales,,,,Lycopodiaceae,Lycopodioideae,,Diphasiastrum,complanatum,,,,accepted,82391,Diphasiastrum complanatum,Diphasiastrum complanatum,NA,
Diphasiastrum sitchense,(Rupr.) Holub,Sitka clubmoss,Plantae,Tracheophyta,,,Lycopodiopsida,,,Lycopodiales,,,,Lycopodiaceae,Lycopodioideae,,Diphasiastrum,sitchense,,,,accepted,204303,Diphasiastrum sitchense,Diphasiastrum sitchense,NA,
Diplotaxis tenuifolia,(L.) DC.,Perennial Wall-rocket,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Brassiceae,Diplotaxis,tenuifolia,,,,accepted,76665,Diplotaxis tenuifolia,Diplotaxis tenuifolia,NA,
Dipsacus fullonum,L.,wild teasel,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,,Caprifoliaceae,Dipsacoideae,,Dipsacus,fullonum,,,,accepted,56002,Dipsacus fullonum,Dipsacus fullonum,NA,
Distichlis spicata,(L.) Greene,Saltgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Chloridoideae,Cynodonteae,Distichlis,spicata,,,,accepted,58372,Distichlis spicata,Distichlis spicata,NA,
Doellingeria engelmannii,(D.C.Eaton) G.L.Nesom,Engelmann's aster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Astereae,Doellingeria,engelmannii,,,,accepted,1490928,Doellingeria engelmannii,Doellingeria engelmannii,NA,
Doronicum pardalianches,L.,Leopard's-bane,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Senecioneae,Doronicum,pardalianches,,,,accepted,61521,Doronicum pardalianches,Doronicum pardalianches,NA,
Draba albertina,Greene,Slender Draba,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Arabideae,Draba,albertina,,,,accepted,76687,Draba albertina,Draba albertina,NA,
Draba aurea,Vahl,Golden Draba,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Arabideae,Draba,aurea,,,,accepted,162008,Draba aurea,Draba aurea,NA,
Draba incerta,Pays.,Yellowstone Whitlow-grass,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Arabideae,Draba,incerta,,,,accepted,162030,Draba incerta,Draba incerta,NA,
Draba lonchocarpa,Rydb.,spear-fruited draba,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Arabideae,Draba,lonchocarpa,,,,accepted,76701,Draba lonchocarpa,Draba lonchocarpa,NA,
Draba praealta,Greene,tall draba,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Arabideae,Draba,praealta,,,,accepted,76707,Draba praealta,Draba praealta,NA,
Draba stenoloba,Ledeb.,Alaska Draba,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Arabideae,Draba,stenoloba,,,,accepted,162069,Draba stenoloba,Draba stenoloba,NA,
Draba verna,L.,Common Whitlowgrass,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Arabideae,Draba,verna,,,,accepted,55823,Draba verna,Draba verna,NA,
Drosera anglica,Huds.,Great Sundew,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Droseraceae,,,Drosera,anglica,,,,accepted,52655,Drosera anglica,Drosera anglica,NA,
Drosera rotundifolia,L.,round-leaved sundew,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Droseraceae,,,Drosera,rotundifolia,,,,accepted,52658,Drosera rotundifolia,Drosera rotundifolia,NA,
Dryas drummondii,Richardson ex Hook.,Yellow Mountain-avens,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Dryadoideae,,Dryas,drummondii,,,,accepted,83540,Dryas drummondii,Dryas drummondii,NA,
Drymocallis glandulosa var. glandulosa,(Lindley) Rydberg,sticky cinquefoil,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Drymocallis,glandulosa,glandulosa,,,accepted,80678,Drymocallis glandulosa glandulosa,Drymocallis glandulosa glandulosa,NA,
Dryopteris carthusiana,(Vill.) H.P. Fuchs,spinulose wood fern,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,,Dryopteridaceae,Dryopteridoideae,,Dryopteris,carthusiana,,,,accepted,82564,Dryopteris carthusiana,Dryopteris carthusiana,NA,
