Taxon,Taxon.Author,Subtaxon.Author,Common.Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial.Status,National.Status,Reporting.Status,Observation,Collected.Reported..y.m.d.,Collector.Source,Collection.List,Accession.Number,GBIF.ID,First.Observed,Observer,iNaturalist.Link,Notes,ID,Stats.Code
Usnea articulata,(L.) Hoffm.,,,Fungi,Ascomycota,,,Lecanoromycetes,,,Lecanorales,,,Parmeliaceae,,,Usnea,articulata,,,,,,,reported,unobserved,1916-06,J. Macoun,UBC,438,,,,,,410737,LIC
Usnea dasopoga,Stirton,,herringbone beard,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Usnea,dasopoga,,,,native,S5 (2019),,reported,unobserved,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,,,,,,,532452,LIC
Usnea glabrescens,(Nyl. ex Vain.) Vain.,,spotted beard,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Usnea,glabrescens,,,,native,S4 (2018),,reported,unobserved,2020-07-01,"LGL Limited, Environmental Research Associates, Sidney, BC",UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices,,,,,,,233313,LIC
Usnea hirta,(L.) Weber ex F.H. Wigg.,,bristly beard lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Usnea,hirta,,,,native,S4 (2019),,new 2020,observed,,,,,,2020-05-06,judithofsquamish,https://www.inaturalist.org/observations/45096020,,182679,LIC
Usnea longissima,Ach.,,methuselah's beard lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Usnea,longissima,,,,native,S5 (2019),,confirmed,observed,1916-06,J. Macoun,UBC,s.n.,,2018-07-08,judithofsquamish,https://www.inaturalist.org/observations/14218963,,122681,LIC
Usnea quasirigida,(Ach.) Motyka,,,Fungi,Ascomycota,,,Lecanoromycetes,,,Lecanorales,,,Parmeliaceae,,,Usnea,rigida,,,,,,,reported,unobserved,2007-02-25,Daryl Thompson,UBC,s.n.,,,,,,532729,LIC
Varicellaria velata,(Turner) Schmitt & Lumbsch,,,Fungi,Ascomycota,,,Lecanoromycetes,,,Pertusariales,,,Ochrolechiaceae,,,Varicellaria,velata,,,,,,,reported,unobserved,1969-07-07,"Ohlsson, Karl, E.",DUKE,NA,,,,,,504617,LIC
Violella fucata,(Stirt.) T. Sprib.,,,Fungi,Ascomycota,,,Lecanoromycetes,,,Lecanorales,,,Tephromelataceae,,,Violella,fucata,,,,,,,reported,unobserved,1989-09-17,T. T�nsberg,BG,12933,,,,,,532525,LIC
Xanthoparmelia cumberlandia,(Gyelnik) Hale.,,cumberland rock shield,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Xanthoparmelia,cumberlandia,,,,,,,new 2018,observed,,,,,,2018-12-07,benkeen,https://www.inaturalist.org/observations/18883904,,123230,LIC
Xanthoparmelia taractica,(Kremp.) Hale,,,Fungi,Ascomycota,,,Lecanoromycetes,,,Lecanorales,,,Parmeliaceae,,,Xanthoparmelia,taractica,,,,,,,reported,unobserved,1964-11-15,George F. Otto,LSU,393,,,,,,352846,LIC
