"","iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Common.name","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters"
"350","Cladonia coniocraea",155093,"Cladonia coniocraea",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","coniocraea","iNat:142485234",49.334606,-123.261342,"2022-11-20",NA,NA,"Guerric Haché","false","research",NA
"351","Cladonia rangiferina",119778,"Cladonia rangiferina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","rangiferina","iNat:142485803",49.332817,-123.257467,"2022-11-20",NA,NA,"Guerric Haché","false","research",NA
"352","Alectoria sarmentosa",126626,"Alectoria sarmentosa",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Alectoria","sarmentosa","iNat:142487032",49.841358,-123.146317,"2022-11-19",NA,NA,"","false","research",4
"353","Xanthoparmelia cumberlandia",123230,"Xanthoparmelia cumberlandia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Xanthoparmelia","cumberlandia","iNat:142488564",49.332978,-123.256858,"2022-11-20",NA,NA,"Guerric Haché","false","research",NA
"354","Platismatia glauca",117874,"Platismatia glauca",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Platismatia","glauca","iNat:142490489",49.337417,-123.258311,"2022-11-20",NA,NA,"Guerric Haché","false","research",NA
"355","Lepraria finkii",463344,"Lepraria finkii",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Stereocaulaceae","","","Lepraria","finkii","iNat:142490604",49.337349,-123.258214,"2022-11-20",NA,NA,"Guerric Haché","false","research",51
"356","Cladonia bellidiflora",123391,"Cladonia bellidiflora",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","bellidiflora","iNat:142539615",49.711403,-123.115136,"2022-06-16",NA,NA,"Coel Ediger","false","research",50
"357","Platismatia glauca",117874,"Platismatia glauca",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Platismatia","glauca","iNat:142958666",49.336036,-123.265547,"2022-11-26",NA,NA,"Guerric Haché","false","research",3
"358","Usnea dasopoga",532452,"Usnea dasopoga",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Usnea","dasopoga","iNat:142958761",49.335769,-123.265953,"2022-11-26",NA,NA,"Guerric Haché","false","research",NA
"359","Cladonia coniocraea",155093,"Cladonia coniocraea",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","coniocraea","iNat:142961519",49.334172,-123.264578,"2022-11-26",NA,NA,"Guerric Haché","false","research",NA
"360","Platismatia glauca",117874,"Platismatia glauca",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Platismatia","glauca","iNat:142969174",49.333572,-123.264872,"2022-11-26",NA,NA,"Guerric Haché","false","research",NA
"361","Cladonia coniocraea",155093,"Cladonia coniocraea",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","coniocraea","iNat:142970023",49.333414,-123.265522,"2022-11-26",NA,NA,"Guerric Haché","false","research",NA
"362","Cladonia bellidiflora",123391,"Cladonia bellidiflora",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","bellidiflora","iNat:142980691",49.333153,-123.267678,"2022-11-26",NA,NA,"Guerric Haché","false","research",NA
"363","Cladonia coniocraea",155093,"Cladonia coniocraea",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","coniocraea","iNat:143042544",49.334678,-123.266869,"2022-11-26",NA,NA,"Guerric Haché","false","research",NA
"364","Cladonia portentosa",119666,"Cladonia portentosa",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","portentosa","iNat:143105948",49.337253,-123.268714,"2022-11-26",NA,NA,"Guerric Haché","false","research",NA
"365","Graphis scripta",117987,"Graphis scripta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Ostropales",NA,NA,NA,"Graphidaceae","","","Graphis","scripta","iNat:143107407",49.401947,-123.365078,"2022-11-27",NA,NA,"Ben Keen","false","research",NA
"366","Cladonia squamosa",117963,"Cladonia squamosa",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","squamosa","iNat:143107947",49.337592,-123.268486,"2022-11-26",NA,NA,"Guerric Haché","false","research",NA
"367","Platismatia glauca",117874,"Platismatia glauca",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Platismatia","glauca","iNat:143109000",49.337736,-123.268344,"2022-11-26",NA,NA,"Guerric Haché","false","research",NA
"368","Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:143122153",49.338239,-123.265614,"2022-11-26",NA,NA,"Guerric Haché","false","research",NA
"369","Lobaria pulmonaria",48711,"Lobaria pulmonaria",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Lobariaceae","","","Lobaria","pulmonaria","iNat:143127443",49.474863,-123.243378,"2022-11-27",NA,NA,"","false","research",4
"370","Graphis scripta",117987,"Graphis scripta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Ostropales",NA,NA,NA,"Graphidaceae","","","Graphis","scripta","iNat:143627761",49.729614,-123.131218,"2022-12-03",NA,NA,"Tiffany Brunke","false","research",221
"371","Xanthoparmelia cumberlandia",123230,"Xanthoparmelia cumberlandia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Xanthoparmelia","cumberlandia","iNat:143974380",49.34978,-123.253587,"2022-12-04",NA,NA,"Allison McCabe","false","research",57
"372","Cladonia bellidiflora",123391,"Cladonia bellidiflora",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","bellidiflora","iNat:144187312",49.383628,-123.407142,"2022-12-11",NA,NA,"Ben Keen","false","research",NA
"373","Platismatia herrei",117876,"Platismatia herrei",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Platismatia","herrei","iNat:144187582",49.382875,-123.407708,"2022-12-11",NA,NA,"Ben Keen","false","research",NA
"374","Alectoria sarmentosa",126626,"Alectoria sarmentosa",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Alectoria","sarmentosa","iNat:144200220",49.672916,-123.130678,"2022-12-11",NA,NA,"Levi Cormier","false","research",138
"375","Cladonia coniocraea",155093,"Cladonia coniocraea",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","coniocraea","iNat:144258752",49.334536,-123.26686,"2022-12-12",NA,NA,"Radu Scurtescu","false","research",NA
"376","Platismatia glauca",117874,"Platismatia glauca",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Platismatia","glauca","iNat:144258820",49.331868,-123.264697,"2022-12-12",NA,NA,"Radu Scurtescu","false","research",NA
"377","Graphis scripta",117987,"Graphis scripta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Ostropales",NA,NA,NA,"Graphidaceae","","","Graphis","scripta","iNat:145138826",49.395278,-123.350508,"2022-12-26",NA,NA,"Ben Keen","false","research",NA
"378","Lobaria pulmonaria",48711,"Lobaria pulmonaria",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Lobariaceae","","","Lobaria","pulmonaria","iNat:145139012",49.397433,-123.3584,"2022-12-26",NA,NA,"Ben Keen","false","research",NA
"379","Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:146061456",49.391433,-123.321122,"2023-01-07",NA,NA,"Paolo Pietropaolo","false","research",2056
"380","Platismatia glauca",117874,"Platismatia glauca",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Platismatia","glauca","iNat:146219464",49.332411,-123.266592,"2023-01-07",NA,NA,"Devin R. de Zwaan","false","research",NA
"381","Peltigera membranacea",117858,"Peltigera membranacea",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae","","","Peltigera","membranacea","iNat:147177169",49.362983,-123.234725,"2023-01-15",NA,NA,"","false","research",3
"382","Peltigera membranacea",117858,"Peltigera membranacea",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae","","","Peltigera","membranacea","iNat:147177221",49.363005,-123.234755,"2023-01-15",NA,NA,"","false","research",4
"383","Lobaria pulmonaria",48711,"Lobaria pulmonaria",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Lobariaceae","","","Lobaria","pulmonaria","iNat:147227643",49.714236,-123.158928,"2023-01-22",NA,NA,"Roslyn","false","research",5
"384","Xanthoparmelia cumberlandia",123230,"Xanthoparmelia cumberlandia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Xanthoparmelia","cumberlandia","iNat:147575999",49.331998,-123.266975,"2023-01-28",NA,NA,"Radu Scurtescu","false","research",NA
"385","Diploschistes scruposus",117945,"Diploschistes scruposus",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Ostropales",NA,NA,NA,"Graphidaceae","","","Diploschistes","scruposus","iNat:147576076",49.340758,-123.240165,"2023-01-28",NA,NA,"Radu Scurtescu","false","research",NA
"386","Graphis scripta",117987,"Graphis scripta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Ostropales",NA,NA,NA,"Graphidaceae","","","Graphis","scripta","iNat:148147109",49.410642,-123.361228,"2023-02-05",NA,NA,"Ben Keen","false","research",NA
"387","Platismatia glauca",117874,"Platismatia glauca",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Platismatia","glauca","iNat:148147965",49.404528,-123.361508,"2023-02-05",NA,NA,"Ben Keen","false","research",NA
"388","Lobaria pulmonaria",48711,"Lobaria pulmonaria",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Lobariaceae","","","Lobaria","pulmonaria","iNat:148678352",49.791753,-123.1185,"2023-02-11",NA,NA,"","false","research",66
"389","Lobaria pulmonaria",48711,"Lobaria pulmonaria",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Lobariaceae","","","Lobaria","pulmonaria","iNat:149051489",49.381475,-123.334592,"2023-02-18",NA,NA,"Ben Keen","false","research",NA
"390","Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:149172454",49.363219,-123.265136,"2023-02-19",NA,NA,"Ben Keen","false","research",NA
"391","Cladonia bellidiflora",123391,"Cladonia bellidiflora",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","bellidiflora","iNat:149172477",49.363219,-123.265136,"2023-02-19",NA,NA,"Ben Keen","false","research",NA
"392","Peltigera venosa",194812,"Peltigera venosa",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae","","","Peltigera","venosa","iNat:149180824",49.363403,-123.261903,"2023-02-19",NA,NA,"Ben Keen","false","research",NA
"393","Lobaria anomala",463448,"Lobaria anomala",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Lobariaceae","","","Lobaria","anomala","iNat:149194896",49.74923,-123.141045,"2023-02-19",NA,NA,"Jeremiah Kennedy","false","research",51
"394","Cladonia bellidiflora",123391,"Cladonia bellidiflora",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","bellidiflora","iNat:149342734",49.71867,-123.130584,"2023-02-16",NA,NA,"","false","research",3
"395","Icmadophila ericetorum",119695,"Icmadophila ericetorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Pertusariales",NA,NA,NA,"Icmadophilaceae","","","Icmadophila","ericetorum","iNat:149414639",49.437587,-123.48079,"2023-02-22",NA,NA,"Kevin Krebs","false","research",NA
"396","Lobaria pulmonaria",48711,"Lobaria pulmonaria",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Lobariaceae","","","Lobaria","pulmonaria","iNat:149414706",49.437833,-123.479456,"2023-02-22",NA,NA,"Kevin Krebs","false","research",96
"397","Phlyctis argena",182631,"Phlyctis argena",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Ostropales",NA,NA,NA,"Phlyctidaceae","","","Phlyctis","argena","iNat:149778762",49.376319,-123.321311,"2023-02-26",NA,NA,"Ben Keen","false","research",NA
"398","Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:150050391",49.711063,-123.147505,"2023-02-05",NA,NA,"Tiffany Brunke","false","research",5
"399","Polycauliona verruculifera",463842,"Polycauliona verruculifera",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Teloschistales",NA,NA,NA,"Teloschistaceae","Xanthorioideae","","Polycauliona","verruculifera","iNat:150355844",49.346814,-123.429975,"2023-03-05",NA,NA,"Ben Keen","false","research",NA
"400","Usnea longissima",122681,"Usnea longissima",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Usnea","longissima","iNat:150616926",49.751292,-123.12879,"2023-03-08",NA,NA,"","false","research",9
"401","Lobaria pulmonaria",48711,"Lobaria pulmonaria",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Lobariaceae","","","Lobaria","pulmonaria","iNat:151525725",49.820162,-123.155993,"2023-03-08",NA,NA,"Maleen Mund","false","research",NA
"402","Xanthoparmelia cumberlandia",123230,"Xanthoparmelia cumberlandia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Xanthoparmelia","cumberlandia","iNat:151537293",49.336891,-123.409035,"2023-03-17",NA,NA,"John D Reynolds","false","research",5
"403","Xanthoparmelia cumberlandia",123230,"Xanthoparmelia cumberlandia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Xanthoparmelia","cumberlandia","iNat:151539186",49.336895,-123.409569,"2023-03-17",NA,NA,"John D Reynolds","false","research",5
"404","Xanthoparmelia cumberlandia",123230,"Xanthoparmelia cumberlandia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Xanthoparmelia","cumberlandia","iNat:151539189",49.336815,-123.409721,"2023-03-17",NA,NA,"John D Reynolds","false","research",5
"405","Platismatia herrei",117876,"Platismatia herrei",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Platismatia","herrei","iNat:151539191",49.336815,-123.409721,"2023-03-17",NA,NA,"John D Reynolds","false","research",5
"406","Xanthoparmelia cumberlandia",123230,"Xanthoparmelia cumberlandia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Xanthoparmelia","cumberlandia","iNat:151544454",49.335476,-123.411987,"2023-03-17",NA,NA,"John D Reynolds","false","research",5
"407","Xanthoparmelia cumberlandia",123230,"Xanthoparmelia cumberlandia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Xanthoparmelia","cumberlandia","iNat:151544468",49.335358,-123.411514,"2023-03-17",NA,NA,"John D Reynolds","false","research",5
"408","Xanthoparmelia cumberlandia",123230,"Xanthoparmelia cumberlandia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Xanthoparmelia","cumberlandia","iNat:151546012",49.334808,-123.408203,"2023-03-17",NA,NA,"John D Reynolds","false","research",5
"409","Physcia caesia",194681,"Physcia caesia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Caliciales",NA,NA,NA,"Physciaceae","","","Physcia","caesia","iNat:151547810",49.334633,-123.407036,"2023-03-17",NA,NA,"John D Reynolds","false","research",5
"410","Xanthoparmelia cumberlandia",123230,"Xanthoparmelia cumberlandia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Xanthoparmelia","cumberlandia","iNat:151550795",49.335186,-123.407768,"2023-03-17",NA,NA,"John D Reynolds","false","research",5
"411","Parmelia sulcata",54734,"Parmelia sulcata",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Parmelia","sulcata","iNat:151551602",49.339802,-123.417648,"2023-03-17",NA,NA,"John D Reynolds","false","research",5
"412","Graphis scripta",117987,"Graphis scripta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Ostropales",NA,NA,NA,"Graphidaceae","","","Graphis","scripta","iNat:151551663",49.341099,-123.417572,"2023-03-17",NA,NA,"John D Reynolds","false","research",5
"413","Graphis scripta",117987,"Graphis scripta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Ostropales",NA,NA,NA,"Graphidaceae","","","Graphis","scripta","iNat:151551667",49.341343,-123.417587,"2023-03-17",NA,NA,"John D Reynolds","false","research",5
"414","Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:151556554",49.343037,-123.417267,"2023-03-17",NA,NA,"John D Reynolds","false","research",5
"415","Peltigera membranacea",117858,"Peltigera membranacea",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae","","","Peltigera","membranacea","iNat:151556558",49.34338,-123.417458,"2023-03-17",NA,NA,"John D Reynolds","false","research",5
"416","Parmelia sulcata",54734,"Parmelia sulcata",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Parmelia","sulcata","iNat:151556567",49.343521,-123.417145,"2023-03-17",NA,NA,"John D Reynolds","false","research",5
"417","Hypogymnia physodes",117971,"Hypogymnia physodes",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Hypogymnia","physodes","iNat:151556570",49.343521,-123.417145,"2023-03-17",NA,NA,"John D Reynolds","false","research",5
"418","Platismatia herrei",117876,"Platismatia herrei",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Platismatia","herrei","iNat:151556571",49.343521,-123.417145,"2023-03-17",NA,NA,"John D Reynolds","false","research",5
"419","Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:151556607",49.343872,-123.416725,"2023-03-17",NA,NA,"John D Reynolds","false","research",5
"420","Umbilicaria deusta",182503,"Umbilicaria deusta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Umbilicariomycetidae",NA,"Umbilicariales",NA,NA,NA,"Umbilicariaceae","","","Umbilicaria","deusta","iNat:152422973",49.332678,-123.257522,"2023-03-26",NA,NA,"Guerric Haché","false","research",NA
"421","Umbilicaria deusta",182503,"Umbilicaria deusta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Umbilicariomycetidae",NA,"Umbilicariales",NA,NA,NA,"Umbilicariaceae","","","Umbilicaria","deusta","iNat:152459601",49.332867,-123.2573,"2023-03-26",NA,NA,"Guerric Haché","false","research",NA
"422","Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:154013069",49.406778,-123.363667,"2023-04-08",NA,NA,"Ben Keen","false","research",NA
"423","Platismatia herrei",117876,"Platismatia herrei",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Platismatia","herrei","iNat:154013360",49.410367,-123.352514,"2023-04-08",NA,NA,"Ben Keen","false","research",NA
"424","Graphis scripta",117987,"Graphis scripta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Ostropales",NA,NA,NA,"Graphidaceae","","","Graphis","scripta","iNat:154196889",49.388467,-123.355598,"2023-04-08",NA,NA,"","false","research",57
"425","Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:156149605",49.369367,-123.296606,"2023-04-22",NA,NA,"","false","research",NA
"426","Pilophorus acicularis",128919,"Pilophorus acicularis",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Pilophorus","acicularis","iNat:156817804",49.747947,-123.128572,"2023-04-26",NA,NA,"Andrea Andres","false","research",NA
"427","Lobaria pulmonaria",48711,"Lobaria pulmonaria",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Lobariaceae","","","Lobaria","pulmonaria","iNat:163722724",49.730381,-123.159425,"2023-05-25",NA,NA,"Nancy Henderson","false","research",48
"428","Lobaria pulmonaria",48711,"Lobaria pulmonaria",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Lobariaceae","","","Lobaria","pulmonaria","iNat:166521331",49.404346,-123.470905,"2023-06-09",NA,NA,"","false","research",7
