"","iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Common.name","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters"
"84","Kretzschmaria deusta",128051,"Kretzschmaria deusta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Kretzschmaria","deusta","iNat:48052243",49.391892,-123.3578,"2020-05-31",NA,NA,"Ben Keen","false","research",NA
"85","Plectania melastoma",344501,"Plectania melastoma",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Sarcosomataceae","","","Plectania","melastoma","iNat:48868212",49.706191,-123.105856,"2020-06-07",NA,NA,"Hillary Williamson","false","research",263
"86","Mitrula",120552,"Mitrula",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Mitrulaceae","","","Mitrula","","iNat:49947752",49.814706,-123.134873,"2020-06-14",NA,NA,"Chloe and Trevor Van Loon","false","research",11581
"87","Capitotricha bicolor",381494,"Capitotricha bicolor",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Lachnaceae","","","Capitotricha","bicolor","iNat:50369618",49.374633,-123.195437,"2020-06-17",NA,NA,"Ryan Durand","false","research",NA
"88","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:52743353",49.682836,-123.330277,"2019-08-06",NA,NA,"","false","research",5824
"89","Tolypocladium ophioglossoides",499797,"Tolypocladium ophioglossoides",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Ophiocordycipitaceae","","","Tolypocladium","ophioglossoides","iNat:53663818",49.345253,-123.404039,"2020-07-19",NA,NA,"Ben Keen","false","research",NA
"90","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:55754058",49.408213,-123.523518,"2020-08-06",NA,NA,"Meghan Walley","false","research",NA
"91","Orbilia",353030,"Orbilia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Orbiliomycetes","",NA,"Orbiliales",NA,NA,NA,"Orbiliaceae","","","Orbilia","","iNat:57384579",49.344688,-123.401405,"2020-08-23",NA,NA,"Tobin Sparling (he/him)","false","research",21
"92","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:60132792",49.389533,-123.351683,"2020-09-19",NA,NA,"Ben Keen","false","research",NA
"93","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:60568227",49.383748,-123.339807,"2020-09-21",NA,NA,"John Martin","false","research",NA
"94","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:60568228",49.383712,-123.339956,"2020-09-21",NA,NA,"John Martin","false","research",NA
"95","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:61020354",49.390997,-123.352372,"2020-09-27",NA,NA,"David Koeplin","false","research",83
"96","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:61449025",49.805038,-123.134803,"2020-10-01",NA,NA,"","false","research",56
"97","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:61612863",49.422764,-123.466099,"2020-10-03",NA,NA,"","false","research",4000
"98","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:61683409",49.397728,-123.457925,"2020-09-12",NA,NA,"","false","research",4583
"99","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:61945534",49.335338,-123.257255,"2020-10-05",NA,NA,"","false","research",64
"100","Kretzschmaria deusta",128051,"Kretzschmaria deusta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Kretzschmaria","deusta","iNat:62174136",49.741691,-123.111083,"2020-09-07",NA,NA,"Gwen L'Hirondelle","false","research",42
"101","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:62250283",49.373028,-123.362305,"2020-10-10",NA,NA,"Tobin Sparling (he/him)","false","research",153
"102","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:62439733",49.366366,-123.411833,"2020-10-12",NA,NA,"Bruce McTaggart","false","research",NA
"103","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:62440227",49.365459,-123.405092,"2020-10-12",NA,NA,"Bruce McTaggart","false","research",NA
"104","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:62614645",49.368498,-123.461324,"2020-09-27",NA,NA,"Brigitta S","false","research",3674
"105","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:62822539",49.819808,-123.155517,"2020-10-11",NA,NA,"L","false","research",1404
"106","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:62915171",49.344864,-123.264289,"2020-10-14",NA,NA,"S.C.Hosie","false","research",32
"107","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:63061953",49.850222,-123.164569,"2020-10-19",NA,NA,"Catherine","false","research",NA
"108","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Xylaria","hypoxylon","iNat:63278405",49.395662,-123.325128,"2020-10-22",NA,NA,"Tobin Sparling (he/him)","false","research",56
"109","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:63513416",49.784376,-123.154121,"2020-10-25",NA,NA,"","false","research",1595
"110","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:63520540",49.770884,-123.153353,"2020-10-25",NA,NA,"","false","research",1619
"111","Aleuria aurantia",48716,"Aleuria aurantia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Pyronemataceae","","","Aleuria","aurantia","iNat:63854954",49.357525,-123.388503,"2020-10-30",NA,NA,"Tobin Sparling (he/him)","false","research",1385
"112","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Xylaria","hypoxylon","iNat:64144773",49.782623,-123.115467,"2020-11-01",NA,NA,"Katherine Penney","false","research",702
"113","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Helvellaceae","","","Helvella","vespertina","iNat:64146196",49.783147,-123.112736,"2020-11-01",NA,NA,"Katherine Penney","false","research",1087
"114","Ascocoryne sarcoides",49075,"Ascocoryne sarcoides",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Gelatinodiscaceae","","","Ascocoryne","sarcoides","iNat:64406776",49.396615,-123.350842,"2020-11-07",NA,NA,"Ben Keen","false","research",126
"115","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:64708044",49.363675,-123.421417,"2020-11-11",NA,NA,"Chantal","false","research",2503
"116","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Helvellaceae","","","Helvella","vespertina","iNat:65235090",49.395737,-123.325263,"2020-11-19",NA,NA,"Tobin Sparling (he/him)","false","research",4
"117","Hypomyces cervinigenus",118004,"Hypomyces cervinigenus",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","cervinigenus","iNat:65501603",49.366544,-123.428202,"2020-11-23",NA,NA,"Bruce McTaggart","false","research",NA
"118","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Helvellaceae","","","Helvella","vespertina","iNat:65504756",49.831069,-123.144651,"2020-11-23",NA,NA,"","false","research",316
"119","Gyromitra infula",117994,"Gyromitra infula",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Discinaceae","","","Gyromitra","infula","iNat:65610297",49.394073,-123.335353,"2020-11-25",NA,NA,"Ben Keen","false","research",234
"120","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Xylaria","hypoxylon","iNat:65852879",49.36311,-123.420239,"2020-11-29",NA,NA,"Bruce McTaggart","false","research",NA
"121","Hypomyces cervinigenus",118004,"Hypomyces cervinigenus",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","cervinigenus","iNat:65915540",49.361575,-123.260361,"2020-11-30",NA,NA,"Ben Keen","false","research",NA
"122","Ascocoryne sarcoides",49075,"Ascocoryne sarcoides",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Gelatinodiscaceae","","","Ascocoryne","sarcoides","iNat:65930323",49.394982,-123.331568,"2020-11-30",NA,NA,"Tobin Sparling (he/him)","false","research",117
"123","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Helvellaceae","","","Helvella","vespertina","iNat:66029402",49.393564,-123.334167,"2020-12-02",NA,NA,"Ben Keen","false","research",NA
"124","Hypomyces cervinigenus",118004,"Hypomyces cervinigenus",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","cervinigenus","iNat:66077447",49.401103,-123.359806,"2020-12-03",NA,NA,"Ben Keen","false","research",NA
"125","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Helvellaceae","","","Helvella","vespertina","iNat:66077459",49.401103,-123.359806,"2020-12-03",NA,NA,"Ben Keen","false","research",NA
"126","Ascocoryne sarcoides",49075,"Ascocoryne sarcoides",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Gelatinodiscaceae","","","Ascocoryne","sarcoides","iNat:66112235",49.371261,-123.375314,"2020-12-04",NA,NA,"Ben Keen","false","research",NA
"127","Rhytisma punctatum",333838,"Rhytisma punctatum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Rhytismatales",NA,NA,NA,"Rhytismataceae","","","Rhytisma","punctatum","iNat:66317982",49.395601,-123.325251,"2020-12-04",NA,NA,"Tobin Sparling (he/him)","false","research",65
"128","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Helvellaceae","","","Helvella","vespertina","iNat:67226574",49.471683,-123.241037,"2020-12-28",NA,NA,"","false","research",10
"129","Zythia resinae",1225577,"Zythia resinae",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lichinomycetes","",NA,"Sareales",NA,NA,NA,"Zythiaceae","","","Zythia","resinae","iNat:67228438",49.744214,-123.115364,"2020-12-28",NA,NA,"Gwen L'Hirondelle","false","research",NA
"130","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Xylaria","hypoxylon","iNat:67380747",49.459293,-123.234139,"2020-12-31",NA,NA,"Alyssa Zandvliet","false","research",2035
"131","Hypomyces cervinigenus",118004,"Hypomyces cervinigenus",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","cervinigenus","iNat:67462765",49.756953,-123.127919,"2020-12-04",NA,NA,"Gwen L'Hirondelle","false","research",NA
"132","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Helvellaceae","","","Helvella","vespertina","iNat:67463311",49.757072,-123.127711,"2020-12-04",NA,NA,"Gwen L'Hirondelle","false","research",NA
"133","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Helvellaceae","","","Helvella","vespertina","iNat:67463582",49.757164,-123.127925,"2020-12-04",NA,NA,"Gwen L'Hirondelle","false","research",NA
"134","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Xylaria","hypoxylon","iNat:67473718",49.791714,-123.127506,"2020-10-25",NA,NA,"","false","research",171
"135","Helvella compressa",117997,"Helvella compressa",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Helvellaceae","","","Helvella","compressa","iNat:68242124",49.331639,-123.263597,"2021-01-17",NA,NA,"Nicola Rammell","false","research",61
"136","Helvella compressa",117997,"Helvella compressa",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Helvellaceae","","","Helvella","compressa","iNat:68242125",49.333133,-123.262328,"2021-01-17",NA,NA,"Nicola Rammell","false","research",61
"137","Ascocoryne sarcoides",49075,"Ascocoryne sarcoides",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Gelatinodiscaceae","","","Ascocoryne","sarcoides","iNat:70515497",49.61838,-123.20945,"2020-12-09",NA,NA,"","false","research",40
"138","Pseudoplectania nigrella",351979,"Pseudoplectania nigrella",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Sarcosomataceae","","","Pseudoplectania","nigrella","iNat:73026487",49.337537,-123.260803,"2021-04-04",NA,NA,"Taylor Justason","false","research",4
"139","Mitrula elegans",320702,"Mitrula elegans",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Mitrulaceae","","","Mitrula","elegans","iNat:78312128",49.647275,-123.202961,"2021-05-11",NA,NA,"Christina","false","research",NA
"140","Kretzschmaria deusta",128051,"Kretzschmaria deusta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Kretzschmaria","deusta","iNat:79240713",49.339745,-123.260383,"2021-05-17",NA,NA,"Caitlin Robinson","false","research",32
"141","Cudonia monticola",217906,"Cudonia monticola",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Rhytismatales",NA,NA,NA,"Cudoniaceae","","","Cudonia","monticola","iNat:79337776",49.365925,-123.255638,"2021-05-18",NA,NA,"Alyssa Zandvliet","false","research",6
"142","Plectania melastoma",344501,"Plectania melastoma",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Sarcosomataceae","","","Plectania","melastoma","iNat:83597235",49.766205,-123.128029,"2021-06-11",NA,NA,"","false","research",76
"143","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:93966059",49.38995,-123.3518,"2021-06-16",NA,NA,"","false","research",14
"144","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:94506052",49.415097,-123.496494,"2021-09-11",NA,NA,"April","false","research",NA
"145","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:94506075",49.417528,-123.501253,"2021-09-11",NA,NA,"April","false","research",NA
"146","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:94506161",49.414856,-123.497678,"2021-09-11",NA,NA,"April","false","research",NA
"147","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:94506191",49.417528,-123.501253,"2021-09-11",NA,NA,"April","false","research",NA
"148","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:94506245",49.417528,-123.501253,"2021-09-11",NA,NA,"April","false","research",NA
"149","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:94506279",49.415289,-123.496656,"2021-09-11",NA,NA,"April","false","research",NA
"150","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:94506303",49.415289,-123.496656,"2021-09-11",NA,NA,"April","false","research",NA
"151","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:94506326",49.417528,-123.501253,"2021-09-11",NA,NA,"April","false","research",NA
"152","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:94506364",49.415317,-123.496647,"2021-09-11",NA,NA,"April","false","research",NA
"153","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:94506381",49.415317,-123.496647,"2021-09-11",NA,NA,"April","false","research",NA
"154","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Xylaria","hypoxylon","iNat:94656967",49.667931,-123.126533,"2021-09-12",NA,NA,"Ben Keen","false","research",NA
"155","Tolypocladium ophioglossoides",499797,"Tolypocladium ophioglossoides",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Ophiocordycipitaceae","","","Tolypocladium","ophioglossoides","iNat:95492066",49.374237,-123.18615,"2021-09-19",NA,NA,"Mendel Skulski","false","research",NA
"156","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:95574349",49.431094,-123.516736,"2021-09-20",NA,NA,"Richard Biel","false","research",64
"157","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:95988970",49.658514,-123.081882,"2020-10-14",NA,NA,"Emma Harrower","false","research",NA
"158","Calycina citrina",955949,"Calycina citrina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Pezizellaceae","","","Calycina","citrina","iNat:96305215",49.371433,-123.374436,"2021-09-26",NA,NA,"Ben Keen","false","research",NA
"159","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:96603844",49.385852,-123.355138,"2021-09-29",NA,NA,"","false","research",5430
"160","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:97099039",49.378758,-123.261842,"2021-10-01",NA,NA,"Alyssa Zandvliet","false","research",67
"161","Aleuria aurantia",48716,"Aleuria aurantia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Pyronemataceae","","","Aleuria","aurantia","iNat:97142709",49.778655,-123.136824,"2021-10-02",NA,NA,"","false","research",5129
"162","Calycina citrina",955949,"Calycina citrina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Pezizellaceae","","","Calycina","citrina","iNat:97964542",49.71485,-123.165461,"2021-10-11",NA,NA,"Ben Keen","false","research",NA
"163","Rhytisma punctatum",333838,"Rhytisma punctatum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Rhytismatales",NA,NA,NA,"Rhytismataceae","","","Rhytisma","punctatum","iNat:98018318",49.698105,-123.135772,"2021-10-11",NA,NA,"Nancy Henderson","false","research",65
"164","Aleuria aurantia",48716,"Aleuria aurantia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Pyronemataceae","","","Aleuria","aurantia","iNat:98113767",49.724435,-123.091369,"2021-10-13",NA,NA,"Nancy Henderson","false","research",10
"165","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:98120412",49.723318,-123.08786,"2021-10-13",NA,NA,"Nancy Henderson","false","research",30
