"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"1",2980928379,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/64344324","Animalia","Chordata","Aves","Passeriformes","Cinclidae","Cinclus","Cinclus mexicanus","","SPECIES","Cinclus mexicanus Swainson, 1827","Cinclus mexicanus","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.378087,-123.33468,26,NA,NA,NA,NA,NA,"2020-11-06T16:43:00",6,11,2020,9606873,9606873,"HUMAN_OBSERVATION","iNaturalist","Observations","64344324","","natvanjan","2020-11-07T06:06:45","CC_BY_NC_4_0","natvanjan","natvanjan","","","2022-12-09T20:32:55.581Z","StillImage;StillImage","COORDINATE_ROUNDED"
"2",2196763001,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS668986595","Animalia","Chordata","Aves","Passeriformes","Cinclidae","Cinclus","Cinclus mexicanus","","SPECIES","Cinclus mexicanus Swainson, 1827","Cinclus mexicanus","","CA","Brackendale--Cheakamus Centre","British Columbia","PRESENT",2,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.819218,-123.15384,NA,NA,NA,NA,NA,NA,"2018-10-21T00:00:00",21,10,2018,9606873,9606873,"HUMAN_OBSERVATION","CLO","EBIRD","OBS668986595","","","","CC_BY_4_0","","obsr555521","","","2022-11-24T21:00:29.546Z","",""
"3",258081601,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD_CAN:OBS62164889","Animalia","Chordata","Aves","Passeriformes","Cinclidae","Cinclus","Cinclus mexicanus","","SPECIES","Cinclus mexicanus Swainson, 1827","Cinclus mexicanus","","CA","Squamish Golf Course and Spawning Channels","British Columbia","PRESENT",5,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.72928,-123.12374,NA,NA,NA,NA,NA,NA,"2009-01-30T00:00:00",30,1,2009,9606873,9606873,"HUMAN_OBSERVATION","CLO","EBIRD_CAN","OBS62164889","","","","CC_BY_4_0","","obsr104795","","","2022-11-24T21:04:35.704Z","",""
"4",2765161259,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS833058026","Animalia","Chordata","Aves","Passeriformes","Cinclidae","Cinclus","Cinclus mexicanus","","SPECIES","Cinclus mexicanus Swainson, 1827","Cinclus mexicanus","","CA","Squamish Golf Course and Spawning Channels","British Columbia","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.72928,-123.12374,NA,NA,NA,NA,NA,NA,"2019-11-29T00:00:00",29,11,2019,9606873,9606873,"HUMAN_OBSERVATION","CLO","EBIRD","OBS833058026","","","","CC_BY_4_0","","obsr831609","","","2022-11-24T21:15:24.695Z","",""
"5",2097188941,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS555639721","Animalia","Chordata","Aves","Passeriformes","Cinclidae","Cinclus","Cinclus mexicanus","","SPECIES","Cinclus mexicanus Swainson, 1827","Cinclus mexicanus","","CA","Cypress Provincial Park--Yew Lake trail","British Columbia","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.3991,-123.21131,NA,NA,NA,NA,NA,NA,"2017-12-08T00:00:00",8,12,2017,9606873,9606873,"HUMAN_OBSERVATION","CLO","EBIRD","OBS555639721","","","","CC_BY_4_0","","obsr108656","","","2022-11-24T21:13:48.833Z","",""
"6",827098797,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS155783950","Animalia","Chordata","Aves","Passeriformes","Cinclidae","Cinclus","Cinclus mexicanus","","SPECIES","Cinclus mexicanus Swainson, 1827","Cinclus mexicanus","","CA","Stawamus Chief Provincial Park","British Columbia","PRESENT",1,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.685684,-123.13824,NA,NA,NA,NA,NA,NA,"2012-06-02T00:00:00",2,6,2012,9606873,9606873,"HUMAN_OBSERVATION","CLO","EBIRD","OBS155783950","","","","CC_BY_4_0","","obsr276350","","","2022-11-24T21:01:55.631Z","",""
"7",2713675187,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS838624197","Animalia","Chordata","Aves","Passeriformes","Cinclidae","Cinclus","Cinclus mexicanus","","SPECIES","Cinclus mexicanus Swainson, 1827","Cinclus mexicanus","","CA","Brackendale--Cheakamus Centre","British Columbia","PRESENT",13,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.819218,-123.15384,NA,NA,NA,NA,NA,NA,"2019-12-15T00:00:00",15,12,2019,9606873,9606873,"HUMAN_OBSERVATION","CLO","EBIRD","OBS838624197","","","","CC_BY_4_0","","obsr555521","","","2022-11-24T21:10:04.295Z","",""
"8",257661459,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS58724312","Animalia","Chordata","Aves","Passeriformes","Cinclidae","Cinclus","Cinclus mexicanus","","SPECIES","Cinclus mexicanus Swainson, 1827","Cinclus mexicanus","","CA","Squamish Golf Course and Spawning Channels","British Columbia","PRESENT",7,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.72928,-123.12374,NA,NA,NA,NA,NA,NA,"2008-11-07T00:00:00",7,11,2008,9606873,9606873,"HUMAN_OBSERVATION","CLO","EBIRD","OBS58724312","","","","CC_BY_4_0","","obsr104795","","","2022-11-24T20:39:15.530Z","",""
"9",3079637191,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/71438249","Animalia","Chordata","Aves","Passeriformes","Cinclidae","Cinclus","Cinclus mexicanus","","SPECIES","Cinclus mexicanus Swainson, 1827","Cinclus mexicanus","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.752023,-123.141603,88,NA,NA,NA,NA,NA,"2020-01-01T12:55:56",1,1,2020,9606873,9606873,"HUMAN_OBSERVATION","iNaturalist","Observations","71438249","","2ndmowae Lazaga","2021-03-17T19:24:57","CC_BY_NC_4_0","2ndmowae Lazaga","2ndmowae Lazaga","","","2022-12-09T20:28:49.766Z","StillImage","COORDINATE_ROUNDED"
"10",2217770602,"4fa7b334-ce0d-4e88-aaae-2e0c138d049e","URN:catalog:CLO:EBIRD:OBS678137342","Animalia","Chordata","Aves","Passeriformes","Cinclidae","Cinclus","Cinclus mexicanus","","SPECIES","Cinclus mexicanus Swainson, 1827","Cinclus mexicanus","","CA","Squamish Golf Course and Spawning Channels","British Columbia","PRESENT",6,"e2e717bf-551a-4917-bdc9-4fa0f342c530",49.72928,-123.12374,NA,NA,NA,NA,NA,NA,"2018-11-19T00:00:00",19,11,2018,9606873,9606873,"HUMAN_OBSERVATION","CLO","EBIRD","OBS678137342","","","","CC_BY_4_0","","obsr831609","","","2022-11-24T20:52:57.100Z","",""
