scientificName,scientificNameAuthorship,subtaxonAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,superfamily,family,subfamily,tribe,genus,specificEpithet,hybrid,subspecies,variety,establishmentMeans,provincialStatus,nationalStatus,firstReported,firstReportedBy,firstReportedSource,firstReportedCollectionNumber,firstReportedGBIF,lastReported,lastReportedBy,lastReportedSource,lastReportedCollectionNumber,lastReportedGBIF,recordCount,reportingStatus,iNatObservationStatus,notes,ID,statsCode
Amphora helenensis,Giffen,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Thalassiophysales,,,Catenulaceae,,,Amphora,helenensis,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:57,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:57,,2,new 2020,unobserved,,1424507,ALG
Amphora lineolata,"Ehrenberg, nom. illeg.",,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Thalassiophysales,,,Catenulaceae,,,Amphora,lineolata,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:59,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:59,,1,new 2020,unobserved,“the taxonomic or nomenclatural status (or both) of this entity is in some way unresolved and requires further investigation.” (AlgaeBase 2022),970169,ALG
Amphora sulcata,Brébisson ex W.Gregory,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Thalassiophysales,,,Catenulaceae,,,Amphora,sulcata,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:7,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:7,,1,new 2020,unobserved,,1465255,ALG
Amphora vixvisibilis,Chunlian Li & Witkowski,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Thalassiophysales,,,Catenulaceae,,,Amphora,vixvisibilis,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:8,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:8,,1,new 2020,unobserved,,1465254,ALG
Amplisiphonia pacifica,Hollenberg,,red alga,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Ceramiales,,,Rhodomelaceae,,,Amplisiphonia,pacifica,,,,,unlisted,unlisted,2011-05-03,G.W. Saunders & K. Hind,BOLD,GWS027404,,2011-05-03,G.W. Saunders & K. Hind,BOLD,GWS027404,,1,reported,unobserved,"""Amplisiphonia pacifica"" Barcoded; for some reason GBIF doesn't have BOLD info here, but this specimen is on BOLD site (but think this isn't supposed to be accessible, doesn't come up when doing public search for this species). Assuming taxonomy uncertain, putting name in quotes.",1292322,ALG
Analipus japonicus,(Harvey) M.J.Wynne,,bottlebrush seaweed,Chromista,Ochrophyta,,,Phaeophyceae,Fucophycidae,,Ectocarpales,,,Chordariaceae,,,Analipus,japonicus,,,,,unlisted,unlisted,2019-05-04,Bridgette Clarkston,iNaturalist,25860485,,2019-05-04,Bridgette Clarkston,iNaturalist,25860485,,1,new 2019,observed,,130230,ALG
Antithamnionella pacifica,(Harvey) E.M.Wollaston,,red alga,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Ceramiales,,,Ceramiaceae,,,Antithamnionella,pacifica,,,,,unlisted,unlisted,1977-11-27,Michael W. Hawkes,UBC,A57501,,2019-05-04,Bridgette Clarkston,iNaturalist,25861010,,5,confirmed,observed,reported as Antithamnionella pacifica var. pacifica; species distribution includes Galiano,1031132,ALG
Arachnoidiscus schmidtii,Hajós,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Arachnoidiscales,,,Arachnoidiscaceae,,,Arachnoidiscus,schmidtii,,,,,unlisted,unlisted,2005-01-31,Mark Webber,iNaturalist,4874715,,2005-01-31,Mark Webber,iNaturalist,4874715,,1,reported,observed,,521732,ALG
Arcocellulus mammifer,"Hasle, Stosch & Syvertsen",,diatom,Chromista,Bacillariophyta,Bacillariophytina,,Mediophyceae,Cymatosirophycidae,,Cymatosirales,,,Cymatosiraceae,,,Arcocellulus,mammifer,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:60,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:60,,1,new 2020,unobserved,,1424509,ALG
Asterionellopsis glacialis,(Castracane) Round,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Fragilariophycidae,,Fragilariales,,,Fragilariaceae,,,Asterionellopsis,glacialis,,,,,unlisted,unlisted,2004-07-25,Mark Webber,iNaturalist,4848898,,2022-04-06,Mark Webber,iNaturalist,111057760,,3,confirmed,observed,,428503,ALG
Asteromphalus heptactis,(Brébisson) Ralfs,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Asterolamprales,,,Asterolampraceae,,,Asteromphalus,heptactis,,,,,unlisted,unlisted,2007-07-13,Mark Webber,iNaturalist,4874751,,2008-11-11,Mark Webber,iNaturalist,49975207,,2,confirmed,observed,,521735,ALG
Attheya decora,T.West,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Chaetocerotales,,,Attheyaceae,,,Attheya,decora,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:62,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:62,,1,new 2020,unobserved,,969995,ALG
Aulacodiscus sp.,,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Coscinodiscales,,,Aulacodiscaceae,,,Aulacodiscus,,,,,,unlisted,unlisted,2010-12-29,Mark Webber,iNaturalist,4874758,,2010-12-29,Mark Webber,iNaturalist,4874758,,1,reported,observed,,521736,ALG
Bacillaria paxiillifer,(O.F.Müller) T.Marsson,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Bacillariales,,,Bacillariaceae,,,Bacillaria,paxiillifer,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:11,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:11,,2,new 2020,unobserved,,1268470,ALG
Berkeleya sp.,,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Naviculales,Neidiineae,,Berkeleyaceae,,,Berkeleya,,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:13,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:13,,1,new 2020,unobserved,,415040,ALG
Biddulphia biddulphiana,(J.E. Smith) Boyer,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Biddulphiales,,,Biddulphiaceae,,,Biddulphia,biddulphiana,,,,,unlisted,unlisted,2008-07-19,Mark Webber,iNaturalist,4876149,,2011-01-05,Mark Webber,iNaturalist,4876139,,2,confirmed,observed,,372546,ALG
Bolidomonas sp.,,,alga,Chromista,Ochrophyta,,,Bolidophyceae,,,Parmales,,,Triparmaceae,,,Bolidomonas,,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:63,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:63,,1,new 2020,unobserved,,1424510,ALG
Bonnemaisonia nootkana,(Esper) P.C.Silva,,delicately-branched red seaweed,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,,,Bonnemaisoniales,,,Bonnemaisoniaceae,,,Bonnemaisonia,nootkana,,,,,unlisted,unlisted,2005-12-10,Andy Lamb,PMLS,PMLS2021:1120,,2008-10-10,Andy Lamb,PMLS,PMLS2021:1601,,12,confirmed,unobserved,"B. nootkana is recorded from the area based on records from herbaria, however it is not included in the keys to the area. This record is difficult to confirm without a photo or specimen.",873866,ALG
Bossiella orbigniana,(Decaisne) P.C.Silva,, calcareous articulated coralline red alga,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Corallinophycidae,,Corallinales,,,Corallinaceae,Corallinoideae,,Bossiella,orbigniana,,,,,unlisted,unlisted,2011-05-03,G.W. Saunders & K. Hind,BOLD,GWS027413,,2011-05-03,G.W. Saunders & K. Hind,BOLD,GWS027413,,1,reported,unobserved,barcoded,345276,ALG
Branchioglossum bipinnatifidum,(Montagne) M.J.Wynne,,red alga,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Ceramiales,,,Delesseriaceae,,,Branchioglossum,bipinnatifidum,,,,,unlisted,unlisted,2011-05-04,"G.W. Saunders, K. Hind & B. Clarkston",BOLD,GWS027448,,2011-05-04,"G.W. Saunders, K. Hind & B. Clarkston",BOLD,GWS027448,,1,reported,unobserved,barcoded,1192720,ALG
Calliarthron tuberculosum,(Postels & Ruprecht) E.Y.Dawson,,articulated coralline algae,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Corallinophycidae,,Corallinales,,,Corallinaceae,Corallinoideae,,Calliarthron,tuberculosum,,,,,unlisted,unlisted,2022-02-28,Caitlin Robinson,iNaturalist,107677379,,2022-02-28,Caitlin Robinson,iNaturalist,107677379,,1,new 2022,observed,"no change (KH). Common here, most likely C. tuberculosum",446884,ALG
Callithamnion acutum,Kylin,,red alga,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Ceramiales,,,Ceramiaceae,,,Callithamnion,acutum,,,,,unlisted,unlisted,2019-05-04,Bridgette Clarkston,iNaturalist,25859555,,2019-05-04,Bridgette Clarkston,iNaturalist,25859555,,1,new 2019,observed,,895196,ALG
Callithamnion pikeanum,Harvey,,beauty bush,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Ceramiales,,,Ceramiaceae,,,Callithamnion,pikeanum,,,,,unlisted,unlisted,2006-09-29,Andy Lamb,PMLS,PMLS2021:1182,,2006-09-29,Andy Lamb,PMLS,PMLS2021:1182,,1,reported,unobserved,common here and we observed during the Bioblitz,117770,ALG
Callophyllis crenulata,Setchell,,red sea fan,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Kallymeniaceae,,,Callophyllis,crenulata,,,,,unlisted,unlisted,2011-05-04,"G.W. Saunders, K. Hind & B. Clarkston",BOLD,GWS027457,,2011-05-04,"G.W. Saunders, K. Hind & B. Clarkston",BOLD,GWS027457,,1,reported,unobserved,barcoded,345268,ALG
Callophyllis edentata,Kylin,,red sea fan,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Kallymeniaceae,,,Callophyllis,edentata,,,,,unlisted,unlisted,2019-05-04,Bridgette Clarkston,iNaturalist,25861012,,2019-05-04,Bridgette Clarkston,iNaturalist,25861012,,2,new 2019,observed,,895191,ALG
Callophyllis flabellulata,Harvey,,red sea fan,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Kallymeniaceae,,,Callophyllis,flabellulata,,,,,unlisted,unlisted,2011-05-03,G.W. Saunders & K. Hind,BOLD,GWS027403,,2019-05-05,Bridgette Clarkston,iNaturalist,25927062,,4,confirmed,observed,,446885,ALG
Callophyllis heanophylla,Setchell,,red sea fan,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Kallymeniaceae,,,Callophyllis,heanophylla,,,,,unlisted,unlisted,2011-05-04,"G.W. Saunders, K. Hind & B. Clarkston",BOLD,GWS027451,,2011-05-04,"G.W. Saunders, K. Hind & B. Clarkston",BOLD,GWS027451,,1,reported,unobserved,barcoded,1292323,ALG
Callophyllis pinnata,Setchell & Swezy in Setchell,,red sea fan,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Kallymeniaceae,,,Callophyllis,pinnata,,,,,unlisted,unlisted,2011-05-04,"G.W. Saunders, K. Hind & B. Clarkston",BOLD,GWS027453,,2011-05-04,"G.W. Saunders, K. Hind & B. Clarkston",BOLD,GWS027453,,1,reported,unobserved,barcoded,544812,ALG
Callophyllis schneideri,Clarkston & G.W.Saunders,,red sea fan,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Kallymeniaceae,,,Callophyllis,schneideri,,,,,unlisted,unlisted,2011-05-04,"G.W. Saunders, K. Hind & B. Clarkston",BOLD,GWS027442,,2011-05-04,"G.W. Saunders, K. Hind & B. Clarkston",BOLD,GWS027442,,1,reported,unobserved,barcoded,1337372,ALG
Callophyllis variforma,"Filloramo, Selivanova & G.W.Saunders",,red sea fan,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Kallymeniaceae,,,Callophyllis,variforma,,,,,unlisted,unlisted,2011-05-04,"G.W. Saunders, K. Hind & B. Clarkston",BOLD,GWS027443,,2011-05-04,"G.W. Saunders, K. Hind & B. Clarkston",BOLD,GWS027443,,1,reported,unobserved,barcoded,1337854,ALG
Ceramium gardneri,Kylin,,banded weed,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Ceramiales,,,Ceramiaceae,,,Ceramium,gardneri,,,,,unlisted,unlisted,2019-05-04,Bridgette Clarkston,iNaturalist,25859909,,2019-05-04,Bridgette Clarkston,iNaturalist,25859909,,1,new 2019,observed,,345256,ALG
Ceramium pacificum,(Collins) Kylin,,hairy pottery seaweed,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Ceramiales,,,Ceramiaceae,,,Ceramium,pacificum,,,,,unlisted,unlisted,2006-11-11,Andy Lamb,PMLS,PMLS2021:1220,,2016-09-01,Andrew Simon,iNaturalist,4017037,,10,confirmed,observed,,429948,ALG
Cerataulina pelagica,(Cleve) Hendey,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Hemiaulales,,,Hemiaulaceae,,,Cerataulina,pelagica,,,,,unlisted,unlisted,2008-07-11,Mark Webber,iNaturalist,9290781,,2008-07-11,Mark Webber,iNaturalist,9290781,,1,reported,observed,,448296,ALG
Chaetoceros affinis,Lauder,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,affinis,,,,,unlisted,unlisted,2004-07-28,Mark Webber,iNaturalist,4876445,,2004-07-28,Mark Webber,iNaturalist,4876445,,1,reported,observed,,423795,ALG
Chaetoceros concavicornis,L.A. Mangin,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,concavicornis,,,,,unlisted,unlisted,2006-01-13,Mark Webber,iNaturalist,4876451,,2006-01-13,Mark Webber,iNaturalist,4876451,,1,reported,observed,,521748,ALG
Chaetoceros curvisetus,Cleve,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,curvisetus,,,,,unlisted,unlisted,2006-01-02,Mark Webber,iNaturalist,4876455,,2006-01-02,Mark Webber,iNaturalist,4876455,,1,reported,observed,,504135,ALG
Chaetoceros decipiens,Cleve,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,decipiens,,,,,unlisted,unlisted,2008-11-09,Mark Webber,iNaturalist,4876188,,2008-11-09,Mark Webber,iNaturalist,4876188,,1,reported,observed,,446735,ALG
Chaetoceros diadema,(Ehrenberg) Gran,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,diadema,,,,,,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:14,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:14,,3,new 2020,unobserved,,411115,ALG
Chaetoceros didymus,Ehrenberg,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,didymus,,,,,unlisted,unlisted,2006-01-01,Mark Webber,iNaturalist,4849241,,2010-08-06,Mark Webber,iNaturalist,4876179,,3,confirmed,observed,,448287,ALG
Chaetoceros laciniosus,F. Schütt,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,laciniosus,,,,,unlisted,unlisted,2009-08-11,Mark Webber,iNaturalist,4876214,,2009-08-11,Mark Webber,iNaturalist,4876214,,1,reported,observed,,521745,ALG
Chaetoceros lorenzianus,Grunow,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,lorenzianus,,,,,unlisted,unlisted,2008-11-15,Mark Webber,iNaturalist,4876441,,2008-11-15,Mark Webber,iNaturalist,4876441,,1,reported,observed,,521747,ALG
Chaetoceros radicans,F. Schütt,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,radicans,,,,,unlisted,unlisted,2006-01-21,Mark Webber,iNaturalist,4876457,,2006-01-21,Mark Webber,iNaturalist,4876457,,1,reported,observed,,521749,ALG
Chaetoceros socialis,H.S. Lauder,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,socialis,,,,,unlisted,unlisted,2008-11-15,Mark Webber,iNaturalist,4876466,,2013-07-20,Mark Webber,iNaturalist,9217803,,4,confirmed,observed,,411126,ALG
Chaetoceros wighamii,Brightwell,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Chaetocerotophycidae,,Chaetocerotales,,,Chaetocerotaceae,,,Chaetoceros,wighamii,,,,,,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:17,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:17,,1,new 2020,unobserved,,970007,ALG
Chondracanthus exasperatus,(Harvey & Bailey) Hughey,,Turkish towel,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Gigartinaceae,,,Chondracanthus,exasperatus,,,,,unlisted,unlisted,1996-02-04,E. Mcneil,UBC,A82321,,2022-05-21,Catiemac,iNaturalist,118595882,,22,confirmed,observed,,127153,ALG
Cladophora columbiana,Collins,,green pin-cushion alga,Plantae,Chlorophyta,,,Ulvophyceae,,,Cladophorales,,,Cladophoraceae,,,Cladophora,columbiana,,,,,unlisted,unlisted,2016-09-01,Andrew Simon,iNaturalist,4017201,,2016-09-01,Andrew Simon,iNaturalist,4017201,,1,new 2016,observed,,117775,ALG
Cladophora sp.,,,sea moss,Plantae,Chlorophyta,,,Ulvophyceae,,,Cladophorales,,,Cladophoraceae,,,Cladophora,,,,,,unlisted,unlisted,2013-05-17,Andy Lamb,PMLS,PMLS2021:148,,2013-05-17,Andy Lamb,PMLS,PMLS2021:148,,1,reported,unobserved,,53707,ALG
Clathromorphum sp.,,,crustose coralline,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Corallinophycidae,,Corallinales,,,Corallinaceae,,,Clathromorphum,,,,,,unlisted,unlisted,1993-08-16,Andy Lamb,PMLS,PMLS2021:1054,,2019-05-05,Stefania Gorgopa,PMLS,PMLS2021:2336,,175,confirmed,unobserved,,326286,ALG
Cocconeis sp.,,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Cocconeidales,,,Cocconeidaceae,,,Cocconeis,,,,,,unlisted,unlisted,2005-07-19,Mark Webber,iNaturalist,5197578,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:18,,6,confirmed,observed,,339306,ALG
Codium fragile,Hariot,,sea staghorn,Plantae,Chlorophyta,,,Ulvophyceae,,,Bryopsidales,,,Codiaceae,,,Codium,fragile,,,,,unlisted,unlisted,1977-11-27,Michael W. Hawkes,UBC,A57498,,2016-07-24,Andy Lamb,PMLS,PMLS2021:167,,6,confirmed,unobserved,cf Codium fragile subsp. californicum (J.Agardh) Maggs & J.Kelly,67555,ALG
Codium setchellii,N.L.Gardner,,spongy cushion,Plantae,Chlorophyta,,,Ulvophyceae,,,Bryopsidales,,,Codiaceae,,,Codium,setchellii,,,,,unlisted,unlisted,1994-10-22,Andy Lamb,PMLS,PMLS2021:6,,2016-03-27,Andy Lamb,PMLS,PMLS2021:165,,16,confirmed,unobserved,,117776,ALG
Colpomenia peregrina,Sauvageau,,round brown bag,Chromista,Ochrophyta,,,Phaeophyceae,,,Scytosiphonales,,,Scytosiphonaceae,,,Colpomenia,peregrina,,,,,unlisted,unlisted,2006-09-28,Andy Lamb,PMLS,PMLS2021:313,,2022-07-31,Dave Zeuss Cochrane,iNaturalist,128941874,,6,confirmed,observed,,129737,ALG
Congregatocarpus kurilensis,(Ruprecht) M.J.Wynne,,red alga,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Ceramiales,,,Delesseriaceae,Delesserioideae,,Congregatocarpus,kurilensis,,,,,unlisted,unlisted,2006-09-29,Andy Lamb,PMLS,PMLS2021:1200,,2006-09-29,Andy Lamb,PMLS,PMLS2021:1200,,1,reported,unobserved,,1424968,ALG
Constantinea simplex,Setchell,,cup and saucer seaweed,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Dumontiaceae,,,Constantinea,simplex,,,,,unlisted,unlisted,1995-02-24,Charlie Gibbs,PMLS,PMLS2021:1067,,2019-12-09,penelopebridge,iNaturalist,36661545,,10,confirmed,observed,,345231,ALG
