id,scientific,taxonID,family,institutio,catalogNum,datasetNam,recordedBy,eventDate,basisOfRec,locality,decimalLat,decimalLon,coordinate,establishm,provincial
136,Vaccinium ovalifolium,"63820",Ericaceae,E,E01021489,,"Edinburgh, Howick Expedition to British Columbia (EHBC)",2016-08-25,PRESERVED_SPECIMEN,Dakota Bog (between Dakota Ridge & Mt Elphinstone),49.571111000000002,-123.594443999999996,,native,S5 (2015)
136,Vaccinium uliginosum,"64714",Ericaceae,E,E01021482,,"Edinburgh, Howick Expedition to British Columbia (EHBC)",2016-08-25,PRESERVED_SPECIMEN,Dakota Bog (between Dakota Ridge & Mt Elphinstone),49.572778000000000,-123.590000000000003,,native,S4 (2015)
136,Viburnum edule,"79499",Viburnaceae,E,E01021483,,"Edinburgh, Howick Expedition to British Columbia (EHBC)",2016-08-25,PRESERVED_SPECIMEN,Dakota Bog (between Dakota Ridge & Mt Elphinstone),49.572778000000000,-123.590000000000003,,native,S5 (2019)
142,Caltha leptosepala,"64445",Ranunculaceae,iNaturalist,"127357169",,pumakit,2022-07-21,HUMAN_OBSERVATION,,49.519007000000002,-123.592907999999994,,native,S5 (2000)
142,Cassiope mertensiana ssp. mertensiana,"126554",Ericaceae,iNaturalist,"85418113",,pumakit,2021-07-01,HUMAN_OBSERVATION,,49.522081999999997,-123.590377000000004,,native,S5 (2019)
142,Menyanthes trifoliata,"78016",Menyanthaceae,iNaturalist,"85418344",,pumakit,2021-07-01,HUMAN_OBSERVATION,,49.521177000000002,-123.591828000000007,,native,S5 (2000)
142,Phyllodoce empetriformis,"78560",Ericaceae,iNaturalist,"85625476",,pumakit,2021-07-03,HUMAN_OBSERVATION,,49.521213000000003,-123.591503000000003,,native,S5 (2014)
142,Trillium ovatum var. ovatum,"63972",Melanthiaceae,iNaturalist,"75318944",,laurenbock,2021-04-23,HUMAN_OBSERVATION,,49.523859000000002,-123.594711000000004,"1981474",native,S5 (2019)
142,Veratrum viride var. eschscholzianum,"79484",Melanthiaceae,iNaturalist,"127358656",,pumakit,2022-07-21,HUMAN_OBSERVATION,,49.520788000000003,-123.592633000000006,,native,S5 (2015)
142,Veratrum viride var. eschscholzianum,"79484",Melanthiaceae,iNaturalist,"89727582",,pumakit,2021-08-01,HUMAN_OBSERVATION,,49.520225000000003,-123.592948000000007,,native,S5 (2015)
226,Abies amabilis,"75240",Pinaceae,E,"20160478",,"Edinburgh, Howick Expedition to British Columbia (EHBC)",2016-08-25,LIVING_SPECIMEN,"Forest service road to Dakota Bog, Mt Elphinstone",49.498333000000002,-123.578333000000001,,native,S5 (2015)
226,Abies amabilis,"75240",Pinaceae,E,"20160477",,"Edinburgh, Howick Expedition to British Columbia (EHBC)",2016-08-25,LIVING_SPECIMEN,"Forest service road to Dakota Bog, Mt Elphinstone",49.497777999999997,-123.578889000000004,,native,S5 (2015)
226,Abies amabilis,"75240",Pinaceae,E,E01021493,,"Edinburgh, Howick Expedition to British Columbia (EHBC)",2016-08-25,PRESERVED_SPECIMEN,"Forest service road to Dakota Bog, Mt Elphinstone",49.497777999999997,-123.578889000000004,,native,S5 (2015)
227,Abies amabilis,"75240",Pinaceae,iNaturalist,"127179772",,Rand Rudland,2022-07-20,HUMAN_OBSERVATION,,49.493144999999998,-123.581872000000004,"430",native,S5 (2015)
227,Athyrium filix-femina var. cyclosorum,"52669",Athyriaceae,iNaturalist,"131687930",,Rand Rudland,2022-08-20,HUMAN_OBSERVATION,,49.493144999999998,-123.581872000000004,"430",native,S5 (2015)
227,Athyrium filix-femina var. cyclosorum,"52669",Athyriaceae,iNaturalist,"131687922",,Rand Rudland,2022-08-20,HUMAN_OBSERVATION,,49.493144999999998,-123.581872000000004,"430",native,S5 (2015)
227,Gaultheria ovatifolia,"77228",Ericaceae,iNaturalist,"127179748",,Rand Rudland,2022-07-20,HUMAN_OBSERVATION,,49.493144999999998,-123.581872000000004,"430",native,S4 (2015)
227,Gentiana sceptrum,"77244",Gentianaceae,iNaturalist,"88773728",,Rand Rudland,2021-07-26,HUMAN_OBSERVATION,,49.493144999999998,-123.581872000000004,"430",native,S5 (2000)
227,Gentiana sceptrum,"77244",Gentianaceae,iNaturalist,"90141502",,pumakit,2021-08-05,HUMAN_OBSERVATION,,49.493468000000000,-123.578891999999996,,native,S5 (2000)
227,Gentiana sceptrum,"77244",Gentianaceae,iNaturalist,"54334770",,Rand Rudland,2020-07-25,HUMAN_OBSERVATION,,49.493248999999999,-123.579631000000006,"4",native,S5 (2000)
227,Lilium columbianum,"77744",Liliaceae,iNaturalist,"125705186",,Rand Rudland,2022-07-10,HUMAN_OBSERVATION,,49.493144999999998,-123.581872000000004,"430",native,S5 (2015)
227,Lycopodium clavatum,"77914",Lycopodiaceae,iNaturalist,"125705182",,Rand Rudland,2022-07-10,HUMAN_OBSERVATION,,49.493144999999998,-123.581872000000004,"430",native,S5 (2015)
227,Lycopodium clavatum,"77914",Lycopodiaceae,iNaturalist,"118327070",,fisherpeak,2022-05-21,HUMAN_OBSERVATION,,49.494016999999999,-123.580090999999996,"26518",native,S5 (2015)
227,Lycopodium clavatum,"77914",Lycopodiaceae,iNaturalist,"131687920",,Rand Rudland,2022-08-20,HUMAN_OBSERVATION,,49.493144999999998,-123.581872000000004,"430",native,S5 (2015)
227,Maianthemum stellatum,"53268",Asparagaceae,iNaturalist,"54336059",,Rand Rudland,2020-07-25,HUMAN_OBSERVATION,,49.488962999999998,-123.581098999999995,"659",native,S5 (2015)
227,Nephrophyllidium crista-galli,"340457",Menyanthaceae,iNaturalist,"54334565",,Rand Rudland,2020-07-25,HUMAN_OBSERVATION,,49.493144999999998,-123.581872000000004,"430",native,S5 (2000)
227,Pinus monticola,"68084",Pinaceae,iNaturalist,"90200812",,pumakit,2021-08-05,HUMAN_OBSERVATION,,49.493893000000000,-123.577470000000005,,native,S4 (2015)
227,Pinus monticola,"68084",Pinaceae,iNaturalist,"127179771",,Rand Rudland,2022-07-20,HUMAN_OBSERVATION,,49.493144999999998,-123.581872000000004,"430",native,S4 (2015)
227,Rhinanthus minor,"61470",Orobanchaceae,iNaturalist,"125705183",,Rand Rudland,2022-07-10,HUMAN_OBSERVATION,,49.493144999999998,-123.581872000000004,"430",native,S4
227,Sanguisorba officinalis,"64549",Rosaceae,iNaturalist,"88761902",,Rand Rudland,2021-07-26,HUMAN_OBSERVATION,,49.493144999999998,-123.581872000000004,"430",native,S5 (2019)
227,Sanguisorba officinalis,"64549",Rosaceae,iNaturalist,"54334824",,Rand Rudland,2020-07-25,HUMAN_OBSERVATION,,49.493429999999996,-123.578565999999995,"4",native,S5 (2019)
227,Solidago lepida,"79152",Asteraceae,iNaturalist,"90141665",,pumakit,2021-08-05,HUMAN_OBSERVATION,,49.493921999999998,-123.576402999999999,,native,S5 (2000)
227,Solidago lepida,"79152",Asteraceae,iNaturalist,"134527577",,Rand Rudland,2022-09-10,HUMAN_OBSERVATION,,49.493144999999998,-123.581872000000004,"430",native,S5 (2000)
227,Struthiopteris spicant,"774894",Blechnaceae,iNaturalist,"131687921",,Rand Rudland,2022-08-20,HUMAN_OBSERVATION,,49.493144999999998,-123.581872000000004,"430",native,S5 (2015)
227,Veronica officinalis,"129020",Plantaginaceae,iNaturalist,"54335051",,Rand Rudland,2020-07-25,HUMAN_OBSERVATION,,49.492331000000000,-123.582183999999998,"4",exotic,SNA (2001)
227,Viburnum edule,"79499",Viburnaceae,iNaturalist,"135626260",,Rand Rudland,2022-09-18,HUMAN_OBSERVATION,,49.493144999999998,-123.581872000000004,"430",native,S5 (2019)
228,Anaphalis margaritacea,"52833",Asteraceae,iNaturalist,"59741845",,brianjanice,2020-09-13,HUMAN_OBSERVATION,,49.483423999999999,-123.571295000000006,"15",native,S5 (2015)
228,Gaultheria ovatifolia,"77228",Ericaceae,iNaturalist,"125196447",,Lyrae,2022-06-26,HUMAN_OBSERVATION,,49.483105999999999,-123.571879999999993,,native,S4 (2015)
303,Cinna latifolia,"76340",Poaceae,RBCM,V148200,,C. Tay,1979-07-28,PRESERVED_SPECIMEN,McNair Creek Valley: Avalanche chute W side of McNair Creek Valley,49.549999999999997,-123.566666999999995,,native,S5 (2019)
308,Solidago lepida,"79152",Asteraceae,iNaturalist,"64343466",,Rand Rudland,2020-11-06,HUMAN_OBSERVATION,,49.503779000000002,-123.563416000000004,"257",native,S5 (2000)
309,Gentiana sceptrum,"77244",Gentianaceae,iNaturalist,"88777803",,Rand Rudland,2021-07-26,HUMAN_OBSERVATION,,49.492322000000001,-123.563591000000002,"4",native,S5 (2000)
310,Actaea rubra,"49870",Ranunculaceae,iNaturalist,"125196456",,Lyrae,2022-06-26,HUMAN_OBSERVATION,,49.483634000000002,-123.567520000000002,,native,S5 (2019)
310,Asarum caudatum,"52858",Aristolochiaceae,iNaturalist,"125478393",,Lyrae,2022-06-26,HUMAN_OBSERVATION,,49.482278999999998,-123.558898999999997,,native,S5 (2015)
310,Athyrium filix-femina var. cyclosorum,"52669",Athyriaceae,iNaturalist,"129913002",,Rand Rudland,2022-08-07,HUMAN_OBSERVATION,,49.483671000000001,-123.568009000000004,"20",native,S5 (2015)
310,Coptis aspleniifolia,"160861",Ranunculaceae,E,"20160574",,"Edinburgh, Howick Expedition to British Columbia (EHBC)",2016-08-25,LIVING_SPECIMEN,Dakota Bog (between Dakota Ridge & Mt Elphinstone),49.484228000000002,-123.566900000000004,,native,S5 (2015)
310,Dicentra formosa ssp. formosa,"51049",Papaveraceae,iNaturalist,"125478389",,Lyrae,2022-06-26,HUMAN_OBSERVATION,,49.484741000000000,-123.562171000000006,,native,S5 (2019)
310,Dryopteris filix-mas,"76721",Dryopteridaceae,iNaturalist,"125196462",,Lyrae,2022-06-26,HUMAN_OBSERVATION,,49.484242999999999,-123.567144999999996,,native,S5 (2019)
310,Gentiana septemfida?,"153938",Gentianaceae,E,"20160590",,"Edinburgh, Howick Expedition to British Columbia (EHBC)",2016-08-25,LIVING_SPECIMEN,Dakota Bog (between Dakota Ridge & Mt Elphinstone),49.484211000000002,-123.566944000000007,,exotic,unlisted
310,Goodyera oblongifolia,"50719",Orchidaceae,iNaturalist,"129914082",,Rand Rudland,2022-08-07,HUMAN_OBSERVATION,,49.483558000000002,-123.568303999999998,"60",native,S5 (2015)
310,Kalmia microphylla var. occidentalis,"1035494",Ericaceae,E,"20160599",,"Edinburgh, Howick Expedition to British Columbia (EHBC)",2016-08-25,LIVING_SPECIMEN,Dakota Bog (between Dakota Ridge & Mt Elphinstone),49.484211000000002,-123.566944000000007,,native,S5 (2020)
310,Lycopodium clavatum,"77914",Lycopodiaceae,E,"20160605",,"Edinburgh, Howick Expedition to British Columbia (EHBC)",2016-08-25,LIVING_SPECIMEN,Dakota Bog (between Dakota Ridge & Mt Elphinstone),49.484228000000002,-123.566900000000004,,native,S5 (2015)
310,Lycopodium clavatum,"77914",Lycopodiaceae,iNaturalist,"129913046",,Rand Rudland,2022-08-07,HUMAN_OBSERVATION,,49.487304000000002,-123.565470000000005,"14",native,S5 (2015)
310,Lycopodium clavatum,"77914",Lycopodiaceae,iNaturalist,"125478384",,Lyrae,2022-06-26,HUMAN_OBSERVATION,,49.488118000000000,-123.563340999999994,,native,S5 (2015)
310,Lycopodium clavatum,"77914",Lycopodiaceae,iNaturalist,"125196471",,Lyrae,2022-06-26,HUMAN_OBSERVATION,,49.484186999999999,-123.567352999999997,,native,S5 (2015)
310,Maianthemum racemosum ssp. amplexicaule,"53012",Asparagaceae,iNaturalist,"125196476",,Lyrae,2022-06-26,HUMAN_OBSERVATION,,49.484251000000000,-123.567370999999994,,native,S5 (2015)
310,Maianthemum stellatum,"53268",Asparagaceae,iNaturalist,"125478383",,Lyrae,2022-06-26,HUMAN_OBSERVATION,,49.484741000000000,-123.562171000000006,,native,S5 (2015)
310,Pectiantia pentandra,"1424153",Saxifragaceae,iNaturalist,"125196461",,Lyrae,2022-06-26,HUMAN_OBSERVATION,,49.483845000000002,-123.567396000000002,,native,S5 (2019)
310,Streptopus amplexifolius,"79273",Liliaceae,E,"20160564",,"Edinburgh, Howick Expedition to British Columbia (EHBC)",2016-08-25,LIVING_SPECIMEN,Dakota Bog (between Dakota Ridge & Mt Elphinstone),49.484228000000002,-123.566900000000004,,native,S5
310,Streptopus amplexifolius,"79273",Liliaceae,iNaturalist,"125478396",,Lyrae,2022-06-26,HUMAN_OBSERVATION,,49.482720000000000,-123.557726000000002,,native,S5
310,Triantha glutinosa,"169913",Tofieldiaceae,E,"20160572",,"Edinburgh, Howick Expedition to British Columbia (EHBC)",2016-08-25,LIVING_SPECIMEN,Dakota Bog (between Dakota Ridge & Mt Elphinstone),49.484211000000002,-123.566944000000007,,native,S5 (2000)
310,Vaccinium ovalifolium,"63820",Ericaceae,E,"20160629",,"Edinburgh, Howick Expedition to British Columbia (EHBC)",2016-08-25,LIVING_SPECIMEN,Dakota Bog (between Dakota Ridge & Mt Elphinstone),49.484211000000002,-123.566944000000007,,native,S5 (2015)
310,Vaccinium uliginosum,"64714",Ericaceae,E,"20160634",,"Edinburgh, Howick Expedition to British Columbia (EHBC)",2016-08-25,LIVING_SPECIMEN,Dakota Bog (between Dakota Ridge & Mt Elphinstone),49.484228000000002,-123.566900000000004,,native,S4 (2015)
310,Viburnum edule,"79499",Viburnaceae,E,"20160636",,"Edinburgh, Howick Expedition to British Columbia (EHBC)",2016-08-25,LIVING_SPECIMEN,Dakota Bog (between Dakota Ridge & Mt Elphinstone),49.484228000000002,-123.566900000000004,,native,S5 (2019)
312,Veratrum viride var. eschscholzianum,"79484",Melanthiaceae,iNaturalist,"95004758",,Richard C Till,2021-09-15,HUMAN_OBSERVATION,,49.464303000000001,-123.562636999999995,"4",native,S5 (2015)
313,Lycopodium clavatum,"77914",Lycopodiaceae,iNaturalist,"133433906",,Richard C Till,2022-09-02,HUMAN_OBSERVATION,,49.461053000000000,-123.559320000000000,"4",native,S5 (2015)
313,Veratrum viride var. eschscholzianum,"79484",Melanthiaceae,iNaturalist,"133381069",,Richard C Till,2022-09-02,HUMAN_OBSERVATION,,49.460344999999997,-123.559613999999996,"4",native,S5 (2015)
320,Stachys chamissonis var. cooleyae,"52627",Lamiaceae,iNaturalist,"84722206",,brianjanice,2021-06-27,HUMAN_OBSERVATION,,49.390076000000001,-123.554792000000006,"22",native,S5 (2019)
386,Arnica lanceolata ssp. prima,"79623",Asteraceae,RBCM,V144334,,C. Tay,1970-07-28,PRESERVED_SPECIMEN,McNair Creek: avalanche chute on W side of creek valley,49.533332999999999,-123.549999999999997,,native,S5? (2015)
391,Coptis aspleniifolia,"160861",Ranunculaceae,iNaturalist,"125472111",,Lyrae,2022-06-26,HUMAN_OBSERVATION,,49.492876000000003,-123.543412000000004,,native,S5 (2015)
391,Lysichiton americanus,"48537",Araceae,iNaturalist,"125472110",,Lyrae,2022-06-26,HUMAN_OBSERVATION,,49.494309000000001,-123.542266999999995,,native,S5 (2019)
391,Lysichiton americanus,"48537",Araceae,iNaturalist,"125472082",,Lyrae,2022-06-26,HUMAN_OBSERVATION,,49.494084000000001,-123.542250999999993,,native,S5 (2019)
392,Cornus sanguinea,"155124",Cornaceae,E,"20160575",,"Edinburgh, Howick Expedition to British Columbia (EHBC)",2016-08-25,LIVING_SPECIMEN,"Track through forest from forest service road to Dakota Bog, Mt Elphinstone",49.483972000000001,-123.552622000000000,,exotic,SNA (2019)
396,Clintonia uniflora,"76401",Liliaceae,iNaturalist,"88441586",,danielhennigar,2021-07-24,HUMAN_OBSERVATION,,49.451186999999997,-123.541634000000002,"32",native,S5 (2015)
402,Euphorbia peplus,"57036",Euphorbiaceae,,,,,2020-05-24,HUMAN_OBSERVATION,,49.391168000000000,-123.541647999999995,"65",exotic,SNA (2001)
402,Lysimachia punctata,"51808",Primulaceae,,,,,2022-07-28,HUMAN_OBSERVATION,,49.391911000000000,-123.548840999999996,"12",exotic,SNA (2019)
403,Abies grandis,"63690",Pinaceae,iNaturalist,"90804234",,maharas,2021-08-11,HUMAN_OBSERVATION,,49.388486999999998,-123.548319000000006,"6",native,S5 (2015)
403,Centaurea montana,"48984",Asteraceae,iNaturalist,"45196486",,brianjanice,2020-05-07,HUMAN_OBSERVATION,,49.387709000000001,-123.547638000000006,"55",exotic,SNA (2019)
403,Claytonia sibirica,"55767",Montiaceae,iNaturalist,"42625287",,brianjanice,2020-04-19,HUMAN_OBSERVATION,,49.388131000000001,-123.548905000000005,"14",native,S5 (2015)
403,Erodium cicutarium,"47687",Geraniaceae,iNaturalist,"45197427",,brianjanice,2020-05-07,HUMAN_OBSERVATION,,49.388140999999997,-123.549021999999994,"17",exotic,SNA (2000)
403,Iris sibirica,"59943",Iridaceae,,,,,2020-05-17,HUMAN_OBSERVATION,,49.388868000000002,-123.550747999999999,,exotic,SNA (2019)
403,Lunaria annua,"55886",Brassicaceae,iNaturalist,"42625608",,brianjanice,2020-04-19,HUMAN_OBSERVATION,,49.388882000000002,-123.550631999999993,"130",exotic,SNA (2019)
470,Microsteris gracilis,"61210",Polemoniaceae,RBCM,V161198,,Robert Ogilvie,1990-04-29,PRESERVED_SPECIMEN,,49.516666999999998,-123.533332999999999,,native,S5
472,Lamium galeobdolon,"204339",Lamiaceae,iNaturalist,"125472093",,Lyrae,2022-06-26,HUMAN_OBSERVATION,,49.499777999999999,-123.532831000000002,,exotic,SNA (2007)
472,Montia parvifolia,"78123",Montiaceae,iNaturalist,"125472099",,Lyrae,2022-06-26,HUMAN_OBSERVATION,,49.500186999999997,-123.531824000000000,,native,S5 (2015)
472,Rhododendron menziesii,"553849",Ericaceae,iNaturalist,"125472108",,Lyrae,2022-06-26,HUMAN_OBSERVATION,,49.500689999999999,-123.528729999999996,,native,S5 (2019)
472,Veronica serpyllifolia,"55749",Plantaginaceae,iNaturalist,"125472098",,Lyrae,2022-06-26,HUMAN_OBSERVATION,,49.499806999999997,-123.532597999999993,,exotic,SNA (2000)
473,Rubus parviflorus,"51646",Rosaceae,iNaturalist,"125472087",,Lyrae,2022-06-26,HUMAN_OBSERVATION,,49.496330999999998,-123.541394999999994,,native,S5 (2015)
474,Elymus glaucus,"52791",Poaceae,RBCM,V095514,,Leon Pavlick,1978-06-28,PRESERVED_SPECIMEN,,49.483333000000002,-123.533332999999999,,native,S5 (2000)
474,Elymus glaucus,"52791",Poaceae,CPNWH,"2491538",,Leon E. Pavlick,1978-06-28,OCCURRENCE,,49.483333000000002,-123.533332999999999,,native,S5 (2000)
474,Trifolium microdon,"57079",Fabaceae,RBCM,V155732,,"Adolf Ceska; Oldriska Ceska",1977-06-05,PRESERVED_SPECIMEN,,49.483333000000002,-123.533332999999999,,native,S3S4
476,Allotropa virgata,"62481",Ericaceae,,V219246,,P. Kroeger,2003-06-13,MATERIAL_SAMPLE,"Roberts Creek, Mount Elphinstone Provincial Park,",49.466999999999999,-123.533000000000001,,native,S3S4 (2015)
476,Allotropa virgata,"62481",Ericaceae,ca.ubc,V219246,,Paul Kroeger,2003-06-13,PRESERVED_SPECIMEN,"Roberts Creek, Mount Elphinstone Provincial Park, middle portion near Roberts creek",49.466667000000001,-123.533332999999999,,native,S3S4 (2015)
476,Corallorhiza mertensiana,"49444",Orchidaceae,iNaturalist,"87818479",,jackiemorris,2021-07-20,HUMAN_OBSERVATION,,49.463332999999999,-123.530000000000001,"1414",native,S5 (2015)
476,Elliottia pyroliflora,"126553",Ericaceae,iNaturalist,"130142408",,anniegray,2022-08-09,HUMAN_OBSERVATION,,49.462063000000001,-123.530731000000003,"6",native,S5 (2015)
476,Rhododendron macrophyllum,"57360",Ericaceae,,HERB0235,,Paul Kroeger,2003-05-25,PRESERVED_SPECIMEN,"British Columbia, Sunshine Coast Regional Distict, Roberts Creek, Mount Elphinstone slopes, near Wilson Creek, well drained soils near rock outcrops on slope in forest with closed cannipy",49.470001000000003,-123.529999000000004,,native,S3S4 (2015)
476,Rhododendron macrophyllum,"57360",Ericaceae,ca.ubc,V219243,,Paul Kroeger,2003-05-25,PRESERVED_SPECIMEN,"Roberts Creek, Mount Elphinstone slopes, near Wilson Creek",49.466667000000001,-123.533332999999999,,native,S3S4 (2015)
476,Rhododendron macrophyllum,"57360",Ericaceae,ca.ubc,V219245,,Paul Kroeger,2003-06-13,PRESERVED_SPECIMEN,"Roberts Creek, west of Mount Elphinstone Provincial Park protected area upper portion above Wilson Creek",49.466667000000001,-123.533332999999999,,native,S3S4 (2015)
476,Rhododendron macrophyllum,"57360",Ericaceae,,V219243,,Paul Kroeger,2003-05-25,MATERIAL_SAMPLE,"Sunshine Coast Regional Distict, Roberts Creek, Mount Elphinstone slopes, near Wilson Creek, well",49.466999999999999,-123.533000000000001,,native,S3S4 (2015)
476,Rubus nivalis,"78893",Rosaceae,ca.ubc,V219244,,Paul Kroeger,2003-05-25,PRESERVED_SPECIMEN,"Roberts Creek, Mount Elphinstone slopes",49.466667000000001,-123.533332999999999,,native,S3S4 (2018)
476,Rubus nivalis,"78893",Rosaceae,,V219244,,P. Kroeger,2003-05-25,MATERIAL_SAMPLE,"Roberts Creek, Mount Elphinstone slopes",49.466999999999999,-123.533000000000001,,native,S3S4 (2018)
476,Rubus nivalis,"78893",Rosaceae,CPNWH,"2562291",,Paul Kroeger,2003-05-25,OCCURRENCE,,49.466667000000001,-123.533332999999999,,native,S3S4 (2018)
477,Chimaphila umbellata,"62236",Ericaceae,iNaturalist,"98732530",,Richard C Till,2021-10-19,HUMAN_OBSERVATION,,49.458950000000002,-123.535454000000001,"4",native,S5 (2015)
477,Eriophorum angustifolium,"127215",Cyperaceae,iNaturalist,"92875382",,danielhennigar,2021-07-24,HUMAN_OBSERVATION,,49.456862999999998,-123.536254999999997,"16",native,S5 (2015)
477,Lycopodium clavatum,"77914",Lycopodiaceae,iNaturalist,"80990813",,kristinop,2021-05-30,HUMAN_OBSERVATION,,49.454144999999997,-123.540908000000002,"66",native,S5 (2015)
477,Parnassia fimbriata,"78351",Celastraceae,iNaturalist,"136493597",,Richard C Till,2022-09-25,HUMAN_OBSERVATION,,49.456968000000003,-123.536196000000004,"4",native,S5 (2019)
477,Platanthera stricta,"50739",Orchidaceae,iNaturalist,"88480053",,danielhennigar,2021-07-24,HUMAN_OBSERVATION,,49.456772000000001,-123.535988000000003,"16",native,S5 (2015)
477,Senecio triangularis,"79055",Asteraceae,iNaturalist,"88480142",,danielhennigar,2021-07-24,HUMAN_OBSERVATION,,49.456867000000003,-123.536203000000000,"16",native,S5 (2015)
477,Viola glabella,"71113",Violaceae,iNaturalist,"131849294",,Kate McKeown,2022-07-12,HUMAN_OBSERVATION,,49.454469000000003,-123.539777999999998,,native,S4S5 (2015)
478,Clintonia uniflora,"76401",Liliaceae,iNaturalist,"131849857",,Kate McKeown,2022-07-12,HUMAN_OBSERVATION,,49.444353000000000,-123.531569000000005,,native,S5 (2015)
478,Corallorhiza mertensiana,"49444",Orchidaceae,iNaturalist,"126023042",,Kate McKeown,2022-07-12,HUMAN_OBSERVATION,,49.449424999999998,-123.537789000000004,,native,S5 (2015)
478,Corallorhiza mertensiana,"49444",Orchidaceae,,,,,2022-07-23,HUMAN_OBSERVATION,,49.449638000000000,-123.538032999999999,"5",native,S5 (2015)
478,Cornus unalaschkensis,"1096279",Cornaceae,,,,,2022-07-23,HUMAN_OBSERVATION,,49.447822000000002,-123.536237999999997,"5",native,S5 (2019)
478,Lysichiton americanus,"48537",Araceae,iNaturalist,"131849559",,Kate McKeown,2022-07-12,HUMAN_OBSERVATION,,49.446078000000000,-123.534813999999997,,native,S5 (2019)
478,Monotropa hypopitys,"59986",Ericaceae,iNaturalist,"131849622",,Kate McKeown,2022-07-12,HUMAN_OBSERVATION,,49.449266999999999,-123.537385999999998,,native,S3S4 (2001)
478,Oplopanax horridus,"83914",Araliaceae,iNaturalist,"80990680",,kristinop,2021-05-30,HUMAN_OBSERVATION,,49.446125000000002,-123.535162999999997,"13",native,S5 (2015)
480,Rubus nivalis,"78893",Rosaceae,iNaturalist,"134428136",,botanybum,2022-09-08,HUMAN_OBSERVATION,,49.431227999999997,-123.527038000000005,"4",native,S3S4 (2018)
480,Rubus nivalis,"78893",Rosaceae,iNaturalist,"93549984",,botanybum,2021-09-02,HUMAN_OBSERVATION,,49.431308000000001,-123.527152999999998,"4",native,S3S4 (2018)
