"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode"
"Neotrypaea californiensis","(Dana, 1854)","","bay ghost shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","","Callianassidae","","","Neotrypaea","californiensis",,"",,"native","unlisted",,"1995-02-23","Charlie Gibbs","PMLS","",,"2023-04-11","","iNaturalist","",,5,"confirmed","observed","",56659,"ART"
"Oedignathus inermis","(Stimpson, 1860)","","granular claw crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Lithodoidea","Hapalogastridae","","","Oedignathus","inermis",,"",,"native","unlisted",,"1978-02-19","","iNaturalist","",,"2008-08-29","Andy Lamb","PMLS","",,2,"confirmed","observed","",194566,"ART"
"Oregonia gracilis","Dana, 1851","","graceful decorator crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Majoidea","Oregoniidae","Oregoniinae","","Oregonia","gracilis",,"",,"native","unlisted",,"1973-09-21","Andy Lamb","PMLS","",,"2023-09-04","","iNaturalist","",,96,"confirmed","observed","",84267,"ART"
"Pagurus armatus","(Dana, 1851)","","blackeyed hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","","","Pagurus","armatus",,"",,"native","unlisted",,"1969-02-21","Andy Lamb","PMLS","",,"2018-05-18","","iNaturalist","",,6,"confirmed","observed","",459543,"ART"
"Pagurus beringanus","(Benedict, 1892)","","Bering hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","","","Pagurus","beringanus",,"",,"native","unlisted",,"1968-08-02","Andy Lamb","PMLS","",,"2023-10-08","","iNaturalist","",,176,"confirmed","observed","",362749,"ART"
"Pagurus caurinus","Hart, 1971","","Greenmark hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","","","Pagurus","caurinus",,"",,"native","unlisted",,"2005-12-10","Andy Lamb","PMLS","",,"2023-05-27","","iNaturalist","",,34,"confirmed","observed","",180026,"ART"
"Pagurus granosimanus","(Stimpson, 1859)","","grainy hermit crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","","","Pagurus","granosimanus",,"",,"native","unlisted",,"1986-09-30","","RBCM","986-00197-039",,"2023-07-30","","iNaturalist","",,51,"confirmed","observed","",127555,"ART"
"Pagurus hirsutiusculus","(Dana, 1851)","","hairy hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","","","Pagurus","hirsutiusculus",,"",,"native","unlisted",,"2016-01-23","Andy Lamb","PMLS","",,"2023-06-17","","iNaturalist","",,22,"new 2016","observed","",63219,"ART"
"Pagurus kennerlyi","(Stimpson, 1864)","","bluespine hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","","","Pagurus","kennerlyi",,"",,"native","unlisted",,"1999-10-02","Andy Lamb","PMLS","",,"2008-07-19","Andy Lamb","PMLS","",,4,"confirmed","unobserved","",459637,"ART"
"Pagurus ochotensis","Brandt, 1851","","Alaskan hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","","","Pagurus","ochotensis",,"",,"native","unlisted",,"1985-08-02","Andy Lamb","PMLS","",,"2023-03-25","","iNaturalist","",,4,"confirmed","observed","",202044,"ART"
"Pagurus quaylei","Hart, 1971","","Quayle's hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","","","Pagurus","quaylei",,"",,"native","unlisted",,"2008-06-21","Andy Lamb","PMLS","",,"2008-06-21","Andy Lamb","PMLS","",,1,"reported","unobserved","",366957,"ART"
"Pagurus samuelis","(Stimpson, 1857)","","blueband hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","","","Pagurus","samuelis",,"",,"native","unlisted",,"2009-03-19","Andy Lamb","PMLS","",,"2009-03-19","Andy Lamb","PMLS","",,1,"reported","unobserved","",49095,"ART"
"Pagurus stevensae","Hart, 1971","","Stevens' hermit","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Paguroidea","Paguridae","","","Pagurus","stevensae",,"",,"native","unlisted",,"2008-03-01","Andy Lamb","PMLS","",,"2008-03-01","Andy Lamb","PMLS","",,1,"reported","unobserved","",459640,"ART"
"Pandalus borealis","Krøyer, 1838","","northern shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Pandaloidea","Pandalidae","","","Pandalus","borealis",,"",,"native","unlisted",,"1956-01-29","W. Barraclough","RBCM","978-00057-001",,"1956-01-29","W. Barraclough","RBCM","978-00057-001",,1,"reported","unobserved","",437504,"ART"
"Pandalus danae","Stimpson, 1857","","coonstripe shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Pandaloidea","Pandalidae","","","Pandalus","danae",,"",,"native","unlisted",,"1981-05-31","Andy Lamb","PMLS","",,"2023-09-09","","iNaturalist","",,132,"confirmed","observed","",154708,"ART"
"Pandalus eous","Makarov, 1935","","spiny pink shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Pandaloidea","Pandalidae","","","Pandalus","eous",,"",,"native","unlisted",,"1995-02-23","Charlie Gibbs","PMLS","",,"1995-02-23","Charlie Gibbs","PMLS","",,1,"reported","unobserved","",459644,"ART"
"Pandalus lucidirimicolus","(Jensen, 1998)","","sparkling shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Pandaloidea","Pandalidae","","","Pandalus","lucidirimicolus",,"",,"native","unlisted",,"1995-11-24","Daniel Kent","RBCM","997-00068-001",,"1995-11-24","Daniel Kent","RBCM","997-00068-001",,1,"reported","unobserved","reported as Pandalopsis lucidirimicola Jensen, 1998",1111164,"ART"
"Pandalus platyceros","J.F. Brandt in von Middendorf, 1851","","Pacific prawn","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Pandaloidea","Pandalidae","","","Pandalus","platyceros",,"",,"native","unlisted",,"1995-02-25","Charlie Gibbs","PMLS","",,"2019-03-17","Andy Lamb","PMLS","",,152,"confirmed","observed","",180394,"ART"
"Pandalus stenolepis","Rathbun, 1902","","rough patch shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Pandaloidea","Pandalidae","","","Pandalus","stenolepis",,"",,"native","unlisted",,"1995-02-23","Charlie Gibbs","PMLS","",,"2023-09-09","","iNaturalist","",,20,"confirmed","observed","",459645,"ART"
"Pentidotea resecata","(Stimpson, 1857)","","eelgrass isopod","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Isopoda","Valvifera","","Idoteidae","","","Pentidotea","resecata",,"",,"native","unlisted",,"2016-05-08","","iNaturalist","",,"2019-05-04","Emily Adamczyk","PMLS","",,5,"new 2016","observed","",141842,"ART"
"Pentidotea wosnesenskii","(Brandt, 1851)","","rockweed isopod","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Isopoda","Valvifera","","Idoteidae","","","Pentidotea","wosnesenskii",,"",,"native","unlisted",,"1960-12-21","McAllister, Donald E. | Yesaki, M.O.","CMN","CMNC 1987-0102",,"2023-08-23","","iNaturalist","",,27,"confirmed","observed","",126295,"ART"
"Petrolisthes eriomerus","Stimpson, 1871","","flattop crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Galatheoidea","Porcellanidae","","","Petrolisthes","eriomerus",,"",,"native","unlisted",,"1969-02-22","Andy Lamb","PMLS","",,"2023-06-04","","iNaturalist","",,19,"confirmed","observed","",47803,"ART"
"Photis brevipes","Shoemaker, 1942","","amphipod","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Senticaudata","Photoidea","Photidae","","","Photis","brevipes",,"",,"native","unlisted",,"1961-06-22","","RBCM","976-01146-002",,"1961-06-22","","RBCM","976-01146-002",,1,"reported","unobserved","",295828,"ART"
"Phyllolithodes papillosus","J.F. Brandt, 1848","","heart crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Lithodoidea","Lithodidae","","","Phyllolithodes","papillosus",,"",,"native","unlisted",,"1969-02-21","Andy Lamb","PMLS","",,"2023-06-17","","iNaturalist","",,47,"confirmed","observed","",424896,"ART"
"Placetron wosnessenskii","Schalfeew, 1892","","scaled crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Lithodoidea","Hapalogastridae","","","Placetron","wosnessenskii",,"",,"native","unlisted",,"1999-07-31","Charlie Gibbs","PMLS","",,"2016-03-27","Andy Lamb","PMLS","",,7,"confirmed","unobserved","",459657,"ART"
"Podocerus cristatus","Thomson, 1879","","nudibranch-mimicking amphipod","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Senticaudata","Caprelloidea","Podoceridae","","","Podocerus","cristatus",,"",,"native","unlisted",,"2022-02-24","","iNaturalist","",,"2022-02-24","","iNaturalist","",,1,"new 2022","observed","",60636,"ART"
"Pugettia gracilis","Dana, 1851","","graceful kelp crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Majoidea","Epialtidae","Epialtinae","","Pugettia","gracilis",,"",,"native","unlisted",,"1969-02-22","Andy Lamb","PMLS","",,"2023-07-30","","iNaturalist","",,58,"confirmed","observed","",130344,"ART"
"Pugettia producta","(Randall, 1840)","","northern kelp crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Majoidea","Epialtidae","Epialtinae","","Pugettia","producta",,"",,"native","unlisted",,"1969-02-22","Andy Lamb","PMLS","",,"2023-08-06","","iNaturalist","",,110,"confirmed","observed","",49723,"ART"
"Rhinolithodes wosnessenskii","J.F. Brandt, 1848","","rhinoceros crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Lithodoidea","Lithodidae","","","Rhinolithodes","wosnessenskii",,"",,"native","unlisted",,"1994-09-10","Andy Lamb","PMLS","",,"2017-03-18","Andy Lamb","PMLS","",,46,"confirmed","unobserved","",459660,"ART"
"Scyra acutifrons","Dana, 1851","","sharpnose crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Majoidea","Epialtidae","Pisinae","","Scyra","acutifrons",,"",,"native","unlisted",,"1969-02-21","Andy Lamb","PMLS","",,"2023-09-10","","iNaturalist","",,184,"confirmed","observed","",47712,"ART"
"Semibalanus cariosus","(Pallas, 1788)","","thatched acorn barnacle","Animalia","Arthropoda","Crustacea","Multicrustacea","Hexanauplia","Thecostraca","Thoracicalcarea","Balanomorpha","","Balanoidea","Balanidae","","","Semibalanus","cariosus",,"",,"native","unlisted",,"1994-09-10","Andy Lamb","PMLS","",,"2023-06-04","","iNaturalist","",,21,"confirmed","observed","",47658,"ART"
"Solidobalanus engbergi","(Pilsbry, 1921)","","","Animalia","Arthropoda","Crustacea","Multicrustacea","Hexanauplia","Thecostraca","Thoracicalcarea","Balanomorpha","","Balanoidea","Balanidae","","","Solidobalanus","engbergi",,"",,"","",,"2008-11-09","","iNaturalist","",,"2008-11-09","","iNaturalist","",,1,"reported","observed","",448123,"ART"
"Spirontocaris prionota","(Stimpson, 1864)","","deep blade shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Alpheoidea","Thoridae","","","Spirontocaris","prionota",,"",,"native","unlisted",,"1986-09-30","","RBCM","986-00197-023",,"1986-09-30","","RBCM","986-00197-023",,1,"reported","unobserved","",424249,"ART"
"Telmessus cheiragonus","(Tilesius, 1815)","","helmet crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Cheiragonoidea","Cheiragonidae","","","Telmessus","cheiragonus",,"",,"native","unlisted",,"1996-05-29","Charlie Gibbs","PMLS","",,"2023-06-27","","iNaturalist","",,33,"confirmed","observed","",180391,"ART"
"Thorlaksonius brevirostris","Bousfield & Hendrycks, 1994","","","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Amphilochidea","Amphilochoidea","Pleustidae","Pleustinae","","Thorlaksonius","brevirostris",,"",,"","",,"2012-02-11","","iNaturalist","",,"2012-02-11","","iNaturalist","",,1,"reported","observed","",1071954,"ART"
"Traskorchestia traskiana","(Stimpson, 1857)","","Pacific beach hopper","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Senticaudata","Talitroidea","Talitridae","Talitrinae","","Traskorchestia","traskiana",,"",,"native","unlisted",,"2017-03-30","","iNaturalist","",,"2017-03-30","","iNaturalist","",,1,"new 2017","observed","",130223,"ART"
