"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode"
"Cnemidocarpa finmarkiensis","(Kiaer, 1893)","","broadbase tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Stolidobranchia","","","Styelidae","","","Cnemidocarpa","finmarkiensis",,"",,"native","unlisted",,"1969-02-21","Andy Lamb","PMLS","",,"2023-06-24","","iNaturalist","",,208,"confirmed","observed","",47807,"TUN"
"Corella inflata","Huntsman, 1912","","brooding transparent tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Phlebobranchia","","","Corellidae","","","Corella","inflata",,"",,"native","unlisted",,"1985-08-02","Andy Lamb","PMLS","",,"2021-12-16","","iNaturalist","",,6,"confirmed","observed","",347987,"TUN"
"Corella willmeriana","Herdman, 1898","","transparent tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Phlebobranchia","","","Corellidae","","","Corella","willmeriana",,"",,"native","unlisted",,"1969-02-21","Andy Lamb","PMLS","",,"2023-09-09","","iNaturalist","",,124,"confirmed","observed","",447661,"TUN"
"Cystodytes lobatus","(Ritter, 1900)","","lobed compound tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Aplousobranchia","","","Polycitoridae","","","Cystodytes","lobatus",,"",,"native","unlisted",,"1993-05-09","Charlie Gibbs","PMLS","",,"2018-06-19","Andy Lamb","PMLS","",,21,"confirmed","unobserved","",339197,"TUN"
"Didemnum carnulentum","Ritter & Forsyth, 1917","","Pacific white crust","Animalia","Chordata","Tunicata","","Ascidiacea","","","Aplousobranchia","","","Didemnidae","","","Didemnum","carnulentum",,"",,"native","unlisted",,"1985-07-29","Andy Lamb","PMLS","",,"2006-12-02","Charlie Gibbs","PMLS","",,18,"confirmed","unobserved","",344918,"TUN"
"Didemnum vexillum","Kott, 2002","","carpet sea squirt","Animalia","Chordata","Tunicata","","Ascidiacea","","","Aplousobranchia","","","Didemnidae","","","Didemnum","vexillum",,"",,"non-native","unlisted",,"2013-10-23","Andy Lamb","PMLS","",,"2013-10-23","Andy Lamb","PMLS","",,1,"reported","unobserved","",126506,"TUN"
"Diplosoma listerianum","(Milne-Edwards, 1841)","","gray encrusting compound tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Aplousobranchia","","","Didemnidae","","","Diplosoma","listerianum",,"",,"cryoptogenic","unlisted",,"1999-07-31","Charlie Gibbs","PMLS","",,"2023-06-24","","iNaturalist","",,4,"confirmed","observed","",81778,"TUN"
"Distaplia occidentalis","Bancroft, 1899","","mushroom compound tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Aplousobranchia","","","Holozoidae","","","Distaplia","occidentalis",,"",,"native","unlisted",,"1981-05-31","Andy Lamb","PMLS","",,"2023-07-30","","iNaturalist","",,78,"confirmed","observed","",347339,"TUN"
"Eudistoma molle","(Ritter, 1900)","","red-dotted compound tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Aplousobranchia","","","Polycitoridae","","","Eudistoma","molle",,"",,"native","unlisted",,"1994-09-10","Andy Lamb","PMLS","",,"2013-10-23","Andy Lamb","PMLS","",,2,"confirmed","unobserved","",448127,"TUN"
"Eudistoma purpuropunctatum","Lambert, 1989","","mauve lobed compound tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Aplousobranchia","","","Polycitoridae","","","Eudistoma","purpuropunctatum",,"",,"native","unlisted",,"2008-11-12","Andy Lamb","PMLS","",,"2008-11-12","Andy Lamb","PMLS","",,1,"reported","unobserved","",492675,"TUN"
"Halocynthia aurantium","(Pallas, 1787)","","Pacific sea peach","Animalia","Chordata","Tunicata","","Ascidiacea","","","Stolidobranchia","","","Pyuridae","","","Halocynthia","aurantium",,"",,"native","unlisted",,"1973-06-14","Philip Lambert","RBCM","973-00137-008",,"2016-07-24","Andy Lamb","PMLS","",,50,"confirmed","unobserved","",473652,"TUN"
"Halocynthia igaboja","Oka, 1906","","bristly tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Stolidobranchia","","","Pyuridae","","","Halocynthia","igaboja",,"",,"native","unlisted",,"1994-02-26","Charlie Gibbs","PMLS","",,"2018-06-19","Andy Lamb","PMLS","",,47,"confirmed","observed","",428524,"TUN"
"Metandrocarpa taylori","Huntsman, 1912","","orange social tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Stolidobranchia","","","Styelidae","","","Metandrocarpa","taylori",,"",,"native","unlisted",,"1985-07-29","Andy Lamb","PMLS","",,"2023-09-09","","iNaturalist","",,78,"confirmed","observed","",371195,"TUN"
"Molgula pacifica","(Huntsman, 1912)","","globular ascidian","Animalia","Chordata","Tunicata","","Ascidiacea","","","Stolidobranchia","","","Molgulidae","","","Molgula","pacifica",,"",,"native","unlisted",,"1993-08-16","Andy Lamb","PMLS","",,"2010-07-17","Andy Lamb","PMLS","",,3,"confirmed","unobserved","",800031,"TUN"
"Perophora annectens","Ritter, 1893","","yellow social tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Phlebobranchia","","","Perophoridae","","","Perophora","annectens",,"",,"native","unlisted",,"1985-07-29","Andy Lamb","PMLS","",,"2023-06-24","","iNaturalist","",,20,"confirmed","observed","",372665,"TUN"
"Pycnoclavella stanleyi","Berrill & Abbott, 1949","","yellow social ascidian","Animalia","Chordata","Tunicata","","Ascidiacea","","","Aplousobranchia","","","Clavelinidae","","","Pycnoclavella","stanleyi",,"",,"native","unlisted",,"1993-08-16","Andy Lamb","PMLS","",,"2009-10-10","Andy Lamb","PMLS","",,8,"confirmed","observed","",424274,"TUN"
"Pyura haustor","(Stimpson, 1864)","","warty tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Stolidobranchia","","","Pyuridae","","","Pyura","haustor",,"",,"native","unlisted",,"1969-02-22","Andy Lamb","PMLS","",,"2019-03-17","Andy Lamb","PMLS","",,46,"confirmed","unobserved","",333504,"TUN"
"Pyura mirabilis","(Drasche, 1884)","","Aladdin's lamp tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Stolidobranchia","","","Pyuridae","","","Pyura","mirabilis",,"",,"native","unlisted",,"2013-10-23","Andy Lamb","PMLS","",,"2013-10-23","Andy Lamb","PMLS","",,1,"reported","unobserved","",552416,"TUN"
"Styela gibbsii","Stimpson, 1864","","brown tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Stolidobranchia","","","Styelidae","","","Styela","gibbsii",,"",,"native","unlisted",,"1985-07-29","Andy Lamb","PMLS","",,"2019-03-17","Andy Lamb","PMLS","",,50,"confirmed","unobserved","",521988,"TUN"
"Styela montereyensis","(Dall, 1872)","","stalked tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Stolidobranchia","","","Styelidae","","","Styela","montereyensis",,"",,"native","unlisted",,"1978-02-19","","iNaturalist","",,"2015-05-16","","iNaturalist","",,2,"confirmed","observed","",333922,"TUN"
"Synoicum parfustis","(Ritter & Forsyth, 1917)","","peach-coloured compound tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Aplousobranchia","","","Polyclinidae","","","Synoicum","parfustis",,"",,"native","unlisted",,"1999-07-31","Charlie Gibbs","PMLS","",,"2008-05-30","Andy Lamb","PMLS","",,3,"confirmed","unobserved","",424278,"TUN"
"Trididemnum alexi","Lambert, 2003","","speckled compound tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Aplousobranchia","","","Didemnidae","","","Trididemnum","alexi",,"",,"native","unlisted",,"1985-12-07","Andy Lamb","PMLS","",,"2006-06-30","Andy Lamb","PMLS","",,3,"confirmed","unobserved","",798823,"TUN"
