"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode"
"Beroe abyssicola","Mortensen, 1927","","transluscent comb jelly","Animalia","Ctenophora","","","Nuda","","","Beroida","","","Beroidae","","","Beroe","abyssicola",,"",,"native","unlisted",,"1993-05-09","Charlie Gibbs","PMLS","",,"2023-07-09","","iNaturalist","",,16,"confirmed","observed","",1090851,"CNI"
"Bolinopsis infundibulum","(O.F. Müller, 1776)","","lobed sea gooseberry","Animalia","Ctenophora","","","Tentaculata","","","Lobata","","","Bolinopsidae","","","Bolinopsis","infundibulum",,"",,"native","unlisted",,"1996-05-29","Charlie Gibbs","PMLS","",,"2019-05-04","Stefania Gorgopa","PMLS","",,22,"confirmed","unobserved","",492705,"CNI"
"Bolinopsis microptera","(A. Agassiz, 1865)","","lobed sea gooseberry","Animalia","Ctenophora","","","Tentaculata","","","Lobata","","","Bolinopsidae","","","Bolinopsis","microptera",,"",,"native","unlisted",,"2008-05-22","","iNaturalist","",,"2023-06-17","","iNaturalist","",,9,"confirmed","observed","",1419827,"CNI"
"Euplokamis dunlapae","Mills, 1987","","oval sea gooseberry","Animalia","Ctenophora","","","Tentaculata","","","Cydippida","","","Euplokamididae","","","Euplokamis","dunlapae",,"",,"native","unlisted",,"1995-02-25","Charlie Gibbs","PMLS","",,"2021-02-19","","iNaturalist","",,2,"confirmed","observed","",873875,"CNI"
"Pleurobrachia bachei","A. Agassiz, 1860","","sea gooseberry","Animalia","Ctenophora","","","Tentaculata","","","Cydippida","","","Pleurobrachiidae","","","Pleurobrachia","bachei",,"",,"native","unlisted",,"1981-05-31","Andy Lamb","PMLS","",,"2023-06-27","","iNaturalist","",,45,"confirmed","observed","",117705,"CNI"
