"Taxon","Taxon.Author","Subtaxon.Author","Common.Name","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Superfamily","Family","Subfamily","Tribe","Genus","Species","Hybrid","Subspecies","Variety","Origin","Provincial.Status","National.Status","Reporting.Status","Observation","Collected.Reported..y.m.d.","Collector.Source","Collection.List","Accession.Number","GBIF.ID","First.Observed","Observer","iNaturalist.Link","Notes","ID","Stats.Code"
"Frankia sp.","","","actinobacterium","Bacteria","Actinobacteria","","","","","","Actinomycetales","","","Frankiaceae","","","Frankia","","","","","","","","new 2017","observed","","","","","","2017-10-04","Marty Moser","iNat:8352492","",334078,"BAC"
"Spirulina sp.","","","cyanobacterium","Bacteria","Cyanobacteria","","","Cyanophyceae","","","Chroococcales","","","Spirulinaceae","","","Spirulina","","","","","","","","new 2016","observed","","","","","","2004-07-16","Mark Webber","iNat:4849010","",311339,"BAC"
"Nostoc commune","Vaucher ex Bornet & Flahault, 1888","","star jelly","Bacteria","Cyanobacteria","","","Cyanophyceae","","","Nostocales","","","Nostocaceae","","","Nostoc","commune","","","","","","","new 2017","observed","","","","","","2017-04-01","Andrew Simon","iNat:5537495","",319815,"BAC"
"Oscillatoria sp.","","","cyanobacterium","Bacteria","Cyanobacteria","","","Cyanophyceae","","","Oscillatoriales","","","Oscillatoriaceae","","","Oscillatoria","","","","","","","","new 2016","observed","","","","","","2006-01-13","Mark Webber","iNat:4873153","",324242,"BAC"
"Spirulina","","","","Bacteria","Cyanobacteria","","","Cyanophyceae","","","Spirulinales","","","Spirulinaceae","","","Spirulina","","","","","","","","","","","","","","","2003-07-20","Mark Webber","iNat:4849008","",311339,"BAC"
"Oscillatoria","","","","Bacteria","Cyanobacteria","","","Cyanophyceae","","","Oscillatoriales","","","Oscillatoriaceae","","","Oscillatoria","","","","","","","","","","","","","","","2006-01-13","Mark Webber","iNat:4873153","",324242,"BAC"
"Frankia","","","","Bacteria","Actinobacteria","","","","","","Actinomycetales","","","Frankiaceae","","","Frankia","","","","","","","","","","","","","","","2017-10-04","","iNat:8352492","",334078,"BAC"
"Nostoc","","","","Bacteria","Cyanobacteria","","","Cyanophyceae","","","Nostocales","","","Nostocaceae","","","Nostoc","","","","","","","","","","","","","","","2017-12-05","Andrew Simon","iNat:9060281","",67332,"BAC"
"Agrobacterium radiobacter","","","","Bacteria","Proteobacteria","","","Alphaproteobacteria","","","Rhizobiales","","","Rhizobiaceae","","","Agrobacterium","radiobacter","","","","","","","","","","","","","","2023-04-24","Kevin Toomer","iNat:156494713","",975247,"BAC"
