"","iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Common.name","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters"
"97","Trichoglossum hirsutum",55240,"Trichoglossum hirsutum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lichinomycetes","","","Geoglossales","","","","Geoglossaceae","","","Trichoglossum","hirsutum","iNat:19645080",48.881117,-123.343893,"2019-01-14",NA,NA,"Kevin Toomer","false","research",43
"98","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Helvellaceae","","","Helvella","vespertina","iNat:19893016",48.869492,-123.321633,"2019-01-26",NA,NA,"","false","research",32
"99","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Xylariomycetidae","","Xylariales","","","","Xylariaceae","","","Xylaria","hypoxylon","iNat:19917606",48.931092,-123.461392,"2019-01-27",NA,NA,"Andrew Simon","false","research",63
"100","Distantes",1062676,"Distantes",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Morchellaceae","","","Morchella","","iNat:22632555",48.867981,-123.340738,"2019-04-17",NA,NA,"Kevin Toomer","false","needs_id",134
"101","Morchella",56830,"Morchella",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Morchellaceae","","","Morchella","","iNat:22642531",48.872867,-123.355464,"2019-04-14",NA,NA,"Joan Septembre","false","needs_id",310
"102","Morchella",56830,"Morchella",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Morchellaceae","","","Morchella","","iNat:22799468",48.865798,-123.332227,"2019-04-20",NA,NA,"Andrew Simon","false","needs_id",50
"103","Mollisiaceae",792118,"Mollisiaceae",NA,"Fungi","Ascomycota","Pezizomycotina","","Leotiomycetes","","","Helotiales","","","","Mollisiaceae","","","","","iNat:24259203",49.00716,-123.574971,"2019-04-27",NA,NA,"Andrew Simon","false","needs_id",107
"104","Scutellinia scutellata",49137,"Scutellinia scutellata",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Pyronemataceae","","","Scutellinia","scutellata","iNat:24652331",48.984865,-123.558846,"2019-05-04",NA,NA,"","false","research",10
"105","Mollisia",118025,"Mollisia",NA,"Fungi","Ascomycota","Pezizomycotina","","Leotiomycetes","","","Helotiales","","","","Mollisiaceae","","","Mollisia","","iNat:24652343",48.984718,-123.558795,"2019-05-04",NA,NA,"","false","needs_id",10
"106","Taphrina occidentalis",334077,"Taphrina occidentalis",NA,"Fungi","Ascomycota","Taphrinomycotina","","Taphrinomycetes","","","Taphrinales","","","","Taphrinaceae","","","Taphrina","occidentalis","iNat:24652687",48.9009,-123.351088,"2019-05-04",NA,NA,"","false","research",10
"107","Tarzetta catinus",244489,"Tarzetta catinus",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Tarzettaceae","","","Tarzetta","catinus","iNat:24653178",48.884628,-123.390263,"2019-05-04",NA,NA,"Andrew Simon","false","research",39
"108","Morchella",56830,"Morchella",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Morchellaceae","","","Morchella","","iNat:24677394",48.895322,-123.406236,"2019-05-05",NA,NA,"Brian Starzomski","false","needs_id",5
"109","Distantes",1062676,"Distantes",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Morchellaceae","","","Morchella","","iNat:24689445",48.880493,-123.334217,"2019-05-04",NA,NA,"Kevin Toomer","false","needs_id",87
"110","Annulohypoxylon thouarsianum",55516,"Annulohypoxylon thouarsianum",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Xylariomycetidae","","Xylariales","","","","Hypoxylaceae","","","Annulohypoxylon","thouarsianum","iNat:24699114",48.957695,-123.541908,"2019-05-05",NA,NA,"Jason Headley","false","research",10
"111","Coccomyces dentatus",464803,"Coccomyces dentatus",NA,"Fungi","Ascomycota","Pezizomycotina","","Leotiomycetes","","","Rhytismatales","","","","Rhytismataceae","","","Coccomyces","dentatus","iNat:24711896",48.979413,-123.557009,"2019-05-04",NA,NA,"Scott Gilmore","false","research",224
"112","Pezizales",48717,"Pezizales",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","","","","","","iNat:25985468",48.950259,-123.51344,"2019-05-27",NA,NA,"","false","needs_id",145
"113","Phyllosticta",319634,"Phyllosticta",NA,"Fungi","Ascomycota","Pezizomycotina","","Dothideomycetes","","","Botryosphaeriales","","","","Phyllostictaceae","","","Phyllosticta","","iNat:28694020",48.873326,-123.346592,"2019-07-12",NA,NA,"Kevin Toomer","false","needs_id",21
"114","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Hypocreomycetidae","","Hypocreales","","","","Hypocreaceae","","","Hypomyces","lactifluorum","iNat:30436376",48.878467,-123.336053,"2019-08-07",NA,NA,"Kevin Toomer","false","research",NA
"115","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Hypocreomycetidae","","Hypocreales","","","","Hypocreaceae","","","Hypomyces","lactifluorum","iNat:30667606",48.950348,-123.510122,"2019-08-11",NA,NA,"Caitlin Robinson","false","research",2239
"116","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Hypocreomycetidae","","Hypocreales","","","","Hypocreaceae","","","Hypomyces","lactifluorum","iNat:31535938",49.011731,-123.576758,"2019-08-18",NA,NA,"Caitlin Robinson","false","research",128
"117","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Hypocreomycetidae","","Hypocreales","","","","Hypocreaceae","","","Hypomyces","lactifluorum","iNat:32650639",48.880092,-123.334647,"2019-09-13",NA,NA,"Kevin Toomer","false","research",NA
"118","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Hypocreomycetidae","","Hypocreales","","","","Hypocreaceae","","","Hypomyces","lactifluorum","iNat:32805405",48.878778,-123.336197,"2019-09-15",NA,NA,"Kevin Toomer","false","research",NA
"119","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Hypocreomycetidae","","Hypocreales","","","","Hypocreaceae","","","Hypomyces","lactifluorum","iNat:33598019",48.886482,-123.390205,"2019-09-27",NA,NA,"Dave Zeuss Cochrane","false","research",NA
"120","Xylaria",55268,"Xylaria",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Xylariomycetidae","","Xylariales","","","","Xylariaceae","","","Xylaria","","iNat:34318360",48.879235,-123.326182,"2019-10-13",NA,NA,"","false","needs_id",10
"121","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Helvellaceae","","","Helvella","vespertina","iNat:34395009",49.002553,-123.57322,"2019-10-14",NA,NA,"Caitlin Robinson","false","research",8
"122","Leotiomycetes",55523,"Leotiomycetes",NA,"Fungi","Ascomycota","Pezizomycotina","","Leotiomycetes","","","","","","","","","","","","iNat:34398619",48.998282,-123.572916,"2019-10-12",NA,NA,"Caitlin Robinson","false","needs_id",3565
"123","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Helvellaceae","","","Helvella","vespertina","iNat:34427621",48.927443,-123.462601,"2019-10-11",NA,NA,"W.Tyrrell","false","research",9
"124","Spathularia flavida",231270,"Spathularia flavida",NA,"Fungi","Ascomycota","Pezizomycotina","","Leotiomycetes","","","Rhytismatales","","","","Cudoniaceae","","","Spathularia","flavida","iNat:34434216",48.920495,-123.414038,"2019-10-14",NA,NA,"Adam Huggins","false","research",50
"125","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Helvellaceae","","","Helvella","vespertina","iNat:34553802",48.872119,-123.346656,"2019-10-18",NA,NA,"Kevin Toomer","false","research",NA
"126","Helvella maculata",118003,"Helvella maculata",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Helvellaceae","","","Helvella","maculata","iNat:34658229",48.897625,-123.347855,"2019-10-17",NA,NA,"","false","needs_id",165
"127","Spathularia flavida",231270,"Spathularia flavida",NA,"Fungi","Ascomycota","Pezizomycotina","","Leotiomycetes","","","Rhytismatales","","","","Cudoniaceae","","","Spathularia","flavida","iNat:34755720",48.880692,-123.335092,"2019-10-22",NA,NA,"Kevin Toomer","false","needs_id",NA
"128","Gyromitra infula",117994,"Gyromitra infula",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Discinaceae","","","Gyromitra","infula","iNat:36078637",49.011874,-123.575624,"2019-11-25",NA,NA,"Caitlin Robinson","false","research",9139
"129","Gyromitra",951401,"Gyromitra",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Discinaceae","","","Gyromitra","","iNat:36078991",48.993078,-123.569797,"2019-11-25",NA,NA,"Caitlin Robinson","false","needs_id",9219
"130","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Helvellaceae","","","Helvella","vespertina","iNat:36154980",48.871958,-123.342752,"2019-11-02",NA,NA,"Andrew Simon","false","research",107
"131","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Xylariomycetidae","","Xylariales","","","","Xylariaceae","","","Xylaria","hypoxylon","iNat:36705438",48.886429,-123.390454,"2019-12-16",NA,NA,"Dave Zeuss Cochrane","false","research",20
"132","Helvella compressa",117997,"Helvella compressa",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Helvellaceae","","","Helvella","compressa","iNat:37194801",48.946169,-123.49056,"2020-01-01",NA,NA,"Adam Huggins","false","research",422
"133","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Helvellaceae","","","Helvella","vespertina","iNat:37272794",48.892955,-123.355287,"2019-12-30",NA,NA,"Christian Adler","false","needs_id",65
"134","Scutellinia",49138,"Scutellinia",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Pyronemataceae","","","Scutellinia","","iNat:44448622",48.958297,-123.507475,"2020-04-30",NA,NA,"Andrew Simon","false","research",NA
"135","Gyromitra esculenta",85120,"Gyromitra esculenta",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Discinaceae","","","Gyromitra","esculenta","iNat:46370511",48.930328,-123.474333,"2020-05-08",NA,NA,"","false","research",128
"136","Epichloe typhina",960510,"Epichloe typhina",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Hypocreomycetidae","","Hypocreales","","","","Clavicipitaceae","","","Epichloe","typhina","iNat:51544697",48.868372,-123.345965,"2020-06-30",NA,NA,"Andrew Simon","false","needs_id",31
"137","Scutellinia",49138,"Scutellinia",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Pyronemataceae","","","Scutellinia","","iNat:53064576",48.972258,-123.544322,"2020-07-13",NA,NA,"Andrew Simon","false","needs_id",NA
"138","Sorocybe resinae",866707,"Sorocybe resinae",NA,"Fungi","Ascomycota","Pezizomycotina","","Eurotiomycetes","Chaetothyriomycetidae","","Chaetothyriales","","","","Herpotrichiellaceae","","","Sorocybe","resinae","iNat:57225200",49.010695,-123.573825,"2020-08-16",NA,NA,"Andrew Simon","false","research",114
"139","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Hypocreomycetidae","","Hypocreales","","","","Hypocreaceae","","","Hypomyces","lactifluorum","iNat:60241430",48.878089,-123.335738,"2020-09-20",NA,NA,"Kevin Toomer","false","research",174
"140","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Hypocreomycetidae","","Hypocreales","","","","Hypocreaceae","","","Hypomyces","lactifluorum","iNat:60647838",48.884175,-123.335037,"2020-09-24",NA,NA,"","false","research",5005
"141","Peziza varia",411300,"Peziza varia",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Pezizaceae","","","Peziza","varia","iNat:62565166",48.929923,-123.467884,"2020-10-02",NA,NA,"","false","needs_id",26
"142","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Helvellaceae","","","Helvella","vespertina","iNat:63289875",49.008012,-123.572958,"2020-10-20",NA,NA,"","false","research",295
"143","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Helvellaceae","","","Helvella","vespertina","iNat:63833296",48.994995,-123.560273,"2020-10-29",NA,NA,"","false","research",395
"144","Otidea",57369,"Otidea",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Otideaceae","","","Otidea","","iNat:64120356",49.001788,-123.575729,"2020-11-01",NA,NA,"","false","needs_id",395
"145","Spathularia flavida",231270,"Spathularia flavida",NA,"Fungi","Ascomycota","Pezizomycotina","","Leotiomycetes","","","Rhytismatales","","","","Cudoniaceae","","","Spathularia","flavida","iNat:64198307",48.880239,-123.334633,"2020-11-04",NA,NA,"Kevin Toomer","false","needs_id",NA
"146","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Helvellaceae","","","Helvella","vespertina","iNat:64198765",48.870664,-123.342614,"2020-11-04",NA,NA,"Kevin Toomer","false","research",NA
"147","Plectania",344502,"Plectania",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Sarcosomataceae","","","Plectania","","iNat:64222062",48.995297,-123.561462,"2020-11-03",NA,NA,"Caitlin Robinson","false","needs_id",32
"148","Helvella",49206,"Helvella",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Helvellaceae","","","Helvella","","iNat:64377663",48.998782,-123.563974,"2020-11-07",NA,NA,"","false","needs_id",151
"149","Sordariomycetes",53539,"Sordariomycetes",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","","","","","","","","","","","","iNat:64809713",48.871552,-123.310892,"2020-11-10",NA,NA,"Randal","false","needs_id",NA
"150","Stictis radiata",352459,"Stictis radiata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Ostropomycetidae","","Ostropales","","","","Stictidaceae","","","Stictis","radiata","iNat:64809953",48.897587,-123.408625,"2020-11-10",NA,NA,"Randal","false","research",NA
"151","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Helvellaceae","","","Helvella","vespertina","iNat:65424082",48.876951,-123.401442,"2020-11-22",NA,NA,"K. B.","false","research",6
"152","Gyromitra",85118,"Gyromitra",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Discinaceae","","","Gyromitra","","iNat:65576608",49.007303,-123.567035,"2020-11-23",NA,NA,"","false","needs_id",395
"153","Gyromitra",85118,"Gyromitra",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Discinaceae","","","Gyromitra","","iNat:65626898",48.997458,-123.562937,"2020-11-25",NA,NA,"","false","needs_id",395
"154","Hypomyces cervinigenus",118004,"Hypomyces cervinigenus",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Hypocreomycetidae","","Hypocreales","","","","Hypocreaceae","","","Hypomyces","cervinigenus","iNat:65627084",48.995267,-123.560288,"2020-11-25",NA,NA,"","false","research",395
"155","Hypomyces cervinigenus",118004,"Hypomyces cervinigenus",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Hypocreomycetidae","","Hypocreales","","","","Hypocreaceae","","","Hypomyces","cervinigenus","iNat:65640340",48.892897,-123.355362,"2020-11-23",NA,NA,"Christian Adler","false","research",65
"156","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Helvellaceae","","","Helvella","vespertina","iNat:65988475",48.884347,-123.330367,"2020-11-21",NA,NA,"Austin Tahiliani","false","needs_id",165
"157","Helvella",49206,"Helvella",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Helvellaceae","","","Helvella","","iNat:66159390",48.916554,-123.419157,"2020-12-05",NA,NA,"Dave Zeuss Cochrane","false","needs_id",NA
"158","Helvella compressa",117997,"Helvella compressa",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Helvellaceae","","","Helvella","compressa","iNat:67741621",49.004814,-123.569297,"2021-01-06",NA,NA,"Adam Huggins","false","needs_id",NA
"159","Chlorociboria",54595,"Chlorociboria",NA,"Fungi","Ascomycota","Pezizomycotina","","Leotiomycetes","","","Helotiales","","","","Chlorociboriaceae","","","Chlorociboria","","iNat:68199446",48.868611,-123.360833,"2020-12-16",NA,NA,"","false","research",NA
"160","Urnula padeniana",448147,"Urnula padeniana",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Sarcosomataceae","","","Urnula","padeniana","iNat:68371314",48.868597,-123.37709,"2018-12-31",NA,NA,"","false","research",526
"161","Sarcoscypha",49136,"Sarcoscypha",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Sarcoscyphaceae","","","Sarcoscypha","","iNat:68952750",48.864311,-123.355421,"2021-02-01",NA,NA,"","false","needs_id",138
"162","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Hypocreomycetidae","","Hypocreales","","","","Hypocreaceae","","","Hypomyces","lactifluorum","iNat:69900917",48.934366,-123.488085,"2020-10-13",NA,NA,"","false","research",1162
"163","Chlorociboria",54595,"Chlorociboria",NA,"Fungi","Ascomycota","Pezizomycotina","","Leotiomycetes","","","Helotiales","","","","Chlorociboriaceae","","","Chlorociboria","","iNat:70568240",48.859645,-123.36078,"2021-03-04",NA,NA,"Dave Zeuss Cochrane","false","needs_id",NA
"164","Peziza",57372,"Peziza",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Pezizaceae","","","Peziza","","iNat:75260012",48.884518,-123.389811,"2021-04-25",NA,NA,"Dave Zeuss Cochrane","false","needs_id",NA
"165","Cudonia monticola",217906,"Cudonia monticola",NA,"Fungi","Ascomycota","Pezizomycotina","","Leotiomycetes","","","Rhytismatales","","","","Cudoniaceae","","","Cudonia","monticola","iNat:78650046",48.882264,-123.351001,"2011-05-14",NA,NA,"Emma Harrower","false","research",NA
"166","Plectania melastoma",344501,"Plectania melastoma",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Sarcosomataceae","","","Plectania","melastoma","iNat:78656869",48.863672,-123.32992,"2011-05-14",NA,NA,"Emma Harrower","false","research",543
"167","Tarzetta cupularis",352484,"Tarzetta cupularis",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Tarzettaceae","","","Tarzetta","cupularis","iNat:78657378",48.863672,-123.32992,"2011-05-14",NA,NA,"Emma Harrower","false","needs_id",543
"168","Morchella importuna",487375,"Morchella importuna",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Morchellaceae","","","Morchella","importuna","iNat:83012835",48.893638,-123.35647,"2021-05-25",NA,NA,"Christian Adler","false","research",64
"169","Epichloe typhina",960510,"Epichloe typhina",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Hypocreomycetidae","","Hypocreales","","","","Clavicipitaceae","","","Epichloe","typhina","iNat:83189295",48.865566,-123.350154,"2021-06-15",NA,NA,"Kevin Toomer","false","needs_id",13
"170","Apiosporina morbosa",58700,"Apiosporina morbosa",NA,"Fungi","Ascomycota","Pezizomycotina","","Dothideomycetes","","","Venturiales","","","","Venturiaceae","","","Apiosporina","morbosa","iNat:91887435",48.900955,-123.444588,"2021-08-20",NA,NA,"Catiemac","false","needs_id",16
"171","Aleuria",48719,"Aleuria",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Pyronemataceae","","","Aleuria","","iNat:97104189",48.889183,-123.383491,"2021-10-03",NA,NA,"Dave Zeuss Cochrane","false","needs_id",NA
"172","Morchella rufobrunnea",206090,"Morchella rufobrunnea",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Morchellaceae","","","Morchella","rufobrunnea","iNat:97267887",48.900316,-123.399501,"2021-03-22",NA,NA,"","false","needs_id",140
"173","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Xylariomycetidae","","Xylariales","","","","Xylariaceae","","","Xylaria","hypoxylon","iNat:97812686",48.88923,-123.384443,"2021-10-10",NA,NA,"Dave Zeuss Cochrane","false","research",NA
"174","Spathularia flavida",231270,"Spathularia flavida",NA,"Fungi","Ascomycota","Pezizomycotina","","Leotiomycetes","","","Rhytismatales","","","","Cudoniaceae","","","Spathularia","flavida","iNat:98758760",48.997147,-123.562905,"2021-10-19",NA,NA,"Caitlin Robinson","false","research",32
"175","Otidea alutacea",118009,"Otidea alutacea",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Otideaceae","","","Otidea","alutacea","iNat:98854664",48.985083,-123.555772,"2021-10-20",NA,NA,"Caitlin Robinson","false","research",24
"176","Spathularia flavida",231270,"Spathularia flavida",NA,"Fungi","Ascomycota","Pezizomycotina","","Leotiomycetes","","","Rhytismatales","","","","Cudoniaceae","","","Spathularia","flavida","iNat:99435047",48.986508,-123.556075,"2021-10-20",NA,NA,"Caitlin Robinson","false","research",32
"177","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Xylariomycetidae","","Xylariales","","","","Xylariaceae","","","Xylaria","hypoxylon","iNat:99435710",48.996258,-123.562972,"2021-10-19",NA,NA,"Caitlin Robinson","false","research",16
"178","Intralichen",463146,"Intralichen",NA,"Fungi","Ascomycota","Pezizomycotina","","","","","","","","","","","","Intralichen","","iNat:99510055",48.899265,-123.407582,"2021-10-23",NA,NA,"Andrew Simon","false","needs_id",NA
"179","Spathularia flavida",231270,"Spathularia flavida",NA,"Fungi","Ascomycota","Pezizomycotina","","Leotiomycetes","","","Rhytismatales","","","","Cudoniaceae","","","Spathularia","flavida","iNat:99924488",49.009258,-123.571945,"2021-10-31",NA,NA,"Audrey Irvine-Broque","false","needs_id",49
"180","Peziza varia",411300,"Peziza varia",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Pezizaceae","","","Peziza","varia","iNat:99924603",48.912542,-123.415078,"2021-10-31",NA,NA,"Audrey Irvine-Broque","false","needs_id",5005
"181","Mycoporum antecellens",463557,"Mycoporum antecellens",NA,"Fungi","Ascomycota","Pezizomycotina","","Dothideomycetes","Pleosporomycetidae","","Pleosporales","","","","Mycoporaceae","","","Mycoporum","antecellens","iNat:100262224",48.985079,-123.558053,"2021-11-03",NA,NA,"Randal","false","needs_id",108
"182","Trichoderma viride",352599,"Trichoderma viride",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Hypocreomycetidae","","Hypocreales","","","","Hypocreaceae","","","Trichoderma","viride","iNat:100332538",48.946338,-123.497033,"2021-11-04",NA,NA,"Caitlin Robinson","false","needs_id",64
"183","Aleuria aurantia",48716,"Aleuria aurantia",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Pyronemataceae","","","Aleuria","aurantia","iNat:100454653",48.932128,-123.474542,"2021-11-06",NA,NA,"Austin Tahiliani","false","research",48
"184","Zythia resinae",1225577,"Zythia resinae",NA,"Fungi","Ascomycota","Pezizomycotina","","Lichinomycetes","","","Sareales","","","","Zythiaceae","","","Zythia","resinae","iNat:101068076",48.865833,-123.365,"2021-10-23",NA,NA,"Alejandro Huereca","false","research",1427
"185","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina","","Sordariomycetes","Xylariomycetidae","","Xylariales","","","","Xylariaceae","","","Xylaria","hypoxylon","iNat:101300250",48.87354,-123.33278,"2021-11-15",NA,NA,"","false","research",50
"186","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Helvellaceae","","","Helvella","vespertina","iNat:101300351",48.873591,-123.332578,"2021-11-15",NA,NA,"","false","needs_id",5
"187","Calycina citrina",955949,"Calycina citrina",NA,"Fungi","Ascomycota","Pezizomycotina","","Leotiomycetes","","","Helotiales","","","","Pezizellaceae","","","Calycina","citrina","iNat:101300796",48.873018,-123.331329,"2021-11-15",NA,NA,"","false","needs_id",30
"188","Peziza",57372,"Peziza",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Pezizaceae","","","Peziza","","iNat:101446494",48.928789,-123.46888,"2021-11-18",NA,NA,"","false","needs_id",10
"189","Elaphomyces granulatus",194497,"Elaphomyces granulatus",NA,"Fungi","Ascomycota","Pezizomycotina","","Eurotiomycetes","Eurotiomycetidae","","Eurotiales","","","","Elaphomycetaceae","","","Elaphomyces","granulatus","iNat:101447047",48.927412,-123.468654,"2021-11-18",NA,NA,"","false","needs_id",5
"190","Coccomyces dentatus",464803,"Coccomyces dentatus",NA,"Fungi","Ascomycota","Pezizomycotina","","Leotiomycetes","","","Rhytismatales","","","","Rhytismataceae","","","Coccomyces","dentatus","iNat:101501987",48.870233,-123.341414,"2021-11-19",NA,NA,"","false","research",30
"191","Stictis",352486,"Stictis",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Ostropomycetidae","","Ostropales","","","","Stictidaceae","","","Stictis","","iNat:102288525",48.884181,-123.370789,"2021-10-23",NA,NA,"Andrew Simon","false","needs_id",NA
"192","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina","","Pezizomycetes","","","Pezizales","","","","Helvellaceae","","","Helvella","vespertina","iNat:102363911",48.887387,-123.320083,"2021-11-12",NA,NA,"","false","needs_id",712
